出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","1","1240","茂生農經","-17215.00","-44584.00","177034.00","--","115235.00","135379.00","250614.00"
"114/10/29","109","1","1259","安心","99376.00","-335950.00","-128381.00","-455.00","-365410.00","1763169.00","1397759.00"
"114/10/29","109","1","1264","德麥","121959.00","-242285.00","-7158.00","-938.00","-128422.00","1094885.00","966463.00"
"114/10/29","109","1","1268","漢來美食","-100736.00","-9007.00","-31128.00","32.00","-140839.00","506615.00","365776.00"
"114/10/29","109","1","1336","台翰","95850.00","-31120.00","-3897.00","-4706.00","56127.00","338415.00","394542.00"
"114/10/29","109","1","1565","精華","-7677.00","-12171.00","-55735.00","522.00","-75061.00","2124857.00","2049796.00"
"114/10/29","109","1","1569","濱川","34674.00","-137165.00","22691.00","1540.00","-78260.00","620134.00","541874.00"
"114/10/29","109","1","1570","力肯","21226.00","-1067.00","-583.00","-346.00","19230.00","144794.00","164024.00"
"114/10/29","109","1","1580","新麥","-94786.00","-356233.00","-17019.00","-4437.00","-472475.00","797975.00","325500.00"
"114/10/29","109","1","1584","精剛","56724.00","-11646.00","-80941.00","147.00","-35716.00","162667.00","126951.00"
"114/10/29","109","1","1586","和勤","186234.00","-57634.00","-29724.00","-9627.00","89249.00","315774.00","405023.00"
"114/10/29","109","1","1591","駿吉-KY","-1037.00","-13234.00","14003.00","-5453.00","-5721.00","33010.00","27289.00"
"114/10/29","109","1","1593","祺驊","27680.00","-19655.00","-925.00","-3622.00","3478.00","182615.00","186093.00"
"114/10/29","109","1","1595","川寶","23097.00","124052.00","2833.00","-8372.00","141610.00","797155.00","938765.00"
"114/10/29","109","1","1599","宏佳騰","7861.00","-39242.00","-877.00","-1979.00","-34237.00","604626.00","570389.00"
"114/10/29","109","1","1742","台蠟","93519.00","0.00","-110144.00","-360.00","-16985.00","145585.00","128600.00"
"114/10/29","109","1","1777","生泰","56878.00","32321.00","-33350.00","--","55849.00","484665.00","540514.00"
"114/10/29","109","1","1781","合世","-46919.00","-13333.00","39056.00","2111.00","-19085.00","141441.00","122356.00"
"114/10/29","109","1","1784","訊聯","12012.00","30243.00","-3176.00","37.00","39116.00","78943.00","118059.00"
"114/10/29","109","1","1785","光洋科","675665.00","-694811.00","133136.00","-20257.00","93733.00","589557.00","683290.00"
"114/10/29","109","1","1788","杏昌","50586.00","-10119.00","-53046.00","4087.00","-8492.00","479403.00","470911.00"
"114/10/29","109","1","1796","金穎生技","10599.00","-13599.00","-12731.00","-290.00","-16021.00","426288.00","410267.00"
"114/10/29","109","1","1799","易威","-47887.00","43256.00","-103980.00","-932.00","-109543.00","237267.00","127724.00"
"114/10/29","109","1","1813","寶利徠","-33718.00","-5743.00","59071.00","-1153.00","18457.00","118253.00","136710.00"
"114/10/29","109","1","1815","富喬","22718.00","-58181.00","-254347.00","-1724.00","-291534.00","1247875.00","956341.00"
"114/10/29","109","1","2035","唐榮公司","526771.00","-11900.00","-459664.00","--","55207.00","91289.00","146496.00"
"114/10/29","109","1","2061","風青","46827.00","-368.00","-48615.00","-883.00","-3039.00","103798.00","100759.00"
"114/10/29","109","1","2063","世鎧","48860.00","-9235.00","-82410.00","-406.00","-43191.00","233477.00","190286.00"
"114/10/29","109","1","2064","晉椿","-14691.00","4533.00","47716.00","18943.00","56501.00","294165.00","350666.00"
"114/10/29","109","1","2065","世豐","12228.00","-22501.00","-6608.00","-22.00","-16903.00","170500.00","153597.00"
"114/10/29","109","1","2066","世德","78612.00","-74660.00","23500.00","-9862.00","17590.00","484080.00","501670.00"
"114/10/29","109","1","2067","嘉鋼","1020.00","-43623.00","16967.00","17174.00","-8462.00","132329.00","123867.00"
"114/10/29","109","1","2070","精湛","-414.00","-84362.00","134741.00","-642.00","49323.00","279600.00","328923.00"
"114/10/29","109","1","2221","大甲","-7190.00","-7182.00","-16318.00","-410.00","-31100.00","226565.00","195465.00"
"114/10/29","109","1","2230","泰茂","19553.00","-1937.00","-3126.00","-351.00","14139.00","145785.00","159924.00"
"114/10/29","109","1","2235","謚源","44388.00","-12346.00","-178402.00","--","-146360.00","163555.00","17195.00"
"114/10/29","109","1","2596","綠意","-330817.00","0.00","334900.00","--","4083.00","164461.00","168544.00"
"114/10/29","109","1","2640","大車隊","104348.00","-55713.00","-84551.00","--","-35916.00","574605.00","538689.00"
"114/10/29","109","1","2641","正德","85395.00","-9448.00","-74808.00","60.00","1199.00","49471.00","50670.00"
