出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","3","1240","茂生農經","128874.00","-122383.00","23166.00","--","29657.00","135379.00","165036.00"
"114/10/29","109","3","1259","安心","659469.00","-460437.00","-459361.00","-738.00","-261067.00","1763169.00","1502102.00"
"114/10/29","109","3","1264","德麥","430054.00","-623383.00","-395157.00","-8165.00","-596651.00","1094885.00","498234.00"
"114/10/29","109","3","1268","漢來美食","355606.00","787511.00","-361498.00","-435.00","781184.00","506615.00","1287799.00"
"114/10/29","109","3","1336","台翰","136325.00","244717.00","-106243.00","-12152.00","262647.00","338415.00","601062.00"
"114/10/29","109","3","1565","精華","418944.00","-27641.00","-723691.00","-2923.00","-335311.00","2124857.00","1789546.00"
"114/10/29","109","3","1569","濱川","194912.00","-351902.00","278507.00","-32492.00","89025.00","620134.00","709159.00"
"114/10/29","109","3","1570","力肯","23115.00","-6382.00","-42902.00","31.00","-26138.00","144794.00","118656.00"
"114/10/29","109","3","1580","新麥","300234.00","-241878.00","-233516.00","-23617.00","-198777.00","797975.00","599198.00"
"114/10/29","109","3","1584","精剛","15753.00","-18493.00","-90692.00","-107.00","-93539.00","162667.00","69128.00"
"114/10/29","109","3","1586","和勤","196839.00","-224814.00","47970.00","-2966.00","17029.00","315774.00","332803.00"
"114/10/29","109","3","1591","駿吉-KY","2081.00","50258.00","2899.00","-10153.00","45085.00","33010.00","78095.00"
"114/10/29","109","3","1593","祺驊","39425.00","12811.00","-10178.00","-8381.00","33677.00","182615.00","216292.00"
"114/10/29","109","3","1595","川寶","15819.00","-16794.00","110701.00","-8146.00","101580.00","797155.00","898735.00"
"114/10/29","109","3","1599","宏佳騰","281395.00","-160418.00","-41095.00","-6849.00","73033.00","604626.00","677659.00"
"114/10/29","109","3","1742","台蠟","255458.00","-98803.00","-92192.00","-2830.00","61633.00","145585.00","207218.00"
"114/10/29","109","3","1777","生泰","197136.00","98520.00","-252558.00","--","43098.00","484665.00","527763.00"
"114/10/29","109","3","1781","合世","-58114.00","242839.00","83874.00","3190.00","271789.00","141441.00","413230.00"
"114/10/29","109","3","1784","訊聯","59819.00","-13669.00","-27797.00","-157.00","18196.00","78943.00","97139.00"
"114/10/29","109","3","1785","光洋科","734546.00","1288145.00","-772182.00","-17100.00","1233409.00","589557.00","1822966.00"
"114/10/29","109","3","1788","杏昌","348834.00","-200822.00","-236675.00","-582.00","-89245.00","479403.00","390158.00"
"114/10/29","109","3","1796","金穎生技","34286.00","-58384.00","-42178.00","-220.00","-66496.00","426288.00","359792.00"
"114/10/29","109","3","1799","易威","-123042.00","-16377.00","109832.00","4337.00","-25250.00","237267.00","212017.00"
"114/10/29","109","3","1813","寶利徠","-52346.00","-24459.00","113902.00","3929.00","41026.00","118253.00","159279.00"
"114/10/29","109","3","1815","富喬","114628.00","-272001.00","-248635.00","-15740.00","-421748.00","1247875.00","826127.00"
"114/10/29","109","3","2035","唐榮公司","686514.00","-68661.00","-674990.00","--","-57137.00","91289.00","34152.00"
"114/10/29","109","3","2061","風青","27805.00","-27787.00","133364.00","-362.00","133020.00","103798.00","236818.00"
"114/10/29","109","3","2063","世鎧","163079.00","-27801.00","-147400.00","-346.00","-12468.00","233477.00","221009.00"
"114/10/29","109","3","2064","晉椿","110109.00","-201302.00","12587.00","12687.00","-65919.00","294165.00","228246.00"
"114/10/29","109","3","2065","世豐","82454.00","74334.00","182935.00","-4779.00","334944.00","170500.00","505444.00"
"114/10/29","109","3","2066","世德","114105.00","2186.00","-295572.00","-5060.00","-184341.00","484080.00","299739.00"
"114/10/29","109","3","2067","嘉鋼","-351.00","-52743.00","27530.00","487.00","-25077.00","132329.00","107252.00"
"114/10/29","109","3","2070","精湛","127756.00","-241790.00","124057.00","741.00","10764.00","279600.00","290364.00"
"114/10/29","109","3","2221","大甲","39390.00","-19305.00","-69526.00","-77.00","-49518.00","226565.00","177047.00"
"114/10/29","109","3","2230","泰茂","17505.00","-41368.00","32542.00","-2904.00","5775.00","145785.00","151560.00"
"114/10/29","109","3","2235","謚源","119894.00","-31816.00","-225404.00","--","-137326.00","163555.00","26229.00"
"114/10/29","109","3","2596","綠意","-191081.00","-289.00","333500.00","--","142130.00","164461.00","306591.00"
"114/10/29","109","3","2640","大車隊","307472.00","-84954.00","-317186.00","--","-94668.00","574605.00","479937.00"
"114/10/29","109","3","2641","正德","218235.00","106910.00","-296262.00","-17767.00","11116.00","49471.00","60587.00"
"114/10/29","109","3","2643","捷迅","268329.00","-9221.00","-43172.00","-986.00","214950.00","461174.00","676124.00"
"114/10/29","109","3","2718","全心投控","-182422.00","3964.00","104131.00","--","-74327.00","323971.00","249644.00"
"114/10/29","109","3","2719","燦星旅","-115031.00","33041.00","87359.00","--","5369.00","55965.00","61334.00"
"114/10/29","109","3","2724","藝舍-KY","63374.00","239738.00","-296835.00","-1704.00","4573.00","26245.00","30818.00"
"114/10/29","109","3","2726","雅茗-KY","502473.00","-280765.00","-74291.00","-9831.00","137586.00","333507.00","471093.00"
"114/10/29","109","3","2729","瓦城","1045131.00","-291766.00","-551865.00","-421.00","201079.00","527490.00","728569.00"
"114/10/29","109","3","2732","六角","523882.00","-499763.00","-60956.00","-3199.00","-40036.00","1119599.00","1079563.00"
"114/10/29","109","3","2734","易飛網","-48804.00","16506.00","52009.00","96.00","19807.00","33684.00","53491.00"
"114/10/29","109","3","2736","富野","124872.00","-32113.00","-37632.00","-42.00","55085.00","201205.00","256290.00"
"114/10/29","109","3","2740","天蔥","-14071.00","53602.00","2144.00","-74.00","41601.00","10588.00","52189.00"
"114/10/29","109","3","2743","山富","-144142.00","23354.00","73576.00","--","-47212.00","494573.00","447361.00"
"114/10/29","109","3","2745","五福","-173582.00","-39499.00","-33320.00","--","-246401.00","581524.00","335123.00"
"114/10/29","109","3","2752","豆府","302054.00","-95126.00","-159786.00","-453.00","46689.00","688364.00","735053.00"
"114/10/29","109","3","2754","亞洲藏壽司","269891.00","-297427.00","377289.00","-2.00","349751.00","297456.00","647207.00"
"114/10/29","109","3","2755","揚秦","122216.00","-19051.00","-57234.00","-295.00","45636.00","209211.00","254847.00"
"114/10/29","109","3","2916","滿心","111110.00","-23034.00","-99463.00","--","-11387.00","60890.00","49503.00"
"114/10/29","109","3","2924","宏太-KY","-9570.00","8072.00","24.00","-1655.00","-3129.00","111812.00","108683.00"
"114/10/29","109","3","2926","誠品生活","785337.00","-111817.00","-1024480.00","-8923.00","-359883.00","1244093.00","884210.00"
"114/10/29","109","3","2937","集雅社","-155732.00","-56901.00","271100.00","--","58467.00","140742.00","199209.00"
"114/10/29","109","3","3064","泰偉","-75792.00","5457.00","148211.00","-186.00","77690.00","74612.00","152302.00"
"114/10/29","109","3","3066","李洲","-2894.00","60106.00","-3170.00","-1236.00","52806.00","99882.00","152688.00"
"114/10/29","109","3","3067","全域","-7643.00","-1589.00","-2376.00","46.00","-11562.00","43997.00","32435.00"
"114/10/29","109","3","3071","協禧","289880.00","-102808.00","16004.00","-9168.00","193908.00","850468.00","1044376.00"
"114/10/29","109","3","3073","天方能源","19556.00","-39139.00","54426.00","-301.00","34542.00","73338.00","107880.00"
"114/10/29","109","3","3078","僑威","657593.00","-74858.00","-236642.00","-8032.00","338061.00","1122337.00","1460398.00"
"114/10/29","109","3","3081","聯亞","659583.00","-417052.00","-350860.00","-1324.00","-109653.00","1340648.00","1230995.00"
"114/10/29","109","3","3083","網龍","-17629.00","-84836.00","-6128.00","-4178.00","-112771.00","406156.00","293385.00"
"114/10/29","109","3","3085","新零售","-9613.00","3516.00","48390.00","846.00","43139.00","6337.00","49476.00"
"114/10/29","109","3","3086","華義","-28232.00","40851.00","-1601.00","--","11018.00","59198.00","70216.00"
"114/10/29","109","3","3088","艾訊","208450.00","-32540.00","-126258.00","-9979.00","39673.00","882732.00","922405.00"
"114/10/29","109","3","3093","港建*","24184.00","-5243.00","-60412.00","-2083.00","-43554.00","505967.00","462413.00"
"114/10/29","109","3","3095","及成","5541.00","-9926.00","-9419.00","-4002.00","-17806.00","77749.00","59943.00"
"114/10/29","109","3","3105","穩懋","5783865.00","-7349318.00","2397741.00","-49762.00","782526.00","5926473.00","6708999.00"
"114/10/29","109","3","3114","好德","116193.00","11480.00","-45998.00","-11181.00","70494.00","767401.00","837895.00"
"114/10/29","109","3","3115","富榮綱","98617.00","-54231.00","-112298.00","-2712.00","-70624.00","162204.00","91580.00"
"114/10/29","109","3","3118","進階","46315.00","-1808.00","-41631.00","--","2876.00","344419.00","347295.00"
"114/10/29","109","3","3122","笙泉","-34141.00","21878.00","-2647.00","-324.00","-15234.00","65567.00","50333.00"
"114/10/29","109","3","3128","昇銳","556.00","-63990.00","50086.00","-597.00","-13945.00","63889.00","49944.00"
"114/10/29","109","3","3131","弘塑","267100.00","-98961.00","-256978.00","-12381.00","-101220.00","965881.00","864661.00"
"114/10/29","109","3","3141","晶宏","175629.00","-68358.00","37554.00","-6056.00","138769.00","222145.00","360914.00"
"114/10/29","109","3","3147","大綜","131756.00","-185589.00","51384.00","-2677.00","-5126.00","43065.00","37939.00"
"114/10/29","109","3","3152","璟德","613248.00","-748825.00","-581807.00","0.00","-717384.00","1727244.00","1009860.00"
"114/10/29","109","3","3162","精確","93592.00","-23266.00","31813.00","-44.00","102095.00","92503.00","194598.00"
"114/10/29","109","3","3163","波若威","292689.00","-51890.00","-215733.00","-3012.00","22054.00","866918.00","888972.00"
"114/10/29","109","3","3169","亞信","137091.00","-21586.00","-171485.00","-4042.00","-60022.00","356833.00","296811.00"
"114/10/29","109","3","3171","炎洲流通","76077.00","-32567.00","-11039.00","-1047.00","31424.00","108084.00","139508.00"
"114/10/29","109","3","3176","基亞","-517261.00","-156460.00","698662.00","-12971.00","11970.00","813692.00","825662.00"
"114/10/29","109","3","3178","公準","291230.00","-94202.00","-14682.00","-74.00","182272.00","69470.00","251742.00"
"114/10/29","109","3","3188","鑫龍騰","-571284.00","-2602.00","182410.00","--","-391476.00","656035.00","264559.00"
"114/10/29","109","3","3191","雲嘉南","-66840.00","-4182.00","-11607.00","-1019.00","-83648.00","156263.00","72615.00"
"114/10/29","109","3","3205","佰研","-60039.00","-16564.00","-23042.00","-851.00","-100496.00","522523.00","422027.00"
"114/10/29","109","3","3206","志豐","214673.00","-51257.00","-95567.00","-5684.00","62165.00","251301.00","313466.00"
"114/10/29","109","3","3207","耀勝","11353.00","-33567.00","50987.00","69.00","28842.00","60497.00","89339.00"
"114/10/29","109","3","3211","順達","1282678.00","-824717.00","-378248.00","-82276.00","-2563.00","1871581.00","1869018.00"
"114/10/29","109","3","3213","茂訊","-55208.00","116101.00","-272304.00","--","-211411.00","392840.00","181429.00"
"114/10/29","109","3","3217","優群","476672.00","-89750.00","368501.00","1590.00","757013.00","485130.00","1242143.00"
"114/10/29","109","3","3218","大學光","562051.00","-421654.00","10848.00","-2271.00","148974.00","372135.00","521109.00"
"114/10/29","109","3","3219","倚強科","48086.00","-211108.00","245584.00","-1291.00","81271.00","38338.00","119609.00"
"114/10/29","109","3","3221","台嘉碩","16647.00","-77895.00","72557.00","-4272.00","7037.00","509282.00","516319.00"
"114/10/29","109","3","3224","三顧","-78706.00","-11669.00","77828.00","-10202.00","-22749.00","364039.00","341290.00"
"114/10/29","109","3","3226","龍鋒","385263.00","-353247.00","-205922.00","-7614.00","-181520.00","668619.00","487099.00"
"114/10/29","109","3","3227","原相","964428.00","-1599096.00","-355756.00","-55950.00","-1046374.00","4719575.00","3673201.00"
"114/10/29","109","3","3228","金麗科","88138.00","-26614.00","21584.00","--","83108.00","103759.00","186867.00"
"114/10/29","109","3","3230","錦明","35673.00","-50622.00","25837.00","-293.00","10595.00","119596.00","130191.00"
