出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","2","2880","華南金","24665700.00","-862467.00","4986957.00","-978689.00","27811501.00","101232243.00","129043744.00"
"114/10/29","109","2","2881","富邦金","-98159180.00","-35013565.00","-9694361.00","-2899408.00","-145766514.00","492061493.00","346294979.00"
"114/10/29","109","2","2882","國泰金","104294726.00","-8807279.00","-13703299.00","1878784.00","83662932.00","503214148.00","586877080.00"
"114/10/29","109","2","2883","凱基金","88615214.00","-61037230.00","-5404962.00","104421.00","22277443.00","165132047.00","187409490.00"
"114/10/29","109","2","2884","玉山金","9877327.00","-2251580.00","7911792.00","3120231.00","18657770.00","54299407.00","72957177.00"
"114/10/29","109","2","2885","元大金","15744081.00","-6465373.00","-3543423.00","-1843834.00","3891451.00","134093331.00","137984782.00"
"114/10/29","109","2","2886","兆豐金","-28436564.00","81684.00","-15710956.00","-492783.00","-44558619.00","496998144.00","452439525.00"
"114/10/29","109","2","2887","台新新光金","-23168748.00","-1286555.00","1272478.00","-48879.00","-23231704.00","55000230.00","31768526.00"
"114/10/29","109","2","2889","國票金","-5527366.00","-3142473.00","9569517.00","-38429.00","861249.00","1964983.00","2826232.00"
"114/10/29","109","2","2890","永豐金","-33546577.00","-805285.00","-159108.00","-520829.00","-35031799.00","157999931.00","122968132.00"
"114/10/29","109","2","2891","中信金","-34721449.00","-3719496.00","19249119.00","-949537.00","-20141363.00","342323069.00","322181706.00"
"114/10/29","109","2","2892","第一金","-92098849.00","77271.00","9625041.00","-1813016.00","-84209553.00","264796897.00","180587344.00"
"114/10/29","109","2","5880","合庫金","2122570.00","-1115204.00","-11530713.00","3208530.00","-7314817.00","90305606.00","82990789.00"
