出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","109","3","1101","台泥","20256968.00","-26736633.00","-2243293.00","-537482.00","-9260440.00","53572620.00","44312180.00"
"114/10/29","109","3","1102","亞泥","13290565.00","-1211241.00","1421297.00","-626597.00","12874024.00","24735495.00","37609519.00"
"114/10/29","109","3","1103","嘉泥","202007.00","283058.00","-330387.00","-32249.00","122429.00","2066897.00","2189326.00"
"114/10/29","109","3","1104","環泥","851821.00","-81566.00","-653808.00","--","116447.00","250642.00","367089.00"
"114/10/29","109","3","1108","幸福","569793.00","-396170.00","-140864.00","-34.00","32725.00","233426.00","266151.00"
"114/10/29","109","3","1109","信大","1316742.00","-59431.00","-916055.00","-16857.00","324399.00","874572.00","1198971.00"
"114/10/29","109","3","1110","東泥","246992.00","-60795.00","-151982.00","--","34215.00","207931.00","242146.00"
"114/10/29","109","3","1201","味全","957919.00","-463768.00","-943127.00","-1148.00","-450124.00","2221758.00","1771634.00"
"114/10/29","109","3","1203","味王","494713.00","333888.00","-384995.00","-192147.00","251459.00","1517644.00","1769103.00"
"114/10/29","109","3","1210","大成","4560272.00","-2184417.00","-196644.00","-360213.00","1818998.00","2942742.00","4761740.00"
"114/10/29","109","3","1213","大飲","-29625.00","-18240.00","22958.00","8.00","-24899.00","34897.00","9998.00"
"114/10/29","109","3","1215","卜蜂","1094049.00","-1974955.00","47664.00","-8207.00","-841449.00","1172749.00","331300.00"
"114/10/29","109","3","1216","統一","50336577.00","-16493046.00","-26117509.00","-1051361.00","6674661.00","74706801.00","81381462.00"
"114/10/29","109","3","1217","愛之味","38839.00","-50031.00","-114588.00","-7270.00","-133050.00","614057.00","481007.00"
"114/10/29","109","3","1218","泰山","159353.00","372806.00","-1032062.00","-1427.00","-501330.00","1147024.00","645694.00"
"114/10/29","109","3","1219","福壽","480367.00","297327.00","-758022.00","-667.00","19005.00","970228.00","989233.00"
"114/10/29","109","3","1220","台榮","323602.00","-88321.00","-315579.00","0.00","-80298.00","360103.00","279805.00"
"114/10/29","109","3","1225","福懋油","157917.00","380062.00","-406238.00","-835.00","130906.00","819700.00","950606.00"
"114/10/29","109","3","1227","佳格","1980542.00","-415781.00","-2552788.00","-16529.00","-1004556.00","3705903.00","2701347.00"
"114/10/29","109","3","1229","聯華","2364831.00","-1505407.00","-800956.00","8695.00","67163.00","1758023.00","1825186.00"
"114/10/29","109","3","1231","聯華食","517805.00","-1588690.00","1039333.00","2104.00","-29448.00","295507.00","266059.00"
"114/10/29","109","3","1232","大統益","839547.00","-186906.00","-911472.00","--","-258831.00","1952494.00","1693663.00"
"114/10/29","109","3","1233","天仁","196382.00","-33630.00","-38230.00","-138.00","124384.00","210211.00","334595.00"
"114/10/29","109","3","1234","黑松","759419.00","-118076.00","-648199.00","-1460.00","-8316.00","1222983.00","1214667.00"
"114/10/29","109","3","1235","興泰","75142.00","268593.00","-346299.00","--","-2564.00","44658.00","42094.00"
"114/10/29","109","3","1236","宏亞","143834.00","-185877.00","93830.00","-254.00","51533.00","50505.00","102038.00"
"114/10/29","109","3","1256","鮮活果汁-KY","662324.00","-182382.00","-388090.00","10503.00","102355.00","305885.00","408240.00"
"114/10/29","109","3","1301","台塑","21609826.00","-3876067.00","-22872141.00","566472.00","-4571910.00","18165952.00","13594042.00"
"114/10/29","109","3","1303","南亞","28380802.00","-24656556.00","6160421.00","-1299403.00","8585264.00","43608119.00","52193383.00"
"114/10/29","109","3","1304","台聚","7852952.00","-5302845.00","-1362720.00","-213160.00","974227.00","7927403.00","8901630.00"
"114/10/29","109","3","1305","華夏","1116427.00","-827019.00","-241488.00","-2353.00","45567.00","653347.00","698914.00"
"114/10/29","109","3","1307","三芳","1350470.00","-303884.00","441350.00","-150053.00","1337883.00","3761456.00","5099339.00"
"114/10/29","109","3","1308","亞聚","2128507.00","-621925.00","-1841097.00","-5604.00","-340119.00","938616.00","598497.00"
"114/10/29","109","3","1309","台達化","1647000.00","-72045.00","-811151.00","-3317.00","760487.00","1312018.00","2072505.00"
"114/10/29","109","3","1310","台苯","-481013.00","-193582.00","-499557.00","1506.00","-1172646.00","1506827.00","334181.00"
"114/10/29","109","3","1312","國喬","1724449.00","-700367.00","523989.00","79565.00","1627636.00","3403383.00","5031019.00"
"114/10/29","109","3","1313","聯成","3248945.00","-276355.00","-4130357.00","-57931.00","-1215698.00","5324973.00","4109275.00"
"114/10/29","109","3","1314","中石化","-4624464.00","-4766333.00","8446316.00","-100686.00","-1045167.00","9116253.00","8071086.00"
"114/10/29","109","3","1315","達新","220843.00","5217660.00","-826942.00","-4968.00","4606593.00","650253.00","5256846.00"
