代號,名稱,年度,季別,出表日期,淨利,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1109,信大,107,Q1,114/10/29,170306.0,170306.0,122720.0,1061381.0,820373.0,0.34
1109,信大,107,Q3,114/10/29,764133.0,764133.0,501962.0,4717018.0,3276106.0,1.4
1109,信大,107,Q4,114/10/29,1253506.0,1253506.0,840240.0,6701130.0,4517299.0,2.38
1110,東泥,107,Q1,114/10/29,15349.0,15349.0,15304.0,412490.0,378033.0,0.03
1110,東泥,107,Q2,114/10/29,55422.0,55422.0,55288.0,792194.0,724213.0,0.1
1110,東泥,107,Q3,114/10/29,90804.0,90804.0,90591.0,1176164.0,1082054.0,0.16
1110,東泥,107,Q4,114/10/29,65589.0,65589.0,65680.0,1676187.0,1531733.0,0.12
1201,味全,107,Q2,114/10/29,-51191.0,-51191.0,62156.0,8828716.0,6163547.0,0.12
1201,味全,107,Q3,114/10/29,907380.0,907380.0,1020605.0,14509560.0,9939352.0,2.02
1201,味全,107,Q4,114/10/29,869091.0,869091.0,982564.0,19436763.0,13398214.0,1.94
1201,味全,107,Q1,114/10/29,128231.0,128231.0,116972.0,3917347.0,2812490.0,0.23
1203,味王,107,Q1,114/10/29,152168.0,152168.0,73837.0,1447466.0,958988.0,0.31
1203,味王,107,Q2,114/10/29,331689.0,331689.0,203280.0,2946087.0,1981033.0,0.86
1203,味王,107,Q3,114/10/29,545011.0,545011.0,342004.0,4559801.0,3075011.0,1.44
1203,味王,107,Q4,114/10/29,704325.0,704325.0,431907.0,6081031.0,4111026.0,1.82
1210,大成,107,Q2,114/10/29,1304244.0,1304244.0,1119070.0,34984170.0,29999438.0,1.64
1210,大成,107,Q3,114/10/29,1838522.0,1838522.0,1553882.0,53361441.0,45786356.0,2.12
1210,大成,107,Q4,114/10/29,2413606.0,2413606.0,2009883.0,72442933.0,62354838.0,2.75
1210,大成,107,Q1,114/10/29,924252.0,924252.0,793373.0,17123119.0,14570928.0,1.16
1213,大飲,107,Q2,114/10/29,2016.0,2016.0,2016.0,292227.0,261868.0,0.04
1213,大飲,107,Q3,114/10/29,-1548.0,-1548.0,-1548.0,501647.0,457626.0,-0.03
1213,大飲,107,Q4,114/10/29,-89579.0,-89579.0,-89579.0,594238.0,540347.0,-1.58
1213,大飲,107,Q1,114/10/29,1690.0,1690.0,1690.0,149094.0,133074.0,0.03
1215,卜蜂,107,Q2,114/10/29,411232.0,411232.0,393036.0,10220457.0,8870867.0,1.47
1215,卜蜂,107,Q3,114/10/29,669606.0,669606.0,635247.0,15807059.0,13756953.0,2.37
1215,卜蜂,107,Q4,114/10/29,995060.0,995060.0,950727.0,21235086.0,18377736.0,3.55
1215,卜蜂,107,Q1,114/10/29,269549.0,269549.0,263364.0,4957240.0,4224634.0,0.98
1216,統一,107,Q4,114/10/29,26945173.0,26945173.0,17442022.0,431445520.0,286160653.0,3.07
1216,統一,107,Q2,114/10/29,15180615.0,15180615.0,9770190.0,214645776.0,141454456.0,1.72
1216,統一,107,Q1,114/10/29,6531262.0,6531262.0,4286995.0,104288097.0,68859042.0,0.75
1216,統一,107,Q3,114/10/29,22630029.0,22630029.0,14801864.0,330258558.0,217638810.0,2.61
1217,愛之味,107,Q2,114/10/29,8390.0,8390.0,1778.0,1982512.0,1328101.0,0.0
1217,愛之味,107,Q1,114/10/29,40078.0,40078.0,37994.0,1028433.0,702835.0,0.08
1217,愛之味,107,Q4,114/10/29,62687.0,62687.0,47898.0,4321819.0,2941256.0,0.1
1217,愛之味,107,Q3,114/10/29,77394.0,77394.0,66438.0,3538841.0,2376717.0,0.13
1218,泰山,107,Q1,114/10/29,81173.0,81173.0,81051.0,1844853.0,1539634.0,0.19
1218,泰山,107,Q4,114/10/29,464682.0,464682.0,464443.0,7901670.0,6468636.0,0.98
1218,泰山,107,Q3,114/10/29,426206.0,426206.0,425953.0,6110590.0,4973057.0,0.91
1218,泰山,107,Q2,114/10/29,215863.0,215863.0,215691.0,3846852.0,3162170.0,0.47
1219,福壽,107,Q1,114/10/29,44951.0,44951.0,48805.0,2880708.0,2596095.0,0.15
1219,福壽,107,Q4,114/10/29,-95623.0,-95623.0,-11233.0,11709984.0,10902412.0,-0.03
1219,福壽,107,Q3,114/10/29,-87683.0,-87683.0,-26617.0,8713846.0,8102262.0,-0.08
1219,福壽,107,Q2,114/10/29,60459.0,60459.0,83081.0,5850333.0,5347619.0,0.26
1220,台榮,107,Q3,114/10/29,87224.0,87224.0,74911.0,1945154.0,1698576.0,0.42
1220,台榮,107,Q4,114/10/29,112715.0,112715.0,93389.0,2747263.0,2409947.0,0.53
1220,台榮,107,Q1,114/10/29,33791.0,33791.0,32735.0,573904.0,507947.0,0.18
1220,台榮,107,Q2,114/10/29,66333.0,66333.0,57598.0,1203975.0,1038539.0,0.33
1225,福懋油,107,Q1,114/10/29,96267.0,96267.0,83304.0,2794671.0,2543624.0,0.38
1225,福懋油,107,Q2,114/10/29,181775.0,181775.0,157256.0,5463107.0,4981929.0,0.72
1225,福懋油,107,Q3,114/10/29,206513.0,206513.0,173171.0,8344865.0,7702293.0,0.79
1225,福懋油,107,Q4,114/10/29,300502.0,300502.0,255632.0,11243509.0,10332888.0,1.17
1227,佳格,107,Q1,114/10/29,743847.0,743847.0,743675.0,7414473.0,5125269.0,0.82
1227,佳格,107,Q3,114/10/29,2180323.0,2180323.0,2175980.0,19494272.0,13507897.0,2.4
1227,佳格,107,Q2,114/10/29,1095327.0,1095327.0,1094694.0,12421997.0,8742152.0,1.21
1227,佳格,107,Q4,114/10/29,2968307.0,2968307.0,2949089.0,27340587.0,19086242.0,3.25
1229,聯華,107,Q1,114/10/29,545194.0,545194.0,544616.0,1224453.0,1021008.0,0.57
1229,聯華,107,Q2,114/10/29,1189352.0,1189352.0,1190651.0,2488302.0,2078908.0,1.24
1229,聯華,107,Q3,114/10/29,1928236.0,1928236.0,1930505.0,3766018.0,3152695.0,1.84
1229,聯華,107,Q4,114/10/29,2473440.0,2473440.0,2476292.0,5097818.0,4265761.0,2.35
1231,聯華食,107,Q4,114/10/29,541701.0,541701.0,541703.0,8116880.0,6338806.0,3.26
1231,聯華食,107,Q2,114/10/29,202453.0,202453.0,202349.0,3767881.0,2996087.0,1.27
1231,聯華食,107,Q1,114/10/29,134792.0,134792.0,134929.0,2016950.0,1557862.0,0.84
1231,聯華食,107,Q3,114/10/29,368181.0,368181.0,368419.0,5993552.0,4710790.0,2.22
1232,大統益,107,Q4,114/10/29,926310.0,926310.0,906880.0,16948746.0,15091718.0,5.67
1232,大統益,107,Q2,114/10/29,439412.0,439412.0,430011.0,8382090.0,7492684.0,2.69
1232,大統益,107,Q3,114/10/29,638596.0,638596.0,623819.0,12555938.0,11249187.0,3.9
1232,大統益,107,Q1,114/10/29,202067.0,202067.0,197130.0,4117718.0,3688378.0,1.23
1233,天仁,107,Q1,114/10/29,38592.0,38592.0,38727.0,553440.0,231843.0,0.43
1233,天仁,107,Q4,114/10/29,174699.0,174699.0,174509.0,2193118.0,936979.0,1.93
1233,天仁,107,Q2,114/10/29,94290.0,94290.0,94160.0,1086757.0,457461.0,1.04
1233,天仁,107,Q3,114/10/29,141752.0,141752.0,141597.0,1649459.0,702004.0,1.56
1234,黑松,107,Q3,114/10/29,575265.0,575265.0,575265.0,7003696.0,5130554.0,1.43
1234,黑松,107,Q1,114/10/29,118826.0,118826.0,118826.0,2316158.0,1841778.0,0.3
1234,黑松,107,Q4,114/10/29,696309.0,696309.0,696309.0,8901634.0,6783973.0,1.73
1234,黑松,107,Q2,114/10/29,288731.0,288731.0,288731.0,4454176.0,3374339.0,0.72
1235,興泰,107,Q4,114/10/29,105973.0,105973.0,105973.0,57652.0,30891.0,1.25
1235,興泰,107,Q1,114/10/29,9052.0,9052.0,9052.0,6033.0,6654.0,0.15
1235,興泰,107,Q3,114/10/29,152813.0,152813.0,152813.0,50030.0,22911.0,1.8
1235,興泰,107,Q2,114/10/29,28350.0,28350.0,28350.0,13381.0,13454.0,0.33
1236,宏亞,107,Q3,114/10/29,-36170.0,-36170.0,-36170.0,1410715.0,1072189.0,-0.33
1236,宏亞,107,Q2,114/10/29,-17454.0,-17454.0,-17454.0,898907.0,679554.0,-0.16
1236,宏亞,107,Q1,114/10/29,33602.0,33602.0,33602.0,571543.0,410383.0,0.31
1236,宏亞,107,Q4,114/10/29,13267.0,13267.0,13267.0,1972592.0,1445695.0,0.12
1240,茂生農經,107,Q4,114/10/29,99930.0,99930.0,,1488400.0,1323303.0,3.2
1240,茂生農經,107,Q1,114/10/29,27834.0,27834.0,,375299.0,325295.0,0.93
1240,茂生農經,107,Q3,114/10/29,61911.0,61911.0,,1066528.0,958808.0,2.02
1240,茂生農經,107,Q2,114/10/29,46463.0,46463.0,,721109.0,638564.0,1.55
1256,鮮活果汁-KY,107,Q3,114/10/29,383985.0,383985.0,383621.0,2661941.0,1717606.0,12.47
1256,鮮活果汁-KY,107,Q2,114/10/29,221977.0,221977.0,221730.0,1634338.0,1080644.0,7.21
1256,鮮活果汁-KY,107,Q1,114/10/29,65229.0,65229.0,65444.0,699961.0,478591.0,2.13
1256,鮮活果汁-KY,107,Q4,114/10/29,441735.0,441735.0,441633.0,3221239.0,2077143.0,14.35
1259,安心,107,Q3,114/10/29,103671.0,103671.0,118130.0,3945423.0,2960833.0,3.66
1259,安心,107,Q1,114/10/29,21568.0,21568.0,25931.0,1235482.0,934619.0,0.8
1259,安心,107,Q2,114/10/29,57207.0,57207.0,66262.0,2543588.0,1910364.0,2.05
1259,安心,107,Q4,114/10/29,121020.0,121020.0,140649.0,5252104.0,3894871.0,4.36
1264,德麥,107,Q3,114/10/29,397335.0,397335.0,336886.0,2929325.0,1843978.0,10.0
1264,德麥,107,Q2,114/10/29,248688.0,248688.0,213060.0,1918781.0,1205557.0,6.32
1264,德麥,107,Q1,114/10/29,115387.0,115387.0,96021.0,959944.0,603366.0,2.85
1264,德麥,107,Q4,114/10/29,532244.0,532244.0,447052.0,3957774.0,2491726.0,13.27
1268,漢來美食,107,Q1,114/10/29,87708.0,87708.0,87708.0,979454.0,546025.0,2.31
1268,漢來美食,107,Q3,114/10/29,175798.0,175798.0,175798.0,2704749.0,1543580.0,4.54
1268,漢來美食,107,Q4,114/10/29,234445.0,234445.0,234445.0,3565658.0,2029403.0,6.13
1268,漢來美食,107,Q2,114/10/29,132905.0,132905.0,132905.0,1818063.0,1029803.0,3.4
1301,台塑,107,Q1,114/10/29,11883321.0,11883321.0,11883321.0,54167368.0,44818153.0,1.87
1301,台塑,107,Q2,114/10/29,29037782.0,29037782.0,29037782.0,116643451.0,95774876.0,4.56
1301,台塑,107,Q4,114/10/29,49549540.0,49549540.0,49549540.0,230370027.0,193061959.0,7.78
1301,台塑,107,Q3,114/10/29,47217939.0,47217939.0,47217939.0,174017580.0,144712245.0,7.42
1303,南亞,107,Q4,114/10/29,52658851.0,52658851.0,52746021.0,333061560.0,284054265.0,6.65
1303,南亞,107,Q3,114/10/29,48206869.0,48206869.0,48415788.0,255361902.0,215019489.0,6.1
1303,南亞,107,Q2,114/10/29,29870481.0,29870481.0,30134392.0,168674081.0,141237162.0,3.8
1303,南亞,107,Q1,114/10/29,13267297.0,13267297.0,13464659.0,82219991.0,68463037.0,1.7
1304,台聚,107,Q4,114/10/29,1875816.0,1875816.0,539935.0,60892513.0,55097773.0,0.5
1304,台聚,107,Q2,114/10/29,1668165.0,1668165.0,527430.0,30332479.0,26618432.0,0.49
1304,台聚,107,Q3,114/10/29,2023001.0,2023001.0,641195.0,45648482.0,40719474.0,0.6
1304,台聚,107,Q1,114/10/29,816271.0,816271.0,247661.0,14670146.0,12824540.0,0.24
1305,華夏,107,Q2,114/10/29,1001944.0,1001944.0,924202.0,7822558.0,6052776.0,1.82
1305,華夏,107,Q4,114/10/29,1356120.0,1356120.0,1276156.0,15192621.0,12490058.0,2.52
1305,華夏,107,Q1,114/10/29,583638.0,583638.0,541502.0,4144200.0,3174086.0,1.1
1305,華夏,107,Q3,114/10/29,1249474.0,1249474.0,1163028.0,11298548.0,8993440.0,2.3
1307,三芳,107,Q2,114/10/29,164165.0,164165.0,164165.0,4457733.0,3494471.0,0.41
1307,三芳,107,Q1,114/10/29,103175.0,103175.0,103175.0,2385362.0,1831632.0,0.26
1307,三芳,107,Q3,114/10/29,236458.0,236458.0,236458.0,7067383.0,5640765.0,0.59
1307,三芳,107,Q4,114/10/29,302933.0,302933.0,302933.0,9492260.0,7564352.0,0.76
1308,亞聚,107,Q4,114/10/29,286826.0,286826.0,286826.0,6375134.0,6090668.0,0.52
1308,亞聚,107,Q3,114/10/29,263536.0,263536.0,263536.0,4488953.0,4306701.0,0.48
1308,亞聚,107,Q2,114/10/29,161318.0,161318.0,161318.0,2961396.0,2819950.0,0.29
1308,亞聚,107,Q1,114/10/29,82741.0,82741.0,82741.0,1326214.0,1248416.0,0.16
1309,台達化,107,Q4,114/10/29,207973.0,207973.0,207973.0,21683702.0,20639959.0,0.63
1309,台達化,107,Q2,114/10/29,382204.0,382204.0,382204.0,10788137.0,9945162.0,1.17
1309,台達化,107,Q1,114/10/29,189651.0,189651.0,189651.0,4842167.0,4466915.0,0.58
1309,台達化,107,Q3,114/10/29,383659.0,383659.0,383659.0,16585574.0,15537431.0,1.17
1310,台苯,107,Q2,114/10/29,714288.0,714288.0,737651.0,8076162.0,6907983.0,1.4
1310,台苯,107,Q3,114/10/29,1134451.0,1134451.0,1159228.0,11981852.0,10142676.0,2.2
1310,台苯,107,Q4,114/10/29,1186794.0,1186794.0,1216401.0,15382654.0,13405660.0,2.3
1310,台苯,107,Q1,114/10/29,387014.0,387014.0,394591.0,4004442.0,3458303.0,0.75
1312,國喬,107,Q1,114/10/29,1005335.0,1005335.0,976827.0,6386708.0,5261882.0,1.08
1312,國喬,107,Q2,114/10/29,1840837.0,1840837.0,1776198.0,12291297.0,10112383.0,1.96
1312,國喬,107,Q3,114/10/29,2873088.0,2873088.0,2725795.0,19019410.0,15571342.0,3.0
1312,國喬,107,Q4,114/10/29,3150741.0,3150741.0,2960106.0,24741138.0,20685790.0,3.26
1313,聯成,107,Q1,114/10/29,431359.0,431359.0,431359.0,13569504.0,12550060.0,0.37
1313,聯成,107,Q4,114/10/29,753610.0,753610.0,753610.0,61258498.0,58153633.0,0.59
1313,聯成,107,Q3,114/10/29,869588.0,869588.0,869588.0,44029802.0,41262027.0,0.68
1313,聯成,107,Q2,114/10/29,580395.0,580395.0,580395.0,30044450.0,28004862.0,0.46
1314,中石化,107,Q2,114/10/29,2320523.0,2320523.0,2322552.0,18942433.0,16297625.0,0.86
1314,中石化,107,Q4,114/10/29,4280995.0,4280995.0,4290269.0,38503121.0,33326959.0,1.59
1314,中石化,107,Q1,114/10/29,1103499.0,1103499.0,1104390.0,9494452.0,8236559.0,0.41
1314,中石化,107,Q3,114/10/29,3970106.0,3970106.0,3973157.0,29910755.0,25468679.0,1.47
1315,達新,107,Q3,114/10/29,280646.0,280646.0,280400.0,1901697.0,1606564.0,1.47
1315,達新,107,Q2,114/10/29,-17271.0,-17271.0,-17038.0,1175379.0,1011132.0,-0.09
1315,達新,107,Q1,114/10/29,-8854.0,-8854.0,-8031.0,573452.0,491263.0,-0.04
1315,達新,107,Q4,114/10/29,229871.0,229871.0,229468.0,2543342.0,2161263.0,1.2
1316,上曜,107,Q2,114/10/29,219995.0,219995.0,232306.0,1184595.0,787229.0,1.99
1316,上曜,107,Q3,114/10/29,311383.0,311383.0,254661.0,1380657.0,945553.0,2.24
1316,上曜,107,Q4,114/10/29,231677.0,231677.0,165718.0,1522292.0,1075800.0,1.39
1316,上曜,107,Q1,114/10/29,138075.0,138075.0,145047.0,766579.0,517488.0,1.25
1319,東陽,107,Q1,114/10/29,503065.0,503065.0,499341.0,6245138.0,4781822.0,0.84
1319,東陽,107,Q2,114/10/29,1093662.0,1093662.0,1079012.0,12051478.0,9330588.0,1.82
1319,東陽,107,Q3,114/10/29,1451714.0,1451714.0,1441709.0,17445980.0,13510508.0,2.44
1319,東陽,107,Q4,114/10/29,1931948.0,1931948.0,1926010.0,23006584.0,17744695.0,3.26
1321,大洋,107,Q3,114/10/29,19624.0,19624.0,19624.0,3543824.0,3401043.0,0.09
1321,大洋,107,Q4,114/10/29,-71794.0,-71794.0,-71794.0,4777348.0,4590598.0,-0.33
1321,大洋,107,Q2,114/10/29,-33783.0,-33783.0,-33783.0,2447215.0,2355237.0,-0.15
1321,大洋,107,Q1,114/10/29,39736.0,39736.0,39736.0,1190142.0,1109736.0,0.18
1323,永裕,107,Q2,114/10/29,171119.0,171119.0,146351.0,1809540.0,1372445.0,1.61
1323,永裕,107,Q3,114/10/29,265444.0,265444.0,222239.0,2785344.0,2115621.0,2.45
1323,永裕,107,Q1,114/10/29,71532.0,71532.0,60711.0,825302.0,630073.0,0.67
1323,永裕,107,Q4,114/10/29,361844.0,361844.0,301630.0,3759197.0,2864593.0,3.32
1324,地球,107,Q4,114/10/29,1195.0,1195.0,1195.0,1137469.0,959230.0,0.02
1324,地球,107,Q2,114/10/29,1088.0,1088.0,1088.0,567590.0,473900.0,0.01
1324,地球,107,Q3,114/10/29,3849.0,3849.0,3849.0,847465.0,708620.0,0.05
1324,地球,107,Q1,114/10/29,-5387.0,-5387.0,-5387.0,261060.0,221932.0,-0.07
1325,恆大,107,Q4,114/10/29,59922.0,59922.0,59853.0,914449.0,812852.0,0.7
1325,恆大,107,Q2,114/10/29,31618.0,31618.0,32304.0,447137.0,395471.0,0.38
1325,恆大,107,Q3,114/10/29,45141.0,45141.0,45181.0,663339.0,587898.0,0.53
1325,恆大,107,Q1,114/10/29,7644.0,7644.0,8244.0,229124.0,202659.0,0.1
1326,台化,107,Q4,114/10/29,55441018.0,55441018.0,48769317.0,407859765.0,354287425.0,8.36
1326,台化,107,Q1,114/10/29,14324421.0,14324421.0,12974359.0,98956552.0,83205670.0,2.22
1326,台化,107,Q3,114/10/29,53105690.0,53105690.0,47003535.0,306288815.0,260865947.0,8.06
1326,台化,107,Q2,114/10/29,30554891.0,30554891.0,27254199.0,198653498.0,168716960.0,4.67
1336,台翰,107,Q3,114/10/29,87851.0,87851.0,87851.0,2075040.0,1757631.0,1.06
1336,台翰,107,Q2,114/10/29,47298.0,47298.0,47298.0,1269314.0,1084994.0,0.57
1336,台翰,107,Q1,114/10/29,11368.0,11368.0,11368.0,602809.0,512425.0,0.14
1336,台翰,107,Q4,114/10/29,106721.0,106721.0,106721.0,2788241.0,2358101.0,1.28
1337,再生-KY,107,Q3,114/10/29,-468004.0,-468004.0,-468004.0,1052252.0,1183773.0,-1.74
1337,再生-KY,107,Q1,114/10/29,-137264.0,-137264.0,-137264.0,343807.0,386350.0,-0.51
1337,再生-KY,107,Q2,114/10/29,-286447.0,-286447.0,-286447.0,716771.0,801531.0,-1.07
1337,再生-KY,107,Q4,114/10/29,-1888426.0,-1888426.0,-1888426.0,1464797.0,2241085.0,-7.02
1338,廣華-KY,107,Q3,114/10/29,402244.0,402244.0,438511.0,6011677.0,4565203.0,5.23
1338,廣華-KY,107,Q1,114/10/29,183027.0,183027.0,189612.0,1987165.0,1485360.0,2.26
1338,廣華-KY,107,Q4,114/10/29,493965.0,493965.0,546106.0,8062421.0,6087675.0,6.51
1338,廣華-KY,107,Q2,114/10/29,314119.0,314119.0,336712.0,4036378.0,3048630.0,4.02
1339,昭輝,107,Q3,114/10/29,276710.0,276710.0,296992.0,2091162.0,1583536.0,4.01
1339,昭輝,107,Q2,114/10/29,248864.0,248864.0,258396.0,1431877.0,1042938.0,3.49
1339,昭輝,107,Q4,114/10/29,284560.0,284560.0,307904.0,2854734.0,2107793.0,4.15
1339,昭輝,107,Q1,114/10/29,52307.0,52307.0,55843.0,722810.0,505852.0,0.75
1340,勝悅-KY,107,Q4,114/10/29,134699.0,134699.0,134699.0,2071989.0,1722629.0,0.97
1340,勝悅-KY,107,Q3,114/10/29,203780.0,203780.0,203780.0,1741245.0,1384401.0,1.47
1340,勝悅-KY,107,Q1,114/10/29,73508.0,73508.0,73508.0,490794.0,350479.0,0.58
1340,勝悅-KY,107,Q2,114/10/29,175022.0,175022.0,175022.0,1239618.0,956425.0,1.38
1341,富林-KY,107,Q4,114/10/29,150847.0,150847.0,150847.0,2902091.0,2401269.0,3.68
1341,富林-KY,107,Q3,114/10/29,88452.0,88452.0,88452.0,2134205.0,1783443.0,2.23
1342,八貫,107,Q4,114/10/29,159949.0,159949.0,,1331066.0,1008816.0,3.79
1402,遠東新,107,Q4,114/10/29,18391602.0,18391602.0,12028294.0,228661933.0,184261821.0,2.41
1402,遠東新,107,Q2,114/10/29,10813050.0,10813050.0,7375615.0,105396469.0,82368563.0,1.48
1402,遠東新,107,Q3,114/10/29,16251383.0,16251383.0,10851644.0,167195139.0,131908636.0,2.17
1402,遠東新,107,Q1,114/10/29,4102368.0,4102368.0,2469446.0,51457884.0,40691833.0,0.49
1409,新纖,107,Q1,114/10/29,252450.0,252450.0,207627.0,,,0.13
1409,新纖,107,Q4,114/10/29,2862093.0,2862093.0,2457937.0,,,1.52
1409,新纖,107,Q2,114/10/29,1301276.0,1301276.0,1108551.0,,,0.69
1409,新纖,107,Q3,114/10/29,2322033.0,2322033.0,2026014.0,,,1.26
1410,南染,107,Q1,114/10/29,19532.0,19532.0,18142.0,122940.0,75115.0,0.25
1410,南染,107,Q4,114/10/29,111386.0,111386.0,103812.0,505982.0,310974.0,1.44
1410,南染,107,Q3,114/10/29,84476.0,84476.0,78692.0,387468.0,237217.0,1.09
1410,南染,107,Q2,114/10/29,56819.0,56819.0,52847.0,265883.0,161977.0,0.73
1413,宏洲,107,Q1,114/10/29,51413.0,51413.0,,901228.0,825495.0,0.39
1413,宏洲,107,Q3,114/10/29,177740.0,177740.0,,2717076.0,2498817.0,1.35
1413,宏洲,107,Q2,114/10/29,131985.0,131985.0,,1766781.0,1614271.0,1.0
1413,宏洲,107,Q4,114/10/29,242384.0,242384.0,,3651036.0,3367592.0,1.83
1414,東和,107,Q3,114/10/29,36807.0,36807.0,,744635.0,673927.0,0.17
1414,東和,107,Q1,114/10/29,5456.0,5456.0,,261472.0,236287.0,0.02
1414,東和,107,Q4,114/10/29,38482.0,38482.0,,974924.0,890439.0,0.17
1414,東和,107,Q2,114/10/29,15620.0,15620.0,,505154.0,457950.0,0.07
1416,廣豐,107,Q1,114/10/29,81440.0,81440.0,81440.0,56620.0,348.0,0.44
1416,廣豐,107,Q4,114/10/29,250066.0,250066.0,250066.0,271003.0,80922.0,1.35
1416,廣豐,107,Q2,114/10/29,53294.0,53294.0,53294.0,117677.0,723.0,0.29
1416,廣豐,107,Q3,114/10/29,48682.0,48682.0,48682.0,212640.0,20931.0,0.26
1417,嘉裕,107,Q3,114/10/29,-149211.0,-149211.0,-149211.0,1072834.0,909638.0,-0.39
1417,嘉裕,107,Q2,114/10/29,-87196.0,-87196.0,-87196.0,781105.0,663511.0,-0.23
1417,嘉裕,107,Q1,114/10/29,-61857.0,-61857.0,-61857.0,458157.0,396384.0,-0.16
1417,嘉裕,107,Q4,114/10/29,-233568.0,-233568.0,-233568.0,1499660.0,1253558.0,-0.61
1418,東華,107,Q4,114/10/29,-217926.0,-217926.0,-217904.0,653059.0,765179.0,-4.01
1418,東華,107,Q2,114/10/29,-96041.0,-96041.0,-96030.0,434924.0,468676.0,-1.77
1418,東華,107,Q1,114/10/29,-60165.0,-60165.0,-60159.0,154720.0,184042.0,-1.11
1418,東華,107,Q3,114/10/29,-153364.0,-153364.0,-153348.0,574598.0,637162.0,-2.82
1419,新紡,107,Q3,114/10/29,249041.0,249041.0,254199.0,1132303.0,869574.0,0.85
1419,新紡,107,Q4,114/10/29,278939.0,278939.0,282546.0,1605981.0,1195968.0,0.94
1419,新紡,107,Q1,114/10/29,-57858.0,-57858.0,-56229.0,345626.0,289822.0,-0.19
1419,新紡,107,Q2,114/10/29,-6547.0,-6547.0,-3219.0,723271.0,572850.0,-0.01
1423,利華,107,Q1,114/10/29,16901.0,16901.0,,218911.0,207254.0,0.1
1423,利華,107,Q4,114/10/29,102668.0,102668.0,,761087.0,683730.0,0.64
1423,利華,107,Q2,114/10/29,52124.0,52124.0,,425512.0,391435.0,0.3
1423,利華,107,Q3,114/10/29,90591.0,90591.0,,594754.0,532240.0,0.54
1432,大魯閣,107,Q2,114/10/29,-128890.0,-128890.0,-111604.0,409776.0,81609.0,-0.66
1432,大魯閣,107,Q4,114/10/29,-217632.0,-217632.0,-184429.0,1020869.0,286998.0,-1.1
1432,大魯閣,107,Q1,114/10/29,-62818.0,-62818.0,-55733.0,201861.0,44754.0,-0.33
1432,大魯閣,107,Q3,114/10/29,-145742.0,-145742.0,-120818.0,811455.0,253620.0,-0.72
1434,福懋,107,Q2,114/10/29,1790503.0,1790503.0,1540722.0,22467681.0,19606601.0,0.91
1434,福懋,107,Q4,114/10/29,5320700.0,5320700.0,4737406.0,44545053.0,39264007.0,2.82
1434,福懋,107,Q3,114/10/29,5028203.0,5028203.0,4569070.0,33804379.0,29569355.0,2.72
1434,福懋,107,Q1,114/10/29,381917.0,381917.0,284674.0,10730423.0,9439184.0,0.17
1435,中福,107,Q2,114/10/29,6332.0,6332.0,6332.0,16596.0,929.0,0.05
1435,中福,107,Q4,114/10/29,-12282.0,-12282.0,-12282.0,30136.0,1691.0,-0.1
