代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2729,瓦城,110,Y1,4.0,111/06/27,110/01/01~110/12/31,股東會確認,4.0,0.0,0.0,3.15,0.0,0.0,7211509
2729,瓦城,110,Y1,4.0,111/06/27,110/01/01~110/12/31,股東會確認,4.0,0.0,0.0,3.15,0.0,0.0,7211509
2729,瓦城,110,Y1,4.0,111/06/27,110/01/01~110/12/31,股東會確認,4.0,0.0,0.0,3.15,0.0,0.0,7211509
2731,雄獅,110,Y1,0.0,111/06/16,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2731,雄獅,110,Y1,0.0,111/06/16,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2731,雄獅,110,Y1,0.0,111/06/16,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2731,雄獅,110,Y1,0.0,111/06/16,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q2,0.0,不適用,110/04/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q2,0.0,不適用,110/04/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q4,2.3,不適用,110/10/01~110/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q2,0.0,不適用,110/04/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q2,0.0,不適用,110/04/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q4,2.3,不適用,110/10/01~110/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q4,2.3,不適用,110/10/01~110/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,110,Q4,2.3,不適用,110/10/01~110/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
2734,易飛網,110,Y1,0.0,111/06/29,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2734,易飛網,110,Y1,0.0,111/06/29,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2734,易飛網,110,Y1,0.0,111/06/29,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2734,易飛網,110,Y1,0.0,111/06/29,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2736,富野,110,Y1,0.0,111/05/23,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2736,富野,110,Y1,0.0,111/05/23,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2736,富野,110,Y1,0.0,111/05/23,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2736,富野,110,Y1,0.0,111/05/23,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2739,寒舍,110,Y1,0.0,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2739,寒舍,110,Y1,0.0,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2739,寒舍,110,Y1,0.0,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2739,寒舍,110,Y1,0.0,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2740,天蔥,110,Y1,0.0,111/05/05,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2740,天蔥,110,Y1,0.0,111/05/05,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2740,天蔥,110,Y1,0.0,111/05/05,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2740,天蔥,110,Y1,0.0,111/05/05,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2743,山富,110,Y1,0.0,111/06/08,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2743,山富,110,Y1,0.0,111/06/08,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2743,山富,110,Y1,0.0,111/06/08,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2743,山富,110,Y1,0.0,111/06/08,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2745,五福,110,Y1,0.0,111/06/27,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2745,五福,110,Y1,0.0,111/06/27,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2745,五福,110,Y1,0.0,111/06/27,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2745,五福,110,Y1,0.0,111/06/27,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2748,雲品,110,Y1,0.5,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
2748,雲品,110,Y1,0.5,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
2748,雲品,110,Y1,0.5,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
2748,雲品,110,Y1,0.5,不適用,110/01/01~110/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
2751,王座,110,Y1,0.0,111/06/09,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,王座,110,Y1,0.0,111/06/09,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,王座,110,Y1,0.0,111/06/09,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,王座,110,Y1,0.0,111/06/09,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2752,豆府,110,Y1,4.5,111/05/27,110/01/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,1.2,0.0,0.0,2762398
2752,豆府,110,Y1,4.5,111/05/27,110/01/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,1.2,0.0,0.0,2762398
2752,豆府,110,Y1,4.5,111/05/27,110/01/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,1.2,0.0,0.0,2762398
2752,豆府,110,Y1,4.5,111/05/27,110/01/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,1.2,0.0,0.0,2762398
2753,八方雲集,110,H2,4.22711858,不適用,110/07/01~110/12/31,董事會決議,4.22711858,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H2,4.22711858,不適用,110/07/01~110/12/31,董事會決議,4.22711858,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H1,2.5,不適用,110/01/01~110/06/30,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H2,4.22711858,不適用,110/07/01~110/12/31,董事會決議,4.22711858,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H1,2.5,不適用,110/01/01~110/06/30,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H2,4.22711858,不適用,110/07/01~110/12/31,董事會決議,4.22711858,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H1,2.5,不適用,110/01/01~110/06/30,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,110,H1,2.5,不適用,110/01/01~110/06/30,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2754,亞洲藏壽司,110,Y1,0.45,111/06/27,110/01/01~110/12/31,股東會確認,0.45,0.0,0.0,0.0,0.0,0.0,0
2754,亞洲藏壽司,110,Y1,0.45,111/06/27,110/01/01~110/12/31,股東會確認,0.45,0.0,0.0,0.0,0.0,0.0,0
2754,亞洲藏壽司,110,Y1,0.45,111/06/27,110/01/01~110/12/31,股東會確認,0.45,0.0,0.0,0.0,0.0,0.0,0
2754,亞洲藏壽司,110,Y1,0.45,111/06/27,110/01/01~110/12/31,股東會確認,0.45,0.0,0.0,0.0,0.0,0.0,0
2755,揚秦,110,Y1,2.0,111/06/22,110/01/01~110/12/31,股東會確認,2.0,0.0,0.0,1.0,0.0,0.0,2000000
2755,揚秦,110,Y1,2.0,111/06/22,110/01/01~110/12/31,股東會確認,2.0,0.0,0.0,1.0,0.0,0.0,2000000
2755,揚秦,110,Y1,2.0,111/06/22,110/01/01~110/12/31,股東會確認,2.0,0.0,0.0,1.0,0.0,0.0,2000000
2755,揚秦,110,Y1,2.0,111/06/22,110/01/01~110/12/31,股東會確認,2.0,0.0,0.0,1.0,0.0,0.0,2000000
2756,聯發國際,110,Q4,2.0,111/05/26,110/10/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,2.0,0.0,0.0,3408725
2756,聯發國際,110,Q4,2.0,111/05/26,110/10/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,2.0,0.0,0.0,3408725
2756,聯發國際,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q2,2.0,不適用,110/04/01~110/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q2,2.0,不適用,110/04/01~110/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q4,2.0,111/05/26,110/10/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,2.0,0.0,0.0,3408725
2756,聯發國際,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q2,2.0,不適用,110/04/01~110/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q1,0.0,不適用,110/01/01~110/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q2,2.0,不適用,110/04/01~110/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q3,0.0,不適用,110/07/01~110/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,110,Q4,2.0,111/05/26,110/10/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,2.0,0.0,0.0,3408725
2801,彰銀,110,Y1,0.5,111/06/17,110/01/01~110/12/31,股東會確認,0.5,0.0,0.0,0.1,0.0,0.0,104885708
2801,彰銀,110,Y1,0.5,111/06/17,110/01/01~110/12/31,股東會確認,0.5,0.0,0.0,0.1,0.0,0.0,104885708
2801,彰銀,110,Y1,0.5,111/06/17,110/01/01~110/12/31,股東會確認,0.5,0.0,0.0,0.1,0.0,0.0,104885708
2801,彰銀,110,Y1,0.5,111/06/17,110/01/01~110/12/31,股東會確認,0.5,0.0,0.0,0.1,0.0,0.0,104885708
2812,台中銀,110,Y1,0.25,111/05/17,110/01/01~110/12/31,股東會確認,0.25,0.0,0.0,0.5,0.0,0.0,226926028
2812,台中銀,110,Y1,0.25,111/05/17,110/01/01~110/12/31,股東會確認,0.25,0.0,0.0,0.5,0.0,0.0,226926028
2812,台中銀,110,Y1,0.25,111/05/17,110/01/01~110/12/31,股東會確認,0.25,0.0,0.0,0.5,0.0,0.0,226926028
2812,台中銀,110,Y1,0.25,111/05/17,110/01/01~110/12/31,股東會確認,0.25,0.0,0.0,0.5,0.0,0.0,226926028
2816,旺旺保,110,Y1,1.0,不適用,110/01/01~110/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2816,旺旺保,110,Y1,1.0,不適用,110/01/01~110/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2816,旺旺保,110,Y1,1.0,不適用,110/01/01~110/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2816,旺旺保,110,Y1,1.0,不適用,110/01/01~110/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2820,華票,110,Y1,0.9,111/06/17,110/01/01~110/12/31,股東會確認,0.9,0.0,0.0,0.0,0.0,0.0,0
2820,華票,110,Y1,0.9,111/06/17,110/01/01~110/12/31,股東會確認,0.9,0.0,0.0,0.0,0.0,0.0,0
2820,華票,110,Y1,0.9,111/06/17,110/01/01~110/12/31,股東會確認,0.9,0.0,0.0,0.0,0.0,0.0,0
2820,華票,110,Y1,0.9,111/06/17,110/01/01~110/12/31,股東會確認,0.9,0.0,0.0,0.0,0.0,0.0,0
2832,台產,110,Y1,0.75,不適用,110/01/01~110/12/31,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
2832,台產,110,Y1,0.75,不適用,110/01/01~110/12/31,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
2832,台產,110,Y1,0.75,不適用,110/01/01~110/12/31,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
2832,台產,110,Y1,0.75,不適用,110/01/01~110/12/31,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
2834,臺企銀,110,Y1,0.1,111/06/17,110/01/01~110/12/31,股東會確認,0.1,0.0,0.0,0.37,0.0,0.0,286498226
2834,臺企銀,110,Y1,0.1,111/06/17,110/01/01~110/12/31,股東會確認,0.1,0.0,0.0,0.37,0.0,0.0,286498226
2834,臺企銀,110,Y1,0.1,111/06/17,110/01/01~110/12/31,股東會確認,0.1,0.0,0.0,0.37,0.0,0.0,286498226
2834,臺企銀,110,Y1,0.1,111/06/17,110/01/01~110/12/31,股東會確認,0.1,0.0,0.0,0.37,0.0,0.0,286498226
2836,高雄銀,110,Y1,0.4,111/05/27,110/01/01~110/12/31,股東會確認,0.4,0.0,0.0,0.16,0.0,0.14,34903333
2836,高雄銀,110,Y1,0.4,111/05/27,110/01/01~110/12/31,股東會確認,0.4,0.0,0.0,0.16,0.0,0.14,34903333
2836A,高雄銀甲特,110,Y1,0.75164383,111/05/27,110/01/12~110/12/31,股東會確認,0.75164383,0.0,0.0,0.0,0.0,0.0,0
2836,高雄銀,110,Y1,0.4,111/05/27,110/01/01~110/12/31,股東會確認,0.4,0.0,0.0,0.16,0.0,0.14,34903333
2836A,高雄銀甲特,110,Y1,0.75164383,111/05/27,110/01/12~110/12/31,股東會確認,0.75164383,0.0,0.0,0.0,0.0,0.0,0
2836,高雄銀,110,Y1,0.4,111/05/27,110/01/01~110/12/31,股東會確認,0.4,0.0,0.0,0.16,0.0,0.14,34903333
2836A,高雄銀甲特,110,Y1,0.75164383,111/05/27,110/01/12~110/12/31,股東會確認,0.75164383,0.0,0.0,0.0,0.0,0.0,0
2836A,高雄銀甲特,110,Y1,0.75164383,111/05/27,110/01/12~110/12/31,股東會確認,0.75164383,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,110,H2,0.15,111/05/27,110/07/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,0.15,0.0,0.0,0.885,0.0,0.0,291626854
2838,聯邦銀,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H2,2.4,不適用,110/07/01~110/12/31,董事會決議,2.4,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,110,H2,0.15,111/05/27,110/07/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,0.15,0.0,0.0,0.885,0.0,0.0,291626854
2838,聯邦銀,110,H2,0.15,111/05/27,110/07/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,0.15,0.0,0.0,0.885,0.0,0.0,291626854
2838A,聯邦銀甲特,110,H2,2.4,不適用,110/07/01~110/12/31,董事會決議,2.4,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H2,2.4,不適用,110/07/01~110/12/31,董事會決議,2.4,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,110,H2,0.15,111/05/27,110/07/01~110/12/31,現金股利經董事會決議、增資配股經股東會確認,0.15,0.0,0.0,0.885,0.0,0.0,291626854
2838,聯邦銀,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H2,2.4,不適用,110/07/01~110/12/31,董事會決議,2.4,0.0,0.0,0.0,0.0,0.0,0
2838A,聯邦銀甲特,110,H1,0.0,不適用,110/01/01~110/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2845,遠東銀,110,Y1,0.43,111/06/21,110/01/01~110/12/31,股東會確認,0.43,0.0,0.0,0.158,0.0,0.0,55520619
2845,遠東銀,110,Y1,0.43,111/06/21,110/01/01~110/12/31,股東會確認,0.43,0.0,0.0,0.158,0.0,0.0,55520619
2845,遠東銀,110,Y1,0.43,111/06/21,110/01/01~110/12/31,股東會確認,0.43,0.0,0.0,0.158,0.0,0.0,55520619
2845,遠東銀,110,Y1,0.43,111/06/21,110/01/01~110/12/31,股東會確認,0.43,0.0,0.0,0.158,0.0,0.0,55520619
2849,安泰銀,110,Y1,0.73,111/06/17,110/01/01~110/12/31,股東會確認,0.73,0.0,0.0,0.0,0.0,0.0,0
2849,安泰銀,110,Y1,0.73,111/06/17,110/01/01~110/12/31,股東會確認,0.73,0.0,0.0,0.0,0.0,0.0,0
2849,安泰銀,110,Y1,0.73,111/06/17,110/01/01~110/12/31,股東會確認,0.73,0.0,0.0,0.0,0.0,0.0,0
2849,安泰銀,110,Y1,0.73,111/06/17,110/01/01~110/12/31,股東會確認,0.73,0.0,0.0,0.0,0.0,0.0,0
2850,新產,110,Y1,3.2,111/05/27,110/01/01~110/12/31,股東會確認,3.2,0.0,0.0,0.0,0.0,0.0,0
2850,新產,110,Y1,3.2,111/05/27,110/01/01~110/12/31,股東會確認,3.2,0.0,0.0,0.0,0.0,0.0,0
2850,新產,110,Y1,3.2,111/05/27,110/01/01~110/12/31,股東會確認,3.2,0.0,0.0,0.0,0.0,0.0,0
2850,新產,110,Y1,3.2,111/05/27,110/01/01~110/12/31,股東會確認,3.2,0.0,0.0,0.0,0.0,0.0,0
2851,中再保,110,Y1,1.8,111/05/27,110/01/01~110/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
2851,中再保,110,Y1,1.8,111/05/27,110/01/01~110/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
2851,中再保,110,Y1,1.8,111/05/27,110/01/01~110/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
2851,中再保,110,Y1,1.8,111/05/27,110/01/01~110/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
2852,第一保,110,Y1,1.21,111/06/23,110/01/01~110/12/31,股東會確認,1.21,0.0,0.0,0.0,0.0,0.0,0
2852,第一保,110,Y1,1.21,111/06/23,110/01/01~110/12/31,股東會確認,1.21,0.0,0.0,0.0,0.0,0.0,0
2852,第一保,110,Y1,1.21,111/06/23,110/01/01~110/12/31,股東會確認,1.21,0.0,0.0,0.0,0.0,0.0,0
2852,第一保,110,Y1,1.21,111/06/23,110/01/01~110/12/31,股東會確認,1.21,0.0,0.0,0.0,0.0,0.0,0
2855,統一證,110,Y1,1.89,111/06/23,110/01/01~110/12/31,股東會確認,1.89,0.0,0.0,0.0,0.0,0.0,0
2855,統一證,110,Y1,1.89,111/06/23,110/01/01~110/12/31,股東會確認,1.89,0.0,0.0,0.0,0.0,0.0,0
2855,統一證,110,Y1,1.89,111/06/23,110/01/01~110/12/31,股東會確認,1.89,0.0,0.0,0.0,0.0,0.0,0
2855,統一證,110,Y1,1.89,111/06/23,110/01/01~110/12/31,股東會確認,1.89,0.0,0.0,0.0,0.0,0.0,0
2867,三商壽,110,Y1,0.0,111/06/17,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2867,三商壽,110,Y1,0.0,111/06/17,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2867,三商壽,110,Y1,0.0,111/06/17,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2867,三商壽,110,Y1,0.0,111/06/17,110/01/01~110/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2880,華南金,110,Y1,0.78,111/06/17,110/01/01~110/12/31,股東會確認,0.78,0.0,0.0,0.34,0.0,0.0,448600928
2880,華南金,110,Y1,0.78,111/06/17,110/01/01~110/12/31,股東會確認,0.78,0.0,0.0,0.34,0.0,0.0,448600928
2880,華南金,110,Y1,0.78,111/06/17,110/01/01~110/12/31,股東會確認,0.78,0.0,0.0,0.34,0.0,0.0,448600928
2880,華南金,110,Y1,0.78,111/06/17,110/01/01~110/12/31,股東會確認,0.78,0.0,0.0,0.34,0.0,0.0,448600928
2881B,富邦金乙特,110,Y1,2.16,111/06/17,110/01/01~110/12/31,股東會確認,2.16,0.0,0.0,0.0,0.0,0.0,0
2881,富邦金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.5,590248219
2881C,富邦金丙特,110,Y1,0.33041096,111/06/17,110/01/01~110/12/31,股東會確認,0.33041096,0.0,0.0,0.0,0.0,0.0,0
2881A,富邦特,110,Y1,2.46,111/06/17,110/01/01~110/12/31,股東會確認,2.46,0.0,0.0,0.0,0.0,0.0,0
2881B,富邦金乙特,110,Y1,2.16,111/06/17,110/01/01~110/12/31,股東會確認,2.16,0.0,0.0,0.0,0.0,0.0,0
2881C,富邦金丙特,110,Y1,0.33041096,111/06/17,110/01/01~110/12/31,股東會確認,0.33041096,0.0,0.0,0.0,0.0,0.0,0
2881B,富邦金乙特,110,Y1,2.16,111/06/17,110/01/01~110/12/31,股東會確認,2.16,0.0,0.0,0.0,0.0,0.0,0
2881A,富邦特,110,Y1,2.46,111/06/17,110/01/01~110/12/31,股東會確認,2.46,0.0,0.0,0.0,0.0,0.0,0
2881B,富邦金乙特,110,Y1,2.16,111/06/17,110/01/01~110/12/31,股東會確認,2.16,0.0,0.0,0.0,0.0,0.0,0
2881A,富邦特,110,Y1,2.46,111/06/17,110/01/01~110/12/31,股東會確認,2.46,0.0,0.0,0.0,0.0,0.0,0
2881,富邦金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.5,590248219
2881,富邦金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.5,590248219
2881,富邦金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.5,590248219
2881C,富邦金丙特,110,Y1,0.33041096,111/06/17,110/01/01~110/12/31,股東會確認,0.33041096,0.0,0.0,0.0,0.0,0.0,0
2881A,富邦特,110,Y1,2.46,111/06/17,110/01/01~110/12/31,股東會確認,2.46,0.0,0.0,0.0,0.0,0.0,0
2881C,富邦金丙特,110,Y1,0.33041096,111/06/17,110/01/01~110/12/31,股東會確認,0.33041096,0.0,0.0,0.0,0.0,0.0,0
2882,國泰金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
2882A,國泰特,110,Y1,2.28,111/06/17,110/01/01~110/12/31,股東會確認,2.28,0.0,0.0,0.0,0.0,0.0,0
2882B,國泰金乙特,110,Y1,2.13,111/06/17,110/01/01~110/12/31,股東會確認,2.13,0.0,0.0,0.0,0.0,0.0,0
2882A,國泰特,110,Y1,2.28,111/06/17,110/01/01~110/12/31,股東會確認,2.28,0.0,0.0,0.0,0.0,0.0,0
2882B,國泰金乙特,110,Y1,2.13,111/06/17,110/01/01~110/12/31,股東會確認,2.13,0.0,0.0,0.0,0.0,0.0,0
2882B,國泰金乙特,110,Y1,2.13,111/06/17,110/01/01~110/12/31,股東會確認,2.13,0.0,0.0,0.0,0.0,0.0,0
2882A,國泰特,110,Y1,2.28,111/06/17,110/01/01~110/12/31,股東會確認,2.28,0.0,0.0,0.0,0.0,0.0,0
2882,國泰金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
2882B,國泰金乙特,110,Y1,2.13,111/06/17,110/01/01~110/12/31,股東會確認,2.13,0.0,0.0,0.0,0.0,0.0,0
2882A,國泰特,110,Y1,2.28,111/06/17,110/01/01~110/12/31,股東會確認,2.28,0.0,0.0,0.0,0.0,0.0,0
2882,國泰金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
2882,國泰金,110,Y1,3.5,111/06/17,110/01/01~110/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
