代號,名稱,年度,季別,出表日期,淨利,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1236,宏亞,108,Q1,114/10/29,8634.0,8634.0,8634.0,499948.0,376133.0,0.08
1236,宏亞,108,Q3,114/10/29,-32443.0,-32443.0,-32443.0,1278667.0,953662.0,-0.3
1240,茂生農經,108,Q2,114/10/29,74510.0,74510.0,,857797.0,719895.0,2.19
1240,茂生農經,108,Q1,114/10/29,33224.0,33224.0,,430940.0,364117.0,1.01
1240,茂生農經,108,Q4,114/10/29,136361.0,136361.0,136414.0,1818705.0,1556240.0,4.01
1240,茂生農經,108,Q3,114/10/29,103567.0,103567.0,103567.0,1288668.0,1090016.0,3.05
1256,鮮活果汁-KY,108,Q4,114/10/29,547716.0,547716.0,548142.0,3520879.0,2164020.0,16.2
1256,鮮活果汁-KY,108,Q3,114/10/29,462558.0,462558.0,462344.0,2837745.0,1739960.0,13.66
1256,鮮活果汁-KY,108,Q2,114/10/29,276127.0,276127.0,276016.0,1729872.0,1070332.0,8.16
1256,鮮活果汁-KY,108,Q1,114/10/29,90830.0,90830.0,91050.0,686855.0,439830.0,2.96
1259,安心,108,Q2,114/10/29,65135.0,65135.0,72579.0,2679419.0,1991939.0,2.25
1259,安心,108,Q3,114/10/29,130064.0,130064.0,140681.0,4124939.0,3042432.0,4.36
1259,安心,108,Q4,114/10/29,147231.0,147231.0,161947.0,5484492.0,4061543.0,5.02
1259,安心,108,Q1,114/10/29,23886.0,23886.0,28001.0,1302091.0,981596.0,0.87
1264,德麥,108,Q3,114/10/29,420698.0,420698.0,348118.0,2975172.0,1871918.0,10.33
1264,德麥,108,Q4,114/10/29,572127.0,572127.0,472580.0,4076129.0,2560102.0,14.02
1264,德麥,108,Q2,114/10/29,277352.0,277352.0,231547.0,1953591.0,1228306.0,6.87
1264,德麥,108,Q1,114/10/29,129956.0,129956.0,107825.0,950178.0,603424.0,3.2
1268,漢來美食,108,Q2,114/10/29,156609.0,156609.0,156609.0,1897621.0,1046024.0,4.24
1268,漢來美食,108,Q1,114/10/29,97811.0,97811.0,97811.0,1030022.0,554127.0,2.65
1268,漢來美食,108,Q4,114/10/29,266457.0,266457.0,266457.0,3775225.0,2109772.0,7.2
1268,漢來美食,108,Q3,114/10/29,213646.0,213646.0,213646.0,2835602.0,1586280.0,5.78
1301,台塑,108,Q2,114/10/29,18496974.0,18496974.0,18496974.0,109581363.0,90814049.0,2.91
1301,台塑,108,Q4,114/10/29,37324162.0,37324162.0,37324162.0,207848572.0,175734622.0,5.86
1301,台塑,108,Q3,114/10/29,34173682.0,34173682.0,34173682.0,159296860.0,132777444.0,5.37
1301,台塑,108,Q1,114/10/29,8140675.0,8140675.0,8140675.0,53012075.0,44864451.0,1.28
1303,南亞,108,Q2,114/10/29,10802813.0,10802813.0,10909119.0,142771871.0,129433934.0,1.38
1303,南亞,108,Q3,114/10/29,18940538.0,18940538.0,18926725.0,214657229.0,194692802.0,2.39
1303,南亞,108,Q1,114/10/29,4985140.0,4985140.0,5051158.0,70920119.0,64404802.0,0.64
1303,南亞,108,Q4,114/10/29,23209523.0,23209523.0,23076123.0,286303059.0,258172796.0,2.91
1304,台聚,108,Q2,114/10/29,1287586.0,1287586.0,696061.0,27994606.0,24855023.0,0.65
1304,台聚,108,Q4,114/10/29,2545401.0,2545401.0,1281364.0,55656741.0,48924372.0,1.19
1304,台聚,108,Q1,114/10/29,582505.0,582505.0,253361.0,13493376.0,11933016.0,0.24
1304,台聚,108,Q3,114/10/29,1858269.0,1858269.0,997873.0,41985100.0,37195424.0,0.93
1305,華夏,108,Q1,114/10/29,190968.0,190968.0,184234.0,3227707.0,2779190.0,0.36
1305,華夏,108,Q4,114/10/29,697990.0,697990.0,642677.0,15117855.0,13148375.0,1.22
1305,華夏,108,Q3,114/10/29,426616.0,426616.0,403908.0,11407164.0,10079231.0,0.77
1305,華夏,108,Q2,114/10/29,238696.0,238696.0,233759.0,7582278.0,6778136.0,0.44
1307,三芳,108,Q1,114/10/29,100636.0,100636.0,100636.0,2628241.0,2098200.0,0.25
1307,三芳,108,Q2,114/10/29,200849.0,200849.0,200849.0,4991350.0,3915290.0,0.5
1307,三芳,108,Q3,114/10/29,343594.0,343594.0,343594.0,7737016.0,6022826.0,0.86
1307,三芳,108,Q4,114/10/29,430420.0,430420.0,430420.0,10271411.0,7904038.0,1.08
1308,亞聚,108,Q3,114/10/29,546801.0,546801.0,546801.0,5040677.0,4371982.0,0.99
1308,亞聚,108,Q2,114/10/29,341010.0,341010.0,341010.0,3395312.0,2971509.0,0.62
1308,亞聚,108,Q1,114/10/29,136701.0,136701.0,136701.0,1709711.0,1532818.0,0.25
1308,亞聚,108,Q4,114/10/29,821021.0,821021.0,821021.0,6791157.0,5755709.0,1.48
1309,台達化,108,Q3,114/10/29,315362.0,315362.0,315362.0,13464687.0,12535960.0,0.94
1309,台達化,108,Q1,114/10/29,195224.0,195224.0,195224.0,4600156.0,4206974.0,0.6
1309,台達化,108,Q4,114/10/29,397977.0,397977.0,397977.0,17672204.0,16426138.0,1.19
1309,台達化,108,Q2,114/10/29,305590.0,305590.0,305590.0,9081896.0,8351656.0,0.91
1310,台苯,108,Q3,114/10/29,842535.0,842535.0,848061.0,9460217.0,8113275.0,1.61
1310,台苯,108,Q1,114/10/29,328498.0,328498.0,334329.0,2937390.0,2489262.0,0.63
1310,台苯,108,Q4,114/10/29,881756.0,881756.0,882065.0,12219389.0,10827452.0,1.67
1310,台苯,108,Q2,114/10/29,634641.0,634641.0,641542.0,6255606.0,5330073.0,1.22
1312,國喬,108,Q3,114/10/29,1846204.0,1846204.0,1775179.0,15574932.0,13336998.0,1.95
1312,國喬,108,Q1,114/10/29,599975.0,599975.0,588927.0,5005839.0,4314542.0,0.65
1312,國喬,108,Q2,114/10/29,1333754.0,1333754.0,1295697.0,10546332.0,8935549.0,1.42
1312,國喬,108,Q4,114/10/29,2176211.0,2176211.0,2070125.0,20468229.0,17829140.0,2.27
1313,聯成,108,Q4,114/10/29,-140376.0,-140376.0,-140376.0,62714942.0,60653888.0,-0.11
1313,聯成,108,Q2,114/10/29,-536999.0,-536999.0,-536999.0,31299767.0,30783157.0,-0.42
1313,聯成,108,Q1,114/10/29,-141314.0,-141314.0,-141314.0,15365591.0,15123331.0,-0.11
1313,聯成,108,Q3,114/10/29,-62078.0,-62078.0,-62078.0,47022441.0,45621255.0,-0.05
1314,中石化,108,Q4,114/10/29,1733635.0,1733635.0,1738449.0,29624094.0,27996514.0,0.61
1314,中石化,108,Q2,114/10/29,951221.0,951221.0,953384.0,16435256.0,15210058.0,0.34
1314,中石化,108,Q3,114/10/29,1128933.0,1128933.0,1132232.0,24483765.0,22747883.0,0.4
1314,中石化,108,Q1,114/10/29,308893.0,308893.0,309626.0,8138030.0,7830040.0,0.11
1315,達新,108,Q1,114/10/29,4792.0,4792.0,4666.0,510519.0,428578.0,0.02
1315,達新,108,Q4,114/10/29,698140.0,698140.0,696250.0,2440599.0,2034682.0,3.65
1315,達新,108,Q2,114/10/29,485485.0,485485.0,484469.0,1117700.0,923135.0,2.54
1315,達新,108,Q3,114/10/29,753362.0,753362.0,751720.0,1877949.0,1548390.0,3.94
1316,上曜,108,Q4,114/10/29,-74851.0,-74851.0,-154528.0,722740.0,599304.0,-0.96
1316,上曜,108,Q2,114/10/29,-59474.0,-59474.0,-86224.0,268291.0,237806.0,-0.53
1316,上曜,108,Q1,114/10/29,-45148.0,-45148.0,-49878.0,134177.0,119994.0,-0.31
1316,上曜,108,Q3,114/10/29,-73160.0,-73160.0,-129898.0,340533.0,302246.0,-0.81
1319,東陽,108,Q2,114/10/29,962039.0,962039.0,1032405.0,10590969.0,7968801.0,1.75
1319,東陽,108,Q1,114/10/29,469987.0,469987.0,500178.0,5309893.0,4015695.0,0.85
1319,東陽,108,Q3,114/10/29,1387562.0,1387562.0,1481502.0,15769700.0,11852167.0,2.5
1319,東陽,108,Q4,114/10/29,1855321.0,1855321.0,1984424.0,21613680.0,16210902.0,3.36
1321,大洋,108,Q1,114/10/29,30989.0,30989.0,30989.0,1030509.0,975250.0,0.14
1321,大洋,108,Q2,114/10/29,8958.0,8958.0,8958.0,2226566.0,2115516.0,0.04
1321,大洋,108,Q3,114/10/29,124508.0,124508.0,124508.0,3467955.0,3296075.0,0.56
1321,大洋,108,Q4,114/10/29,117087.0,117087.0,117087.0,4656690.0,4446989.0,0.53
1323,永裕,108,Q4,114/10/29,353283.0,353283.0,289074.0,3639735.0,2770336.0,3.18
1323,永裕,108,Q2,114/10/29,166759.0,166759.0,137787.0,1747440.0,1351066.0,1.52
1323,永裕,108,Q1,114/10/29,70161.0,70161.0,57771.0,844807.0,666865.0,0.64
1323,永裕,108,Q3,114/10/29,258783.0,258783.0,214870.0,2677469.0,2054229.0,2.36
1324,地球,108,Q1,114/10/29,-3725.0,-3725.0,-3725.0,290939.0,248289.0,-0.05
1324,地球,108,Q3,114/10/29,-1786.0,-1786.0,-1786.0,856523.0,716915.0,-0.02
1324,地球,108,Q2,114/10/29,492.0,492.0,492.0,583878.0,487494.0,0.01
1324,地球,108,Q4,114/10/29,3194.0,3194.0,3194.0,1136341.0,951114.0,0.04
1325,恆大,108,Q3,114/10/29,27597.0,27597.0,28056.0,597407.0,538410.0,0.33
1325,恆大,108,Q1,114/10/29,10211.0,10211.0,11198.0,195653.0,173445.0,0.13
1325,恆大,108,Q2,114/10/29,21774.0,21774.0,22683.0,419831.0,374964.0,0.27
1325,恆大,108,Q4,114/10/29,34691.0,34691.0,36247.0,772775.0,689096.0,0.43
1326,台化,108,Q2,114/10/29,16902047.0,16902047.0,14313803.0,173298891.0,151730878.0,2.45
1326,台化,108,Q1,114/10/29,9181637.0,9181637.0,8520477.0,91432670.0,78892549.0,1.46
1326,台化,108,Q3,114/10/29,30341150.0,30341150.0,26994816.0,251172642.0,223120574.0,4.63
1326,台化,108,Q4,114/10/29,34448357.0,34448357.0,29702242.0,315499063.0,283442024.0,4.89
1336,台翰,108,Q1,114/10/29,2364.0,2364.0,2364.0,554401.0,485184.0,0.03
1336,台翰,108,Q4,114/10/29,73426.0,73426.0,73426.0,2352721.0,1994263.0,0.87
1336,台翰,108,Q3,114/10/29,51676.0,51676.0,51676.0,1750755.0,1500631.0,0.61
1336,台翰,108,Q2,114/10/29,28391.0,28391.0,28391.0,1138467.0,987921.0,0.34
1337,再生-KY,108,Q2,114/10/29,-381651.0,-381651.0,-381651.0,637259.0,824716.0,-1.42
1337,再生-KY,108,Q1,114/10/29,-196515.0,-196515.0,-196515.0,374806.0,470244.0,-0.73
1337,再生-KY,108,Q4,114/10/29,-642026.0,-642026.0,-642026.0,1258400.0,1527022.0,-2.39
1337,再生-KY,108,Q3,114/10/29,-526136.0,-526136.0,-526136.0,920505.0,1169445.0,-1.96
1338,廣華-KY,108,Q4,114/10/29,391790.0,391790.0,400534.0,7427876.0,5520730.0,4.78
1338,廣華-KY,108,Q2,114/10/29,182169.0,182169.0,187438.0,3528121.0,2620235.0,2.24
1338,廣華-KY,108,Q1,114/10/29,92931.0,92931.0,99811.0,1703364.0,1267394.0,1.19
1338,廣華-KY,108,Q3,114/10/29,261035.0,261035.0,269587.0,5390516.0,4010498.0,3.22
1339,昭輝,108,Q3,114/10/29,348263.0,348263.0,352019.0,1931099.0,1365675.0,4.75
1339,昭輝,108,Q4,114/10/29,372828.0,372828.0,376363.0,2654787.0,1849701.0,5.08
1339,昭輝,108,Q1,114/10/29,101283.0,101283.0,107925.0,642499.0,480701.0,1.46
1339,昭輝,108,Q2,114/10/29,269720.0,269720.0,273155.0,1297377.0,923676.0,3.69
1340,勝悅-KY,108,Q2,114/10/29,-109698.0,-109698.0,-109698.0,648149.0,709250.0,-0.79
1340,勝悅-KY,108,Q3,114/10/29,-214097.0,-214097.0,-214097.0,878889.0,1011536.0,-1.4
1340,勝悅-KY,108,Q4,114/10/29,-438324.0,-438324.0,-438324.0,1157023.0,1370878.0,-2.87
1340,勝悅-KY,108,Q1,114/10/29,-37023.0,-37023.0,-37023.0,319319.0,337080.0,-0.27
1341,富林-KY,108,Q2,114/10/29,113202.0,113202.0,113202.0,1414155.0,1128504.0,2.29
1341,富林-KY,108,Q1,114/10/29,42584.0,42584.0,42584.0,653608.0,528989.0,0.86
1341,富林-KY,108,Q4,114/10/29,281172.0,281172.0,281172.0,3021131.0,2394825.0,5.69
1341,富林-KY,108,Q3,114/10/29,206960.0,206960.0,206960.0,2223345.0,1763451.0,4.19
1342,八貫,108,Q4,114/10/29,180523.0,180523.0,,1442715.0,1084461.0,3.08
1342,八貫,108,Q2,114/10/29,86696.0,86696.0,,642399.0,481431.0,1.5
1402,遠東新,108,Q3,114/10/29,13003953.0,13003953.0,8466253.0,190352443.0,155334882.0,1.69
1402,遠東新,108,Q1,114/10/29,3441689.0,3441689.0,2015787.0,61919917.0,51046185.0,0.4
1402,遠東新,108,Q2,114/10/29,8484203.0,8484203.0,5521083.0,128646499.0,105188350.0,1.1
1402,遠東新,108,Q4,114/10/29,16435163.0,16435163.0,10732669.0,250146590.0,205396660.0,2.15
1409,新纖,108,Q2,114/10/29,1056188.0,1056188.0,846709.0,,,0.52
1409,新纖,108,Q3,114/10/29,1943292.0,1943292.0,1582087.0,,,0.98
1409,新纖,108,Q4,114/10/29,2251393.0,2251393.0,1792579.0,,,1.11
1409,新纖,108,Q1,114/10/29,399790.0,399790.0,322028.0,,,0.2
1410,南染,108,Q1,114/10/29,15051.0,15051.0,14557.0,96340.0,62116.0,0.2
1410,南染,108,Q4,114/10/29,66285.0,66285.0,65066.0,398105.0,254622.0,0.94
1410,南染,108,Q3,114/10/29,55148.0,55148.0,53846.0,298503.0,193883.0,0.76
1410,南染,108,Q2,114/10/29,34666.0,34666.0,34076.0,200316.0,128416.0,0.47
1413,宏洲,108,Q2,114/10/29,74410.0,74410.0,,1690247.0,1576442.0,0.56
1413,宏洲,108,Q3,114/10/29,82524.0,82524.0,,2390986.0,2249970.0,0.62
1413,宏洲,108,Q1,114/10/29,37941.0,37941.0,,887773.0,833328.0,0.29
1413,宏洲,108,Q4,114/10/29,68560.0,68560.0,,2947365.0,2800724.0,0.52
1414,東和,108,Q4,114/10/29,36405.0,36405.0,,790778.0,776946.0,0.17
1414,東和,108,Q2,114/10/29,-18776.0,-18776.0,,428129.0,417887.0,-0.08
1414,東和,108,Q3,114/10/29,-12939.0,-12939.0,,618108.0,607388.0,-0.06
1414,東和,108,Q1,114/10/29,-11829.0,-11829.0,,211137.0,208767.0,-0.05
1416,廣豐,108,Q4,114/10/29,-133726.0,-133726.0,-133726.0,258885.0,22231.0,-0.72
1416,廣豐,108,Q2,114/10/29,5580.0,5580.0,5580.0,143846.0,19998.0,0.03
1416,廣豐,108,Q3,114/10/29,-39651.0,-39651.0,-39651.0,203799.0,20010.0,-0.21
1416,廣豐,108,Q1,114/10/29,14382.0,14382.0,14382.0,56307.0,12.0,0.08
1417,嘉裕,108,Q2,114/10/29,-40550.0,-40550.0,-40550.0,699835.0,527203.0,-0.11
1417,嘉裕,108,Q3,114/10/29,-57318.0,-57318.0,-57318.0,1013892.0,769425.0,-0.21
1417,嘉裕,108,Q1,114/10/29,-45349.0,-45349.0,-45349.0,373571.0,290901.0,-0.12
1417,嘉裕,108,Q4,114/10/29,317339.0,317339.0,317339.0,1405652.0,1061638.0,1.18
1418,東華,108,Q4,114/10/29,-214094.0,-214094.0,-214073.0,211540.0,332775.0,-3.94
1418,東華,108,Q2,114/10/29,-93654.0,-93654.0,-93643.0,141960.0,185070.0,-1.72
1418,東華,108,Q1,114/10/29,-40920.0,-40920.0,-40915.0,82203.0,97681.0,-0.75
1418,東華,108,Q3,114/10/29,-155938.0,-155938.0,-155921.0,180294.0,259539.0,-2.87
1419,新紡,108,Q2,114/10/29,47291.0,47291.0,51341.0,869248.0,617419.0,0.17
1419,新紡,108,Q1,114/10/29,-6020.0,-6020.0,-4245.0,404476.0,308053.0,-0.01
1419,新紡,108,Q3,114/10/29,333143.0,333143.0,338952.0,1377251.0,990728.0,1.13
1419,新紡,108,Q4,114/10/29,378820.0,378820.0,387431.0,2083581.0,1488769.0,1.29
1423,利華,108,Q1,114/10/29,10383.0,10383.0,,112100.0,98346.0,0.08
1423,利華,108,Q3,114/10/29,-28601.0,-28601.0,,394423.0,433351.0,-0.21
1423,利華,108,Q2,114/10/29,1193.0,1193.0,,264487.0,260803.0,0.01
1423,利華,108,Q4,114/10/29,-36183.0,-36183.0,,455091.0,503963.0,-0.26
1432,大魯閣,108,Q1,114/10/29,-62910.0,-62910.0,-56129.0,310929.0,54773.0,-0.33
1432,大魯閣,108,Q2,114/10/29,-130706.0,-130706.0,-115797.0,600869.0,97158.0,-0.69
1432,大魯閣,108,Q3,114/10/29,-191697.0,-191697.0,-167763.0,909787.0,141164.0,-1.0
1432,大魯閣,108,Q4,114/10/29,-645610.0,-645610.0,-510853.0,1170450.0,171215.0,-3.04
1434,福懋,108,Q4,114/10/29,5829467.0,5829467.0,5188729.0,36762189.0,33002349.0,3.08
1434,福懋,108,Q1,114/10/29,561393.0,561393.0,424445.0,11718847.0,10299194.0,0.25
