代號,名稱,年度,季別,權益總計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
4128,中天,115,Q1,9917024.0,,,3322474.0,12026764.0,576810.0,1532930.0,1257960.0,14.72
4129,聯合,115,Q1,4310563.0,,,4507970.0,8263372.0,2723083.0,1229726.0,104953.0,43.61
4130,健亞,115,Q1,1991856.0,,,1346336.0,2098478.0,106257.0,365.0,,14.57
4131,浩泰,115,Q1,302671.0,,,231778.0,541646.0,186229.0,52746.0,18965.0,7.12
4138,曜亞,115,Q1,1804497.0,,,1944014.0,3151012.0,989142.0,357373.0,225529.0,39.54
4139,馬光-KY,115,Q1,452513.0,,,306011.0,1318428.0,614382.0,251533.0,28264.0,9.43
4147,中裕,115,Q1,3797538.0,,,3179107.0,4633862.0,188950.0,647374.0,,13.98
4153,鈺緯,115,Q1,936069.0,,,1117166.0,1383473.0,446329.0,1075.0,,15.96
4154,樂威科-KY,115,Q1,257788.0,,,158062.0,405622.0,60859.0,86975.0,12620.0,6.39
4157,太景*-KY,115,Q1,1047850.0,,,1047428.0,1109804.0,54157.0,7797.0,,1.47
4160,訊聯基因,115,Q1,513879.0,,,552245.0,740520.0,222444.0,4197.0,507.0,19.23
4161,聿新科,115,Q1,950790.0,,,942653.0,1575511.0,517457.0,107264.0,4916.0,15.82
4162,智擎,115,Q1,5063133.0,,,5218641.0,5277934.0,178937.0,35864.0,,35.24
4163,鐿鈦,115,Q1,2671621.0,,,2304623.0,4825606.0,1265761.0,888224.0,59410.0,51.52
4166,友霖,115,Q1,2603249.0,,,1289057.0,2945596.0,158218.0,184129.0,,10.71
4167,松瑞藥,115,Q1,3621246.0,,,2852005.0,4523675.0,719898.0,182531.0,825.0,11.66
4168,醣聯,115,Q1,905807.0,,,656369.0,1453626.0,67073.0,480746.0,,8.05
4171,瑞基,115,Q1,592983.0,,,481416.0,864598.0,191715.0,79900.0,9430.0,10.18
4173,久裕,115,Q1,1926134.0,,,4166607.0,4849972.0,2816165.0,107673.0,,25.83
4174,浩鼎,115,Q1,2239592.0,,,1134217.0,2862239.0,330137.0,292510.0,774053.0,11.14
4175,杏一,115,Q1,1591977.0,,,2167361.0,7146423.0,2611679.0,2942767.0,4945.0,37.5
4183,福永生技,115,Q1,268815.0,,,318144.0,495309.0,130684.0,95810.0,,11.29
4188,安克,115,Q1,579139.0,,,391910.0,606136.0,16868.0,10129.0,76611.0,7.93
4192,杏國,115,Q1,232649.0,,,204456.0,255944.0,17912.0,5383.0,,6.62
4198,欣大健康,115,Q1,266494.0,,,245052.0,359901.0,78004.0,15403.0,50187.0,8.97
4205,中華食,115,Q1,2415132.0,,,1699650.0,2795340.0,286215.0,93993.0,,24.73
4207,環泰,115,Q1,4003005.0,,,3372303.0,6743877.0,1489962.0,1250910.0,1181576.0,14.21
4303,信立,115,Q1,3831348.0,,,1489952.0,4881257.0,872101.0,177808.0,479464.0,35.43
4304,勝昱,115,Q1,306187.0,,,305304.0,649389.0,316970.0,26232.0,,5.02
4305,世坤,115,Q1,1316838.0,,,1235075.0,1533178.0,207701.0,8639.0,,23.94
4401,東隆興,115,Q1,2775477.0,,,2509035.0,5707798.0,2113252.0,819069.0,50219.0,22.21
4402,郡都開發,115,Q1,593428.0,,,225873.0,604996.0,6323.0,5245.0,0.0,8.73
4406,新昕纖,115,Q1,603319.0,,,425609.0,873475.0,233259.0,36897.0,,11.62
4413,飛寶企業,115,Q1,354108.0,,,331385.0,471258.0,30780.0,86370.0,,11.31
4416,三圓,115,Q1,1684797.0,,,10971872.0,13385220.0,6079597.0,5620826.0,,23.11
4417,金洲,115,Q1,3806375.0,,,3125542.0,5284792.0,967334.0,511083.0,470307.0,39.73
4419,皇家美食,115,Q1,1045826.0,,,564419.0,2992778.0,1181049.0,765903.0,85191.0,5.68
4420,光明,115,Q1,1390494.0,,,571042.0,1841756.0,409369.0,41893.0,,34.37
4430,耀億,115,Q1,1778667.0,,,1538093.0,3561410.0,1268182.0,514561.0,,31.61
4432,銘旺實,115,Q1,1578857.0,,,1642764.0,1904068.0,307638.0,17573.0,,31.21
4433,興采,115,Q1,2110742.0,,,2185552.0,6721594.0,2543151.0,2067701.0,214415.0,31.38
4442,竣邦-KY,115,Q1,922043.0,,,1044597.0,1326891.0,325953.0,78895.0,,28.65
4502,健信,115,Q1,541944.0,,,1049908.0,2349654.0,970159.0,837551.0,539.0,9.66
4503,金雨,115,Q1,1681587.0,,,1314239.0,1800497.0,95032.0,23878.0,4725.0,21.41
4506,崇友,115,Q1,6219841.0,,,8448599.0,11124926.0,4845587.0,59498.0,-359.0,35.14
4510,高鋒,115,Q1,1957388.0,,,3136224.0,6079667.0,3021032.0,1101247.0,186326.0,16.25
4513,福裕,115,Q1,1153006.0,,,2900455.0,3815263.0,1285554.0,1376703.0,,10.08
4523,永彰,115,Q1,2064397.0,,,1795245.0,3141590.0,902572.0,174621.0,-84000.0,33.08
4527,方方土霖,115,Q1,1731074.0,,,2535799.0,3314667.0,1386142.0,197451.0,100243.0,21.42
4528,江興鍛,115,Q1,2274739.0,,,1463926.0,3622756.0,857187.0,490830.0,0.0,27.03
4529,淳紳,115,Q1,285732.0,,,183162.0,503340.0,63766.0,153842.0,939.0,3.37
4530,宏易,115,Q1,542559.0,,,750782.0,945299.0,343726.0,59014.0,83432.0,12.83
4533,協易機,115,Q1,2590165.0,,,4318237.0,6041132.0,2388396.0,1062571.0,,16.35
4534,慶騰,115,Q1,716222.0,,,966698.0,1450489.0,607650.0,126617.0,0.0,8.25
4535,至興,115,Q1,2883146.0,,,2233266.0,3242555.0,319717.0,39692.0,371352.0,33.2
4538,大詠城,115,Q1,879503.0,,,487626.0,951634.0,66287.0,5844.0,,14.79
4541,晟田,115,Q1,1661607.0,,,1881735.0,3845064.0,888611.0,1294846.0,,24.56
4542,科嶠,115,Q1,870456.0,,,1340207.0,1903934.0,909353.0,124125.0,7744.0,24.94
4543,萬在,115,Q1,1825711.0,,,1247877.0,2646009.0,536755.0,283543.0,,30.54
4549,桓達,115,Q1,1972591.0,,,1760307.0,2746829.0,230836.0,543402.0,92.0,34.6
4550,長佳,115,Q1,973168.0,,,853279.0,1640801.0,476159.0,191474.0,,25.72
4554,橙的,115,Q1,507848.0,,,661564.0,811943.0,260622.0,43473.0,,19.29
4556,旭然,115,Q1,842858.0,,,704063.0,1593116.0,548239.0,202019.0,,19.92
4558,寶緯,115,Q1,878399.0,,,1658055.0,3080881.0,1111354.0,1091128.0,,17.57
4561,健椿,115,Q1,1377127.0,,,916983.0,2197370.0,330112.0,490131.0,,23.53
4563,百德,115,Q1,1473578.0,,,3079603.0,4378695.0,1856180.0,1048937.0,80776.0,25.35
4568,科際精密,115,Q1,1128850.0,,,1150107.0,1718080.0,400160.0,189070.0,,35.7
4577,達航科技,115,Q1,945795.0,,,775572.0,1856770.0,377394.0,533581.0,,19.25
4580,捷流閥業,115,Q1,2857455.0,,,2462110.0,3890799.0,692216.0,341128.0,,61.05
4584,君帆,115,Q1,1101201.0,,,1007492.0,2014997.0,608609.0,305187.0,,36.7
4609,唐鋒,115,Q1,137353.0,,,354334.0,600329.0,186055.0,276921.0,,2.86
4702,中美實,115,Q1,1337831.0,,,687289.0,1593335.0,250222.0,5282.0,,18.5
4706,大恭,115,Q1,1546504.0,,,1489714.0,1707449.0,153877.0,7068.0,861.0,19.56
4707,磐亞,115,Q1,6451874.0,,,797055.0,8889113.0,2102869.0,334370.0,,15.98
4711,永純,115,Q1,1033016.0,,,843378.0,1251289.0,161462.0,56811.0,,16.92
4714,永捷,115,Q1,7972547.0,,,6672073.0,11732456.0,3091297.0,668612.0,5864313.0,11.84
4716,大立,115,Q1,1142912.0,,,1038433.0,1730222.0,470340.0,116970.0,467.0,12.1
4721,美琪瑪,115,Q1,1315060.0,,,1882937.0,2521943.0,1198787.0,8096.0,,17.54
4726,永昕,115,Q1,1486764.0,,,848476.0,3343414.0,1359341.0,497309.0,,7.18
4728,雙美,115,Q1,1186248.0,,,1395425.0,2382858.0,1044678.0,151932.0,,21.78
4729,熒茂,115,Q1,1350205.0,,,1438750.0,3120346.0,1158369.0,611772.0,201026.0,14.5
4735,豪展,115,Q1,1028797.0,,,805462.0,1519578.0,480330.0,10451.0,0.0,26.72
4741,泓瀚,115,Q1,917638.0,,,571237.0,1122887.0,202835.0,2414.0,6861.0,26.16
4743,合一,115,Q1,10183691.0,,,5731300.0,11060107.0,151256.0,725160.0,146203.0,20.94
4744,皇將,115,Q1,1228781.0,,,1238549.0,2204078.0,724583.0,250714.0,0.0,22.15
4745,合富-KY,115,Q1,5140278.0,,,5501560.0,7176591.0,2010977.0,25336.0,2230021.0,37.89
4747,強生製藥,115,Q1,1772075.0,,,1368313.0,3083339.0,1311264.0,0.0,,38.98
4749,新應材,115,Q1,8950632.0,,,5569933.0,10881429.0,1679489.0,251308.0,9032.0,96.42
4754,國碳科,115,Q1,566103.0,,,596348.0,1005140.0,297570.0,141467.0,,18.69
4760,勤凱科技,115,Q1,999906.0,,,1840271.0,2274615.0,1272899.0,1810.0,,31.04
4767,誠泰科技,115,Q1,933717.0,,,997273.0,1386077.0,237277.0,215083.0,-716.0,29.74
4768,晶呈科技,115,Q1,1758315.0,,,1836777.0,4500449.0,1610350.0,1131784.0,278827.0,31.16
4772,台特化,115,Q1,4347947.0,,,3020206.0,7537802.0,1116168.0,2073687.0,871062.0,23.54
4804,大略-KY,115,Q1,77659.0,,,56020.0,385413.0,203181.0,104573.0,,1.08
4806,桂田文創,115,Q1,643214.0,,,500582.0,865013.0,119210.0,102589.0,0.0,6.44
4903,聯光通,115,Q1,1208320.0,,,852051.0,1730865.0,508655.0,13890.0,,11.47
4905,台聯電,115,Q1,3079786.0,,,1737692.0,4459841.0,1082721.0,297334.0,197340.0,98.51
4907,富宇,115,Q1,2794528.0,,,8435067.0,8536662.0,5650863.0,91271.0,,23.65
4908,前鼎,115,Q1,1783479.0,,,1542780.0,1971917.0,186817.0,1621.0,,22.8
4909,新復興,115,Q1,2545930.0,,,2333206.0,2682297.0,104901.0,31466.0,,27.27
4911,德英,115,Q1,942963.0,,,473845.0,982258.0,39249.0,46.0,,14.8
4923,力士,115,Q1,423252.0,,,787351.0,857590.0,171897.0,262441.0,,12.93
4924,欣厚-KY,115,Q1,399133.0,,,278475.0,775982.0,260556.0,116293.0,,10.74
4931,新盛力,115,Q1,1328948.0,,,1876450.0,2178740.0,841745.0,8047.0,,20.27
4933,友輝,115,Q1,3634988.0,,,3692523.0,4899233.0,1017027.0,247218.0,,44.0
4939,亞電,115,Q1,1431865.0,,,1753557.0,2877302.0,1067027.0,378410.0,,14.58
4946,辣椒,115,Q1,153792.0,,,211372.0,233141.0,76050.0,3299.0,383.0,17.33
4950,金耘國際,115,Q1,721424.0,,,799244.0,1218662.0,460337.0,36901.0,192586.0,9.16
4951,精拓科,115,Q1,893283.0,,,704439.0,1199016.0,290356.0,15377.0,0.0,26.16
4953,緯軟,115,Q1,4251024.0,,,5578493.0,6519437.0,2100785.0,167628.0,,59.67
4966,譜瑞-KY,115,Q1,22251865.0,,,16875752.0,25891716.0,3391408.0,248443.0,,289.58
4971,IET-KY,115,Q1,2093650.0,,,884700.0,2300613.0,199258.0,7705.0,599.0,52.34
4972,湯石照明,115,Q1,1445189.0,,,1089099.0,1828115.0,337305.0,45621.0,,25.63
4973,廣穎電通,115,Q1,2531887.0,,,3959177.0,5014844.0,2428996.0,53961.0,,38.78
4974,亞泰,115,Q1,3165322.0,,,4242376.0,4385117.0,1152537.0,67258.0,,43.66
4979,華星光,115,Q1,4133258.0,,,4685214.0,5831308.0,1197509.0,500541.0,,29.03
4987,科誠,115,Q1,1148260.0,,,1169832.0,1654840.0,397152.0,109428.0,,36.02
4991,環宇-KY,115,Q1,4263869.0,,,3388594.0,4860154.0,314591.0,281694.0,,35.26
4995,晶達,115,Q1,911278.0,,,793515.0,1780952.0,511525.0,358149.0,,21.4
5009,榮剛,115,Q1,17457693.0,,,13083680.0,33418761.0,9780034.0,6181034.0,425741.0,29.05
5011,久陽,115,Q1,2166522.0,,,2036015.0,5666623.0,2790430.0,709671.0,143524.0,20.09
5013,強新,115,Q1,5310345.0,,,5048193.0,8617137.0,1757234.0,1549558.0,1418819.0,29.17
5014,建錩,115,Q1,2821638.0,,,4728635.0,8773438.0,4591210.0,1360590.0,9031.0,15.35
5015,華祺,115,Q1,1236651.0,,,1889354.0,2501757.0,1234214.0,30892.0,0.0,20.39
5016,松和,115,Q1,1522796.0,,,1541733.0,2522487.0,451591.0,548100.0,11344.0,30.46
5201,凱衛,115,Q1,644523.0,,,513416.0,927889.0,151990.0,131376.0,2891.0,16.59
5202,力新,115,Q1,1145546.0,,,502096.0,1214395.0,46864.0,21985.0,3.0,12.86
5205,中茂,115,Q1,82761.0,,,74856.0,116345.0,29076.0,4508.0,178.0,6.12
5206,坤悅,115,Q1,4110754.0,,,16917299.0,17018111.0,12886028.0,21329.0,,23.97
5209,新鼎,115,Q1,876364.0,,,4224562.0,4621363.0,3561067.0,183932.0,3.0,30.69
5210,寶碩,115,Q1,822110.0,,,486188.0,940509.0,63556.0,54843.0,0.0,10.0
5211,蒙恬,115,Q1,351246.0,,,224717.0,386708.0,21307.0,14155.0,8467.0,10.7
5212,凌網,115,Q1,529746.0,,,1144382.0,1344400.0,418790.0,395864.0,14379.0,14.88
5213,亞昕,115,Q1,15592939.0,,,65770838.0,71035582.0,45365683.0,10076960.0,1426006.0,19.68
5220,萬達光電,115,Q1,748282.0,,,559101.0,1183410.0,248406.0,186722.0,,19.01
5223,安力-KY,115,Q1,2362792.0,,,1550146.0,3711899.0,930199.0,418908.0,,53.04
5227,立凱-KY,115,Q1,435401.0,,,317799.0,697262.0,215511.0,46350.0,,6.4
5228,鈺鎧,115,Q1,548961.0,,,305635.0,1192670.0,185977.0,457732.0,,14.42
5230,雷笛克光學,115,Q1,1306404.0,,,1196827.0,2341701.0,647650.0,387647.0,8212.0,23.71
5236,凌陽創新,115,Q1,2298992.0,,,3296874.0,3370550.0,1043152.0,28406.0,,38.31
5245,智晶,115,Q1,652246.0,,,589962.0,1682213.0,809601.0,220366.0,17248.0,14.67
5251,天鉞電,115,Q1,407357.0,,,401474.0,487263.0,67234.0,12672.0,,12.08
5263,智崴,115,Q1,3784435.0,,,3050229.0,6178207.0,1342401.0,1051371.0,,53.37
5272,笙科,115,Q1,836138.0,,,299074.0,1015765.0,104218.0,75409.0,,15.13
5274,信驊,115,Q1,5960768.0,,,10382455.0,12347289.0,6064401.0,322120.0,,157.68
5276,達輝-KY,115,Q1,543162.0,,,622608.0,827895.0,271335.0,13398.0,,13.75
5278,尚凡*,115,Q1,5587299.0,,,7545032.0,7886145.0,1431634.0,867212.0,1725893.0,12.87
5287,數字,115,Q1,2484094.0,,,2309088.0,4747180.0,1759566.0,503520.0,16622.0,40.91
5289,宜鼎,115,Q1,14686532.0,,,20788487.0,24630697.0,9317883.0,626282.0,186146.0,150.52
5291,邑昇,115,Q1,953593.0,,,1120789.0,2016415.0,746141.0,316681.0,9581.0,23.67
5299,杰力,115,Q1,3164830.0,,,2110315.0,3895028.0,728881.0,1317.0,,62.19
5301,寶得利,115,Q1,539778.0,,,636352.0,752793.0,179138.0,33877.0,15148.0,7.96
5302,太欣,115,Q1,1249637.0,,,68366.0,1783968.0,217747.0,316584.0,2319.0,7.8
5309,系統電,115,Q1,5600646.0,,,5387671.0,8553747.0,1313388.0,1639713.0,382375.0,22.74
5310,天剛,115,Q1,274537.0,,,316206.0,321300.0,41151.0,5612.0,,9.49
5312,寶島科,115,Q1,3871028.0,,,5515408.0,9218978.0,3442173.0,1905777.0,0.0,64.45
5314,世紀*,115,Q1,3411726.0,,,3027107.0,5973219.0,1976010.0,585483.0,1508099.0,6.52
5315,光聯,115,Q1,1609793.0,,,1844831.0,2144250.0,504308.0,30149.0,,15.14
5321,美而快,115,Q1,713368.0,,,1351339.0,4523281.0,1904413.0,1905500.0,81254.0,11.89
5324,士開,115,Q1,1584112.0,,,9380458.0,10696221.0,7736723.0,1375386.0,113527.0,6.5
5328,華容,115,Q1,2106338.0,,,1546806.0,2567517.0,428438.0,32741.0,4053.0,12.17
5340,建榮,115,Q1,2266455.0,,,1583773.0,2983694.0,709921.0,7318.0,,11.63
5344,立衛,115,Q1,503939.0,,,278820.0,604538.0,65928.0,34671.0,,6.34
5345,馥鴻,115,Q1,212767.0,,,161486.0,215534.0,2767.0,0.0,,5.63
5347,世界,115,Q1,94714425.0,,,71173748.0,219205937.0,47890183.0,76601329.0,26298203.0,36.64
5348,正能量智能,115,Q1,136503.0,,,202367.0,240988.0,86926.0,17559.0,23803.0,7.63
5351,鈺創,115,Q1,4820584.0,,,6117754.0,8891095.0,2611840.0,1458671.0,72546.0,14.46
5353,台林,115,Q1,1364124.0,,,1365865.0,2100305.0,646530.0,89651.0,,18.0
5355,佳總,115,Q1,727760.0,,,604203.0,1035948.0,201843.0,106345.0,0.0,4.38
5356,協益,115,Q1,4502071.0,,,2899248.0,5716976.0,783601.0,431304.0,0.0,43.69
5364,力麗店,115,Q1,741285.0,,,499019.0,1135144.0,346860.0,46999.0,30133.0,11.14
5371,中光電,115,Q1,28304517.0,,,34937536.0,58094590.0,28518741.0,1271332.0,1896692.0,67.54
5381,光譜,115,Q1,2337753.0,,,1422420.0,4929613.0,1379264.0,1212596.0,67679.0,10.92
5386,青雲,115,Q1,2428757.0,,,9342387.0,9367128.0,6937897.0,474.0,,67.31
5392,能率,115,Q1,8068089.0,,,7751205.0,15431284.0,4703211.0,2659984.0,2437579.0,32.08
5398,慕康生醫,115,Q1,513384.0,,,267510.0,576895.0,58846.0,4665.0,,10.38
5403,中菲,115,Q1,2421262.0,,,3570860.0,5023989.0,2353522.0,249205.0,,30.98
5410,國眾,115,Q1,1696479.0,,,2963100.0,3963274.0,2188616.0,78179.0,258.0,18.38
5425,台半,115,Q1,11363348.0,,,12036834.0,21474951.0,5226591.0,4885012.0,3449787.0,32.36
5426,振發,115,Q1,2325172.0,,,1610327.0,3094493.0,529444.0,239877.0,4612.0,16.14
5432,新門,115,Q1,373279.0,,,305633.0,428465.0,51757.0,3429.0,,18.04
5438,東友,115,Q1,2938281.0,,,1005373.0,3384637.0,385553.0,60803.0,,26.11
5439,高技,115,Q1,4272772.0,,,7804888.0,11144356.0,4202432.0,2669152.0,,45.96
5443,均豪,115,Q1,13612065.0,,,4812382.0,21230222.0,5324511.0,2293646.0,1454276.0,75.48
5450,南良,115,Q1,1770956.0,,,1804820.0,3510156.0,546318.0,1192882.0,,14.47
5452,佶優,115,Q1,2418214.0,,,3363933.0,4199945.0,1304754.0,476977.0,257282.0,14.62
5455,昇益,115,Q1,1370635.0,,,4524729.0,4637815.0,3266760.0,420.0,,20.93
5457,宣德,115,Q1,12241351.0,,,19362655.0,32005293.0,17569774.0,2194168.0,6412093.0,29.67
5460,同協,115,Q1,740831.0,,,576889.0,819741.0,50725.0,28185.0,,12.6
5464,霖宏,115,Q1,1167732.0,,,1962076.0,4048881.0,2060697.0,820452.0,,16.43
5465,富驊,115,Q1,3152578.0,,,4229598.0,5019397.0,1838150.0,28669.0,619518.0,17.15
5468,凱鈺,115,Q1,562378.0,,,675661.0,760849.0,171799.0,26672.0,,9.54
5474,聰泰,115,Q1,1882808.0,,,1257027.0,2464741.0,522162.0,59771.0,,47.36
5475,德宏,115,Q1,943998.0,,,1295510.0,2622018.0,614253.0,1063767.0,-8273.0,7.49
5478,智冠,115,Q1,9431551.0,,,17208247.0,21141220.0,11414665.0,295004.0,1304839.0,54.24
5481,新華,115,Q1,1180632.0,,,480446.0,1516516.0,21248.0,314636.0,0.0,17.78
5483,中美晶,115,Q1,118603131.0,,,99540171.0,261081940.0,78010853.0,64467956.0,69186182.0,80.46
5487,通泰,115,Q1,523718.0,,,478369.0,578029.0,34442.0,19869.0,,21.62
5488,松普,115,Q1,1009187.0,,,1311947.0,1467239.0,414395.0,43657.0,0.0,11.02
5489,彩富,115,Q1,2381126.0,,,1914769.0,2851173.0,343420.0,126627.0,5107.0,23.89
5490,同亨,115,Q1,1429199.0,,,1657003.0,1887796.0,394450.0,64147.0,,15.34
5493,三聯,115,Q1,3157713.0,,,3406579.0,5838943.0,2403889.0,277341.0,1319034.0,42.09
5498,凱崴,115,Q1,2192141.0,,,2420543.0,4017474.0,1746512.0,78821.0,19032.0,11.23
5508,永信建,115,Q1,5269461.0,,,19327335.0,19429472.0,10769419.0,3390592.0,,24.24
5511,德昌,115,Q1,7295075.0,,,13368594.0,16123661.0,7736066.0,1092520.0,116222.0,63.28
5512,力麒,115,Q1,18598593.0,,,27510767.0,44905172.0,16918995.0,9387584.0,5043220.0,17.84
5514,三豐,115,Q1,3208123.0,,,5643427.0,6893553.0,3679423.0,6007.0,-13.0,14.16
5516,雙喜,115,Q1,469561.0,,,2541336.0,2976236.0,2413299.0,93376.0,,9.11
5520,力泰,115,Q1,2943795.0,,,3304130.0,4692853.0,1648799.0,100259.0,163896.0,46.35
5523,豐謙,115,Q1,2846670.0,,,5136986.0,5561867.0,2688422.0,26775.0,0.0,18.37
5529,鉅陞,115,Q1,1550166.0,,,4621171.0,4844190.0,3275770.0,18254.0,,15.22
5530,龍巖,115,Q1,28765881.0,,,52523625.0,79659319.0,50764381.0,129057.0,35165.0,68.39
5536,聖暉*,115,Q1,19324290.0,,,39250668.0,44660898.0,23788516.0,1548092.0,6222756.0,105.59
5543,桓鼎-KY,115,Q1,1064420.0,,,2729410.0,3670356.0,2298566.0,307370.0,670026.0,8.44
5547,久舜,115,Q1,789193.0,,,1753829.0,2017195.0,1205179.0,22823.0,,17.43
5548,安倉,115,Q1,1111611.0,,,1875011.0,2241685.0,1047182.0,82892.0,,19.23
5601,台聯櫃,115,Q1,1394631.0,,,119571.0,1879897.0,19785.0,465481.0,,21.52
5603,陸海,115,Q1,1986387.0,,,653192.0,2693711.0,487871.0,219453.0,78214.0,18.19
5604,中連,115,Q1,1919783.0,,,53278.0,2453750.0,30561.0,503406.0,0.0,17.65
5609,中菲行,115,Q1,6137423.0,,,8670881.0,10413623.0,3893967.0,382233.0,114373.0,42.79
5701,劍湖山,115,Q1,500425.0,,,110914.0,2394546.0,1225875.0,668246.0,,3.5
5703,亞都麗緻,115,Q1,541314.0,,,371522.0,988419.0,261507.0,185598.0,,7.71
5704,老爺知,115,Q1,1010094.0,,,676046.0,1132961.0,119209.0,3658.0,,17.16
5864,致和證,115,Q1,9751107.0,,,13183408.0,14826570.0,5036159.0,39304.0,,21.45
5876,上海商銀,115,Q1,280991689.0,23575788.0,2344507.0,,2488960189.0,,,72538554.0,42.98
5878,台名,115,Q1,486628.0,,,430779.0,785870.0,231806.0,67436.0,,19.45
5880,合庫金,115,Q1,290316066.0,31710232.0,4756165.0,,5429875285.0,,,7599469.0,18.03
5902,德記,115,Q1,1335286.0,,,1202848.0,1773858.0,405366.0,33206.0,,14.13
5903,全家,115,Q1,9415771.0,,,18273361.0,80028866.0,40864433.0,29748662.0,1191871.0,36.84
5904,寶雅,115,Q1,6384042.0,,,12247336.0,32726823.0,12103327.0,14239454.0,,59.98
5905,南仁湖,115,Q1,3446170.0,,,2079706.0,8131552.0,2125202.0,2560180.0,681530.0,9.82
6005,群益證,115,Q1,52892275.0,,,367374710.0,393239775.0,331735961.0,8611539.0,4854188.0,22.13
6015,宏遠證,115,Q1,5722963.0,,,19474099.0,21251341.0,15416773.0,111605.0,,14.56
6016,康和證,115,Q1,12450090.0,,,53755199.0,59409255.0,45547379.0,1411786.0,69048.0,18.03
6020,大展證,115,Q1,5002267.0,,,7639405.0,9177276.0,4170038.0,4971.0,456.0,19.82
6021,美好證,115,Q1,9665727.0,,,33685453.0,36965700.0,24594371.0,2705602.0,,30.94
6023,元大期貨,115,Q1,20239327.0,,,235928014.0,241229737.0,219377562.0,1612848.0,,63.25
6024,群益期,115,Q1,10897285.0,,,83604913.0,84532833.0,73607565.0,27983.0,969.0,43.6
6026,福邦證,115,Q1,5682243.0,,,12614522.0,14570077.0,8773901.0,113933.0,,14.34
6028,公勝保經,115,Q1,797224.0,,,1473420.0,1950444.0,1020151.0,133069.0,,31.89
6101,寬魚國際,115,Q1,1270160.0,,,1518970.0,2016057.0,366331.0,379566.0,,11.08
6103,合邦,115,Q1,152309.0,,,156749.0,157568.0,4444.0,815.0,,11.2
6104,創惟,115,Q1,2010224.0,,,2417571.0,3746401.0,1729205.0,6972.0,3673.0,22.02
6109,亞元,115,Q1,619237.0,,,871734.0,1112209.0,447936.0,45036.0,-195.0,8.63
6111,光聚晶電,115,Q1,9700145.0,,,10892267.0,29832547.0,12617750.0,7514652.0,7865166.0,19.47
6113,亞矽,115,Q1,543257.0,,,528228.0,785860.0,179390.0,63213.0,0.0,10.34
6114,久威,115,Q1,1621792.0,,,1982071.0,2365457.0,691192.0,52473.0,,36.93
6118,建達,115,Q1,1136709.0,,,3452496.0,3660082.0,2514032.0,9341.0,,12.51
6121,新普,115,Q1,46022450.0,,,68803961.0,82792155.0,31860255.0,4909450.0,8197111.0,204.49
6122,擎邦,115,Q1,1678443.0,,,4024091.0,4615515.0,2765690.0,171382.0,,21.93
6123,上奇,115,Q1,2136174.0,,,3411888.0,4034467.0,1881416.0,16877.0,625023.0,24.98
6124,業強,115,Q1,3180777.0,,,2143834.0,4691805.0,1435985.0,75043.0,71207.0,17.04
6125,廣運,115,Q1,5678176.0,,,4427287.0,11320039.0,2988047.0,2653816.0,1305878.0,16.88
6126,信音,115,Q1,6632302.0,,,7232271.0,10976465.0,3156176.0,1187987.0,2965628.0,28.96
6127,九豪,115,Q1,1164224.0,,,1299166.0,3546335.0,1129640.0,1252471.0,0.0,10.77
6129,普誠,115,Q1,1698074.0,,,1331230.0,2299533.0,555118.0,46341.0,46344.0,9.13
6130,上亞科技,115,Q1,530859.0,,,168186.0,731980.0,72414.0,128707.0,0.0,11.98
6134,萬旭,115,Q1,1147025.0,,,1874964.0,2487008.0,1264894.0,75089.0,71691.0,13.13
6138,茂達,115,Q1,4358054.0,,,5798653.0,7231475.0,2692188.0,181233.0,938702.0,45.98
6140,訊達電腦,115,Q1,526269.0,,,1017393.0,1464288.0,835718.0,102301.0,,9.59
6143,振曜,115,Q1,4480202.0,,,6027589.0,7555165.0,2938535.0,136428.0,1790078.0,31.26
6144,得利影,115,Q1,299270.0,,,246000.0,356486.0,44424.0,12792.0,,7.82
6146,耕興,115,Q1,6670815.0,,,6237251.0,8458521.0,1528722.0,258984.0,523270.0,60.35
6147,頎邦,115,Q1,46881469.0,,,14865711.0,55485850.0,6098495.0,2505886.0,,62.96
6148,驊宏資,115,Q1,551809.0,,,850603.0,1271019.0,508718.0,210492.0,0.0,11.84
6150,撼訊,115,Q1,1695495.0,,,2990799.0,4105170.0,2320382.0,89293.0,8160.0,34.9
6151,晉倫,115,Q1,960037.0,,,1065511.0,1632825.0,583637.0,89151.0,0.0,17.37
6154,順發,115,Q1,1296346.0,,,1372738.0,2073305.0,608361.0,168598.0,,16.19
6156,松上,115,Q1,3364492.0,,,4938460.0,6946084.0,2695369.0,886223.0,1068559.0,21.28
6158,禾昌,115,Q1,1113988.0,,,1365406.0,2303445.0,1077524.0,111933.0,,20.29
6160,欣技,115,Q1,626592.0,,,875556.0,1108833.0,409445.0,72796.0,844.0,9.14
6161,捷波,115,Q1,1364466.0,,,1203535.0,1822477.0,413840.0,44171.0,0.0,24.26
6163,華電網,115,Q1,2960583.0,,,5724899.0,6772825.0,3442688.0,369554.0,1505.0,20.09
6167,久正,115,Q1,1719755.0,,,994073.0,2035407.0,310636.0,5016.0,0.0,11.78
6169,昱泉,115,Q1,219773.0,,,45554.0,440938.0,27188.0,193977.0,,9.39
