代號,名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1235,興泰,108,Q2,5019850.0,,,4982589.0,,1795094.0,54493.0,,58.99
1235,興泰,108,Q4,2583303.0,,,3200913.0,,1568320.0,54404.0,,26.99
1235,興泰,108,Q1,4566692.0,,,4676178.0,,1753347.0,54553.0,,53.67
1236,宏亞,108,Q4,1684512.0,,,814914.0,,562141.0,489482.0,0.0,15.55
1236,宏亞,108,Q1,1816567.0,,,626094.0,,305490.0,542841.0,0.0,16.77
1236,宏亞,108,Q2,1640338.0,,,516409.0,,361497.0,459512.0,0.0,15.14
1236,宏亞,108,Q3,1634020.0,,,613147.0,,431047.0,449997.0,0.0,15.08
1240,茂生農經,108,Q4,1012516.0,,,958385.0,,575491.0,105845.0,13447.0,29.79
1240,茂生農經,108,Q1,,,,917130.0,,419856.0,30901.0,,34.62
1240,茂生農經,108,Q2,,,,923667.0,,371126.0,31150.0,,35.59
1240,茂生農經,108,Q3,1004040.0,,,855233.0,,490914.0,29199.0,13500.0,29.54
1256,鮮活果汁-KY,108,Q3,1961837.0,,,1601865.0,,1071798.0,171099.0,32457.0,57.97
1256,鮮活果汁-KY,108,Q4,2026884.0,,,1402918.0,,914344.0,173942.0,31485.0,59.89
1256,鮮活果汁-KY,108,Q1,1879276.0,,,1244723.0,,681543.0,170381.0,33734.0,61.08
1256,鮮活果汁-KY,108,Q2,1849274.0,,,1512072.0,,1063241.0,174091.0,33628.0,60.11
1259,安心,108,Q4,1826681.0,,,2372633.0,,1515894.0,1191679.0,36189.0,56.6
1259,安心,108,Q1,1800661.0,,,2378119.0,,1532318.0,1323954.0,49126.0,55.8
1259,安心,108,Q3,1812057.0,,,2530912.0,,1676817.0,1277637.0,40734.0,56.15
1259,安心,108,Q2,1748208.0,,,2496033.0,,1690879.0,1321006.0,45444.0,54.17
1264,德麥,108,Q1,2396736.0,,,2464568.0,,443922.0,70845.0,496795.0,71.13
1264,德麥,108,Q2,2146372.0,,,2604680.0,,804207.0,71854.0,514666.0,63.7
1264,德麥,108,Q3,2246379.0,,,2313208.0,,454132.0,70005.0,520818.0,66.67
1264,德麥,108,Q4,2361466.0,,,2486083.0,,546309.0,81648.0,535055.0,70.08
1268,漢來美食,108,Q2,1346139.0,,,1715799.0,,1522440.0,1220908.0,,36.31
1268,漢來美食,108,Q1,1532463.0,,,1639477.0,,1202562.0,1241868.0,,41.54
1268,漢來美食,108,Q3,1437568.0,,,1733880.0,,1250125.0,1209605.0,,38.74
1268,漢來美食,108,Q4,1550122.0,,,1963423.0,,1388034.0,1176753.0,,41.72
1301,台塑,108,Q1,373884903.0,,,186217277.0,,63023333.0,77524003.0,0.0,58.73
1301,台塑,108,Q2,344626906.0,,,197053371.0,,94656110.0,78231359.0,,54.14
1301,台塑,108,Q4,349153320.0,,,175616860.0,,89283378.0,58651261.0,0.0,54.85
1301,台塑,108,Q3,350650005.0,,,168687480.0,,63676618.0,78729760.0,,55.08
1303,南亞,108,Q3,346580476.0,,,195482161.0,,94137769.0,111415127.0,10947513.0,43.7
1303,南亞,108,Q1,388853226.0,,,206080935.0,,75330067.0,101195302.0,11230501.0,49.03
1303,南亞,108,Q2,353017915.0,,,225682463.0,,116627632.0,107569098.0,10925373.0,44.51
1303,南亞,108,Q4,344571884.0,,,187476346.0,,83516150.0,115591829.0,10998816.0,43.45
1304,台聚,108,Q1,18718816.0,,,31673151.0,,15198194.0,18618917.0,18788781.0,17.46
1304,台聚,108,Q2,18692113.0,,,30420566.0,,14023336.0,20048347.0,19378269.0,17.43
1304,台聚,108,Q4,18659503.0,,,28020172.0,,12634382.0,19614457.0,20517444.0,17.4
1304,台聚,108,Q3,18641214.0,,,28859109.0,,13618942.0,19742647.0,20383390.0,17.38
1305,華夏,108,Q4,8250812.0,,,4876866.0,,1695099.0,1923568.0,461754.0,15.66
1305,華夏,108,Q2,7862142.0,,,5997960.0,,2695756.0,2164717.0,410909.0,15.51
1305,華夏,108,Q1,8559103.0,,,6094179.0,,2063979.0,2177192.0,442908.0,16.89
1305,華夏,108,Q3,8017545.0,,,5146813.0,,1724644.0,2145934.0,428704.0,15.21
1307,三芳,108,Q2,8303377.0,,,8055335.0,,3689839.0,2817439.0,,20.87
1307,三芳,108,Q4,8264085.0,,,8337017.0,,3846140.0,3025846.0,,20.77
1307,三芳,108,Q3,8404972.0,,,8371475.0,,3781530.0,3087249.0,,21.13
1307,三芳,108,Q1,8373314.0,,,7960833.0,,3613360.0,2758740.0,,21.05
1308,亞聚,108,Q4,10229820.0,,,4940438.0,,2469828.0,4223443.0,,18.45
1308,亞聚,108,Q1,9873394.0,,,5515772.0,,2685495.0,4057379.0,,17.81
1308,亞聚,108,Q3,9972663.0,,,4940198.0,,2757360.0,4233903.0,,17.99
1308,亞聚,108,Q2,9818495.0,,,5107615.0,,2839765.0,3938454.0,,17.71
1309,台達化,108,Q2,4234989.0,,,5027123.0,,2628976.0,1449695.0,,12.93
1309,台達化,108,Q4,4299763.0,,,4801480.0,,2278694.0,1426284.0,,12.87
1309,台達化,108,Q1,4228617.0,,,5173844.0,,2834629.0,1464312.0,,12.91
1309,台達化,108,Q3,4213848.0,,,5022106.0,,2648933.0,1430397.0,,12.61
1310,台苯,108,Q3,7136869.0,,,3236868.0,,1789780.0,290487.0,239257.0,13.52
1310,台苯,108,Q4,7022052.0,,,3220542.0,,1809054.0,266028.0,207208.0,13.3
1310,台苯,108,Q1,7687144.0,,,3918732.0,,2028108.0,326118.0,250200.0,14.56
1310,台苯,108,Q2,6946932.0,,,4090513.0,,2933285.0,295922.0,240291.0,13.16
1312,國喬,108,Q2,24039515.0,,,10703478.0,,2362347.0,1758152.0,2803724.0,26.0
1312,國喬,108,Q3,24191625.0,,,11304040.0,,2474263.0,1737214.0,2740426.0,26.16
1312,國喬,108,Q1,23419072.0,,,11382033.0,,2665527.0,1746878.0,2846400.0,25.33
1312,國喬,108,Q4,24368668.0,,,11627999.0,,2519453.0,1734877.0,2863409.0,26.36
1313,聯成,108,Q2,20756418.0,,,20023841.0,,11738830.0,14560077.0,,16.17
1313,聯成,108,Q3,20484657.0,,,19806817.0,,12139381.0,13571038.0,,15.37
1313,聯成,108,Q1,21173684.0,,,21181859.0,,11106850.0,15592657.0,0.0,16.49
1313,聯成,108,Q4,20571716.0,,,18684583.0,,10641914.0,13943367.0,,15.44
1314,中石化,108,Q1,67567939.0,,,21221680.0,,6747560.0,17095292.0,79099.0,25.03
1314,中石化,108,Q3,66746187.0,,,18496848.0,,7721635.0,17099963.0,79849.0,23.54
1314,中石化,108,Q4,67116769.0,,,23986973.0,,8741513.0,20533113.0,77095.0,23.68
1314,中石化,108,Q2,66819536.0,,,21210452.0,,7651468.0,17476264.0,77838.0,24.75
1315,達新,108,Q3,8068446.0,,,4206054.0,,787539.0,809933.0,12798.0,42.27
1315,達新,108,Q2,8160796.0,,,4540568.0,,1101705.0,812917.0,12666.0,42.76
1315,達新,108,Q1,7903122.0,,,4540286.0,,1337285.0,815081.0,11937.0,41.41
1315,達新,108,Q4,8371300.0,,,6762847.0,,1272212.0,259874.0,21927.0,43.86
1316,上曜,108,Q2,1660338.0,,,4839349.0,,2528968.0,812222.0,766706.0,10.32
1316,上曜,108,Q4,1664417.0,,,6426681.0,,4524909.0,31727.0,836761.0,10.16
1316,上曜,108,Q3,1663559.0,,,4955571.0,,2865811.0,495606.0,778333.0,10.24
1316,上曜,108,Q1,2035722.0,,,4867051.0,,2054562.0,810687.0,897004.0,12.6
1319,東陽,108,Q2,21096731.0,,,9188668.0,,8266399.0,7263315.0,855883.0,35.67
1319,東陽,108,Q4,21971010.0,,,8834332.0,,7617634.0,6748879.0,767827.0,37.15
1319,東陽,108,Q3,21419598.0,,,8856586.0,,7188766.0,7469874.0,807687.0,36.21
1319,東陽,108,Q1,21612831.0,,,9085117.0,,7659199.0,7055414.0,915058.0,36.54
1321,大洋,108,Q1,5505718.0,,,1848467.0,,1016384.0,5367714.0,0.0,24.95
1321,大洋,108,Q3,5039809.0,,,1935605.0,,1653536.0,4623411.0,,22.84
1321,大洋,108,Q2,5086265.0,,,1969537.0,,1063856.0,5359910.0,,23.05
1321,大洋,108,Q4,5327466.0,,,1857147.0,,1068829.0,5179211.0,,24.14
1323,永裕,108,Q4,2022047.0,,,2812275.0,,689506.0,2067962.0,347058.0,22.45
1323,永裕,108,Q3,1980595.0,,,2832759.0,,668580.0,2013995.0,326762.0,21.99
1323,永裕,108,Q2,1949543.0,,,2875727.0,,790146.0,1844869.0,311821.0,21.64
1323,永裕,108,Q1,2056742.0,,,2583632.0,,679680.0,1469607.0,329228.0,22.83
1324,地球,108,Q1,1005900.0,,,810807.0,,254508.0,30394.0,0.0,13.39
1324,地球,108,Q4,973468.0,,,779706.0,,220253.0,29735.0,0.0,12.96
1324,地球,108,Q2,983382.0,,,825366.0,,281084.0,30607.0,0.0,13.09
1324,地球,108,Q3,969782.0,,,797622.0,,246547.0,30203.0,0.0,12.91
1325,恆大,108,Q1,1735650.0,,,1009764.0,,45712.0,64322.0,68568.0,20.35
1325,恆大,108,Q2,1700869.0,,,1018556.0,,100406.0,64166.0,67761.0,19.94
1325,恆大,108,Q3,1698136.0,,,918324.0,,35089.0,64015.0,62697.0,19.91
1325,恆大,108,Q4,1703411.0,,,887376.0,,47176.0,63558.0,60306.0,19.97
1326,台化,108,Q4,356514671.0,,,226182634.0,,87132669.0,54125385.0,52776292.0,60.95
1326,台化,108,Q2,357197307.0,,,259470304.0,,117502903.0,54009626.0,61339138.0,61.23
1326,台化,108,Q1,388409731.0,,,254621635.0,,95395141.0,49901551.0,63836121.0,66.58
1326,台化,108,Q3,352970811.0,,,224955626.0,,82183797.0,57365154.0,58534796.0,60.52
1336,台翰,108,Q3,1667861.0,,,962929.0,,674761.0,54013.0,,19.59
1336,台翰,108,Q2,1650659.0,,,1034808.0,,791227.0,16170.0,,19.39
1336,台翰,108,Q4,1673480.0,,,987411.0,,668866.0,10442.0,,19.67
1336,台翰,108,Q1,1672496.0,,,1005589.0,,752447.0,18645.0,,19.88
1337,再生-KY,108,Q3,7169547.0,,,3075035.0,,339354.0,61890.0,,26.66
1337,再生-KY,108,Q1,7867674.0,,,3496269.0,,439950.0,65163.0,,29.25
1337,再生-KY,108,Q2,7588657.0,,,3265932.0,,358200.0,64309.0,,28.22
1337,再生-KY,108,Q4,6996255.0,,,3212035.0,,529092.0,61321.0,,26.01
1338,廣華-KY,108,Q2,6494286.0,,,5851721.0,,2827487.0,627896.0,265803.0,77.46
1338,廣華-KY,108,Q1,6768313.0,,,5735714.0,,2472908.0,720971.0,257047.0,80.73
1338,廣華-KY,108,Q3,6313237.0,,,5699038.0,,2847779.0,474235.0,274939.0,75.3
1338,廣華-KY,108,Q4,6381764.0,,,5974387.0,,3054627.0,378645.0,276481.0,76.12
1339,昭輝,108,Q3,3470861.0,,,2186298.0,,1233086.0,698520.0,113906.0,46.83
1339,昭輝,108,Q2,3411142.0,,,2202220.0,,1383069.0,657653.0,117589.0,46.02
1339,昭輝,108,Q4,3485966.0,,,1930263.0,,1105758.0,644902.0,111923.0,47.03
1339,昭輝,108,Q1,3406639.0,,,2655680.0,,1911157.0,1012551.0,152952.0,45.96
1340,勝悅-KY,108,Q2,6485126.0,,,5032841.0,,270358.0,52536.0,,46.65
1340,勝悅-KY,108,Q3,6138437.0,,,4585312.0,,219893.0,52459.0,,40.14
1340,勝悅-KY,108,Q4,5856894.0,,,4237691.0,,229474.0,36135.0,,38.3
1340,勝悅-KY,108,Q1,6670966.0,,,5260653.0,,291672.0,68169.0,,47.99
1341,富林-KY,108,Q3,1185935.0,,,1148054.0,,668157.0,290765.0,,24.01
1341,富林-KY,108,Q2,1088156.0,,,1303124.0,,922200.0,291162.0,,22.03
1341,富林-KY,108,Q1,1163107.0,,,1127888.0,,663142.0,294850.0,,23.54
1341,富林-KY,108,Q4,1223512.0,,,1199589.0,,675765.0,245359.0,,24.77
1342,八貫,108,Q4,,,,849447.0,,447104.0,134709.0,,15.75
1342,八貫,108,Q2,,,,789795.0,,411038.0,205466.0,,14.12
1402,遠東新,108,Q1,207739222.0,,,124740043.0,,124350710.0,173863293.0,68867428.0,38.81
1402,遠東新,108,Q4,204522288.0,,,119040383.0,,114920194.0,189838322.0,66798895.0,38.21
1402,遠東新,108,Q2,201611114.0,,,131583719.0,,136905120.0,180604966.0,62947521.0,37.67
1402,遠東新,108,Q3,202678061.0,,,100438089.0,,122211988.0,163919971.0,64310167.0,37.87
1409,新纖,108,Q4,29823289.0,,,99117241.0,,106686622.0,12319271.0,8353650.0,18.48
1409,新纖,108,Q3,29376567.0,,,97031849.0,,105629867.0,11366841.0,8295365.0,18.2
1409,新纖,108,Q2,28838902.0,,,89804382.0,,100086208.0,11111137.0,8134994.0,17.87
1409,新纖,108,Q1,29411932.0,,,91491496.0,,100507399.0,11046120.0,8325550.0,18.23
1410,南染,108,Q2,1148881.0,,,799706.0,,165775.0,174659.0,45984.0,15.96
1410,南染,108,Q3,1078711.0,,,728511.0,,154588.0,174270.0,46697.0,17.12
1410,南染,108,Q1,1221607.0,,,783125.0,,75652.0,175131.0,52271.0,16.97
1410,南染,108,Q4,1092237.0,,,652690.0,,59581.0,171982.0,46592.0,17.34
1413,宏洲,108,Q4,,,,792781.0,,849240.0,702522.0,,9.08
1413,宏洲,108,Q3,,,,728963.0,,741009.0,365956.0,,9.2
1413,宏洲,108,Q2,,,,738540.0,,677429.0,380956.0,,9.14
1413,宏洲,108,Q1,,,,826773.0,,746676.0,395956.0,,8.88
1414,東和,108,Q3,,,,1032937.0,,877535.0,702871.0,,13.72
1414,東和,108,Q1,,,,1050049.0,,811541.0,705981.0,,14.09
1414,東和,108,Q4,,,,1169691.0,,775011.0,701719.0,,14.08
1414,東和,108,Q2,,,,1017132.0,,826599.0,705634.0,,13.84
1416,廣豐,108,Q4,3908005.0,,,1059893.0,,918413.0,2317407.0,,21.09
1416,廣豐,108,Q3,3996454.0,,,1081142.0,,953870.0,2346445.0,,21.56
1416,廣豐,108,Q1,4265778.0,,,1426873.0,,604786.0,2864635.0,0.0,23.02
1416,廣豐,108,Q2,4050109.0,,,1367194.0,,1257327.0,2358340.0,,21.85
1417,嘉裕,108,Q2,3631607.0,,,2684387.0,,515016.0,137021.0,,9.56
1417,嘉裕,108,Q4,3135236.0,,,2876407.0,,1130097.0,118684.0,,16.51
1417,嘉裕,108,Q3,3531880.0,,,2652311.0,,501496.0,133589.0,,13.04
1417,嘉裕,108,Q1,3507240.0,,,2657075.0,,622781.0,138849.0,,9.23
1418,東華,108,Q4,635248.0,,,416111.0,,291753.0,1529002.0,20.0,11.7
1418,東華,108,Q1,808396.0,,,677252.0,,410631.0,1521536.0,36.0,14.89
1418,東華,108,Q2,755846.0,,,620049.0,,403034.0,1512599.0,30.0,13.92
1418,東華,108,Q3,693539.0,,,514004.0,,321497.0,1539155.0,24.0,12.77
1419,新紡,108,Q4,8704392.0,,,2423394.0,,2991784.0,1187807.0,34756.0,29.09
1419,新紡,108,Q3,8586899.0,,,2413379.0,,3174396.0,1002250.0,37577.0,28.7
1419,新紡,108,Q1,8718382.0,,,2134429.0,,2809593.0,965874.0,41611.0,29.14
1419,新紡,108,Q2,8572636.0,,,2327229.0,,3210018.0,1009205.0,39336.0,28.65
1423,利華,108,Q3,,,,1221657.0,,26143.0,198759.0,,17.01
1423,利華,108,Q1,,,,1269920.0,,27532.0,198653.0,,17.39
1423,利華,108,Q2,,,,1257389.0,,23548.0,198768.0,,17.27
1423,利華,108,Q4,,,,1185586.0,,21485.0,199138.0,,17.03
1432,大魯閣,108,Q2,1574979.0,,,751052.0,,931901.0,3579887.0,128387.0,9.38
1432,大魯閣,108,Q4,1111650.0,,,946451.0,,1033536.0,3593936.0,2232.0,6.62
1432,大魯閣,108,Q3,1437470.0,,,1010142.0,,1036488.0,3681422.0,118084.0,8.56
1432,大魯閣,108,Q1,1634184.0,,,807052.0,,959600.0,3633410.0,136299.0,9.73
1434,福懋,108,Q4,64219249.0,,,17512757.0,,8482750.0,8055223.0,4651.0,38.17
1434,福懋,108,Q3,63583097.0,,,23685647.0,,10217287.0,9609259.0,5908094.0,37.79
1434,福懋,108,Q1,71929528.0,,,24755709.0,,9561972.0,9664942.0,6285977.0,42.75
1434,福懋,108,Q2,68437995.0,,,27259560.0,,13961186.0,9628168.0,5818555.0,40.68
1435,中福,108,Q1,898801.0,,,372678.0,,4513.0,165061.0,16.0,7.17
1435,中福,108,Q2,895390.0,,,375387.0,,4725.0,165061.0,16.0,7.14
1435,中福,108,Q4,905888.0,,,384386.0,,3235.0,165889.0,16.0,7.23
1435,中福,108,Q3,888832.0,,,376775.0,,6742.0,165061.0,16.0,7.09
1436,華友聯,108,Q4,2697084.0,,,7003921.0,,3652904.0,3247537.0,,28.2
1436,華友聯,108,Q3,2490208.0,,,7597775.0,,4949118.0,2756680.0,,26.04
1436,華友聯,108,Q1,2681555.0,,,5262778.0,,2599969.0,2756431.0,,33.65
1436,華友聯,108,Q2,2511155.0,,,6086653.0,,3633365.0,2729926.0,,31.51
1437,勤益控,108,Q2,6419360.0,,,2092718.0,,372713.0,4294944.0,36612.0,31.56
1437,勤益控,108,Q1,6033103.0,,,1695189.0,,240910.0,4326662.0,26486.0,29.67
1437,勤益控,108,Q4,6482376.0,,,1777871.0,,331276.0,4187334.0,34404.0,31.87
1437,勤益控,108,Q3,6428921.0,,,1905085.0,,328551.0,4222416.0,36160.0,31.61
1438,三地開發,108,Q2,,,,563458.0,,1834.0,68800.0,,5.13
1438,三地開發,108,Q4,,,,552120.0,,776.0,68800.0,,5.02
1438,三地開發,108,Q1,,,,564000.0,,1401.0,68800.0,,5.14
1438,三地開發,108,Q3,,,,554153.0,,1683.0,68800.0,,5.03
1439,雋揚,108,Q3,2759597.0,,,2284155.0,,83667.0,5191.0,,30.0
1439,雋揚,108,Q4,2811659.0,,,2248238.0,,16357.0,3174.0,,30.56
1439,雋揚,108,Q2,2758757.0,,,2545767.0,,82884.0,6072.0,,29.99
1439,雋揚,108,Q1,1835450.0,,,1952534.0,,153242.0,7440.0,,19.95
