代號,名稱,年度,季別,出表日期,淨利,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1201,味全,113,Q4,114/11/13,443702.0,443702.0,442713.0,23473804.0,17050563.0,0.87
1203,味王,113,Q4,114/11/13,864201.0,864201.0,561042.0,6287463.0,4163195.0,2.36
1203,味王,113,Q1,114/11/13,241550.0,241550.0,152334.0,1557822.0,1026121.0,0.64
1203,味王,113,Q3,114/11/13,573465.0,573465.0,374628.0,4524638.0,3029569.0,1.58
1203,味王,113,Q2,114/11/13,418630.0,418630.0,272051.0,3080915.0,2036098.0,1.14
1210,大成,113,Q1,114/11/13,1121743.0,1121743.0,845999.0,25249608.0,21653587.0,1.0
1210,大成,113,Q3,114/11/13,3125947.0,3125947.0,2473746.0,76102717.0,65230479.0,2.94
1210,大成,113,Q2,114/11/13,2134307.0,2134307.0,1631947.0,50244551.0,43077715.0,1.94
1210,大成,113,Q4,114/11/13,4416069.0,4416069.0,3529389.0,102749063.0,87948997.0,4.21
1213,大飲,113,Q3,114/11/13,-42558.0,-42558.0,-42558.0,138932.0,168383.0,-0.75
1213,大飲,113,Q1,114/11/13,-24547.0,-24547.0,-24547.0,33348.0,50113.0,-0.43
1213,大飲,113,Q4,114/11/13,493229.0,493229.0,493229.0,190548.0,233019.0,8.71
1213,大飲,113,Q2,114/11/13,-24609.0,-24609.0,-24609.0,75252.0,102272.0,-0.43
1215,卜蜂,113,Q3,114/11/13,1231111.0,1231111.0,1259010.0,20631062.0,17441655.0,4.27
1215,卜蜂,113,Q2,114/11/13,732582.0,732582.0,745683.0,13617092.0,11465742.0,2.53
1215,卜蜂,113,Q1,114/11/13,370035.0,370035.0,369093.0,6912107.0,5822404.0,1.25
1215,卜蜂,113,Q4,114/11/13,1896242.0,1896242.0,1929846.0,27957258.0,23360580.0,6.55
1216,統一,113,Q1,114/11/13,8323003.0,8323003.0,5533901.0,158756079.0,107038579.0,0.97
1216,統一,113,Q3,114/11/13,26967117.0,26967117.0,17534994.0,499797980.0,334562680.0,3.09
1216,統一,113,Q2,114/11/13,17582460.0,17582460.0,11443039.0,320876218.0,214675967.0,2.01
1216,統一,113,Q4,114/11/13,32332275.0,32332275.0,20673286.0,657636534.0,442507068.0,3.64
1217,愛之味,113,Q4,114/11/13,303272.0,303272.0,286939.0,5115585.0,3663059.0,0.58
1217,愛之味,113,Q1,114/11/13,83829.0,83829.0,79098.0,1159178.0,827320.0,0.16
1217,愛之味,113,Q2,114/11/13,206423.0,206423.0,196395.0,2361592.0,1686395.0,0.4
1217,愛之味,113,Q3,114/11/13,322524.0,322524.0,309022.0,4062434.0,2905871.0,0.62
1218,泰山,113,Q4,114/11/13,742641.0,742641.0,742411.0,10682445.0,8792097.0,1.53
1218,泰山,113,Q1,114/11/13,155574.0,155574.0,155451.0,2755715.0,2360581.0,0.32
1218,泰山,113,Q2,114/11/13,358527.0,358527.0,358402.0,5311810.0,4424925.0,0.74
1218,泰山,113,Q3,114/11/13,626635.0,626635.0,626422.0,8280051.0,6791097.0,1.29
1219,福壽,113,Q4,114/11/13,107297.0,107297.0,181339.0,14329750.0,12996332.0,0.53
1219,福壽,113,Q1,114/11/13,32895.0,32895.0,48681.0,3564395.0,3233959.0,0.15
1219,福壽,113,Q2,114/11/13,68303.0,68303.0,108652.0,7034368.0,6385039.0,0.32
1219,福壽,113,Q3,114/11/13,63066.0,63066.0,121773.0,10559017.0,9602576.0,0.36
1220,台榮,113,Q1,114/11/13,58123.0,58123.0,51520.0,762305.0,620691.0,0.29
1220,台榮,113,Q2,114/11/13,136888.0,136888.0,126743.0,1575152.0,1263924.0,0.72
1220,台榮,113,Q3,114/11/13,199791.0,199791.0,186581.0,2408790.0,1949145.0,1.06
1220,台榮,113,Q4,114/11/13,235765.0,235765.0,207408.0,3480143.0,2922425.0,1.18
1225,福懋油,113,Q3,114/11/13,309303.0,309303.0,275620.0,9557276.0,8790819.0,1.2
1225,福懋油,113,Q2,114/11/13,228234.0,228234.0,206824.0,6384651.0,5864767.0,0.9
1225,福懋油,113,Q4,114/11/13,392474.0,392474.0,343986.0,12859087.0,11792866.0,1.5
1225,福懋油,113,Q1,114/11/13,80871.0,80871.0,71315.0,3343898.0,3120130.0,0.31
1227,佳格,113,Q3,114/11/13,1320239.0,1320239.0,1262668.0,20787299.0,15632035.0,1.39
1227,佳格,113,Q2,114/11/13,805033.0,805033.0,768135.0,13153365.0,9961861.0,0.85
1227,佳格,113,Q4,114/11/13,1802096.0,1802096.0,1733964.0,28973692.0,21815207.0,1.91
1227,佳格,113,Q1,114/11/13,499696.0,499696.0,476897.0,6795849.0,5141782.0,0.52
1229,聯華,113,Q3,114/11/13,3833668.0,3833668.0,3200998.0,9774038.0,7613864.0,1.88
1229,聯華,113,Q2,114/11/13,3053751.0,3053751.0,2446138.0,6989643.0,5258374.0,1.44
1229,聯華,113,Q4,114/11/13,4866784.0,4866784.0,4190598.0,12946776.0,10254375.0,2.46
1229,聯華,113,Q1,114/11/13,1204663.0,1204663.0,1099135.0,3050500.0,2500227.0,0.7
1231,聯華食,113,Q2,114/11/13,505894.0,505894.0,505965.0,5555800.0,4439598.0,2.05
1231,聯華食,113,Q1,114/11/13,289829.0,289829.0,289867.0,2905460.0,2293645.0,1.18
1231,聯華食,113,Q3,114/11/13,735760.0,735760.0,735859.0,8740020.0,6953201.0,2.71
1231,聯華食,113,Q4,114/11/13,1145603.0,1145603.0,1145728.0,12201941.0,9668506.0,4.22
1232,大統益,113,Q1,114/11/13,294924.0,294924.0,281882.0,5626346.0,5036394.0,1.76
1232,大統益,113,Q3,114/11/13,1005762.0,1005762.0,963471.0,16376348.0,14371553.0,6.02
1232,大統益,113,Q4,114/11/13,1372514.0,1372514.0,1317417.0,22066604.0,19315230.0,8.24
1232,大統益,113,Q2,114/11/13,734126.0,734126.0,706485.0,10964435.0,9570539.0,4.42
1233,天仁,113,Q4,114/11/13,87572.0,87572.0,88219.0,2196394.0,907168.0,0.97
1233,天仁,113,Q1,114/11/13,33210.0,33210.0,33079.0,572238.0,236057.0,0.37
1233,天仁,113,Q2,114/11/13,54032.0,54032.0,53885.0,1096641.0,452442.0,0.6
1233,天仁,113,Q3,114/11/13,65515.0,65515.0,65469.0,1634309.0,673201.0,0.72
1234,黑松,113,Q2,114/11/13,424980.0,424980.0,424980.0,4918619.0,3535783.0,1.06
1234,黑松,113,Q4,114/11/13,947398.0,947398.0,947398.0,10251436.0,7205148.0,2.36
1234,黑松,113,Q1,114/11/13,175276.0,175276.0,175276.0,2639399.0,2018342.0,0.44
1234,黑松,113,Q3,114/11/13,790812.0,790812.0,790812.0,7975741.0,5558144.0,1.97
1235,興泰,113,Q3,114/11/13,181472.0,181472.0,150516.0,73606.0,50120.0,1.66
1235,興泰,113,Q4,114/11/13,-160977.0,-160977.0,7191.0,112698.0,75765.0,0.08
1235,興泰,113,Q2,114/11/13,98159.0,98159.0,87541.0,40774.0,26021.0,1.01
1235,興泰,113,Q1,114/11/13,40082.0,40082.0,35862.0,17224.0,11005.0,0.41
1236,宏亞,113,Q4,114/11/13,-24077.0,-24077.0,-24077.0,1977776.0,1468607.0,-0.28
1236,宏亞,113,Q1,114/11/13,7968.0,7968.0,7968.0,573602.0,419200.0,0.09
1236,宏亞,113,Q2,114/11/13,-18042.0,-18042.0,-18042.0,916665.0,690277.0,-0.21
1236,宏亞,113,Q3,114/11/13,-18550.0,-18550.0,-18550.0,1420926.0,1067343.0,-0.21
1240,茂生農經,113,Q1,114/11/13,33458.0,33458.0,38740.0,714830.0,626151.0,0.98
1240,茂生農經,113,Q4,114/11/13,166463.0,166463.0,179603.0,2856900.0,2531754.0,4.34
1240,茂生農經,113,Q2,114/11/13,68084.0,68084.0,79352.0,1432034.0,1267539.0,2.02
1240,茂生農經,113,Q3,114/11/13,114316.0,114316.0,127102.0,2132889.0,1888849.0,3.07
1256,鮮活果汁-KY,113,Q4,114/11/13,297194.0,297194.0,289792.0,4002127.0,2985694.0,8.56
1256,鮮活果汁-KY,113,Q2,114/11/13,144804.0,144804.0,137423.0,2066137.0,1551752.0,4.06
1256,鮮活果汁-KY,113,Q3,114/11/13,285263.0,285263.0,277861.0,3368602.0,2493472.0,8.21
1256,鮮活果汁-KY,113,Q1,114/11/13,52632.0,52632.0,45342.0,869956.0,658144.0,1.34
1259,安心,113,Q2,114/11/13,56432.0,56432.0,67558.0,3009628.0,2317946.0,2.08
1259,安心,113,Q1,114/11/13,32095.0,32095.0,32753.0,1487296.0,1146648.0,1.01
1259,安心,113,Q4,114/11/13,56460.0,56460.0,66329.0,6045581.0,4683358.0,2.05
1259,安心,113,Q3,114/11/13,62227.0,62227.0,71758.0,4571195.0,3528302.0,2.22
1264,德麥,113,Q4,114/11/13,891421.0,891421.0,761405.0,6806342.0,4603477.0,20.55
1264,德麥,113,Q1,114/11/13,213413.0,213413.0,188143.0,1557820.0,1053060.0,5.08
1264,德麥,113,Q2,114/11/13,425051.0,425051.0,371310.0,3140695.0,2124849.0,10.02
1264,德麥,113,Q3,114/11/13,671463.0,671463.0,580611.0,4924106.0,3336429.0,15.67
1268,漢來美食,113,Q4,114/11/13,424855.0,424855.0,424855.0,5929814.0,3215909.0,10.06
1268,漢來美食,113,Q3,114/11/13,327136.0,327136.0,327136.0,4426194.0,2408706.0,7.75
1268,漢來美食,113,Q2,114/11/13,264924.0,264924.0,264924.0,2995315.0,1601201.0,6.27
1268,漢來美食,113,Q1,114/11/13,199759.0,199759.0,199759.0,1679417.0,875672.0,4.73
1294,漢田生技,113,Q2,114/11/13,81720.0,81720.0,81844.0,396944.0,234559.0,3.24
1294,漢田生技,113,Q1,114/11/13,35565.0,35565.0,35625.0,179882.0,108159.0,1.84
1294,漢田生技,113,Q4,114/11/13,155419.0,155419.0,155674.0,748423.0,442680.0,6.02
1294,漢田生技,113,Q3,114/11/13,124652.0,124652.0,124843.0,595387.0,350186.0,4.94
1295,生合,113,Q2,114/11/13,91574.0,91574.0,91574.0,469660.0,201837.0,2.98
1295,生合,113,Q3,114/11/13,148217.0,148217.0,148217.0,743027.0,329819.0,4.73
1295,生合,113,Q4,114/11/13,170125.0,170125.0,170125.0,989483.0,448639.0,5.43
1301,台塑,113,Q1,114/11/13,220856.0,220856.0,220856.0,48108493.0,46275258.0,0.03
1301,台塑,113,Q4,114/11/13,-1231765.0,-1231765.0,-1231765.0,200040347.0,189891929.0,-0.19
1301,台塑,113,Q3,114/11/13,-1507018.0,-1507018.0,-1507018.0,149709593.0,141646711.0,-0.24
1301,台塑,113,Q2,114/11/13,1585447.0,1585447.0,1585447.0,99217347.0,93645788.0,0.25
1303,南亞,113,Q4,114/11/13,3307170.0,3307170.0,3340129.0,259608483.0,241033392.0,0.42
1303,南亞,113,Q3,114/11/13,2976044.0,2976044.0,3041947.0,191459552.0,177390748.0,0.38
1303,南亞,113,Q1,114/11/13,1164555.0,1164555.0,1241806.0,58629908.0,55299779.0,0.16
1303,南亞,113,Q2,114/11/13,2915504.0,2915504.0,2976183.0,125036244.0,116483363.0,0.38
1304,台聚,113,Q3,114/11/13,-3138841.0,-3138841.0,-1304194.0,38387768.0,36449042.0,-1.22
1304,台聚,113,Q2,114/11/13,-1606866.0,-1606866.0,-645320.0,25484522.0,23853560.0,-0.6
1304,台聚,113,Q1,114/11/13,-976567.0,-976567.0,-393900.0,12024428.0,11501950.0,-0.37
1304,台聚,113,Q4,114/11/13,-4909879.0,-4909879.0,-2147470.0,51008156.0,48710747.0,-2.0
1305,華夏,113,Q3,114/11/13,-379649.0,-379649.0,-348758.0,8542925.0,8308396.0,-0.6
1305,華夏,113,Q4,114/11/13,-751363.0,-751363.0,-709967.0,11086725.0,10876143.0,-1.22
1305,華夏,113,Q1,114/11/13,-42276.0,-42276.0,-31667.0,2904775.0,2732195.0,-0.05
1305,華夏,113,Q2,114/11/13,51039.0,51039.0,62729.0,5980637.0,5486302.0,0.11
1307,三芳,113,Q3,114/11/13,1099092.0,1099092.0,1099092.0,8212744.0,5647343.0,2.76
1307,三芳,113,Q4,114/11/13,1479402.0,1479402.0,1479402.0,10779822.0,7481145.0,3.72
1307,三芳,113,Q1,114/11/13,413965.0,413965.0,413965.0,2604110.0,1833965.0,1.04
1307,三芳,113,Q2,114/11/13,713235.0,713235.0,713235.0,5101788.0,3560963.0,1.79
1308,亞聚,113,Q2,114/11/13,-259647.0,-259647.0,-259647.0,3056168.0,2948750.0,-0.44
1308,亞聚,113,Q3,114/11/13,-474315.0,-474315.0,-474315.0,4478395.0,4363480.0,-0.8
1308,亞聚,113,Q1,114/11/13,-187708.0,-187708.0,-187708.0,1561353.0,1553721.0,-0.32
1308,亞聚,113,Q4,114/11/13,-750500.0,-750500.0,-750500.0,6031266.0,5896273.0,-1.26
1309,台達化,113,Q2,114/11/13,-140962.0,-140962.0,-140962.0,8733754.0,8494921.0,-0.35
1309,台達化,113,Q3,114/11/13,-239931.0,-239931.0,-239931.0,13919661.0,13339095.0,-0.6
1309,台達化,113,Q4,114/11/13,-223012.0,-223012.0,-223012.0,18622910.0,17744822.0,-0.56
1309,台達化,113,Q1,114/11/13,-101553.0,-101553.0,-101553.0,3790749.0,3758525.0,-0.26
1310,台苯,113,Q1,114/11/13,-33897.0,-33897.0,-32865.0,2226204.0,2246801.0,-0.06
1310,台苯,113,Q3,114/11/13,-207200.0,-207200.0,-203939.0,8692013.0,8892979.0,-0.39
1310,台苯,113,Q4,114/11/13,-383607.0,-383607.0,-380846.0,11422940.0,11771760.0,-0.72
1310,台苯,113,Q2,114/11/13,-31624.0,-31624.0,-27503.0,5659110.0,5706117.0,-0.05
1312,國喬,113,Q3,114/11/13,-1092612.0,-1092612.0,-1061011.0,12623771.0,12218291.0,-0.96
1312,國喬,113,Q4,114/11/13,-1704870.0,-1704870.0,-1559897.0,16418417.0,15908338.0,-1.42
1312,國喬,113,Q1,114/11/13,-478873.0,-478873.0,-484212.0,3255223.0,3076080.0,-0.44
1312,國喬,113,Q2,114/11/13,-758342.0,-758342.0,-740224.0,8308369.0,7973169.0,-0.67
1313,聯成,113,Q1,114/11/13,-780660.0,-780660.0,-780660.0,17825490.0,18356825.0,-0.59
1313,聯成,113,Q3,114/11/13,-2078670.0,-2078670.0,-2078670.0,55211413.0,55860618.0,-1.57
1313,聯成,113,Q4,114/11/13,-2383855.0,-2383855.0,-2383855.0,73320280.0,73496603.0,-1.79
1313,聯成,113,Q2,114/11/13,-1352320.0,-1352320.0,-1352320.0,38207000.0,38592489.0,-1.02
1314,中石化,113,Q1,114/11/13,238478.0,238478.0,242910.0,8191861.0,7955915.0,0.06
1314,中石化,113,Q3,114/11/13,-135466.0,-135466.0,-115479.0,24010072.0,23290633.0,-0.03
1314,中石化,113,Q4,114/11/13,219506.0,219506.0,247675.0,29442175.0,29240367.0,0.07
1314,中石化,113,Q2,114/11/13,446756.0,446756.0,461510.0,16684527.0,15927950.0,0.12
1315,達新,113,Q3,114/11/13,146642.0,146642.0,143548.0,1525172.0,1338081.0,1.5
1315,達新,113,Q4,114/11/13,208897.0,208897.0,205569.0,2147060.0,1858012.0,2.15
1315,達新,113,Q1,114/11/13,40236.0,40236.0,40045.0,455502.0,407436.0,0.42
1315,達新,113,Q2,114/11/13,100578.0,100578.0,99131.0,1014500.0,887281.0,1.04
1316,上曜,113,Q1,114/11/13,-2218.0,-2218.0,-68879.0,228932.0,160659.0,-0.27
1316,上曜,113,Q2,114/11/13,61311.0,61311.0,-55304.0,601893.0,395124.0,-0.21
1316,上曜,113,Q4,114/11/13,-141963.0,-141963.0,-214390.0,1491234.0,1010282.0,-0.79
1316,上曜,113,Q3,114/11/13,24100.0,24100.0,-87310.0,964902.0,667969.0,-0.32
1319,東陽,113,Q3,114/11/13,3156109.0,3156109.0,3095733.0,18675484.0,12533424.0,5.23
1319,東陽,113,Q2,114/11/13,2260673.0,2260673.0,2212953.0,12360033.0,8274953.0,3.74
1319,東陽,113,Q4,114/11/13,4455271.0,4455271.0,4376915.0,25596063.0,17065391.0,7.4
1319,東陽,113,Q1,114/11/13,1195674.0,1195674.0,1172110.0,6174172.0,4086172.0,1.98
1321,大洋,113,Q1,114/11/13,116411.0,116411.0,116411.0,1112113.0,1016891.0,0.53
1321,大洋,113,Q4,114/11/13,166934.0,166934.0,166934.0,4683170.0,4324319.0,0.76
1321,大洋,113,Q3,114/11/13,163518.0,163518.0,163518.0,3467923.0,3231531.0,0.74
1321,大洋,113,Q2,114/11/13,187693.0,187693.0,187693.0,2445382.0,2244585.0,0.85
1323,永裕,113,Q4,114/11/13,276199.0,276199.0,234570.0,2646249.0,2217866.0,2.58
1323,永裕,113,Q3,114/11/13,272124.0,272124.0,230495.0,2124087.0,1759788.0,2.53
1323,永裕,113,Q2,114/11/13,91802.0,91802.0,50173.0,1556003.0,1260847.0,0.55
1323,永裕,113,Q1,114/11/13,45306.0,45306.0,23995.0,764248.0,618093.0,0.26
1324,地球,113,Q3,114/11/13,-688.0,-688.0,-688.0,587245.0,477807.0,-0.01
1324,地球,113,Q2,114/11/13,1384.0,1384.0,1384.0,404761.0,329367.0,0.02
1324,地球,113,Q1,114/11/13,245.0,245.0,245.0,199156.0,162192.0,0.0
1324,地球,113,Q4,114/11/13,6832.0,6832.0,6832.0,795197.0,651296.0,0.09
1325,恆大,113,Q4,114/11/13,-66970.0,-66970.0,-51542.0,317389.0,354089.0,-0.6
1325,恆大,113,Q3,114/11/13,-13934.0,-13934.0,-11041.0,244845.0,269950.0,-0.13
1325,恆大,113,Q1,114/11/13,12282.0,12282.0,13359.0,96377.0,96011.0,0.16
1325,恆大,113,Q2,114/11/13,5795.0,5795.0,7767.0,173392.0,184749.0,0.09
1326,台化,113,Q3,114/11/13,2212543.0,2212543.0,1446354.0,267315493.0,256203143.0,0.25
1326,台化,113,Q2,114/11/13,3468688.0,3468688.0,3364232.0,180416968.0,171141226.0,0.58
1326,台化,113,Q4,114/11/13,1123387.0,1123387.0,379411.0,348607574.0,334552632.0,0.06
1326,台化,113,Q1,114/11/13,1481081.0,1481081.0,1530890.0,83941693.0,80312877.0,0.26
1336,台翰,113,Q3,114/11/13,118611.0,118611.0,118611.0,1862369.0,1528231.0,1.53
1336,台翰,113,Q4,114/11/13,162932.0,162932.0,162932.0,2563443.0,2116031.0,2.1
1336,台翰,113,Q1,114/11/13,33592.0,33592.0,33592.0,547359.0,450670.0,0.43
1336,台翰,113,Q2,114/11/13,75295.0,75295.0,75295.0,1185433.0,964918.0,0.97
1337,再生-KY,113,Q2,114/11/13,-187651.0,-187651.0,-187651.0,436674.0,484447.0,-0.7
1337,再生-KY,113,Q3,114/11/13,-281309.0,-281309.0,-281309.0,617543.0,700964.0,-1.05
1337,再生-KY,113,Q4,114/11/13,-414488.0,-414488.0,-414488.0,817359.0,916248.0,-1.54
1337,再生-KY,113,Q1,114/11/13,-96550.0,-96550.0,-96550.0,258235.0,274866.0,-0.36
1338,廣華-KY,113,Q2,114/11/13,8822.0,8822.0,-17025.0,2488991.0,1962808.0,-0.2
1338,廣華-KY,113,Q1,114/11/13,-21001.0,-21001.0,-25147.0,1157835.0,903156.0,-0.3
1338,廣華-KY,113,Q3,114/11/13,-3787.0,-3787.0,-45861.0,3673966.0,2831300.0,-0.55
1338,廣華-KY,113,Q4,114/11/13,-45829.0,-45829.0,-95049.0,5087625.0,3956748.0,-1.14
1339,昭輝,113,Q2,114/11/13,220705.0,220705.0,224079.0,954286.0,615501.0,3.02
1339,昭輝,113,Q1,114/11/13,134877.0,134877.0,133192.0,512319.0,330727.0,1.8
1339,昭輝,113,Q3,114/11/13,293675.0,293675.0,301894.0,1430595.0,934355.0,4.07
1339,昭輝,113,Q4,114/11/13,355035.0,355035.0,371612.0,1932091.0,1241874.0,5.01
1340,勝悅-KY,113,Q2,114/11/13,-218388.0,-218388.0,-218388.0,210156.0,302029.0,-1.43
1340,勝悅-KY,113,Q4,114/11/13,-808030.0,-808030.0,-808030.0,376371.0,510048.0,-5.28
1340,勝悅-KY,113,Q3,114/11/13,-354238.0,-354238.0,-354238.0,288328.0,402398.0,-2.32
1340,勝悅-KY,113,Q1,114/11/13,-100859.0,-100859.0,-100859.0,76198.0,127171.0,-0.66
1341,富林-KY,113,Q2,114/11/13,138926.0,138926.0,138926.0,1310536.0,1029484.0,2.66
1341,富林-KY,113,Q3,114/11/13,193644.0,193644.0,193644.0,1998121.0,1583155.0,3.69
1341,富林-KY,113,Q4,114/11/13,282514.0,282514.0,282514.0,2789002.0,2199538.0,5.38
1341,富林-KY,113,Q1,114/11/13,75524.0,75524.0,75524.0,605623.0,473286.0,1.46
1342,八貫,113,Q3,114/11/13,376730.0,376730.0,,1832959.0,1263010.0,4.82
1342,八貫,113,Q2,114/11/13,262743.0,262743.0,,1232923.0,858764.0,3.36
1342,八貫,113,Q1,114/11/13,124361.0,124361.0,,613001.0,439330.0,1.75
1342,八貫,113,Q4,114/11/13,489578.0,489578.0,,2511442.0,1753754.0,6.27
1402,遠東新,113,Q2,114/11/13,9249885.0,9249885.0,5025846.0,132925145.0,106920931.0,1.0
1402,遠東新,113,Q1,114/11/13,3720586.0,3720586.0,1585324.0,65409190.0,53105778.0,0.32
1402,遠東新,113,Q3,114/11/13,13320982.0,13320982.0,7015661.0,200198922.0,160011858.0,1.4
1402,遠東新,113,Q4,114/11/13,18963658.0,18963658.0,10031844.0,270953983.0,217016352.0,2.0
1409,新纖,113,Q4,114/11/13,2422574.0,2422574.0,1705920.0,,,1.06
1409,新纖,113,Q1,114/11/13,522275.0,522275.0,354219.0,,,0.22
1409,新纖,113,Q3,114/11/13,1838181.0,1838181.0,1340720.0,,,0.83
1409,新纖,113,Q2,114/11/13,1155435.0,1155435.0,795918.0,,,0.49
1410,南染,113,Q2,114/11/13,20447.0,20447.0,20518.0,109164.0,74572.0,0.33
1410,南染,113,Q3,114/11/13,26759.0,26759.0,26617.0,175608.0,116448.0,0.42
1410,南染,113,Q4,114/11/13,36739.0,36739.0,35841.0,236718.0,156103.0,0.57
1410,南染,113,Q1,114/11/13,14350.0,14350.0,13934.0,54735.0,36627.0,0.22
1413,宏洲,113,Q3,114/11/13,-24793.0,-24793.0,,1747106.0,1737359.0,-0.19
1413,宏洲,113,Q2,114/11/13,-28431.0,-28431.0,,1110239.0,1116037.0,-0.22
1413,宏洲,113,Q4,114/11/13,-22788.0,-22788.0,,2305985.0,2282725.0,-0.17
1413,宏洲,113,Q1,114/11/13,-14380.0,-14380.0,,623372.0,626195.0,-0.11
1414,東和,113,Q1,114/11/13,18137.0,18137.0,,140068.0,120490.0,0.08
1414,東和,113,Q3,114/11/13,56651.0,56651.0,,405214.0,353504.0,0.26
1414,東和,113,Q2,114/11/13,34873.0,34873.0,,282845.0,245511.0,0.16
1414,東和,113,Q4,114/11/13,56666.0,56666.0,56666.0,523860.0,456812.0,0.26
1416,廣豐,113,Q1,114/11/13,33592.0,33592.0,27915.0,79108.0,49128.0,0.15
1416,廣豐,113,Q3,114/11/13,136001.0,136001.0,121633.0,239001.0,150360.0,0.66
1416,廣豐,113,Q4,114/11/13,168832.0,168832.0,146930.0,333508.0,211743.0,0.79
1416,廣豐,113,Q2,114/11/13,91037.0,91037.0,79470.0,155330.0,97438.0,0.43
1417,嘉裕,113,Q1,114/11/13,-3922.0,-3922.0,-3922.0,237813.0,146065.0,-0.02
1417,嘉裕,113,Q4,114/11/13,-154494.0,-154494.0,-154494.0,603204.0,466047.0,-0.81
1417,嘉裕,113,Q3,114/11/13,-64654.0,-64654.0,-64654.0,489375.0,306140.0,-0.34
1417,嘉裕,113,Q2,114/11/13,-35137.0,-35137.0,-35137.0,379265.0,218423.0,-0.18
1418,東華,113,Q4,114/11/13,25777.0,25777.0,25785.0,10248.0,16652.0,0.47
1418,東華,113,Q1,114/11/13,-35094.0,-35094.0,-35092.0,3862.0,3659.0,-0.65
1418,東華,113,Q2,114/11/13,-59742.0,-59742.0,-59738.0,6310.0,5359.0,-1.1
1418,東華,113,Q3,114/11/13,-85447.0,-85447.0,-85441.0,7197.0,6083.0,-1.57
1419,新紡,113,Q2,114/11/13,303172.0,303172.0,303172.0,1749796.0,1245478.0,1.01
1419,新紡,113,Q1,114/11/13,89726.0,89726.0,89726.0,861625.0,634913.0,0.3
1419,新紡,113,Q4,114/11/13,869014.0,869014.0,869014.0,4214489.0,2981067.0,2.9
1419,新紡,113,Q3,114/11/13,542800.0,542800.0,542800.0,2885545.0,2050434.0,1.81
