代號,名稱,年度,季別,營業活動之淨現金流入（流出）
1532,勤美,115,Q2,187781.0
1533,車王電,115,Q2,-526764.0
1533,車王電,115,Q1,-163843.0
1535,中宇,115,Q2,92831.0
1535,中宇,115,Q1,-294080.0
1536,和大,115,Q1,-145883.0
1536,和大,115,Q2,315609.0
1537,廣隆,115,Q1,171330.0
1537,廣隆,115,Q2,278007.0
1538,正峰,115,Q2,-34083.0
1538,正峰,115,Q1,-25553.0
1539,巨庭,115,Q1,-930.0
1539,巨庭,115,Q2,78701.0
1540,喬福,115,Q2,77906.0
1540,喬福,115,Q1,23037.0
1541,錩泰,115,Q1,363357.0
1541,錩泰,115,Q2,457904.0
1558,伸興,115,Q2,314289.0
1558,伸興,115,Q1,310272.0
1560,中砂,115,Q2,1256630.0
1560,中砂,115,Q1,467584.0
1563,巧新,115,Q2,746515.0
1563,巧新,115,Q1,167922.0
1565,精華,115,Q2,131638.0
1565,精華,115,Q1,-126187.0
1568,倉佑,115,Q2,104049.0
1568,倉佑,115,Q1,38387.0
1569,濱川,115,Q2,-390278.0
1569,濱川,115,Q1,-92075.0
1570,力肯,115,Q1,31996.0
1570,力肯,115,Q2,53892.0
1580,新麥,115,Q2,122893.0
1580,新麥,115,Q1,-1512.0
1582,信錦,115,Q1,-93115.0
1582,信錦,115,Q2,-375906.0
1583,程泰,115,Q1,-59070.0
1583,程泰,115,Q2,49694.0
1584,精剛,115,Q2,283999.0
1584,精剛,115,Q1,129671.0
1586,和勤,115,Q1,-3670.0
1586,和勤,115,Q2,70104.0
1587,吉茂,115,Q2,185251.0
1587,吉茂,115,Q1,82523.0
1590,亞德客-KY,115,Q2,5954216.0
1590,亞德客-KY,115,Q1,2582897.0
1591,駿吉-KY,115,Q1,-65314.0
1593,祺驊,115,Q1,16459.0
1593,祺驊,115,Q2,47653.0
1595,川寶,115,Q2,20927.0
1595,川寶,115,Q1,41288.0
1597,直得,115,Q1,49163.0
1597,直得,115,Q2,200673.0
1598,岱宇,115,Q2,438588.0
1598,岱宇,115,Q1,212950.0
1599,宏佳騰,115,Q2,97845.0
1599,宏佳騰,115,Q1,140246.0
1603,華電,115,Q1,28429.0
1603,華電,115,Q2,255765.0
1604,聲寶,115,Q2,128832.0
1604,聲寶,115,Q1,-49361.0
1605,華新,115,Q2,-2034710.0
1605,華新,115,Q1,-3329343.0
1608,華榮,115,Q2,-315661.0
1608,華榮,115,Q1,-84993.0
1609,大亞,115,Q1,1087397.0
1609,大亞,115,Q2,1222191.0
1611,中電,115,Q1,36370.0
1611,中電,115,Q2,65711.0
1612,宏泰,115,Q2,-244313.0
1612,宏泰,115,Q1,-537921.0
1614,三洋電,115,Q1,89402.0
1614,三洋電,115,Q2,-15703.0
1615,大山,115,Q2,529012.0
1615,大山,115,Q1,485410.0
1616,億泰,115,Q1,86492.0
1616,億泰,115,Q2,-101552.0
1617,榮星,115,Q2,-161466.0
1617,榮星,115,Q1,-41395.0
1618,合機,115,Q1,729788.0
1618,合機,115,Q2,607145.0
1623,大東電,115,Q2,-211391.0
1623,大東電,115,Q1,-229512.0
1626,艾美特-KY,115,Q2,-116757.0
1626,艾美特-KY,115,Q1,-577733.0
1702,南僑,115,Q1,544220.0
1702,南僑,115,Q2,553086.0
1707,葡萄王,115,Q2,658769.0
1707,葡萄王,115,Q1,380025.0
1708,東鹼,115,Q2,536828.0
1708,東鹼,115,Q1,300390.0
1709,和益,115,Q1,541783.0
1709,和益,115,Q2,452380.0
1710,東聯,115,Q1,-185217.0
1710,東聯,115,Q2,-1338893.0
1711,永光,115,Q1,215412.0
1711,永光,115,Q2,377058.0
1712,興農,115,Q2,45825.0
1712,興農,115,Q1,-437783.0
1713,國化,115,Q2,-32610.0
1713,國化,115,Q1,11662.0
1714,和桐,115,Q1,-131470.0
1714,和桐,115,Q2,1051380.0
1717,長興,115,Q1,727346.0
1717,長興,115,Q2,2369005.0
1718,中纖,115,Q2,-12971179.0
1718,中纖,115,Q1,-14402956.0
1720,生達,115,Q2,611467.0
1720,生達,115,Q1,385151.0
1721,三晃,115,Q2,-102121.0
1721,三晃,115,Q1,-73118.0
1722,台肥,115,Q2,297095.0
1722,台肥,115,Q1,226122.0
1723,中碳,115,Q1,188452.0
1723,中碳,115,Q2,524288.0
1725,元禎,115,Q2,156736.0
1725,元禎,115,Q1,21658.0
1726,永記,115,Q2,395558.0
1726,永記,115,Q1,411841.0
1727,中華化,115,Q1,37840.0
1727,中華化,115,Q2,37786.0
1730,花仙子,115,Q1,64417.0
1730,花仙子,115,Q2,134743.0
1731,美吾華,115,Q1,35728.0
1731,美吾華,115,Q2,77286.0
1732,毛寶,115,Q1,-6190.0
1732,毛寶,115,Q2,21862.0
1733,五鼎,115,Q2,189381.0
1733,五鼎,115,Q1,36894.0
1734,杏輝,115,Q1,116416.0
1734,杏輝,115,Q2,194445.0
1735,日勝化,115,Q2,28573.0
1735,日勝化,115,Q1,41400.0
1736,喬山,115,Q1,37864.0
1736,喬山,115,Q2,3238387.0
1737,臺鹽,115,Q1,165922.0
1737,臺鹽,115,Q2,281404.0
1742,台蠟,115,Q2,-11207.0
1742,台蠟,115,Q1,-8612.0
1752,南光,115,Q1,33710.0
1752,南光,115,Q2,120790.0
1760,寶齡富錦,115,Q1,55094.0
1760,寶齡富錦,115,Q2,140483.0
1762,中化生,115,Q1,89800.0
1762,中化生,115,Q2,199509.0
1773,勝一,115,Q2,1172483.0
1773,勝一,115,Q1,715470.0
1776,展宇,115,Q1,43594.0
1776,展宇,115,Q2,2976.0
1777,生泰,115,Q2,82860.0
1777,生泰,115,Q1,44417.0
1780,立弘,115,Q1,65275.0
1780,立弘,115,Q2,116847.0
1781,合世,115,Q2,-23258.0
1781,合世,115,Q1,-12050.0
1783,和康生,115,Q1,78940.0
1783,和康生,115,Q2,155439.0
1784,訊聯,115,Q2,55019.0
1784,訊聯,115,Q1,3795.0
1785,光洋科,115,Q1,-1440190.0
1785,光洋科,115,Q2,153167.0
1786,科妍,115,Q2,116393.0
1786,科妍,115,Q1,48507.0
1788,杏昌,115,Q1,-31778.0
1788,杏昌,115,Q2,79265.0
1789,神隆,115,Q2,436678.0
1789,神隆,115,Q1,199631.0
1795,美時,115,Q1,-24955.0
1795,美時,115,Q2,676410.0
1796,金穎生技,115,Q2,41699.0
1796,金穎生技,115,Q1,15571.0
1799,易威,115,Q1,79831.0
1799,易威,115,Q2,107634.0
1802,台玻,115,Q2,1206679.0
1802,台玻,115,Q1,-1658.0
1805,寶徠,115,Q1,-18338.0
1805,寶徠,115,Q2,-14582.0
1806,冠軍,115,Q2,-82125.0
1806,冠軍,115,Q1,108585.0
1808,潤隆,115,Q1,4697214.0
1808,潤隆,115,Q2,8642271.0
1809,中釉,115,Q2,-13369.0
1809,中釉,115,Q1,-31304.0
1810,和成,115,Q1,-68599.0
1810,和成,115,Q2,-76198.0
1813,寶利徠,115,Q2,-2891.0
1813,寶利徠,115,Q1,1194.0
1815,富喬,115,Q1,444008.0
1815,富喬,115,Q2,989377.0
1817,凱撒衛,115,Q2,171374.0
1817,凱撒衛,115,Q1,125999.0
1903,士紙,115,Q2,-2905.0
1903,士紙,115,Q1,-1379.0
1904,正隆,115,Q1,1164986.0
1904,正隆,115,Q2,2840835.0
1905,華紙,115,Q2,11838.0
1905,華紙,115,Q1,334531.0
1906,寶隆,115,Q1,-176698.0
1906,寶隆,115,Q2,53120.0
1907,永豐餘,115,Q2,1812608.0
1907,永豐餘,115,Q1,561154.0
1909,榮成,115,Q1,1013073.0
1909,榮成,115,Q2,1338104.0
2002,中鋼,115,Q2,10615408.0
2002,中鋼,115,Q1,6587557.0
2006,東和鋼鐵,115,Q1,2364921.0
2006,東和鋼鐵,115,Q2,3663449.0
2007,燁興,115,Q2,15970.0
2007,燁興,115,Q1,40910.0
2008,高興昌,115,Q1,-124.0
2008,高興昌,115,Q2,-77826.0
2009,第一銅,115,Q2,-142509.0
2009,第一銅,115,Q1,-40654.0
2010,春源,115,Q1,432525.0
2010,春源,115,Q2,1656027.0
2012,春雨,115,Q2,185975.0
2012,春雨,115,Q1,-39389.0
2013,中鋼構,115,Q1,-828556.0
2013,中鋼構,115,Q2,-1226680.0
2014,中鴻,115,Q2,1536219.0
2014,中鴻,115,Q1,1003609.0
2015,豐興,115,Q1,2263382.0
2015,豐興,115,Q2,1758990.0
2017,官田鋼,115,Q2,-226816.0
2017,官田鋼,115,Q1,147356.0
2020,美亞,115,Q2,126878.0
2020,美亞,115,Q1,193662.0
2022,聚亨,115,Q2,27426.0
2022,聚亨,115,Q1,201592.0
2023,燁輝,115,Q1,-1708502.0
2023,燁輝,115,Q2,-2531448.0
2024,志聯,115,Q2,50749.0
2024,志聯,115,Q1,23160.0
2025,千興,115,Q2,31171.0
2025,千興,115,Q1,23400.0
2027,大成鋼,115,Q1,5379228.0
2027,大成鋼,115,Q2,12480568.0
2028,威致,115,Q2,644056.0
2028,威致,115,Q1,1032832.0
2029,盛餘,115,Q2,259260.0
2029,盛餘,115,Q1,226098.0
2030,彰源,115,Q2,-37204.0
2030,彰源,115,Q1,147485.0
2031,新光鋼,115,Q1,-38313.0
2031,新光鋼,115,Q2,-360837.0
2032,新鋼,115,Q2,-51795.0
2032,新鋼,115,Q1,18173.0
2033,佳大,115,Q1,59140.0
2033,佳大,115,Q2,51368.0
2034,允強,115,Q2,-1381589.0
2034,允強,115,Q1,-552982.0
2035,唐榮公司,115,Q2,-1261817.0
2035,唐榮公司,115,Q1,-506413.0
2038,海光,115,Q1,750337.0
2038,海光,115,Q2,970504.0
2049,上銀,115,Q2,3311305.0
2049,上銀,115,Q1,1360443.0
2059,川湖,115,Q1,3076224.0
2059,川湖,115,Q2,5773574.0
2061,風青,115,Q1,17792.0
2061,風青,115,Q2,-31768.0
2062,橋椿,115,Q1,76.0
2062,橋椿,115,Q2,338824.0
2063,世鎧精密,115,Q1,-5341.0
2063,世鎧精密,115,Q2,8921.0
2064,晉椿,115,Q2,-6855.0
2064,晉椿,115,Q1,-24232.0
2065,世豐,115,Q1,40914.0
2065,世豐,115,Q2,77185.0
2066,世德,115,Q2,168761.0
2066,世德,115,Q1,63295.0
2067,嘉鋼,115,Q1,-6785.0
2067,嘉鋼,115,Q2,-19230.0
2069,運錩,115,Q1,55398.0
2069,運錩,115,Q2,-114454.0
2070,精湛,115,Q1,60113.0
2070,精湛,115,Q2,98804.0
2072,世紀風電,115,Q1,-19933.0
2072,世紀風電,115,Q2,947517.0
2073,雄順,115,Q1,17632.0
2073,雄順,115,Q2,-100864.0
2101,南港,115,Q1,2753544.0
2101,南港,115,Q2,5250681.0
2102,泰豐,115,Q2,-140816.0
2102,泰豐,115,Q1,-89897.0
2103,台橡,115,Q1,-342526.0
2103,台橡,115,Q2,301119.0
2104,國際中橡,115,Q2,1146626.0
2104,國際中橡,115,Q1,282447.0
2105,正新,115,Q1,3847161.0
2105,正新,115,Q2,8350559.0
2106,建大,115,Q2,436009.0
2106,建大,115,Q1,8772.0
2107,厚生,115,Q1,126985.0
2107,厚生,115,Q2,24656.0
2108,南帝,115,Q1,34217.0
2108,南帝,115,Q2,592931.0
2109,華豐,115,Q2,299031.0
2109,華豐,115,Q1,274464.0
2114,鑫永銓,115,Q1,156755.0
2114,鑫永銓,115,Q2,229177.0
2115,六暉-KY,115,Q2,-17406.0
2115,六暉-KY,115,Q1,-6443.0
2201,裕隆,115,Q1,3825471.0
2201,裕隆,115,Q2,2605031.0
2204,中華,115,Q2,757747.0
2204,中華,115,Q1,-188264.0
2206,三陽工業,115,Q1,-248126.0
2206,三陽工業,115,Q2,1819984.0
2207,和泰車,115,Q1,20169757.0
2207,和泰車,115,Q2,24821984.0
2208,台船,115,Q2,-7903899.0
2208,台船,115,Q1,-3807067.0
2211,長榮鋼,115,Q1,973493.0
2211,長榮鋼,115,Q2,1194267.0
2221,大甲,115,Q2,31513.0
2221,大甲,115,Q1,-15184.0
2227,裕日車,115,Q2,-785420.0
2227,裕日車,115,Q1,-557085.0
2228,劍麟,115,Q1,88868.0
2228,劍麟,115,Q2,52000.0
2230,泰茂,115,Q1,153326.0
2230,泰茂,115,Q2,100820.0
2231,為升,115,Q2,46083.0
2231,為升,115,Q1,35507.0
2233,宇隆,115,Q2,279153.0
2233,宇隆,115,Q1,146274.0
2235,謚源,115,Q2,38107.0
2235,謚源,115,Q1,31581.0
2236,百達-KY,115,Q1,98600.0
2237,華德動能-創,115,Q1,-147824.0
2237,華德動能-創,115,Q2,-554380.0
2239,英利-KY,115,Q1,-18844.0
2241,艾姆勒,115,Q1,-4946.0
2241,艾姆勒,115,Q2,-14612.0
2243,宏旭-KY,115,Q1,8320.0
2247,汎德永業,115,Q2,4185896.0
2247,汎德永業,115,Q1,2320460.0
2248,華勝-KY,115,Q1,1169.0
2250,IKKA-KY,115,Q1,26182.0
2250,IKKA-KY,115,Q2,135749.0
2254,巨鎧精密-創,115,Q1,-39031.0
2254,巨鎧精密-創,115,Q2,-50482.0
2258,鴻華先進-創,115,Q2,-2388799.0
2258,鴻華先進-創,115,Q1,-1268137.0
2301,光寶科,115,Q1,-1240042.0
2301,光寶科,115,Q2,-4238093.0
2302,麗正,115,Q2,75187.0
2302,麗正,115,Q1,39309.0
2303,聯電,115,Q1,21981335.0
2303,聯電,115,Q2,55678697.0
2305,全友,115,Q2,44730.0
2305,全友,115,Q1,-28409.0
2308,台達電,115,Q2,63100603.0
2308,台達電,115,Q1,19931192.0
2312,金寶,115,Q1,4224136.0
2312,金寶,115,Q2,2843482.0
2313,華通,115,Q2,834351.0
2313,華通,115,Q1,1586943.0
2314,台揚,115,Q1,56048.0
2314,台揚,115,Q2,-36541.0
2316,楠梓電,115,Q2,-297255.0
2316,楠梓電,115,Q1,-276210.0
2317,鴻海,115,Q1,3217154.0
2317,鴻海,115,Q2,-69122283.0
2321,東訊,115,Q2,-68816.0
2321,東訊,115,Q1,-45549.0
2323,中環,115,Q1,96646.0
2323,中環,115,Q2,-2032916.0
2324,仁寶,115,Q2,-13657905.0
2324,仁寶,115,Q1,14011741.0
2327,國巨*,115,Q1,8977656.0
2327,國巨*,115,Q2,16478788.0
2328,廣宇,115,Q2,59665.0
2328,廣宇,115,Q1,70647.0
2329,華泰,115,Q1,263523.0
2329,華泰,115,Q2,644556.0
2330,台積電,115,Q2,1482341242.0
2330,台積電,115,Q1,698976265.0
2331,精英,115,Q1,39403.0
2331,精英,115,Q2,-405083.0
2332,友訊,115,Q2,-115299.0
2332,友訊,115,Q1,-129923.0
2337,旺宏,115,Q1,2194827.0
2337,旺宏,115,Q2,10033607.0
2338,光罩,115,Q2,791155.0
2338,光罩,115,Q1,487084.0
2340,台亞,115,Q1,-96652.0
2340,台亞,115,Q2,-220091.0
2342,茂矽,115,Q2,36486.0
2342,茂矽,115,Q1,-44465.0
2344,華邦電,115,Q1,12365781.0
2344,華邦電,115,Q2,35672052.0
2345,智邦,115,Q2,-15452605.0
2345,智邦,115,Q1,-3658466.0
2347,聯強,115,Q1,-19913497.0
2347,聯強,115,Q2,-43661025.0
2348,海悅,115,Q2,-2119879.0
2348,海悅,115,Q1,-2366349.0
2349,錸德,115,Q1,-89490.0
2349,錸德,115,Q2,43953.0
2351,順德,115,Q2,375089.0
2351,順德,115,Q1,67313.0
2352,佳世達,115,Q1,-4523289.0
2352,佳世達,115,Q2,-2254983.0
2353,宏��,115,Q1,-14991813.0
2353,宏��,115,Q2,-19557346.0
2354,鴻準,115,Q2,2610356.0
2354,鴻準,115,Q1,-2589563.0
2355,敬鵬,115,Q1,113672.0
2355,敬鵬,115,Q2,481905.0
2356,英業達,115,Q2,-25399083.0
2356,英業達,115,Q1,-3578454.0
2357,華碩,115,Q1,-46595734.0
2357,華碩,115,Q2,-77332235.0
2359,所羅門,115,Q2,285057.0
2359,所羅門,115,Q1,315165.0
2360,致茂,115,Q1,1015507.0
2360,致茂,115,Q2,5353931.0
2362,藍天,115,Q2,-2800329.0
2362,藍天,115,Q1,-291985.0
2363,矽統,115,Q1,-10783.0
2363,矽統,115,Q2,466656.0
2364,倫飛,115,Q2,116918.0
2364,倫飛,115,Q1,72569.0
2365,昆盈,115,Q1,29758.0
2365,昆盈,115,Q2,37626.0
2367,燿華,115,Q2,-408151.0
2367,燿華,115,Q1,-410232.0
2368,金像電,115,Q2,9003395.0
2368,金像電,115,Q1,5060440.0
2369,菱生,115,Q2,-6683.0
2369,菱生,115,Q1,-58297.0
2371,大同,115,Q2,-1624661.0
2371,大同,115,Q1,-696812.0
2373,震旦行,115,Q1,-134253.0
2373,震旦行,115,Q2,292407.0
2374,佳能,115,Q2,-18493.0
2374,佳能,115,Q1,78099.0
2375,凱美,115,Q1,135667.0
2375,凱美,115,Q2,217304.0
2376,技嘉,115,Q2,-79384238.0
2376,技嘉,115,Q1,-20652885.0
2377,微星,115,Q1,3489135.0
2377,微星,115,Q2,-136262.0
2379,瑞昱,115,Q1,6113872.0
2379,瑞昱,115,Q2,10935109.0
2380,虹光,115,Q1,-85899.0
2380,虹光,115,Q2,-165892.0
2382,廣達,115,Q2,45928980.0
2382,廣達,115,Q1,-92209981.0
2383,台光電,115,Q1,2703047.0
2383,台光電,115,Q2,5044825.0
2385,群光,115,Q2,536576.0
2385,群光,115,Q1,-538691.0
2387,精元,115,Q1,337036.0
2387,精元,115,Q2,438250.0
2388,威盛,115,Q2,311956.0
2388,威盛,115,Q1,674891.0
2390,云辰,115,Q1,-30539.0
2390,云辰,115,Q2,-56617.0
2392,正崴,115,Q2,2856242.0
2392,正崴,115,Q1,4021425.0
2393,億光,115,Q1,136000.0
2393,億光,115,Q2,-566782.0
2395,研華,115,Q2,2666312.0
2395,研華,115,Q1,1113278.0
2397,友通,115,Q1,-106220.0
2397,友通,115,Q2,-580293.0
2399,映泰,115,Q1,-122112.0
2399,映泰,115,Q2,-117584.0
2401,凌陽,115,Q2,-356118.0
2401,凌陽,115,Q1,-100126.0
2402,毅嘉,115,Q1,128647.0
2402,毅嘉,115,Q2,66714.0
2404,漢唐,115,Q2,12163976.0
2404,漢唐,115,Q1,5391309.0
2405,輔信,115,Q1,-170374.0
2405,輔信,115,Q2,-278000.0
2406,國碩,115,Q2,-666825.0
2406,國碩,115,Q1,-298208.0
2408,南亞科,115,Q2,87407707.0
2408,南亞科,115,Q1,31548820.0
