出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","1","1101","台泥","130708958.00","259363959.00","390072917.00","74652169.00","89790734.00","164442903.00","61574403.00","--","52019465.00","77166710.00","20449164.00","-499691.00","210710051.00","--","--","14919963.00","225630014.00","--","0.00","11521600.00","34.63"
"114/10/28","110","1","1102","亞泥","87445807.00","209798318.00","297244125.00","54418302.00","69352377.00","123770679.00","33614472.00","--","1483851.00","114741921.00","978837.00","--","150819081.00","--","--","22654365.00","173473446.00","--","0.00","0.00","44.87"
"114/10/28","110","1","1103","嘉泥","11049608.00","29373936.00","40423544.00","2191735.00","12268074.00","14459809.00","7747805.00","--","961578.00","11526647.00","5951590.00","-1108495.00","25079125.00","--","--","884610.00","25963735.00","--","0.00","131036320.00","38.96"
"114/10/28","110","1","1104","環泥","4388040.00","19826990.00","24215030.00","3688372.00","1507158.00","5195530.00","6536092.00","--","65822.00","11745251.00","535526.00","--","18882691.00","--","--","136809.00","19019500.00","--","0.00","0.00","28.89"
"114/10/28","110","1","1108","幸福","5149380.00","2838661.00","7988041.00","2550241.00","1003726.00","3553967.00","4047380.00","--","9.00","379779.00","6832.00","0.00","4434000.00","--","--","74.00","4434074.00","--","0.00","0.00","10.96"
"114/10/28","110","1","1109","信大","6698284.00","5137913.00","11836197.00","1881337.00","104806.00","1986143.00","3419579.00","--","22962.00","4515604.00","-202830.00","--","7755315.00","--","--","2094739.00","9850054.00","0.00","0.00","0.00","22.68"
"114/10/28","110","1","1110","東泥","1982069.00","7935206.00","9917275.00","722086.00","607277.00","1329363.00","5720008.00","--","188267.00","2108958.00","515744.00","-12185.00","8520792.00","--","--","67120.00","8587912.00","--","0.00","2112865.00","14.95"
"114/10/28","110","1","1201","味全","6092481.00","12242472.00","18334953.00","6431297.00","5250788.00","11682085.00","5060629.00","--","36115.00","1819701.00","-271803.00","--","6644642.00","--","--","8226.00","6652868.00","0.00","0.00","0.00","13.13"
"114/10/28","110","1","1203","味王","4567397.00","5087523.00","9654920.00","1719071.00","1471343.00","3190414.00","2400000.00","--","205814.00","2634772.00","59062.00","-38464.00","5261184.00","--","--","1203322.00","6464506.00","0.00","0.00","2293865.00","22.13"
"114/10/28","110","1","1210","大成","25518396.00","28716745.00","54235141.00","25035138.00","2722494.00","27757632.00","8273391.00","--","3179626.00","6117521.00","1322328.00","-219132.00","18673734.00","--","--","7803775.00","26477509.00","--","0.00","45362433.00","23.88"
"114/10/28","110","1","1213","大飲","231113.00","1015017.00","1246130.00","539532.00","184112.00","723644.00","566226.00","--","21938.00","-65526.00","-152.00","--","522486.00","--","--","--","522486.00","0.00","0.00","0.00","9.23"
"114/10/28","110","1","1215","卜蜂","6078585.00","14552022.00","20630607.00","6904801.00","4428476.00","11333277.00","2679910.00","--","3949.00","4600158.00","1544270.00","--","8828287.00","--","--","469043.00","9297330.00","0.00","0.00","0.00","32.94"
"114/10/28","110","1","1216","統一","167921093.00","331157417.00","499078510.00","162765664.00","148783821.00","311549485.00","56820154.00","--","3351563.00","67450088.00","-8126080.00","--","119495725.00","--","--","68033300.00","187529025.00","0.00","0.00","0.00","21.03"
"114/10/28","110","1","1217","愛之味","2225668.00","11472626.00","13698294.00","3834266.00","2621469.00","6455735.00","4945134.00","--","268647.00","888290.00","357231.00","0.00","6459302.00","--","--","783257.00","7242559.00","0.00","0.00","0.00","13.06"
"114/10/28","110","1","1218","泰山","3139592.00","6152303.00","9291895.00","1258476.00","833754.00","2092230.00","4999990.00","--","974083.00","1497208.00","-72941.00","-203876.00","7194464.00","--","--","5201.00","7199665.00","0.00","0.00","13680042.00","14.79"
"114/10/28","110","1","1219","福壽","4319081.00","4342941.00","8662022.00","1716636.00","2201058.00","3917694.00","3220139.00","--","14358.00","1426583.00","-6497.00","-6735.00","4647848.00","--","--","96480.00","4744328.00","--","0.00","364000.00","14.45"
