出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","1","2855","統一證","119909551.00","8477805.00","128387356.00","97713146.00","148974.00","97862120.00","13998378.00","--","91261.00","15431988.00","927815.00","--","30449442.00","--","--","75794.00","30525236.00","0.00","0.00","0.00","21.75"
"114/10/28","110","1","6005","群益證","158391812.00","17278685.00","175670497.00","133170073.00","2288230.00","135458303.00","21709081.00","--","2743465.00","10952857.00","1940111.00","0.00","37345514.00","--","--","2866680.00","40212194.00","--","0.00","0.00","17.20"
"114/10/28","110","1","6024","群益期","45753855.00","577430.00","46331285.00","39715850.00","48254.00","39764104.00","2104376.00","--","1874058.00","2627907.00","-66043.00","--","6540298.00","--","--","26883.00","6567181.00","0.00","0.00","0.00","31.08"
