出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","4","1101","台泥","169353435.00","272331124.00","441684559.00","88687968.00","127341918.00","216029886.00","63252340.00","--","56757470.00","73939852.00","10920014.00","-392343.00","204477333.00","--","--","21177340.00","225654673.00","--","0.00","9060600.00","32.37"
"114/10/28","110","4","1102","亞泥","105955718.00","211100351.00","317056069.00","71082366.00","65700817.00","136783183.00","35455721.00","--","5986339.00","114999751.00","485112.00","--","156926923.00","--","--","23345963.00","180272886.00","--","0.00","0.00","44.26"
"114/10/28","110","4","1103","嘉泥","11156660.00","29090991.00","40247651.00","2789328.00","11548090.00","14337418.00","7747805.00","--","1139296.00","11237099.00","5979118.00","-1077950.00","25025368.00","--","--","884865.00","25910233.00","--","0.00","128805320.00","38.74"
"114/10/28","110","4","1104","環泥","5004661.00","20092161.00","25096822.00","4245043.00","1467303.00","5712346.00","6536092.00","--","66950.00","11884891.00","745532.00","--","19233465.00","--","--","151011.00","19384476.00","--","0.00","0.00","29.43"
"114/10/28","110","4","1108","幸福","5118007.00","2923703.00","8041710.00","3032387.00","363749.00","3396136.00","4047380.00","--","18.00","598884.00","-773.00","--","4645509.00","--","--","65.00","4645574.00","--","0.00","0.00","11.48"
"114/10/28","110","4","1109","信大","6746334.00","4956011.00","11702345.00","1749952.00","99221.00","1849173.00","3419579.00","--","22962.00","4589070.00","-200753.00","--","7830858.00","--","--","2022314.00","9853172.00","0.00","0.00","0.00","22.90"
"114/10/28","110","4","1110","東泥","2053373.00","8905127.00","10958500.00","1683431.00","564360.00","2247791.00","5720008.00","--","188373.00","2176233.00","551296.00","-12185.00","8623725.00","--","--","86984.00","8710709.00","--","0.00","2112865.00","15.13"
"114/10/28","110","4","1201","味全","5926571.00","12032523.00","17959094.00","5934906.00","4972135.00","10907041.00","5060629.00","--","36115.00","2232784.00","-285547.00","--","7043981.00","--","--","8072.00","7052053.00","0.00","0.00","0.00","13.92"
"114/10/28","110","4","1203","味王","4494013.00","5088726.00","9582739.00","1877179.00","1454140.00","3331319.00","2400000.00","--","208337.00","2664448.00","35352.00","-38464.00","5269673.00","--","--","981747.00","6251420.00","0.00","0.00","2293865.00","22.17"
"114/10/28","110","4","1210","大成","26595764.00","30136366.00","56732130.00","26578229.00","2414292.00","28992521.00","8521593.00","--","3294766.00","6952880.00","1551646.00","-219132.00","20101753.00","--","--","7637856.00","27739609.00","--","0.00","46723305.00","24.96"
"114/10/28","110","4","1213","大飲","177818.00","945034.00","1122852.00","495725.00","185412.00","681137.00","566226.00","--","21938.00","-146298.00","-151.00","--","441715.00","--","--","--","441715.00","0.00","0.00","0.00","7.80"
"114/10/28","110","4","1215","卜蜂","6967768.00","16209704.00","23177472.00","7007632.00","7576833.00","14584465.00","2679910.00","--","4666.00","4377398.00","1067118.00","--","8129092.00","--","--","463915.00","8593007.00","--","0.00","0.00","30.33"
"114/10/28","110","4","1216","統一","187570349.00","326469281.00","514039630.00","176162257.00","156883628.00","333045885.00","56820154.00","--","2834168.00","67026848.00","-10094971.00","--","116586199.00","--","--","64407546.00","180993745.00","0.00","0.00","0.00","20.52"
