出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","107","1","1240","茂生農經","375299.00","325295.00","-2387.00","-4464.00","43153.00","--","--","43153.00","27317.00","--","15836.00","11553.00","27389.00","-445.00","27834.00","--","--","27834.00","41387.00","--","69221.00","--","--","--","--","--","--","0.93"
"114/10/29","107","1","1259","安心","1235482.00","934619.00","--","--","300863.00","--","--","300863.00","272073.00","--","28790.00","1554.00","30344.00","8776.00","21568.00","--","--","21568.00","1701.00","--","23269.00","25931.00","--","-4363.00","26973.00","--","-3704.00","0.80"
"114/10/29","107","1","1264","德麥","959944.00","603366.00","--","--","356578.00","--","0.00","356578.00","194938.00","--","161640.00","-2340.00","159300.00","43913.00","115387.00","--","--","115387.00","12141.00","--","127528.00","96021.00","--","19366.00","101574.00","--","25954.00","2.85"
"114/10/29","107","1","1268","漢來美食","979454.00","546025.00","--","--","433429.00","--","--","433429.00","335012.00","--","98417.00","10673.00","109090.00","21382.00","87708.00","--","--","87708.00","-12646.00","--","75062.00","87708.00","--","--","75062.00","--","--","2.31"
"114/10/29","107","1","1336","台翰","602809.00","512425.00","--","--","90384.00","--","--","90384.00","52193.00","--","38191.00","-27494.00","10697.00","-671.00","11368.00","--","--","11368.00","-24247.00","--","-12879.00","11368.00","--","--","-12879.00","--","--","0.14"
"114/10/29","107","1","1565","精華","1583200.00","1003106.00","--","--","580094.00","--","--","580094.00","111120.00","--","468974.00","-36131.00","432843.00","79883.00","352960.00","--","--","352960.00","-1318.00","--","351642.00","352960.00","--","--","351642.00","--","--","7.00"
"114/10/29","107","1","1569","濱川","785233.00","643556.00","--","--","141677.00","--","--","141677.00","103281.00","--","38396.00","-33172.00","5224.00","998.00","4226.00","--","--","4226.00","21806.00","--","26032.00","3275.00","--","951.00","23260.00","--","2772.00","0.03"
"114/10/29","107","1","1570","力肯","135472.00","104533.00","--","--","30939.00","--","--","30939.00","18091.00","--","12848.00","-2612.00","10236.00","324.00","9912.00","--","--","9912.00","492.00","--","10404.00","9912.00","--","0.00","10404.00","--","0.00","0.19"
"114/10/29","107","1","1580","新麥","854051.00","508621.00","--","--","345430.00","--","--","345430.00","238472.00","--","106958.00","-5488.00","101470.00","51418.00","50052.00","--","--","50052.00","23977.00","--","74029.00","47698.00","--","2354.00","72245.00","--","1784.00","0.98"
"114/10/29","107","1","1584","精剛","191201.00","185616.00","--","--","5585.00","--","--","5585.00","22692.00","--","-17107.00","-14222.00","-31329.00","2059.00","-33388.00","--","--","-33388.00","19878.00","--","-13510.00","-33186.00","--","-202.00","-15094.00","--","1584.00","-0.40"
"114/10/29","107","1","1586","和勤","602633.00","503353.00","--","--","99280.00","--","--","99280.00","70979.00","--","28301.00","-2412.00","25889.00","10735.00","15154.00","--","--","15154.00","18132.00","--","33286.00","15154.00","--","0.00","33286.00","--","--","0.20"
"114/10/29","107","1","1591","駿吉-KY","155749.00","144099.00","--","--","11650.00","--","--","11650.00","12467.00","--","-817.00","941.00","124.00","-157.00","281.00","--","--","281.00","13556.00","--","13837.00","281.00","--","0.00","13837.00","--","0.00","0.01"
"114/10/29","107","1","1593","祺驊","155868.00","115072.00","--","--","40796.00","--","--","40796.00","30544.00","--","10252.00","-311.00","9941.00","397.00","9544.00","--","--","9544.00","-2927.00","--","6617.00","9593.00","--","-49.00","6666.00","--","-49.00","0.31"
"114/10/29","107","1","1595","川寶","427347.00","308777.00","--","--","118570.00","--","--","118570.00","74456.00","--","44114.00","-22271.00","21843.00","5722.00","16121.00","--","--","16121.00","58.00","--","16179.00","16121.00","--","--","16179.00","--","--","0.34"
"114/10/29","107","1","1599","宏佳騰","355607.00","293157.00","--","--","62450.00","--","--","62450.00","81805.00","--","-19355.00","5167.00","-14188.00","-2940.00","-11248.00","--","--","-11248.00","2711.00","--","-8537.00","-11248.00","--","--","-8537.00","--","--","-0.19"
"114/10/29","107","1","1742","台蠟","93607.00","89054.00","--","--","4553.00","--","--","4553.00","11929.00","--","-7376.00","-8170.00","-15546.00","0.00","-15546.00","--","--","-15546.00","308.00","--","-15238.00","-15546.00","--","--","-15238.00","--","--","-0.34"
"114/10/29","107","1","1777","生泰","191471.00","128456.00","--","--","63015.00","--","--","63015.00","23125.00","--","39890.00","-9785.00","30105.00","4128.00","25977.00","--","--","25977.00","-270.00","--","25707.00","--","--","--","--","--","--","0.86"
"114/10/29","107","1","1781","合世","89031.00","84310.00","--","--","4721.00","--","--","4721.00","27971.00","--","-23250.00","-869.00","-24119.00","-7166.00","-16953.00","--","--","-16953.00","6432.00","--","-10521.00","-16953.00","--","--","-10521.00","--","--","-0.36"
"114/10/29","107","1","1784","訊聯","186970.00","77368.00","--","--","109602.00","--","--","109602.00","87807.00","--","21795.00","970.00","22765.00","5287.00","17478.00","--","--","17478.00","-16.00","--","17462.00","9418.00","--","8060.00","9402.00","--","8060.00","0.19"
"114/10/29","107","1","1785","光洋科","5126362.00","4651245.00","--","--","475117.00","--","--","475117.00","381988.00","--","93129.00","34998.00","128127.00","-7264.00","135391.00","--","--","135391.00","27531.00","--","162922.00","131840.00","--","3551.00","160578.00","--","2344.00","0.34"
"114/10/29","107","1","1788","杏昌","771056.00","602692.00","--","--","168364.00","--","--","168364.00","95756.00","--","72608.00","3132.00","75740.00","16375.00","59365.00","--","--","59365.00","-1320.00","--","58045.00","59365.00","--","0.00","58045.00","--","0.00","1.70"
"114/10/29","107","1","1796","金穎生技","83829.00","57144.00","--","--","26685.00","--","--","26685.00","25683.00","--","1002.00","-689.00","313.00","-348.00","661.00","--","--","661.00","770.00","--","1431.00","661.00","--","--","1431.00","--","--","0.02"
"114/10/29","107","1","1799","易威","92196.00","83099.00","--","--","9097.00","--","--","9097.00","71710.00","--","-62613.00","673.00","-61940.00","-309.00","-61631.00","--","--","-61631.00","-7450.00","--","-69081.00","-53773.00","--","-7858.00","-60735.00","--","-8346.00","-0.54"
"114/10/29","107","1","1813","寶利徠","113054.00","97228.00","--","--","15826.00","--","--","15826.00","22391.00","--","-6565.00","3491.00","-3074.00","-6081.00","3007.00","--","--","3007.00","-3259.00","--","-252.00","8268.00","--","-5261.00","6898.00","--","-7150.00","0.18"
"114/10/29","107","1","1815","富喬","1157824.00","835740.00","--","--","322084.00","--","--","322084.00","150083.00","--","172001.00","-12535.00","159466.00","18273.00","141193.00","--","--","141193.00","-12373.00","--","128820.00","141193.00","--","--","128820.00","--","--","0.34"
