出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","107","3","1240","茂生農經","1066528.00","958808.00","526.00","1942.00","110188.00","--","--","110188.00","78688.00","--","31500.00","36202.00","67702.00","5791.00","61911.00","--","--","61911.00","121542.00","--","183453.00","--","--","--","--","--","--","2.02"
"114/10/29","107","3","1259","安心","3945423.00","2960833.00","--","--","984590.00","--","--","984590.00","845524.00","--","139066.00","5916.00","144982.00","41311.00","103671.00","--","--","103671.00","-190.00","--","103481.00","118130.00","--","-14459.00","118538.00","--","-15057.00","3.66"
"114/10/29","107","3","1264","德麥","2929325.00","1843978.00","--","--","1085347.00","--","0.00","1085347.00","577091.00","--","508256.00","12400.00","520656.00","123321.00","397335.00","--","--","397335.00","-16038.00","--","381297.00","336886.00","--","60449.00","332203.00","--","49094.00","10.00"
"114/10/29","107","3","1268","漢來美食","2704749.00","1543580.00","--","--","1161169.00","--","--","1161169.00","961980.00","--","199189.00","29609.00","228798.00","53000.00","175798.00","--","--","175798.00","-80679.00","--","95119.00","175798.00","--","--","95119.00","--","--","4.54"
"114/10/29","107","3","1336","台翰","2075040.00","1757631.00","--","--","317409.00","--","--","317409.00","187396.00","--","130013.00","-12614.00","117399.00","29548.00","87851.00","--","--","87851.00","-18260.00","--","69591.00","87851.00","--","--","69591.00","--","--","1.06"
"114/10/29","107","3","1565","精華","4968296.00","3117186.00","--","--","1851110.00","--","--","1851110.00","355867.00","--","1495243.00","72581.00","1567824.00","320027.00","1247797.00","--","--","1247797.00","2911.00","--","1250708.00","1247797.00","--","--","1250708.00","--","--","24.75"
"114/10/29","107","3","1569","濱川","2560553.00","2104942.00","--","--","455611.00","--","--","455611.00","328236.00","--","127375.00","-87044.00","40331.00","15679.00","24652.00","--","--","24652.00","-29273.00","--","-4621.00","19893.00","--","4759.00","-9479.00","--","4858.00","0.18"
"114/10/29","107","3","1570","力肯","491355.00","364014.00","--","--","127341.00","--","--","127341.00","58252.00","--","69089.00","7777.00","76866.00","16451.00","60415.00","--","--","60415.00","-315.00","--","60100.00","60415.00","--","0.00","60100.00","--","0.00","1.17"
"114/10/29","107","3","1580","新麥","3167040.00","1909705.00","--","--","1257335.00","--","--","1257335.00","788369.00","--","468966.00","28386.00","497352.00","173748.00","323604.00","--","--","323604.00","-25905.00","--","297699.00","313808.00","--","9796.00","287073.00","--","10626.00","6.25"
"114/10/29","107","3","1584","精剛","421703.00","417809.00","--","--","3894.00","--","--","3894.00","49098.00","--","-45204.00","733.00","-44471.00","-818.00","-43653.00","--","--","-43653.00","-39749.00","--","-83402.00","-44193.00","--","540.00","-79662.00","--","-3740.00","-0.54"
"114/10/29","107","3","1586","和勤","1907889.00","1549401.00","--","--","358488.00","--","--","358488.00","207838.00","--","150650.00","-1027.00","149623.00","48880.00","100743.00","--","--","100743.00","-39252.00","--","61491.00","100743.00","--","--","61491.00","--","--","1.34"
"114/10/29","107","3","1591","駿吉-KY","590951.00","503541.00","--","--","87410.00","--","--","87410.00","48988.00","--","38422.00","-39.00","38383.00","4257.00","34126.00","--","--","34126.00","3787.00","--","37913.00","34126.00","--","--","37913.00","--","--","1.03"
"114/10/29","107","3","1593","祺驊","580073.00","406305.00","--","--","173768.00","--","--","173768.00","94188.00","--","79580.00","19127.00","98707.00","14718.00","83989.00","--","--","83989.00","-2317.00","--","81672.00","83388.00","--","601.00","81071.00","--","601.00","2.64"
"114/10/29","107","3","1595","川寶","1351591.00","944804.00","--","--","406787.00","--","--","406787.00","234419.00","--","172368.00","44241.00","216609.00","60827.00","155782.00","--","--","155782.00","943.00","--","156725.00","155782.00","--","--","156725.00","--","--","3.31"
"114/10/29","107","3","1599","宏佳騰","2093925.00","1585139.00","--","--","508786.00","--","--","508786.00","319386.00","--","189400.00","18815.00","208215.00","50376.00","157839.00","--","--","157839.00","3267.00","--","161106.00","157839.00","--","--","161106.00","--","--","2.62"
"114/10/29","107","3","1742","台蠟","290135.00","328577.00","--","--","-38442.00","--","--","-38442.00","33059.00","--","-71501.00","-26476.00","-97977.00","--","-97977.00","--","--","-97977.00","-354.00","--","-98331.00","-97977.00","--","--","-98331.00","--","--","-1.90"
"114/10/29","107","3","1777","生泰","582086.00","397975.00","--","--","184111.00","--","--","184111.00","74419.00","--","109692.00","34686.00","144378.00","28524.00","115854.00","--","--","115854.00","-270.00","--","115584.00","--","--","--","--","--","--","3.85"
"114/10/29","107","3","1781","合世","506462.00","460375.00","--","--","46087.00","--","--","46087.00","89368.00","--","-43281.00","8462.00","-34819.00","-5710.00","-29109.00","--","--","-29109.00","-3447.00","--","-32556.00","-29109.00","--","--","-32556.00","--","--","-0.61"
"114/10/29","107","3","1784","訊聯","557582.00","234749.00","--","--","322833.00","--","--","322833.00","293490.00","--","29343.00","8389.00","37732.00","9638.00","28094.00","--","--","28094.00","92.00","--","28186.00","17161.00","--","10933.00","17253.00","--","10933.00","0.35"
"114/10/29","107","3","1785","光洋科","15846553.00","14152143.00","--","--","1694410.00","--","--","1694410.00","1177073.00","--","517337.00","88517.00","605854.00","76603.00","529251.00","--","--","529251.00","-53414.00","--","475837.00","508100.00","--","21151.00","454831.00","--","21006.00","1.29"
"114/10/29","107","3","1788","杏昌","2303453.00","1790828.00","--","--","512625.00","--","--","512625.00","303414.00","--","209211.00","16612.00","225823.00","46444.00","179379.00","--","--","179379.00","1550.00","--","180929.00","179379.00","--","0.00","180929.00","--","0.00","5.13"
"114/10/29","107","3","1796","金穎生技","250926.00","170343.00","--","--","80583.00","--","--","80583.00","78388.00","--","2195.00","4118.00","6313.00","1676.00","4637.00","--","--","4637.00","-1115.00","--","3522.00","4637.00","--","--","3522.00","--","--","0.17"
"114/10/29","107","3","1799","易威","270574.00","231150.00","--","--","39424.00","--","--","39424.00","224801.00","--","-185377.00","13140.00","-172237.00","2401.00","-174638.00","--","--","-174638.00","7199.00","--","-167439.00","-150537.00","--","-24101.00","-144064.00","--","-23375.00","-1.52"
"114/10/29","107","3","1813","寶利徠","336857.00","287246.00","--","--","49611.00","--","--","49611.00","72201.00","--","-22590.00","58044.00","35454.00","-2218.00","37672.00","--","--","37672.00","5889.00","--","43561.00","52084.00","--","-14412.00","56019.00","--","-12458.00","1.12"
"114/10/29","107","3","1815","富喬","3781038.00","2709377.00","--","--","1071661.00","--","--","1071661.00","514621.00","--","557040.00","-52332.00","504708.00","123447.00","381261.00","--","--","381261.00","-88664.00","--","292597.00","381261.00","--","--","292597.00","--","--","0.90"
"114/10/29","107","3","2035","唐榮公司","12016395.00","12536967.00","--","--","-520572.00","--","--","-520572.00","254481.00","--","-775053.00","31396.00","-743657.00","0.00","-743657.00","--","--","-743657.00","4458.00","--","-739199.00","--","--","--","--","--","--","-2.12"
"114/10/29","107","3","2061","風青","1056897.00","1014027.00","--","--","42870.00","--","--","42870.00","41479.00","--","1391.00","-11508.00","-10117.00","-3730.00","-6387.00","--","--","-6387.00","-2241.00","--","-8628.00","-6387.00","--","--","-8628.00","--","--","-0.10"
"114/10/29","107","3","2063","世鎧","823967.00","557547.00","--","--","266420.00","0.00","0.00","266420.00","92558.00","0.00","173862.00","-3683.00","170179.00","38602.00","131577.00","--","--","131577.00","-902.00","--","130675.00","131577.00","--","--","130675.00","--","--","2.92"
