出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","107","3","1101","台泥","89657354.00","64992780.00","--","--","24664574.00","--","--","24664574.00","3688295.00","--","20976279.00","1799118.00","22775397.00","5740441.00","17034956.00","--","--","17034956.00","2461574.00","--","19496530.00","15943568.00","--","1091388.00","18332102.00","--","1164428.00","3.35"
"114/10/29","107","3","1102","亞泥","60908065.00","45980762.00","--","--","14927303.00","0.00","669.00","14927972.00","2568089.00","--","12359883.00","2892186.00","15252069.00","3350085.00","11901984.00","--","--","11901984.00","3437168.00","--","15339152.00","9298368.00","--","2603616.00","13134649.00","--","2204503.00","2.96"
"114/10/29","107","3","1103","嘉泥","1495207.00","1275757.00","--","--","219450.00","--","--","219450.00","258070.00","--","-38620.00","782852.00","744232.00","75482.00","668750.00","306846.00","--","975596.00","2237624.00","--","3213220.00","882966.00","--","92630.00","3053036.00","--","160184.00","1.37"
"114/10/29","107","3","1104","環泥","3436442.00","3031159.00","--","--","405283.00","--","--","405283.00","293195.00","--","112088.00","701888.00","813976.00","60985.00","752991.00","--","--","752991.00","-44878.00","--","708113.00","759526.00","--","-6535.00","714648.00","--","-6535.00","1.16"
"114/10/29","107","3","1108","幸福","2460423.00","2390823.00","--","--","69600.00","--","--","69600.00","159878.00","16056.00","-74222.00","-8613.00","-82835.00","-33075.00","-49760.00","-649.00","--","-50409.00","3328.00","--","-47081.00","-49141.00","--","-1268.00","-45810.00","--","-1271.00","-0.12"
"114/10/29","107","3","1109","信大","4717018.00","3276106.00","--","--","1440912.00","--","--","1440912.00","310334.00","--","1130578.00","-4682.00","1125896.00","361763.00","764133.00","--","--","764133.00","-98679.00","--","665454.00","501962.00","--","262171.00","435951.00","--","229503.00","1.40"
"114/10/29","107","3","1110","東泥","1176164.00","1082054.00","--","--","94110.00","--","--","94110.00","76249.00","--","17861.00","73748.00","91609.00","805.00","90804.00","--","--","90804.00","50288.00","--","141092.00","90591.00","--","213.00","140894.00","--","198.00","0.16"
"114/10/29","107","3","1201","味全","14509560.00","9939352.00","--","--","4570208.00","--","--","4570208.00","4114102.00","--","456106.00","553878.00","1009984.00","102604.00","907380.00","--","--","907380.00","-58504.00","--","848876.00","1020605.00","--","-113225.00","962324.00","--","-113448.00","2.02"
"114/10/29","107","3","1203","味王","4559801.00","3075011.00","--","--","1484790.00","--","--","1484790.00","778186.00","--","706604.00","65855.00","772459.00","227448.00","545011.00","--","--","545011.00","80129.00","--","625140.00","342004.00","--","203007.00","384160.00","--","240980.00","1.44"
"114/10/29","107","3","1210","大成","53361441.00","45786356.00","--","--","7575085.00","--","--","7575085.00","5891860.00","--","1683225.00","573516.00","2256741.00","418219.00","1838522.00","--","--","1838522.00","-279389.00","--","1559133.00","1553882.00","--","284640.00","1499721.00","--","59412.00","2.12"
