代號,名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1203,味王,111,Q4,5534131.00,,,4802641.00,,1975880.00,1449507.00,1041448.00,23.28
1203,味王,111,Q3,5387337.00,,,4800004.00,,1945752.00,1461506.00,930354.00,22.66
1203,味王,111,Q1,5481410.00,,,4720092.00,,1730190.00,1483379.00,1110216.00,23.06
1210,大成,111,Q3,20690522.00,,,29837155.00,,30469640.00,2475427.00,8166600.00,24.47
1210,大成,111,Q1,19646233.00,,,28416049.00,,29307645.00,2392554.00,7981536.00,24.39
1210,大成,111,Q4,20852875.00,,,29945074.00,,30479721.00,2965574.00,8043351.00,24.66
1210,大成,111,Q2,20056610.00,,,30987105.00,,31644533.00,2523388.00,7950624.00,23.65
1213,大飲,111,Q2,397333.00,,,140389.00,,182410.00,493906.00,--,7.02
1213,大飲,111,Q1,414932.00,,,179120.00,,197128.00,507615.00,--,7.33
1213,大飲,111,Q4,365894.00,,,136105.00,,215923.00,476567.00,--,6.46
1213,大飲,111,Q3,380500.00,,,136498.00,,200526.00,480365.00,--,6.72
1215,卜蜂,111,Q2,8210946.00,,,7616301.00,,8252596.00,7653137.00,430988.00,30.64
1215,卜蜂,111,Q3,8496490.00,,,7434800.00,,7716072.00,7881639.00,434346.00,28.82
1215,卜蜂,111,Q4,8996968.00,,,8710779.00,,8875035.00,8030946.00,490796.00,30.52
1215,卜蜂,111,Q1,8397386.00,,,7147781.00,,8304040.00,6481106.00,445160.00,31.33
1216,統一,111,Q4,125703079.00,,,210083117.00,,188129582.00,171075378.00,66491875.00,22.12
1216,統一,111,Q2,113458199.00,,,206662915.00,,199695353.00,163127169.00,61257603.00,19.97
1216,統一,111,Q3,122563832.00,,,200134649.00,,186763378.00,170181469.00,64675001.00,21.57
1216,統一,111,Q1,124286508.00,,,184596620.00,,165243860.00,162998042.00,68174397.00,21.87
1217,愛之味,111,Q1,6753536.00,,,2457140.00,,2654597.00,3787899.00,792890.00,13.66
1217,愛之味,111,Q2,6410306.00,,,2745606.00,,3063820.00,3679475.00,778163.00,12.96
1217,愛之味,111,Q4,6752992.00,,,2559073.00,,2858783.00,3378934.00,764480.00,13.66
1217,愛之味,111,Q3,6605879.00,,,2976870.00,,3060017.00,3565337.00,750622.00,13.36
1218,泰山,111,Q1,6644576.00,,,4780791.00,,3080379.00,1154497.00,5131.00,13.66
1218,泰山,111,Q2,6776079.00,,,4082164.00,,2423125.00,1023803.00,5170.00,13.93
1218,泰山,111,Q4,12562672.00,,,12100730.00,,3856578.00,230167.00,5187.00,25.83
1218,泰山,111,Q3,6933263.00,,,4721719.00,,3018357.00,783414.00,5191.00,14.26
1219,福壽,111,Q4,4385192.00,,,5908691.00,,3954111.00,1887578.00,48614.00,13.63
1219,福壽,111,Q1,4617612.00,,,4881051.00,,2573891.00,1917288.00,54146.00,14.36
1219,福壽,111,Q2,4397013.00,,,5916603.00,,3883137.00,1921645.00,52811.00,13.67
1219,福壽,111,Q3,4366307.00,,,6025408.00,,3852654.00,2091881.00,50330.00,13.57
1220,台榮,111,Q2,2234097.00,,,1984700.00,,675246.00,207619.00,211135.00,12.62
1220,台榮,111,Q1,2393690.00,,,1815696.00,,322845.00,210528.00,242170.00,13.52
1220,台榮,111,Q3,2208416.00,,,1990717.00,,711984.00,208765.00,210137.00,12.52
1220,台榮,111,Q4,2219419.00,,,1845468.00,,565600.00,203294.00,214612.00,12.58
1225,福懋油,111,Q2,3446314.00,,,5780006.00,,4323984.00,1504722.00,402812.00,15.76
1225,福懋油,111,Q3,3437077.00,,,5333347.00,,4037595.00,1356495.00,395051.00,15.72
1225,福懋油,111,Q4,3472875.00,,,5482615.00,,3805893.00,1782896.00,379499.00,15.88
1225,福懋油,111,Q1,3651391.00,,,4617991.00,,3302532.00,1159958.00,424064.00,16.70
1227,佳格,111,Q2,16760240.00,,,19659493.00,,10189172.00,658421.00,376164.00,18.45
1227,佳格,111,Q3,17336274.00,,,17899654.00,,8094878.00,616283.00,405007.00,19.08
1227,佳格,111,Q4,17511340.00,,,19195181.00,,9575913.00,499760.00,342400.00,19.28
1227,佳格,111,Q1,18528394.00,,,18697833.00,,7058196.00,746930.00,380065.00,20.40
1229,聯華,111,Q1,39074793.00,,,12103498.00,,15599627.00,1885165.00,18164615.00,27.83
1229,聯華,111,Q3,35423351.00,,,12922167.00,,12424334.00,4168892.00,14665942.00,24.03
1229,聯華,111,Q4,37320547.00,,,13315787.00,,12503574.00,3973851.00,16111576.00,25.32
1229,聯華,111,Q2,35332992.00,,,14014925.00,,12833655.00,4594864.00,14808544.00,25.17
1231,聯華食,111,Q2,4646960.00,,,4479320.00,,3765625.00,1320386.00,19004.00,23.03
1231,聯華食,111,Q3,4881021.00,,,4322917.00,,3556381.00,1574851.00,18339.00,21.77
1231,聯華食,111,Q1,4778598.00,,,4512302.00,,3381835.00,1386644.00,19118.00,23.68
1231,聯華食,111,Q4,5152914.00,,,4605552.00,,2936923.00,2409854.00,18334.00,22.98
1232,大統益,111,Q3,4877590.00,,,5446659.00,,1420606.00,326941.00,109256.00,30.49
1232,大統益,111,Q4,5150706.00,,,6093370.00,,1813884.00,308445.00,120366.00,32.20
1232,大統益,111,Q2,4755878.00,,,6187246.00,,2278809.00,186091.00,96790.00,29.73
1232,大統益,111,Q1,5338086.00,,,6110160.00,,1610864.00,201036.00,108738.00,33.37
1233,天仁,111,Q2,1402828.00,,,750230.00,,598495.00,321234.00,3700.00,15.49
1233,天仁,111,Q1,1493048.00,,,723986.00,,503143.00,278276.00,3900.00,16.49
1233,天仁,111,Q3,1418800.00,,,684428.00,,539180.00,322337.00,3838.00,15.67
1233,天仁,111,Q4,1485646.00,,,719124.00,,555422.00,308989.00,3903.00,16.41
1234,黑松,111,Q1,18275763.00,,,7587011.00,,1819040.00,2461236.00,0.00,45.48
1234,黑松,111,Q3,18159897.00,,,8416158.00,,2761329.00,2482948.00,0.00,45.19
1234,黑松,111,Q4,18345327.00,,,7965443.00,,1979869.00,2434051.00,0.00,45.65
1234,黑松,111,Q2,17766739.00,,,8216721.00,,3007620.00,2466257.00,0.00,44.21
1235,興泰,111,Q2,3475928.00,,,2492901.00,,526627.00,431421.00,--,34.42
1235,興泰,111,Q3,3809024.00,,,2549258.00,,410499.00,448661.00,--,29.47
1235,興泰,111,Q4,1596422.00,,,325754.00,,1462138.00,445661.00,101086.00,48.58
1235,興泰,111,Q1,3998236.00,,,2840756.00,,451005.00,449397.00,--,39.59
1236,宏亞,111,Q2,2993726.00,,,634753.00,,592561.00,425010.00,0.00,27.63
1236,宏亞,111,Q1,2548737.00,,,1102676.00,,796426.00,748294.00,0.00,23.52
1236,宏亞,111,Q3,2933462.00,,,689454.00,,541238.00,475464.00,0.00,27.08
1236,宏亞,111,Q4,2932606.00,,,811101.00,,653745.00,536485.00,--,27.07
1240,茂生農經,111,Q4,1230443.00,,,1331989.00,,864563.00,31939.00,87309.00,31.88
1240,茂生農經,111,Q2,1214855.00,,,1377498.00,,933786.00,35321.00,99412.00,33.05
1240,茂生農經,111,Q1,1311401.00,,,1222965.00,,676465.00,63675.00,103952.00,35.67
1240,茂生農經,111,Q3,1194785.00,,,1361580.00,,939349.00,33179.00,92796.00,30.95
1256,鮮活果汁-KY,111,Q2,3388921.00,,,2703525.00,,1097276.00,184942.00,406740.00,100.14
1256,鮮活果汁-KY,111,Q3,3639310.00,,,2487168.00,,749421.00,63521.00,441093.00,107.54
1256,鮮活果汁-KY,111,Q4,3654327.00,,,2455248.00,,509252.00,63779.00,445723.00,107.98
1256,鮮活果汁-KY,111,Q1,3823750.00,,,2554958.00,,665695.00,195858.00,400912.00,112.99
1259,安心,111,Q1,1996658.00,,,1807554.00,,1618292.00,1638636.00,28246.00,61.65
1259,安心,111,Q4,1984924.00,,,1972271.00,,1713760.00,1605033.00,20622.00,61.28
1259,安心,111,Q2,1922235.00,,,1674124.00,,1524068.00,1631036.00,26700.00,59.35
1259,安心,111,Q3,1938479.00,,,1783820.00,,1582894.00,1650242.00,24750.00,59.85
1264,德麥,111,Q3,2789737.00,,,2825710.00,,1121459.00,93020.00,682765.00,75.29
1264,德麥,111,Q1,2453474.00,,,2409871.00,,1023519.00,73783.00,710237.00,66.22
1264,德麥,111,Q4,2934302.00,,,2935176.00,,989079.00,76306.00,706930.00,79.19
1264,德麥,111,Q2,2603983.00,,,2559644.00,,1069904.00,86652.00,651007.00,70.28
1268,漢來美食,111,Q4,1850455.00,,,2162752.00,,1569438.00,2861335.00,--,43.83
1268,漢來美食,111,Q1,2035513.00,,,2131397.00,,1311654.00,1198492.00,--,48.21
1268,漢來美食,111,Q2,1692341.00,,,1809564.00,,1354647.00,2843179.00,--,40.08
1268,漢來美食,111,Q3,1731664.00,,,1874301.00,,1407071.00,2857468.00,--,41.01
1294,漢田生技,111,Q2,229175.00,,,170132.00,,66939.00,140497.00,2120.00,17.18
1294,漢田生技,111,Q4,266890.00,,,158675.00,,96739.00,108277.00,1681.00,16.04
1295,生合,111,Q4,897682.00,,,666265.00,,222482.00,556590.00,--,29.20
1301,台塑,111,Q3,368569908.00,,,159505019.00,,91764923.00,62438230.00,0.00,57.90
1301,台塑,111,Q2,375616949.00,,,189490685.00,,115063375.00,59996068.00,0.00,59.01
1301,台塑,111,Q1,428067312.00,,,198657326.00,,70610234.00,67168824.00,0.00,67.25
1301,台塑,111,Q4,357684863.00,,,160820260.00,,95863320.00,57706224.00,0.00,56.19
1303,南亞,111,Q1,437785411.00,,,261211875.00,,112018997.00,124053297.00,16057762.00,55.20
1303,南亞,111,Q4,375104590.00,,,243213654.00,,170563237.00,100651489.00,18996840.00,47.30
1303,南亞,111,Q3,384512562.00,,,250021685.00,,145033046.00,134423787.00,17256824.00,48.48
1303,南亞,111,Q2,386892122.00,,,272066113.00,,164718943.00,126695897.00,15389072.00,48.78
1304,台聚,111,Q2,23808454.00,,,34932517.00,,17184715.00,13998984.00,27968351.00,22.20
1304,台聚,111,Q4,24496092.00,,,31614950.00,,10775857.00,16040827.00,26428793.00,22.84
1304,台聚,111,Q1,26517513.00,,,34474689.00,,13056245.00,13398206.00,30992635.00,24.73
1304,台聚,111,Q3,24187348.00,,,32371679.00,,12554423.00,16297979.00,27196864.00,22.56
1305,華夏,111,Q4,9446772.00,,,6755051.00,,3108612.00,3533939.00,594456.00,16.26
1305,華夏,111,Q3,9389899.00,,,6701039.00,,3032456.00,3472779.00,576270.00,16.16
1305,華夏,111,Q2,10050565.00,,,7435325.00,,3886852.00,2419938.00,607809.00,17.30
1305,華夏,111,Q1,11622778.00,,,7947706.00,,2692590.00,2157877.00,720505.00,20.00
1307,三芳,111,Q2,8100482.00,,,9087591.00,,4045570.00,3249890.00,--,20.36
1307,三芳,111,Q4,8482298.00,,,9081731.00,,3869277.00,3048475.00,--,21.32
1307,三芳,111,Q1,7766817.00,,,8929671.00,,4261722.00,3245446.00,--,19.52
1307,三芳,111,Q3,8654050.00,,,9694370.00,,3956568.00,3365208.00,--,21.75
1308,亞聚,111,Q2,13557216.00,,,4315175.00,,2852635.00,1361754.00,--,22.83
1308,亞聚,111,Q3,13866562.00,,,3236015.00,,1083666.00,1192306.00,--,23.35
1308,亞聚,111,Q1,15796589.00,,,3803852.00,,1444158.00,1366463.00,--,26.61
1308,亞聚,111,Q4,14216958.00,,,3784733.00,,1550109.00,623002.00,--,23.94
1309,台達化,111,Q4,7206214.00,,,6006957.00,,1357962.00,676700.00,--,18.12
1309,台達化,111,Q2,7195547.00,,,6914393.00,,2539049.00,433557.00,--,19.00
1309,台達化,111,Q1,7988948.00,,,6919321.00,,1907652.00,450654.00,--,21.10
1309,台達化,111,Q3,7224634.00,,,6587507.00,,1650054.00,891731.00,--,18.17
1310,台苯,111,Q3,6718177.00,,,2319899.00,,1246734.00,314760.00,253497.00,12.73
1310,台苯,111,Q4,6471874.00,,,2792781.00,,1890625.00,299777.00,250372.00,12.26
1310,台苯,111,Q1,7253326.00,,,2742527.00,,1399560.00,312044.00,254851.00,13.74
1310,台苯,111,Q2,6931500.00,,,3468933.00,,2252307.00,311018.00,250780.00,13.13
1312,國喬,111,Q1,35160743.00,,,17870717.00,,5734908.00,10561953.00,3890420.00,38.02
1312,國喬,111,Q4,32752230.00,,,17409343.00,,4735298.00,20528406.00,3355611.00,35.41
1312,國喬,111,Q2,34060232.00,,,18488557.00,,6523422.00,14355634.00,3434675.00,36.83
1312,國喬,111,Q3,33482462.00,,,17695485.00,,4917960.00,19022438.00,3373391.00,36.20
1313,聯成,111,Q2,27596580.00,,,23004371.00,,11008323.00,15061339.00,--,21.04
1313,聯成,111,Q3,26765748.00,,,19327765.00,,6883588.00,16231615.00,--,20.34
1313,聯成,111,Q1,30392895.00,,,26447660.00,,12324753.00,15374855.00,--,23.17
1313,聯成,111,Q4,26106202.00,,,19881526.00,,14197218.00,10259002.00,--,19.83
1314,中石化,111,Q2,78394705.00,,,65345358.00,,22961503.00,35525869.00,148240.00,20.71
1314,中石化,111,Q3,80238504.00,,,64362829.00,,23327358.00,35977177.00,136775.00,21.20
1314,中石化,111,Q1,80784808.00,,,64457426.00,,22045544.00,33334926.00,155686.00,21.34
1314,中石化,111,Q4,79389472.00,,,64599053.00,,25366575.00,36238105.00,128777.00,20.98
1315,達新,111,Q1,11644055.00,,,9391856.00,,1159640.00,216666.00,27291.00,121.89
1315,達新,111,Q3,10373097.00,,,7848204.00,,672386.00,240582.00,29856.00,108.59
1315,達新,111,Q2,10906504.00,,,8271459.00,,593131.00,223833.00,27384.00,114.17
1315,達新,111,Q4,10609445.00,,,7953048.00,,680377.00,215420.00,29299.00,111.06
1316,上曜,111,Q1,2462280.00,,,8377301.00,,4654926.00,818102.00,2998095.00,11.22
1316,上曜,111,Q2,2533890.00,,,8582284.00,,4674205.00,1174107.00,2763301.00,11.63
1316,上曜,111,Q3,2595934.00,,,9026059.00,,5077379.00,1190920.00,2736314.00,13.18
1316,上曜,111,Q4,2578668.00,,,9144120.00,,5470042.00,1014055.00,2743376.00,12.97
1319,東陽,111,Q4,23748514.00,,,9986988.00,,6889873.00,2384812.00,516973.00,40.15
1319,東陽,111,Q3,23259498.00,,,9751651.00,,7000325.00,3018389.00,526161.00,39.32
1319,東陽,111,Q2,22448786.00,,,9674359.00,,7195872.00,3690235.00,540954.00,37.95
1319,東陽,111,Q1,22147969.00,,,9684298.00,,8042395.00,4749941.00,647359.00,37.45
1321,大洋,111,Q2,6219519.00,,,2628380.00,,1534682.00,4879754.00,--,28.18
1321,大洋,111,Q3,6008666.00,,,2278914.00,,1237415.00,4760319.00,--,27.23
1321,大洋,111,Q4,5913860.00,,,1984152.00,,1080139.00,4775963.00,--,26.80
1321,大洋,111,Q1,6646820.00,,,2373988.00,,1173573.00,4890477.00,0.00,30.12
1323,永裕,111,Q1,2301240.00,,,3050263.00,,1114305.00,2103727.00,434420.00,25.55
1323,永裕,111,Q4,2434693.00,,,2735483.00,,665054.00,2043871.00,473685.00,27.03
1323,永裕,111,Q2,2299963.00,,,2874873.00,,921798.00,2107586.00,426784.00,25.53
1323,永裕,111,Q3,2382792.00,,,2784215.00,,621639.00,2206183.00,454533.00,26.45
1324,地球,111,Q4,953592.00,,,796347.00,,209437.00,13380.00,0.00,12.69
1324,地球,111,Q3,936198.00,,,804305.00,,214814.00,27933.00,0.00,12.46
1324,地球,111,Q1,955548.00,,,834572.00,,243524.00,27350.00,0.00,12.72
1324,地球,111,Q2,935453.00,,,814447.00,,232972.00,27360.00,0.00,12.45
1325,恆大,111,Q2,2772063.00,,,1890664.00,,241761.00,62457.00,101834.00,32.50
1325,恆大,111,Q1,2966214.00,,,1930718.00,,108826.00,62118.00,102939.00,34.78
1325,恆大,111,Q4,2780188.00,,,1746399.00,,68530.00,57810.00,98820.00,32.60
1325,恆大,111,Q3,2795059.00,,,1746672.00,,53960.00,66839.00,101567.00,32.77
1326,台化,111,Q1,402356790.00,,,261080493.00,,91138075.00,69507801.00,53566586.00,68.79
1326,台化,111,Q3,340980691.00,,,239468759.00,,124452673.00,66005390.00,49140452.00,58.30
1326,台化,111,Q4,326126741.00,,,224713550.00,,116950946.00,65231218.00,47229723.00,55.76
1326,台化,111,Q2,364456645.00,,,260949753.00,,123997319.00,68281946.00,51922793.00,62.31
1336,台翰,111,Q3,1715020.00,,,1545805.00,,696952.00,402202.00,--,22.24
1336,台翰,111,Q2,1611545.00,,,1340629.00,,577542.00,210503.00,--,20.90
1336,台翰,111,Q1,1596876.00,,,1181420.00,,466979.00,201665.00,--,20.71
1336,台翰,111,Q4,1723535.00,,,1503475.00,,663872.00,386076.00,--,21.87
1337,再生-KY,111,Q3,5083893.00,,,2864217.00,,89270.00,63640.00,--,18.90
1337,再生-KY,111,Q1,5386788.00,,,3041864.00,,79564.00,64110.00,--,20.03
1337,再生-KY,111,Q2,5188047.00,,,2933634.00,,93676.00,63157.00,--,19.29
1337,再生-KY,111,Q4,4893473.00,,,2782075.00,,111174.00,62715.00,--,18.19
1338,廣華-KY,111,Q2,6416365.00,,,6218044.00,,2963228.00,1731402.00,278603.00,76.53
1338,廣華-KY,111,Q1,6723694.00,,,6532377.00,,3053898.00,1741985.00,267556.00,80.20
1338,廣華-KY,111,Q3,6560502.00,,,6464747.00,,3160959.00,1686721.00,293199.00,78.25
1338,廣華-KY,111,Q4,6451767.00,,,5894037.00,,2738815.00,1606932.00,290244.00,76.95
1339,昭輝,111,Q4,3714309.00,,,2081014.00,,1111276.00,610645.00,101240.00,50.11
1339,昭輝,111,Q1,3430800.00,,,1920274.00,,1121543.00,549719.00,106972.00,46.28
1339,昭輝,111,Q3,3744160.00,,,2244314.00,,1133942.00,659787.00,102363.00,50.51
1339,昭輝,111,Q2,3572445.00,,,1954868.00,,1050280.00,531758.00,103344.00,48.20
1340,勝悅-KY,111,Q4,4648537.00,,,2152229.00,,137616.00,3176.00,0.00,30.40
1340,勝悅-KY,111,Q1,5071777.00,,,2741318.00,,140355.00,0.00,0.00,33.17
1340,勝悅-KY,111,Q3,4783422.00,,,2377644.00,,143085.00,11183.00,0.00,31.28
1340,勝悅-KY,111,Q2,4875044.00,,,2577873.00,,147708.00,10992.00,0.00,31.88
1341,富林-KY,111,Q4,1208175.00,,,1716983.00,,1201777.00,41125.00,--,23.76
1341,富林-KY,111,Q1,1383988.00,,,1703801.00,,873399.00,197063.00,--,27.46
1341,富林-KY,111,Q3,1303563.00,,,1677906.00,,1094071.00,46233.00,--,25.82
1341,富林-KY,111,Q2,1185154.00,,,1998049.00,,1521322.00,38440.00,--,23.51
1342,八貫,111,Q2,--,,,1792391.00,,610431.00,544719.00,--,23.78
1342,八貫,111,Q1,--,,,1642549.00,,612583.00,310278.00,--,24.45
1342,八貫,111,Q3,--,,,1871598.00,,595363.00,540563.00,--,25.71
1342,八貫,111,Q4,--,,,1889390.00,,534107.00,445658.00,--,29.10
1402,遠東新,111,Q2,206285400.00,,,175058917.00,,168192298.00,228370845.00,60034536.00,38.54
1402,遠東新,111,Q3,210965040.00,,,167057237.00,,167077210.00,221904882.00,61232076.00,39.42
1402,遠東新,111,Q1,212292404.00,,,153779481.00,,138660327.00,232181494.00,64798757.00,39.67
1402,遠東新,111,Q4,209008478.00,,,161873156.00,,158191762.00,227894071.00,62663599.00,39.05
1409,新纖,111,Q4,35482145.00,,,117100691.00,,114763043.00,20890156.00,10595730.00,21.99
1409,新纖,111,Q1,35357923.00,,,123199298.00,,124396011.00,20048825.00,10449674.00,21.91
1409,新纖,111,Q2,34417597.00,,,120496594.00,,123791006.00,18881514.00,10184992.00,21.33
1409,新纖,111,Q3,34755963.00,,,117963872.00,,118409533.00,21484021.00,10372908.00,21.54
1410,南染,111,Q1,1055422.00,,,710987.00,,155144.00,173548.00,51830.00,16.75
1410,南染,111,Q4,1106252.00,,,638146.00,,52218.00,171215.00,46439.00,17.56
1410,南染,111,Q3,1085385.00,,,623933.00,,55641.00,173410.00,47338.00,17.23
1410,南染,111,Q2,1069648.00,,,715402.00,,154522.00,173476.00,47067.00,16.98
1413,宏洲,111,Q4,--,,,764821.00,,559260.00,877984.00,--,9.29
1413,宏洲,111,Q3,--,,,772734.00,,557159.00,895931.00,--,9.40
1413,宏洲,111,Q2,--,,,872079.00,,643126.00,912063.00,--,9.45
1413,宏洲,111,Q1,--,,,983894.00,,785974.00,928195.00,--,9.02
1414,東和,111,Q4,--,,,1124735.00,,672395.00,686435.00,--,14.11
1414,東和,111,Q1,--,,,1195992.00,,618728.00,700832.00,--,14.69
1414,東和,111,Q2,--,,,1082553.00,,650439.00,698357.00,--,14.01
1414,東和,111,Q3,--,,,1077779.00,,635289.00,695896.00,--,14.03
1416,廣豐,111,Q2,3616187.00,,,1048981.00,,127809.00,799744.00,67671.00,19.51
1416,廣豐,111,Q3,3589823.00,,,1023369.00,,77325.00,718415.00,65360.00,19.37
1416,廣豐,111,Q4,3610670.00,,,1086504.00,,99248.00,717264.00,66419.00,19.48
1416,廣豐,111,Q1,3614205.00,,,1131404.00,,159026.00,828907.00,71046.00,19.50
1417,嘉裕,111,Q1,2754744.00,,,2540908.00,,1242304.00,140524.00,--,14.50
1417,嘉裕,111,Q3,2726801.00,,,3068866.00,,1793581.00,142044.00,--,14.36
1417,嘉裕,111,Q4,2704667.00,,,2975796.00,,1651214.00,142413.00,--,14.24
1417,嘉裕,111,Q2,2720018.00,,,2831067.00,,1573081.00,137823.00,--,14.32
1418,東華,111,Q2,1151462.00,,,431966.00,,2069531.00,490075.00,0.00,21.21
1418,東華,111,Q3,1123222.00,,,448142.00,,2068987.00,539447.00,-2.00,20.68
1418,東華,111,Q1,1179749.00,,,515991.00,,2022311.00,490537.00,2.00,21.73
1418,東華,111,Q4,1229535.00,,,467630.00,,2068414.00,588568.00,-4.00,22.64
1419,新紡,111,Q4,11742942.00,,,5072892.00,,3789321.00,1166384.00,0.00,39.24
1419,新紡,111,Q1,11706134.00,,,4883482.00,,4010614.00,977364.00,0.00,39.12
1419,新紡,111,Q3,11443164.00,,,4962209.00,,3815221.00,1138671.00,0.00,38.24
1419,新紡,111,Q2,11577620.00,,,4922390.00,,4033664.00,1109244.00,0.00,38.69
1423,利華,111,Q2,--,,,1052994.00,,136614.00,237073.00,--,21.65
1423,利華,111,Q4,--,,,926540.00,,33036.00,243770.00,--,21.99
1423,利華,111,Q1,--,,,1093809.00,,64365.00,238390.00,--,22.76
1423,利華,111,Q3,--,,,938775.00,,36159.00,239848.00,--,21.82
1432,大魯閣,111,Q4,715328.00,,,989931.00,,1245310.00,2921133.00,15244.00,8.11
1432,大魯閣,111,Q2,676133.00,,,745026.00,,1038010.00,2937501.00,17503.00,7.66
1432,大魯閣,111,Q3,717960.00,,,887925.00,,1151079.00,2845712.00,16574.00,8.14
1432,大魯閣,111,Q1,770860.00,,,834443.00,,1050562.00,2901868.00,4011.00,8.74
1434,福懋,111,Q4,55767215.00,,,19948346.00,,8633765.00,11008855.00,--,33.15
1434,福懋,111,Q2,61595800.00,,,21437643.00,,10932926.00,11171744.00,--,36.61
1434,福懋,111,Q3,57608805.00,,,20029534.00,,8886046.00,11146641.00,--,34.24
1434,福懋,111,Q1,62601694.00,,,18692054.00,,8395776.00,11224947.00,--,37.21
1435,中福,111,Q2,1436192.00,,,542811.00,,6439.00,181001.00,0.00,10.27
1435,中福,111,Q3,1305574.00,,,529918.00,,8377.00,180726.00,0.00,9.34
1435,中福,111,Q1,1377445.00,,,540386.00,,4953.00,166452.00,0.00,9.85
1435,中福,111,Q4,1016208.00,,,541158.00,,17231.00,179824.00,0.00,7.27
1436,華友聯,111,Q3,3174099.00,,,10471953.00,,8249677.00,1356322.00,--,32.85
1436,華友聯,111,Q4,3278938.00,,,10735379.00,,8413919.00,1355118.00,--,33.81
1436,華友聯,111,Q2,2676636.00,,,12118235.00,,10164808.00,1595473.00,--,27.80
1436,華友聯,111,Q1,2976930.00,,,11772888.00,,9525136.00,1586456.00,--,30.95
1437,勤益控,111,Q4,7106900.00,,,2152772.00,,1000869.00,4471981.00,848.00,34.95
1437,勤益控,111,Q1,6766385.00,,,1738845.00,,764798.00,4523265.00,1585.00,33.27
1437,勤益控,111,Q3,7015834.00,,,2162382.00,,1074593.00,4480346.00,504.00,34.50
