代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1232,大統益,109,Q4,114/10/29,,17440979.00,14992999.00,8.08
1232,大統益,109,Q1,114/10/29,,4073683.00,3550333.00,1.66
1233,天仁,109,Q4,114/10/29,,1906194.00,810867.00,0.63
1233,天仁,109,Q1,114/10/29,,484087.00,208540.00,0.08
1233,天仁,109,Q3,114/10/29,,1401213.00,598141.00,0.41
1233,天仁,109,Q2,114/10/29,,895916.00,388525.00,0.14
1234,黑松,109,Q2,114/10/29,,4072986.00,3011626.00,0.70
1234,黑松,109,Q1,114/10/29,,1949276.00,1514169.00,0.27
1234,黑松,109,Q3,114/10/29,,6869017.00,4845116.00,1.79
1234,黑松,109,Q4,114/10/29,,9204945.00,6569791.00,2.22
1235,興泰,109,Q2,114/10/29,,11058.00,10678.00,-0.12
1235,興泰,109,Q4,114/10/29,,78579.00,42078.00,0.65
1235,興泰,109,Q1,114/10/29,,4197.00,4922.00,-0.17
1235,興泰,109,Q3,114/10/29,,59063.00,18526.00,0.83
1236,宏亞,109,Q3,114/10/29,,1149809.00,838088.00,-0.14
1236,宏亞,109,Q4,114/10/29,,1637280.00,1168904.00,0.00
1236,宏亞,109,Q2,114/10/29,,687064.00,513694.00,-0.36
1236,宏亞,109,Q1,114/10/29,,437389.00,310241.00,0.13
1240,茂生農經,109,Q1,114/10/29,,547576.00,475582.00,0.98
1240,茂生農經,109,Q2,114/10/29,,1086479.00,959161.00,1.88
1240,茂生農經,109,Q4,114/10/29,,2276984.00,2010106.00,4.44
1256,鮮活果汁-KY,109,Q1,114/10/29,,366058.00,240071.00,0.35
1256,鮮活果汁-KY,109,Q2,114/10/29,,1275216.00,734002.00,6.61
1256,鮮活果汁-KY,109,Q3,114/10/29,,2708198.00,1466277.00,18.23
1256,鮮活果汁-KY,109,Q4,114/10/29,,3479683.00,1880717.00,22.99
1259,安心,109,Q2,114/10/29,,2561114.00,1908847.00,1.62
1259,安心,109,Q4,114/10/29,,5342094.00,3948616.00,4.96
1259,安心,109,Q1,114/10/29,,1281282.00,969250.00,0.13
1264,德麥,109,Q4,114/10/29,,4375430.00,2804252.00,16.00
1264,德麥,109,Q1,114/10/29,,897840.00,572853.00,3.26
1264,德麥,109,Q2,114/10/29,,1909971.00,1235205.00,6.82
1268,漢來美食,109,Q2,114/10/29,,1446021.00,863738.00,1.65
1268,漢來美食,109,Q1,114/10/29,,839237.00,485010.00,0.64
1268,漢來美食,109,Q4,114/10/29,,3459267.00,1962528.00,7.51
1294,漢田生技,109,Q4,114/10/29,,266685.00,140359.00,7.14
1301,台塑,109,Q1,114/10/29,,42019180.00,36716411.00,-0.06
1301,台塑,109,Q2,114/10/29,,85003282.00,74418107.00,-0.16
1301,台塑,109,Q3,114/10/29,,131178144.00,114174964.00,1.47
1301,台塑,109,Q4,114/10/29,,185813405.00,156759121.00,3.15
1303,南亞,109,Q2,114/10/29,,126182089.00,111002617.00,0.40
1303,南亞,109,Q4,114/10/29,,273353806.00,233757221.00,3.24
1303,南亞,109,Q3,114/10/29,,193972294.00,169630688.00,1.71
1303,南亞,109,Q1,114/10/29,,65557509.00,58033291.00,0.13
1304,台聚,109,Q4,114/10/29,,50201273.00,39721391.00,2.25
1304,台聚,109,Q3,114/10/29,,34627203.00,28733038.00,1.04
1304,台聚,109,Q2,114/10/29,,22212802.00,18865118.00,0.48
1304,台聚,109,Q1,114/10/29,,11356408.00,9517158.00,0.20
1305,華夏,109,Q4,114/10/29,,13733148.00,10373858.00,2.95
1305,華夏,109,Q3,114/10/29,,9140578.00,7555667.00,1.11
1305,華夏,109,Q2,114/10/29,,5878270.00,5044404.00,0.46
1305,華夏,109,Q1,114/10/29,,3591214.00,2870983.00,0.59
1307,三芳,109,Q1,114/10/29,,2657270.00,2044818.00,0.26
1307,三芳,109,Q4,114/10/29,,8441756.00,6578085.00,0.55
1307,三芳,109,Q3,114/10/29,,6175092.00,4852745.00,0.31
1307,三芳,109,Q2,114/10/29,,4128512.00,3316616.00,0.06
1308,亞聚,109,Q4,114/10/29,,5703546.00,4574394.00,1.90
1308,亞聚,109,Q1,114/10/29,,1314013.00,1078072.00,0.26
1308,亞聚,109,Q2,114/10/29,,2672062.00,2232848.00,0.63
1308,亞聚,109,Q3,114/10/29,,3985252.00,3372377.00,0.96
1309,台達化,109,Q1,114/10/29,,2958085.00,2643041.00,0.43
1309,台達化,109,Q3,114/10/29,,10667664.00,8765716.00,3.28
1309,台達化,109,Q4,114/10/29,,15498381.00,12375109.00,5.58
1309,台達化,109,Q2,114/10/29,,6524985.00,5617094.00,1.37
1310,台苯,109,Q3,114/10/29,,5559443.00,5727548.00,-0.29
1310,台苯,109,Q2,114/10/29,,3575334.00,3772206.00,-0.32
1310,台苯,109,Q4,114/10/29,,8113225.00,7808122.00,0.55
1310,台苯,109,Q1,114/10/29,,1699858.00,2000373.00,-0.59
1312,國喬,109,Q1,114/10/29,,3605967.00,3472557.00,0.02
1312,國喬,109,Q3,114/10/29,,11469482.00,9852414.00,2.34
1312,國喬,109,Q2,114/10/29,,7205890.00,6448037.00,0.78
1312,國喬,109,Q4,114/10/29,,16575784.00,13468788.00,4.52
1313,聯成,109,Q1,114/10/29,,8905521.00,9484858.00,-0.63
1313,聯成,109,Q4,114/10/29,,51866839.00,47232128.00,1.62
1313,聯成,109,Q3,114/10/29,,35051896.00,32681921.00,0.65
1313,聯成,109,Q2,114/10/29,,21098089.00,20271171.00,-0.16
1314,中石化,109,Q4,114/10/29,,17583092.00,17544864.00,0.21
1314,中石化,109,Q2,114/10/29,,9385146.00,9426034.00,0.14
1314,中石化,109,Q3,114/10/29,,13018335.00,13313654.00,0.02
1314,中石化,109,Q1,114/10/29,,5301075.00,5054619.00,0.00
1315,達新,109,Q1,114/10/29,,521644.00,433435.00,0.05
1315,達新,109,Q2,114/10/29,,1002853.00,838902.00,27.43
1315,達新,109,Q4,114/10/29,,2233540.00,1851340.00,31.97
1315,達新,109,Q3,114/10/29,,1630595.00,1346277.00,29.58
1316,上曜,109,Q1,114/10/29,,155576.00,106501.00,-0.32
1316,上曜,109,Q4,114/10/29,,1236441.00,977518.00,0.20
1316,上曜,109,Q2,114/10/29,,840250.00,757117.00,-0.58
1316,上曜,109,Q3,114/10/29,,979213.00,843348.00,0.05
1319,東陽,109,Q1,114/10/29,,4795964.00,3553707.00,0.63
1319,東陽,109,Q3,114/10/29,,12627254.00,10147707.00,1.07
1319,東陽,109,Q2,114/10/29,,8101206.00,6573710.00,0.62
1319,東陽,109,Q4,114/10/29,,17322986.00,13880338.00,1.39
1321,大洋,109,Q3,114/10/29,,3586554.00,3193770.00,2.62
1321,大洋,109,Q4,114/10/29,,4980018.00,4379893.00,3.24
1321,大洋,109,Q2,114/10/29,,2168027.00,1970943.00,1.94
1321,大洋,109,Q1,114/10/29,,1082567.00,1028320.00,1.37
1323,永裕,109,Q4,114/10/29,,3406532.00,2545751.00,3.20
1323,永裕,109,Q3,114/10/29,,2493218.00,1861078.00,2.40
1323,永裕,109,Q1,114/10/29,,767343.00,565007.00,0.74
1323,永裕,109,Q2,114/10/29,,1661829.00,1222694.00,1.75
1324,地球,109,Q1,114/10/29,,282796.00,234291.00,0.11
1324,地球,109,Q2,114/10/29,,532946.00,440859.00,0.10
1324,地球,109,Q4,114/10/29,,1055758.00,872444.00,0.22
1324,地球,109,Q3,114/10/29,,793922.00,653806.00,0.16
1325,恆大,109,Q3,114/10/29,,2992928.00,1023122.00,16.70
1325,恆大,109,Q1,114/10/29,,428099.00,243579.00,1.45
1325,恆大,109,Q2,114/10/29,,1668488.00,630631.00,8.66
1325,恆大,109,Q4,114/10/29,,4056858.00,1350793.00,23.16
1326,台化,109,Q3,114/10/29,,180584409.00,164348016.00,1.67
1326,台化,109,Q1,114/10/29,,64444053.00,62747188.00,-0.79
1326,台化,109,Q2,114/10/29,,120431899.00,112791093.00,-0.59
1326,台化,109,Q4,114/10/29,,253294668.00,223762600.00,3.34
1336,台翰,109,Q1,114/10/29,,466080.00,405352.00,0.04
1336,台翰,109,Q4,114/10/29,,1906581.00,1613821.00,2.48
1336,台翰,109,Q2,114/10/29,,816760.00,720692.00,2.45
1337,再生-KY,109,Q1,114/10/29,,184374.00,226351.00,-0.44
1337,再生-KY,109,Q2,114/10/29,,390478.00,482890.00,-0.86
1337,再生-KY,109,Q3,114/10/29,,646091.00,790429.00,-1.32
1337,再生-KY,109,Q4,114/10/29,,1008157.00,1486319.00,-4.88
1338,廣華-KY,109,Q1,114/10/29,,1062734.00,843113.00,-0.16
1338,廣華-KY,109,Q4,114/10/29,,6166478.00,4772317.00,3.51
1338,廣華-KY,109,Q3,114/10/29,,4109700.00,3258580.00,1.27
1338,廣華-KY,109,Q2,114/10/29,,2364851.00,1929866.00,0.15
1339,昭輝,109,Q1,114/10/29,,500112.00,342320.00,0.94
1339,昭輝,109,Q4,114/10/29,,2120901.00,1483398.00,1.59
1339,昭輝,109,Q2,114/10/29,,922218.00,650839.00,0.67
1339,昭輝,109,Q3,114/10/29,,1529939.00,1076188.00,1.19
1340,勝悅-KY,109,Q4,114/10/29,,656406.00,916105.00,-2.55
1340,勝悅-KY,109,Q2,114/10/29,,259581.00,380426.00,-1.12
1340,勝悅-KY,109,Q1,114/10/29,,94371.00,160949.00,-0.58
1340,勝悅-KY,109,Q3,114/10/29,,474505.00,665298.00,-1.78
1341,富林-KY,109,Q1,114/10/29,,711818.00,553499.00,1.41
1341,富林-KY,109,Q3,114/10/29,,1866011.00,1449802.00,4.01
1341,富林-KY,109,Q2,114/10/29,,1185748.00,950280.00,2.01
1341,富林-KY,109,Q4,114/10/29,,2664416.00,2036482.00,6.29
1342,八貫,109,Q1,114/10/29,,384877.00,283631.00,0.97
1342,八貫,109,Q3,114/10/29,,1155586.00,856097.00,2.65
1342,八貫,109,Q4,114/10/29,,1531351.00,1140848.00,3.15
1342,八貫,109,Q2,114/10/29,,712393.00,544405.00,1.44
1402,遠東新,109,Q1,114/10/29,,52236311.00,42734482.00,0.30
1402,遠東新,109,Q4,114/10/29,,206769281.00,166373605.00,1.62
1402,遠東新,109,Q3,114/10/29,,150733855.00,121200917.00,1.34
1402,遠東新,109,Q2,114/10/29,,101179903.00,82063429.00,0.74
1409,新纖,109,Q3,114/10/29,,,,1.37
1409,新纖,109,Q2,114/10/29,,,,0.93
1409,新纖,109,Q1,114/10/29,,,,0.05
1409,新纖,109,Q4,114/10/29,,,,1.79
1410,南染,109,Q2,114/10/29,,199698.00,129216.00,0.45
1410,南染,109,Q3,114/10/29,,303010.00,195329.00,0.67
1410,南染,109,Q4,114/10/29,,416256.00,264604.00,0.95
1410,南染,109,Q1,114/10/29,,97263.00,62525.00,0.26
1413,宏洲,109,Q1,114/10/29,,458226.00,478362.00,-0.29
1413,宏洲,109,Q2,114/10/29,,762907.00,831884.00,-0.77
1413,宏洲,109,Q3,114/10/29,,1067807.00,1158506.00,-1.05
1413,宏洲,109,Q4,114/10/29,,1558963.00,1631827.00,-1.23
1414,東和,109,Q2,114/10/29,,329804.00,313849.00,-0.01
1414,東和,109,Q1,114/10/29,,210102.00,211832.00,-0.10
1414,東和,109,Q3,114/10/29,,489575.00,457834.00,0.21
1414,東和,109,Q4,114/10/29,,702471.00,639587.00,0.27
1416,廣豐,109,Q4,114/10/29,,20370.00,127939.00,-1.85
1416,廣豐,109,Q2,114/10/29,,112308.00,26642.00,-1.02
1416,廣豐,109,Q3,114/10/29,,161477.00,66766.00,-1.03
1416,廣豐,109,Q1,114/10/29,,49956.00,6223.00,-0.17
1417,嘉裕,109,Q2,114/10/29,,503845.00,373744.00,-0.46
1417,嘉裕,109,Q4,114/10/29,,1035869.00,812289.00,-1.86
1417,嘉裕,109,Q3,114/10/29,,747481.00,641412.00,-1.69
1417,嘉裕,109,Q1,114/10/29,,282224.00,207557.00,-0.32
1418,東華,109,Q3,114/10/29,,71665.00,201606.00,-3.44
1418,東華,109,Q2,114/10/29,,54991.00,140981.00,-2.32
1418,東華,109,Q1,114/10/29,,34054.00,67594.00,-1.10
1418,東華,109,Q4,114/10/29,,100142.00,285696.00,-4.20
1419,新紡,109,Q2,114/10/29,,996698.00,731941.00,0.09
1419,新紡,109,Q3,114/10/29,,1467172.00,1059364.00,0.93
1419,新紡,109,Q4,114/10/29,,2149213.00,1526091.00,1.22
1419,新紡,109,Q1,114/10/29,,566613.00,426071.00,0.05
1423,利華,109,Q3,114/10/29,,163957.00,307001.00,-0.83
1423,利華,109,Q2,114/10/29,,122631.00,214688.00,-0.58
1423,利華,109,Q1,114/10/29,,57328.00,105586.00,-0.33
1423,利華,109,Q4,114/10/29,,202723.00,349979.00,2.56
1432,大魯閣,109,Q4,114/10/29,,1154819.00,155980.00,0.00
1432,大魯閣,109,Q2,114/10/29,,583834.00,58400.00,-0.64
1432,大魯閣,109,Q3,114/10/29,,896070.00,95046.00,0.01
1432,大魯閣,109,Q1,114/10/29,,324387.00,34751.00,-0.12
1434,福懋,109,Q3,114/10/29,,21627329.00,19436710.00,1.06
1434,福懋,109,Q2,114/10/29,,15032010.00,13349985.00,0.97
1434,福懋,109,Q4,114/10/29,,28783492.00,25770665.00,1.25
1434,福懋,109,Q1,114/10/29,,8588936.00,7573026.00,0.21
1435,中福,109,Q1,114/10/29,,3725.00,256.00,-0.10
1435,中福,109,Q2,114/10/29,,7544.00,536.00,-0.07
1435,中福,109,Q3,114/10/29,,11342.00,763.00,-0.16
1435,中福,109,Q4,114/10/29,,15053.00,1016.00,-0.17
1436,華友聯,109,Q4,114/10/29,,1631881.00,1137804.00,1.88
1436,華友聯,109,Q3,114/10/29,,1517194.00,1068741.00,2.43
1436,華友聯,109,Q1,114/10/29,,390905.00,281456.00,0.39
1436,華友聯,109,Q2,114/10/29,,670769.00,480041.00,0.63
1437,勤益控,109,Q2,114/10/29,,299919.00,69972.00,0.67
1437,勤益控,109,Q4,114/10/29,,605384.00,156429.00,1.76
1437,勤益控,109,Q3,114/10/29,,426140.00,108221.00,1.16
1437,勤益控,109,Q1,114/10/29,,176296.00,33501.00,0.17
1438,三地開發,109,Q4,114/10/29,,98432.00,34938.00,0.45
1438,三地開發,109,Q2,114/10/29,,98423.00,34930.00,0.51
1438,三地開發,109,Q1,114/10/29,,84582.00,31298.00,0.46
1438,三地開發,109,Q3,114/10/29,,98429.00,34935.00,0.48
1439,雋揚,109,Q4,114/10/29,,113119.00,114888.00,-2.65
1439,雋揚,109,Q3,114/10/29,,89535.00,90599.00,-0.05
1439,雋揚,109,Q1,114/10/29,,49728.00,49856.00,-0.08
1439,雋揚,109,Q2,114/10/29,,69828.00,70489.00,-0.33
1440,南紡,109,Q3,114/10/29,,12598172.00,11656848.00,0.15
1440,南紡,109,Q4,114/10/29,,17628221.00,15965585.00,0.57
1440,南紡,109,Q2,114/10/29,,8600574.00,7969042.00,-0.04
1440,南紡,109,Q1,114/10/29,,5037884.00,4546201.00,0.06
1441,大東,109,Q1,114/10/29,,480990.00,519849.00,-1.01
1441,大東,109,Q4,114/10/29,,1509851.00,1584880.00,-2.46
1441,大東,109,Q2,114/10/29,,788826.00,891678.00,-1.93
1441,大東,109,Q3,114/10/29,,1138556.00,1218035.00,-2.19
1442,名軒,109,Q4,114/10/29,,2231333.00,1897356.00,0.25
1442,名軒,109,Q1,114/10/29,,101964.00,79672.00,-0.04
1442,名軒,109,Q2,114/10/29,,487404.00,391545.00,0.02
1442,名軒,109,Q3,114/10/29,,1826030.00,1570098.00,0.16
1443,立益物流,109,Q3,114/10/29,,408678.00,305008.00,-0.34
1443,立益物流,109,Q2,114/10/29,,265972.00,201034.00,-0.32
1443,立益物流,109,Q4,114/10/29,,569401.00,414023.00,-0.29
1443,立益物流,109,Q1,114/10/29,,147297.00,115321.00,0.01
1444,力麗,109,Q3,114/10/29,,6062417.00,5902377.00,-0.43
1444,力麗,109,Q2,114/10/29,,4111356.00,3978463.00,-0.27
1444,力麗,109,Q4,114/10/29,,8373609.00,7994807.00,-0.38
1444,力麗,109,Q1,114/10/29,,2443694.00,2343430.00,-0.28
1445,大宇,109,Q1,114/10/29,,317536.00,287616.00,-0.01
1445,大宇,109,Q2,114/10/29,,482425.00,476188.00,-0.25
1445,大宇,109,Q4,114/10/29,,917470.00,922558.00,-0.44
1445,大宇,109,Q3,114/10/29,,687107.00,694568.00,-0.35
1446,宏和,109,Q1,114/10/29,,126611.00,99651.00,0.01
1446,宏和,109,Q2,114/10/29,,238569.00,181928.00,-0.28
1446,宏和,109,Q3,114/10/29,,392176.00,273745.00,-0.13
1446,宏和,109,Q4,114/10/29,,490557.00,334603.00,-0.05
1447,力鵬,109,Q1,114/10/29,,2890561.00,2964401.00,-0.16
1447,力鵬,109,Q3,114/10/29,,8505252.00,8529851.00,-0.52
1447,力鵬,109,Q4,114/10/29,,13559461.00,13324652.00,-0.48
1447,力鵬,109,Q2,114/10/29,,4949105.00,5036829.00,-0.41
1449,佳和,109,Q1,114/10/29,,420861.00,398766.00,-0.50
1449,佳和,109,Q3,114/10/29,,1353006.00,1287986.00,-2.41
1449,佳和,109,Q2,114/10/29,,916807.00,868785.00,-0.76
1449,佳和,109,Q4,114/10/29,,1929151.00,1838286.00,-1.46
1451,年興,109,Q3,114/10/29,,5029292.00,4980554.00,-2.15
1451,年興,109,Q1,114/10/29,,1873660.00,1840208.00,-1.17
1451,年興,109,Q4,114/10/29,,7019373.00,6814683.00,-2.14
1451,年興,109,Q2,114/10/29,,2960559.00,3079937.00,-1.95
1452,宏益,109,Q3,114/10/29,,826847.00,751891.00,0.25
1452,宏益,109,Q1,114/10/29,,373345.00,321676.00,0.03
1452,宏益,109,Q4,114/10/29,,1271905.00,1124021.00,0.74
1452,宏益,109,Q2,114/10/29,,517994.00,481304.00,-0.12
1453,大將,109,Q3,114/10/29,,219130.00,170406.00,0.17
1453,大將,109,Q1,114/10/29,,20493.00,20132.00,-0.52
1453,大將,109,Q4,114/10/29,,219411.00,174701.00,0.15
1453,大將,109,Q2,114/10/29,,46236.00,38722.00,-0.12
1454,台富,109,Q3,114/10/29,,877527.00,862592.00,-0.34
1454,台富,109,Q1,114/10/29,,392303.00,359164.00,0.00
1454,台富,109,Q2,114/10/29,,631985.00,609662.00,-0.20
1454,台富,109,Q4,114/10/29,,1204928.00,1173098.00,-0.31
1455,集盛,109,Q3,114/10/29,,5397511.00,5574696.00,-0.56
1455,集盛,109,Q2,114/10/29,,3428368.00,3656140.00,-0.61
1455,集盛,109,Q1,114/10/29,,2144335.00,2129760.00,-0.33
1455,集盛,109,Q4,114/10/29,,7675607.00,7591144.00,-0.07
1456,怡華,109,Q3,114/10/29,,395961.00,316864.00,-0.37
1456,怡華,109,Q4,114/10/29,,716457.00,589930.00,0.73
1456,怡華,109,Q2,114/10/29,,244232.00,194382.00,-0.24
1456,怡華,109,Q1,114/10/29,,110224.00,86465.00,-0.08
1457,宜進,109,Q1,114/10/29,,830525.00,747458.00,-0.19
1457,宜進,109,Q3,114/10/29,,1845085.00,1745223.00,3.06
1457,宜進,109,Q4,114/10/29,,2707215.00,2501874.00,2.89
1457,宜進,109,Q2,114/10/29,,1279872.00,1210975.00,2.26
1459,聯發,109,Q1,114/10/29,,561247.00,559746.00,-1.09
1459,聯發,109,Q3,114/10/29,,1181381.00,1286267.00,-0.93
1459,聯發,109,Q2,114/10/29,,808239.00,878071.00,-0.78
1459,聯發,109,Q4,114/10/29,,1783734.00,1869696.00,-0.58
1460,宏遠,109,Q1,114/10/29,,1870937.00,1663312.00,-0.31
1460,宏遠,109,Q3,114/10/29,,4872322.00,4258572.00,-0.75
1460,宏遠,109,Q2,114/10/29,,3036191.00,2785194.00,-0.77
1460,宏遠,109,Q4,114/10/29,,7343877.00,6771871.00,-1.94
1463,強盛新,109,Q2,114/10/29,,266130.00,207543.00,0.21
1463,強盛新,109,Q3,114/10/29,,350471.00,282116.00,0.17
1463,強盛新,109,Q4,114/10/29,,441609.00,356858.00,0.33
1463,強盛新,109,Q1,114/10/29,,204077.00,139539.00,0.23
1464,得力,109,Q2,114/10/29,,4059119.00,3465646.00,-0.43
1464,得力,109,Q4,114/10/29,,8594659.00,7350952.00,-0.54
1464,得力,109,Q1,114/10/29,,2568614.00,2095098.00,0.17
1464,得力,109,Q3,114/10/29,,6030413.00,5177724.00,-0.33
1465,偉全,109,Q2,114/10/29,,218773.00,201888.00,-0.09
1465,偉全,109,Q4,114/10/29,,425282.00,386665.00,-0.24
1465,偉全,109,Q1,114/10/29,,128096.00,120557.00,0.00
1465,偉全,109,Q3,114/10/29,,310055.00,285128.00,-0.25
1466,聚隆,109,Q4,114/10/29,,2635433.00,2353748.00,0.38
1466,聚隆,109,Q1,114/10/29,,786007.00,714968.00,-0.11
1466,聚隆,109,Q3,114/10/29,,1819075.00,1665035.00,0.02
1466,聚隆,109,Q2,114/10/29,,1107018.00,1044064.00,-0.45
1467,南緯,109,Q4,114/10/29,,8598587.00,6382107.00,0.72
1467,南緯,109,Q2,114/10/29,,2511476.00,2269394.00,-1.52
1467,南緯,109,Q1,114/10/29,,1211450.00,1084445.00,-0.68
1467,南緯,109,Q3,114/10/29,,6253877.00,4778744.00,0.40
1468,昶和,109,Q3,114/10/29,,726937.00,611733.00,0.26
1468,昶和,109,Q4,114/10/29,,961757.00,843871.00,0.26
1468,昶和,109,Q2,114/10/29,,505061.00,421786.00,0.13
1468,昶和,109,Q1,114/10/29,,243559.00,198339.00,0.18
