代號,名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
1203,味王,109,Q2,4979090.0,,,4263883.0,,1885686.0,1436416.0,1040961.0,20.95
1203,味王,109,Q4,5155421.0,,,4246910.0,,1557942.0,1461278.0,1156961.0,21.69
1210,大成,109,Q1,16671995.0,,,21808268.0,,21985027.0,3348935.0,6072818.0,21.32
1210,大成,109,Q3,18782751.0,,,24579211.0,,21930226.0,3308537.0,7468467.0,24.02
1210,大成,109,Q4,20181078.0,,,23517338.0,,21147353.0,2658931.0,7705674.0,25.81
1210,大成,109,Q2,17586331.0,,,22741492.0,,21787900.0,3099307.0,6969241.0,22.49
1213,大飲,109,Q3,553440.0,,,264310.0,,497583.0,238690.0,,9.77
1213,大飲,109,Q2,559691.0,,,252547.0,,113636.0,610900.0,,9.88
1213,大飲,109,Q4,536146.0,,,233569.0,,481501.0,237634.0,,9.47
1213,大飲,109,Q1,550769.0,,,256003.0,,106050.0,617646.0,,9.73
1215,卜蜂,109,Q4,8304986.0,,,5688632.0,,5840107.0,4972756.0,428500.0,30.99
1215,卜蜂,109,Q1,7783324.0,,,6376889.0,,6917747.0,2768239.0,690229.0,29.04
1215,卜蜂,109,Q2,7765045.0,,,5597681.0,,7022713.0,3277147.0,368301.0,28.98
1215,卜蜂,109,Q3,7945042.0,,,6039175.0,,7392054.0,3458497.0,413373.0,29.65
1216,統一,109,Q4,114444019.0,,,168053800.0,,162339539.0,152400360.0,66154574.0,20.14
1216,統一,109,Q1,111783535.0,,,161729790.0,,148204135.0,145866587.0,67314407.0,19.67
1216,統一,109,Q2,102984735.0,,,172753787.0,,183718451.0,139050413.0,61754979.0,18.12
1216,統一,109,Q3,110527304.0,,,172962460.0,,174744847.0,141086961.0,65000813.0,19.45
1217,愛之味,109,Q3,5938647.0,,,2731652.0,,4010508.0,2830330.0,759856.0,12.01
1217,愛之味,109,Q1,5492338.0,,,2218782.0,,3464161.0,2946099.0,764652.0,11.11
1217,愛之味,109,Q2,5716685.0,,,2198390.0,,3525415.0,2849596.0,753738.0,11.56
1217,愛之味,109,Q4,6089352.0,,,2239613.0,,3505952.0,2976433.0,769122.0,12.31
1218,泰山,109,Q4,7026465.0,,,3218671.0,,1375246.0,833417.0,5137.0,14.45
1218,泰山,109,Q3,6863464.0,,,3267107.0,,2010739.0,231266.0,5240.0,14.11
1218,泰山,109,Q1,6715394.0,,,2792273.0,,1641173.0,232752.0,5320.0,13.81
1218,泰山,109,Q2,6521166.0,,,3130463.0,,2203280.0,392316.0,5109.0,13.41
1219,福壽,109,Q3,4270118.0,,,4199224.0,,1987506.0,2270213.0,45159.0,13.28
1219,福壽,109,Q4,4413032.0,,,4148204.0,,2007574.0,2099075.0,30382.0,13.72
1219,福壽,109,Q2,4134993.0,,,4337239.0,,2344552.0,2173213.0,49201.0,12.86
1219,福壽,109,Q1,4197446.0,,,4336174.0,,2323206.0,2237152.0,8598.0,13.03
1220,台榮,109,Q3,2317936.0,,,1705684.0,,266425.0,192731.0,175547.0,13.09
1220,台榮,109,Q2,2262378.0,,,1787620.0,,383439.0,190601.0,172844.0,12.78
1220,台榮,109,Q1,2315900.0,,,1901161.0,,406539.0,192931.0,180818.0,13.08
1220,台榮,109,Q4,2368490.0,,,1851164.0,,355435.0,197267.0,180104.0,13.38
1225,福懋油,109,Q3,3146535.0,,,4008130.0,,3090416.0,786460.0,420284.0,14.39
1225,福懋油,109,Q2,3047358.0,,,4083922.0,,2882364.0,1110990.0,408089.0,13.93
1225,福懋油,109,Q4,3297723.0,,,4158219.0,,2887157.0,1073096.0,435418.0,15.08
1225,福懋油,109,Q1,3280142.0,,,4280479.0,,2571332.0,1305765.0,450551.0,15.0
1227,佳格,109,Q2,15639183.0,,,18554755.0,,8615666.0,807746.0,258297.0,17.22
1227,佳格,109,Q3,16793451.0,,,18618822.0,,7385573.0,827109.0,291546.0,18.49
1227,佳格,109,Q1,17169030.0,,,18802457.0,,7427218.0,746397.0,258695.0,18.9
1227,佳格,109,Q4,17684488.0,,,21125786.0,,8955895.0,852340.0,331139.0,19.47
1229,聯華,109,Q2,27360475.0,,,9058700.0,,10152276.0,1672530.0,11581385.0,24.9
1229,聯華,109,Q4,31801933.0,,,8102817.0,,9857400.0,1681024.0,12648161.0,24.95
1229,聯華,109,Q1,26432829.0,,,6819135.0,,7690778.0,1484204.0,10442689.0,24.06
1229,聯華,109,Q3,28985901.0,,,7507858.0,,8841408.0,1673763.0,11616765.0,22.74
1231,聯華食,109,Q1,3731564.0,,,3738792.0,,2376222.0,1396056.0,17462.0,21.37
1231,聯華食,109,Q3,3790176.0,,,3915201.0,,2629711.0,2296407.0,18160.0,20.67
1231,聯華食,109,Q2,3589446.0,,,3750633.0,,2619728.0,2359713.0,17549.0,20.56
1231,聯華食,109,Q4,4046226.0,,,3978881.0,,2440686.0,2316316.0,19347.0,22.07
1232,大統益,109,Q4,4553949.0,,,5261300.0,,1463030.0,244654.0,87055.0,28.47
1232,大統益,109,Q2,3779295.0,,,5564985.0,,2491992.0,260217.0,70452.0,23.62
1232,大統益,109,Q1,4326562.0,,,5409688.0,,1746535.0,252650.0,77934.0,27.05
1232,大統益,109,Q3,4125994.0,,,4639477.0,,1246991.0,253548.0,79650.0,25.79
1233,天仁,109,Q1,1580181.0,,,725364.0,,463846.0,318924.0,3877.0,17.45
1233,天仁,109,Q2,1432266.0,,,716892.0,,595640.0,325965.0,3622.0,15.82
1233,天仁,109,Q4,1500373.0,,,799686.0,,605331.0,323911.0,3901.0,16.57
1233,天仁,109,Q3,1444454.0,,,790898.0,,624666.0,340103.0,3758.0,15.95
1234,黑松,109,Q2,17462881.0,,,7844196.0,,3000431.0,2389374.0,0.0,43.45
1234,黑松,109,Q4,18068635.0,,,7302069.0,,1742625.0,2400131.0,0.0,44.96
1234,黑松,109,Q1,17989388.0,,,7625475.0,,2361131.0,2394627.0,0.0,44.76
1234,黑松,109,Q3,17904456.0,,,7839649.0,,2505273.0,2383346.0,0.0,44.55
1235,興泰,109,Q3,2496878.0,,,2827264.0,,1264586.0,54404.0,,26.08
1235,興泰,109,Q4,2997328.0,,,3155036.0,,1115657.0,54397.0,,29.68
1235,興泰,109,Q1,2328837.0,,,2921537.0,,1478185.0,54404.0,,24.33
1235,興泰,109,Q2,3066233.0,,,3512686.0,,1521373.0,54404.0,,32.03
1236,宏亞,109,Q3,1615739.0,,,667871.0,,480591.0,571779.0,0.0,14.91
1236,宏亞,109,Q2,1629689.0,,,541850.0,,391777.0,537154.0,0.0,15.04
1236,宏亞,109,Q4,1607981.0,,,745312.0,,586035.0,570956.0,0.0,14.84
1236,宏亞,109,Q1,1563112.0,,,693441.0,,434618.0,497846.0,0.0,14.43
1240,茂生農經,109,Q1,1040540.0,,,1053379.0,,668626.0,25796.0,123687.0,30.61
1240,茂生農經,109,Q3,1047093.0,,,964012.0,,586767.0,41389.0,141259.0,29.91
1240,茂生農經,109,Q4,1127442.0,,,983703.0,,582434.0,50990.0,133792.0,32.2
1240,茂生農經,109,Q2,1034992.0,,,1004116.0,,607710.0,40402.0,142384.0,30.45
1256,鮮活果汁-KY,109,Q3,2416711.0,,,1775775.0,,935752.0,174875.0,30565.0,71.41
1256,鮮活果汁-KY,109,Q4,2640132.0,,,1559431.0,,701748.0,184967.0,30603.0,78.01
1256,鮮活果汁-KY,109,Q2,1985411.0,,,1487949.0,,1052712.0,178910.0,30471.0,58.67
1256,鮮活果汁-KY,109,Q1,2015097.0,,,1227360.0,,778534.0,176153.0,30735.0,59.54
1259,安心,109,Q1,1811450.0,,,1985468.0,,1398704.0,1259887.0,32093.0,56.13
1259,安心,109,Q3,1888216.0,,,2163125.0,,1513961.0,1239874.0,37362.0,58.51
1259,安心,109,Q4,1903578.0,,,2164441.0,,1518754.0,1204780.0,35913.0,58.98
1259,安心,109,Q2,1798110.0,,,2137430.0,,1561209.0,1228603.0,29023.0,55.72
1264,德麥,109,Q4,2527257.0,,,2391262.0,,781753.0,79241.0,633522.0,75.03
1264,德麥,109,Q3,2370055.0,,,2391328.0,,486059.0,76471.0,590896.0,70.36
1264,德麥,109,Q1,2465829.0,,,2521938.0,,456388.0,81904.0,540402.0,73.18
1264,德麥,109,Q2,2201761.0,,,2609769.0,,801515.0,80502.0,549339.0,65.37
1268,漢來美食,109,Q1,1591503.0,,,1721820.0,,1067207.0,1146241.0,,42.76
1268,漢來美食,109,Q3,1647754.0,,,1902721.0,,1369171.0,1403724.0,,44.27
1268,漢來美食,109,Q2,1479916.0,,,1962852.0,,1430459.0,1383300.0,,39.76
1268,漢來美食,109,Q4,1731321.0,,,2054856.0,,1431800.0,1364053.0,,46.51
1294,漢田生技,109,Q4,142732.0,,,141664.0,,79532.0,83242.0,4768.0,18.29
1301,台塑,109,Q1,311221937.0,,,150986967.0,,90413020.0,58540856.0,0.0,48.89
1301,台塑,109,Q2,290295792.0,,,172599729.0,,113569431.0,64083997.0,,45.6
1301,台塑,109,Q4,332536140.0,,,165635760.0,,68255027.0,78489256.0,0.0,52.24
1301,台塑,109,Q3,292635462.0,,,141327072.0,,70554803.0,79290326.0,,45.97
1303,南亞,109,Q4,344616867.0,,,208837816.0,,119887338.0,108238531.0,11969611.0,43.45
1303,南亞,109,Q1,325534933.0,,,181106832.0,,84712244.0,119457784.0,11131669.0,41.05
1303,南亞,109,Q2,309258886.0,,,197626490.0,,110317197.0,118530497.0,11205366.0,38.99
1303,南亞,109,Q3,315917840.0,,,188360418.0,,112834829.0,109090992.0,11579399.0,39.83
1304,台聚,109,Q2,18467483.0,,,25315343.0,,11275844.0,18386723.0,23715959.0,17.22
1304,台聚,109,Q1,18474202.0,,,28885330.0,,10824282.0,19625165.0,22556710.0,17.23
1304,台聚,109,Q3,19390618.0,,,25732209.0,,10335076.0,18314201.0,24806005.0,18.08
1304,台聚,109,Q4,20990778.0,,,28539554.0,,12703826.0,15897047.0,27732865.0,19.58
1305,華夏,109,Q1,8558996.0,,,5137104.0,,1637954.0,1906561.0,499352.0,16.24
1305,華夏,109,Q3,8657873.0,,,4996116.0,,1802864.0,1922446.0,500695.0,15.65
1305,華夏,109,Q2,8258870.0,,,4844812.0,,1864014.0,1890074.0,470024.0,15.67
1305,華夏,109,Q4,9703515.0,,,5874585.0,,2220603.0,1369264.0,600243.0,17.53
1307,三芳,109,Q1,8074476.0,,,8788276.0,,4420240.0,3044104.0,,20.3
1307,三芳,109,Q2,7861146.0,,,8225322.0,,3706781.0,3271614.0,,19.76
1307,三芳,109,Q3,7869807.0,,,8851402.0,,4250971.0,3223905.0,,19.78
1307,三芳,109,Q4,7873126.0,,,8959289.0,,3765507.0,3702256.0,,19.79
1308,亞聚,109,Q4,12109545.0,,,2964269.0,,1479196.0,3294762.0,,20.8
1308,亞聚,109,Q2,9996169.0,,,2978369.0,,1923374.0,3312075.0,,18.03
1308,亞聚,109,Q1,9775732.0,,,3839845.0,,2304639.0,3714953.0,,17.63
1308,亞聚,109,Q3,10759950.0,,,3005320.0,,1666635.0,3394469.0,,18.48
1309,台達化,109,Q1,4356033.0,,,4462268.0,,1800945.0,1407907.0,,13.03
1309,台達化,109,Q3,5381243.0,,,5408856.0,,2251730.0,946797.0,,15.63
1309,台達化,109,Q2,4601265.0,,,4980698.0,,2527366.0,953871.0,,13.77
1309,台達化,109,Q4,6355806.0,,,5942120.0,,2170177.0,719887.0,,18.46
1310,台苯,109,Q3,6245566.0,,,1664150.0,,837255.0,310562.0,206417.0,11.85
1310,台苯,109,Q2,6240522.0,,,2325831.0,,1556870.0,248291.0,206050.0,11.85
1310,台苯,109,Q1,6532809.0,,,2313949.0,,1185968.0,250003.0,207198.0,12.39
1310,台苯,109,Q4,7253852.0,,,2505587.0,,1231295.0,317349.0,209874.0,13.77
1312,國喬,109,Q4,28184357.0,,,13038671.0,,2909607.0,2292424.0,2935980.0,30.48
1312,國喬,109,Q1,23503763.0,,,10787673.0,,1754444.0,1722757.0,2450776.0,25.42
1312,國喬,109,Q2,24416643.0,,,10122481.0,,1754859.0,1620330.0,2704303.0,26.41
1312,國喬,109,Q3,25727958.0,,,11423455.0,,2475528.0,1738372.0,2700060.0,27.83
1313,聯成,109,Q2,20484192.0,,,15281337.0,,8407437.0,12841816.0,,15.56
1313,聯成,109,Q3,22445626.0,,,16769590.0,,7708403.0,13444442.0,,17.37
1313,聯成,109,Q4,24954701.0,,,16739193.0,,5920830.0,13325106.0,,19.31
1313,聯成,109,Q1,19083809.0,,,16110099.0,,9475379.0,13758761.0,,14.32
1314,中石化,109,Q1,70421862.0,,,27620725.0,,10505243.0,19148426.0,76058.0,21.44
1314,中石化,109,Q3,69713864.0,,,28115127.0,,9479921.0,24083500.0,59540.0,21.22
1314,中石化,109,Q2,70038480.0,,,25465275.0,,10149377.0,19139388.0,74562.0,21.32
1314,中石化,109,Q4,70812642.0,,,27089168.0,,8748394.0,25293565.0,55389.0,21.56
1315,達新,109,Q1,7725820.0,,,6058744.0,,1238722.0,215689.0,21667.0,40.48
1315,達新,109,Q4,12179126.0,,,9702083.0,,652663.0,209663.0,24968.0,91.16
1315,達新,109,Q3,12088379.0,,,10248200.0,,1228415.0,208294.0,22762.0,90.48
1315,達新,109,Q2,12736787.0,,,10962757.0,,1326412.0,210268.0,22220.0,66.73
1316,上曜,109,Q1,1615138.0,,,6547706.0,,4615071.0,30558.0,892662.0,9.9
1316,上曜,109,Q4,1705221.0,,,6220616.0,,4473484.0,12211.0,904387.0,10.54
1316,上曜,109,Q3,1678659.0,,,6018603.0,,4298407.0,28084.0,898098.0,10.37
1316,上曜,109,Q2,1576052.0,,,6037076.0,,4344225.0,28652.0,919708.0,9.74
1319,東陽,109,Q3,21434858.0,,,8099936.0,,7108947.0,6301753.0,692014.0,36.24
1319,東陽,109,Q2,20921508.0,,,8254696.0,,7527975.0,6422540.0,684760.0,35.37
1319,東陽,109,Q4,21671245.0,,,8152972.0,,6381522.0,6812285.0,688147.0,36.64
1319,東陽,109,Q1,22082540.0,,,8958486.0,,7461875.0,6390552.0,709469.0,37.33
1321,大洋,109,Q3,6013849.0,,,1944810.0,,1010372.0,4645699.0,,27.25
1321,大洋,109,Q1,5616131.0,,,2052574.0,,990746.0,5118531.0,0.0,25.45
1321,大洋,109,Q4,6604117.0,,,2006284.0,,1004885.0,4566160.0,,29.93
1321,大洋,109,Q2,5918984.0,,,1671401.0,,896436.0,4638807.0,,26.82
1323,永裕,109,Q2,1993275.0,,,2903873.0,,913528.0,2104807.0,343725.0,22.13
1323,永裕,109,Q3,2085526.0,,,2818330.0,,699452.0,2225146.0,357370.0,23.15
1323,永裕,109,Q1,1930204.0,,,2796148.0,,892748.0,2008681.0,362712.0,21.43
1323,永裕,109,Q4,2207100.0,,,2884014.0,,726565.0,2165445.0,374237.0,24.5
1324,地球,109,Q2,951443.0,,,789292.0,,233797.0,29468.0,0.0,12.67
1324,地球,109,Q3,960429.0,,,768550.0,,199081.0,29660.0,0.0,12.78
1324,地球,109,Q4,972295.0,,,822252.0,,239757.0,30437.0,0.0,12.94
1324,地球,109,Q1,978660.0,,,802872.0,,229310.0,29536.0,0.0,13.03
1325,恆大,109,Q1,1846682.0,,,1098193.0,,180553.0,63353.0,71229.0,21.65
1325,恆大,109,Q3,3218846.0,,,2765198.0,,694637.0,62946.0,95737.0,37.74
1325,恆大,109,Q2,2567754.0,,,1849922.0,,386992.0,63149.0,84839.0,30.11
1325,恆大,109,Q4,3728131.0,,,3286330.0,,729410.0,75789.0,101751.0,43.72
1326,台化,109,Q2,296215841.0,,,212478748.0,,113008235.0,53860302.0,47238972.0,50.64
1326,台化,109,Q1,309365458.0,,,201536383.0,,96946725.0,54601426.0,47787639.0,52.89
1326,台化,109,Q3,300693635.0,,,188796124.0,,75913419.0,66209555.0,45558359.0,51.41
1326,台化,109,Q4,344353858.0,,,215865015.0,,73452939.0,62914960.0,51098671.0,58.87
1336,台翰,109,Q2,1644485.0,,,1032980.0,,620738.0,66918.0,,21.33
1336,台翰,109,Q4,1630910.0,,,1216682.0,,575424.0,247061.0,,21.15
1336,台翰,109,Q3,1670505.0,,,1159762.0,,551730.0,223123.0,,21.67
1336,台翰,109,Q1,1550247.0,,,1002897.0,,672289.0,36852.0,,20.11
1337,再生-KY,109,Q1,6805576.0,,,2966225.0,,359226.0,60610.0,,25.3
1337,再生-KY,109,Q4,5794990.0,,,3193602.0,,675559.0,62317.0,,21.55
1337,再生-KY,109,Q2,6586355.0,,,2972924.0,,446195.0,59614.0,,24.49
1337,再生-KY,109,Q3,6588027.0,,,3064508.0,,547685.0,60752.0,,24.49
1338,廣華-KY,109,Q2,5808191.0,,,5335369.0,,3007321.0,188745.0,234770.0,69.28
1338,廣華-KY,109,Q3,6005263.0,,,5270941.0,,3075567.0,214763.0,234338.0,71.63
1338,廣華-KY,109,Q4,6311742.0,,,5858211.0,,3462672.0,325685.0,253981.0,75.28
1338,廣華-KY,109,Q1,6197810.0,,,5511108.0,,2607296.0,289490.0,226591.0,73.92
1339,昭輝,109,Q1,3529618.0,,,1799957.0,,861127.0,667344.0,107559.0,47.62
1339,昭輝,109,Q4,3470017.0,,,2035739.0,,1102423.0,610317.0,115644.0,46.81
1339,昭輝,109,Q3,3416174.0,,,2080426.0,,1197431.0,615214.0,110298.0,46.09
1339,昭輝,109,Q2,3362582.0,,,1755508.0,,989320.0,626161.0,104985.0,45.36
1340,勝悅-KY,109,Q1,5701329.0,,,3978457.0,,131677.0,36838.0,,37.28
1340,勝悅-KY,109,Q3,5535204.0,,,3808530.0,,195478.0,17652.0,,36.2
1340,勝悅-KY,109,Q4,5421970.0,,,3527054.0,,143317.0,478.0,,35.46
1340,勝悅-KY,109,Q2,5532948.0,,,3825048.0,,176718.0,21353.0,,36.18
1341,富林-KY,109,Q1,1279657.0,,,1349188.0,,761596.0,222473.0,,25.9
1341,富林-KY,109,Q2,1050973.0,,,1343907.0,,994919.0,190980.0,,21.27
1341,富林-KY,109,Q3,1134087.0,,,1209164.0,,774999.0,163466.0,,22.96
1341,富林-KY,109,Q4,1216621.0,,,1301043.0,,772361.0,132098.0,,24.63
1342,八貫,109,Q1,,,,909718.0,,385533.0,133869.0,,17.88
1342,八貫,109,Q2,,,,966646.0,,430495.0,133658.0,,18.36
1342,八貫,109,Q4,,,,1174676.0,,297110.0,219216.0,,21.5
1342,八貫,109,Q3,,,,953330.0,,464830.0,203412.0,,17.07
1402,遠東新,109,Q3,200883238.0,,,104474796.0,,125612668.0,215883354.0,63801349.0,37.53
1402,遠東新,109,Q2,197561585.0,,,120802532.0,,123765837.0,235282747.0,62426108.0,36.91
1402,遠東新,109,Q1,204043171.0,,,118335988.0,,139029435.0,209100670.0,68018371.0,38.12
1402,遠東新,109,Q4,204029187.0,,,111246067.0,,107025470.0,240505160.0,65395453.0,38.12
1409,新纖,109,Q1,27758596.0,,,100940745.0,,107751538.0,10891425.0,9564499.0,17.2
1409,新纖,109,Q2,30028556.0,,,105185547.0,,110876579.0,10455316.0,9584132.0,18.61
1409,新纖,109,Q4,31655914.0,,,116205250.0,,114241019.0,17548056.0,10509331.0,19.62
1409,新纖,109,Q3,30428036.0,,,114131353.0,,116246857.0,18513368.0,10268125.0,18.86
1410,南染,109,Q1,1041822.0,,,682454.0,,126624.0,171981.0,47256.0,16.54
1410,南染,109,Q4,1090893.0,,,624978.0,,76051.0,172900.0,47716.0,17.32
1410,南染,109,Q2,1056385.0,,,703153.0,,143767.0,171959.0,45764.0,16.77
1410,南染,109,Q3,1070204.0,,,593029.0,,67100.0,172741.0,46385.0,16.99
1413,宏洲,109,Q4,,,,776336.0,,897704.0,798890.0,,7.88
1413,宏洲,109,Q3,,,,739359.0,,812031.0,807522.0,,8.05
1413,宏洲,109,Q1,,,,740172.0,,834549.0,687522.0,,8.79
1413,宏洲,109,Q2,,,,680381.0,,841753.0,672522.0,,8.31
1414,東和,109,Q3,,,,1092786.0,,674443.0,702395.0,,13.97
1414,東和,109,Q4,,,,1068926.0,,597543.0,699192.0,,14.18
1414,東和,109,Q1,,,,991676.0,,654347.0,697748.0,,13.71
1414,東和,109,Q2,,,,1112949.0,,722150.0,703230.0,,13.9
1416,廣豐,109,Q2,3622096.0,,,1051105.0,,864531.0,2265723.0,,19.54
1416,廣豐,109,Q4,3544947.0,,,5502930.0,,3205768.0,386985.0,72790.0,19.13
1416,廣豐,109,Q3,3522737.0,,,1007488.0,,815868.0,2265293.0,,19.01
1416,廣豐,109,Q1,3895113.0,,,1042614.0,,923437.0,2316750.0,0.0,21.02
1417,嘉裕,109,Q2,2847589.0,,,1866112.0,,363030.0,116030.0,,14.99
1417,嘉裕,109,Q1,2880823.0,,,1837704.0,,324225.0,117773.0,,15.17
1417,嘉裕,109,Q3,2543151.0,,,1612534.0,,434038.0,145121.0,,13.39
1417,嘉裕,109,Q4,2558563.0,,,1642609.0,,435446.0,153076.0,,13.47
1418,東華,109,Q3,447034.0,,,208202.0,,79308.0,1700425.0,4.0,8.23
1418,東華,109,Q1,574923.0,,,349103.0,,87589.0,1719052.0,15.0,10.59
1418,東華,109,Q4,407393.0,,,177008.0,,121582.0,1704013.0,2.0,7.5
1418,東華,109,Q2,508572.0,,,273807.0,,81539.0,1709402.0,9.0,9.37
1419,新紡,109,Q4,9087364.0,,,2891898.0,,3532018.0,959742.0,4.0,30.37
1419,新紡,109,Q2,8181151.0,,,2407265.0,,3566736.0,974557.0,106.0,27.34
1419,新紡,109,Q3,8351168.0,,,2488818.0,,3418456.0,964693.0,4.0,27.91
1419,新紡,109,Q1,7834500.0,,,2226963.0,,3502444.0,984625.0,140.0,26.18
1423,利華,109,Q1,,,,1124220.0,,17923.0,199806.0,,16.67
1423,利華,109,Q4,,,,1010940.0,,44197.0,288338.0,,21.7
1423,利華,109,Q2,,,,1072276.0,,17942.0,199897.0,,16.59
1423,利華,109,Q3,,,,1014571.0,,19784.0,199557.0,,16.25
1432,大魯閣,109,Q1,1018115.0,,,829812.0,,940176.0,3642318.0,24182.0,6.06
1432,大魯閣,109,Q4,801239.0,,,852005.0,,957107.0,3050928.0,5067.0,10.68
1432,大魯閣,109,Q3,1099935.0,,,1193148.0,,902617.0,3113338.0,3717.0,14.67
1432,大魯閣,109,Q2,1032417.0,,,1108025.0,,1050191.0,3562138.0,26930.0,6.15
1434,福懋,109,Q1,57245025.0,,,15792483.0,,8243549.0,8064513.0,0.0,34.02
1434,福懋,109,Q4,61483588.0,,,15579258.0,,7666097.0,10312373.0,0.0,36.54
1434,福懋,109,Q3,53334540.0,,,14773756.0,,7440996.0,10478117.0,0.0,31.7
1434,福懋,109,Q2,56545499.0,,,16384861.0,,11792221.0,8044715.0,0.0,33.61
1435,中福,109,Q2,883002.0,,,380882.0,,4911.0,165794.0,16.0,7.04
1435,中福,109,Q4,830221.0,,,380597.0,,11987.0,165711.0,16.0,6.63
1435,中福,109,Q1,891644.0,,,374826.0,,4676.0,165835.0,16.0,7.11
1435,中福,109,Q3,853295.0,,,377157.0,,6434.0,165750.0,16.0,6.81
1436,華友聯,109,Q2,2552144.0,,,8634114.0,,6375183.0,2322861.0,,26.69
1436,華友聯,109,Q1,2768372.0,,,8356223.0,,4869985.0,2673510.0,,28.95
1436,華友聯,109,Q4,2706849.0,,,9012794.0,,5873298.0,3092817.0,,28.3
1436,華友聯,109,Q3,2725301.0,,,8576567.0,,6095938.0,2376560.0,,28.5
1437,勤益控,109,Q1,6313837.0,,,2040818.0,,276025.0,4641597.0,33975.0,31.05
1437,勤益控,109,Q3,6255428.0,,,1750858.0,,541615.0,4397755.0,10519.0,30.76
1437,勤益控,109,Q4,6397449.0,,,1693519.0,,455574.0,4383970.0,191.0,31.46
1437,勤益控,109,Q2,6278271.0,,,1837800.0,,613444.0,4384771.0,10368.0,30.87
1438,三地開發,109,Q2,,,,607093.0,,3386.0,68800.0,,5.53
1438,三地開發,109,Q4,,,,1831190.0,,1235424.0,70420.0,,5.47
1438,三地開發,109,Q1,,,,600823.0,,2061.0,68800.0,,5.48
1438,三地開發,109,Q3,,,,897968.0,,296801.0,68800.0,,5.51
1439,雋揚,109,Q1,2803086.0,,,2311528.0,,19559.0,2189.0,,30.47
