代號,名稱,年度,季別,營業活動之淨現金流入（流出）
1416,廣豐,114,Q3,118416.00
1416,廣豐,114,Q1,13916.00
1416,廣豐,114,Q2,45038.00
1417,嘉裕,114,Q1,1085.00
1417,嘉裕,114,Q2,-31361.00
1417,嘉裕,114,Q3,-18347.00
1418,東華,114,Q3,-557250.00
1418,東華,114,Q1,-67666.00
1418,東華,114,Q2,-496341.00
1419,新紡,114,Q1,150621.00
1419,新紡,114,Q2,147451.00
1423,利華,114,Q1,-3727.00
1423,利華,114,Q2,5996.00
1423,利華,114,Q3,153226.00
1432,大魯閣,114,Q2,197579.00
1432,大魯閣,114,Q1,91994.00
1434,福懋,114,Q3,2333145.00
1434,福懋,114,Q2,1091736.00
1434,福懋,114,Q1,326563.00
1435,中福,114,Q3,-34364.00
1435,中福,114,Q2,-22703.00
1435,中福,114,Q1,-14130.00
1436,華友聯,114,Q1,-1063292.00
1436,華友聯,114,Q2,-1095869.00
1436,華友聯,114,Q3,-1213571.00
1437,勤益控,114,Q2,-18456.00
1437,勤益控,114,Q1,31791.00
1438,三地開發,114,Q2,-521740.00
1438,三地開發,114,Q1,-229713.00
1439,雋揚,114,Q2,55114.00
1439,雋揚,114,Q1,9810.00
1440,南紡,114,Q2,1499584.00
1440,南紡,114,Q1,435367.00
1440,南紡,114,Q3,2030782.00
1441,大東,114,Q1,122948.00
1441,大東,114,Q2,122484.00
1442,名軒,114,Q3,736026.00
1442,名軒,114,Q2,637459.00
1442,名軒,114,Q1,506285.00
1443,立益物流,114,Q2,24372.00
1443,立益物流,114,Q3,174688.00
1443,立益物流,114,Q1,155745.00
1444,力麗,114,Q2,-447419.00
1444,力麗,114,Q1,-183200.00
1444,力麗,114,Q3,-414740.00
1445,大宇,114,Q2,16980.00
1445,大宇,114,Q1,21137.00
1446,宏和,114,Q2,513748.00
1446,宏和,114,Q3,519613.00
1446,宏和,114,Q1,442602.00
1447,力鵬,114,Q2,-130421.00
1447,力鵬,114,Q1,-685214.00
1447,力鵬,114,Q3,-503996.00
1449,佳和,114,Q1,71523.00
1449,佳和,114,Q2,71285.00
1451,年興,114,Q1,-79509.00
1451,年興,114,Q2,-329180.00
1451,年興,114,Q3,-205564.00
1452,宏益,114,Q1,-245535.00
1452,宏益,114,Q3,-203403.00
1452,宏益,114,Q2,-287659.00
1453,大將,114,Q2,-193819.00
1453,大將,114,Q1,-115465.00
1454,台富,114,Q3,-19554.00
1454,台富,114,Q1,-25806.00
1454,台富,114,Q2,-16145.00
1455,集盛,114,Q2,624139.00
1455,集盛,114,Q1,99300.00
1455,集盛,114,Q3,1161299.00
1456,怡華,114,Q1,-228338.00
1456,怡華,114,Q3,-396665.00
1456,怡華,114,Q2,-253939.00
1457,宜進,114,Q1,157247.00
1457,宜進,114,Q2,762003.00
1459,聯發,114,Q1,1964.00
1459,聯發,114,Q3,129125.00
1459,聯發,114,Q2,75759.00
1460,宏遠,114,Q1,635851.00
1460,宏遠,114,Q2,982584.00
1460,宏遠,114,Q3,958973.00
1463,強盛新,114,Q3,-232418.00
1463,強盛新,114,Q2,-351280.00
1463,強盛新,114,Q1,-339512.00
1464,得力,114,Q2,866001.00
1464,得力,114,Q1,350698.00
1465,偉全,114,Q2,-370134.00
1465,偉全,114,Q3,-335279.00
1465,偉全,114,Q1,-254009.00
1466,聚隆,114,Q1,92333.00
1466,聚隆,114,Q3,118532.00
1466,聚隆,114,Q2,69304.00
1467,南緯,114,Q1,101346.00
1467,南緯,114,Q2,-201650.00
1468,昶和,114,Q3,112904.00
1468,昶和,114,Q1,38103.00
1468,昶和,114,Q2,81675.00
1470,大統新創,114,Q2,24438.00
1470,大統新創,114,Q1,36659.00
1471,首利,114,Q2,-34629.00
1471,首利,114,Q3,-27869.00
1471,首利,114,Q1,22951.00
1472,三洋實業,114,Q2,538556.00
1472,三洋實業,114,Q1,16798.00
1473,台南,114,Q3,613226.00
1473,台南,114,Q2,374826.00
1473,台南,114,Q1,-111222.00
1474,弘裕,114,Q2,95476.00
1474,弘裕,114,Q1,107176.00
1475,業旺,114,Q2,-127904.00
1475,業旺,114,Q1,51300.00
1476,儒鴻,114,Q1,1328857.00
1476,儒鴻,114,Q2,3741731.00
1476,儒鴻,114,Q3,5751445.00
1477,聚陽,114,Q2,2299885.00
1477,聚陽,114,Q3,3370840.00
1477,聚陽,114,Q1,1574732.00
1503,士電,114,Q2,1277534.00
1503,士電,114,Q1,992626.00
1504,東元,114,Q2,1625046.00
1504,東元,114,Q1,99724.00
1506,正道,114,Q2,36495.00
1506,正道,114,Q1,-34486.00
1512,瑞利,114,Q1,-88735.00
1512,瑞利,114,Q2,-145745.00
1513,中興電,114,Q3,7107841.00
1513,中興電,114,Q1,1451515.00
1513,中興電,114,Q2,4429196.00
1514,亞力,114,Q1,-459543.00
1514,亞力,114,Q3,-510093.00
1514,亞力,114,Q2,-265540.00
1515,力山,114,Q2,58449.00
1515,力山,114,Q1,17677.00
1515,力山,114,Q3,-214462.00
1516,川飛,114,Q3,-61762.00
1516,川飛,114,Q1,-7261.00
1516,川飛,114,Q2,-20251.00
1517,利奇,114,Q1,-1331.00
1517,利奇,114,Q2,-41037.00
1517,利奇,114,Q3,-25787.00
1519,華城,114,Q2,2378724.00
1519,華城,114,Q1,2385892.00
1519,華城,114,Q3,4140350.00
1521,大億,114,Q1,24311.00
1521,大億,114,Q2,38760.00
1521,大億,114,Q3,68926.00
1522,堤維西,114,Q1,266524.00
1522,堤維西,114,Q2,858381.00
1522,堤維西,114,Q3,1149729.00
1524,耿鼎,114,Q3,417923.00
1524,耿鼎,114,Q2,380019.00
1524,耿鼎,114,Q1,306699.00
1525,江申,114,Q3,-80022.00
1525,江申,114,Q2,-115379.00
1525,江申,114,Q1,-19970.00
1526,日馳,114,Q3,190317.00
1526,日馳,114,Q2,131351.00
1526,日馳,114,Q1,42028.00
1527,鑽全,114,Q2,146496.00
1527,鑽全,114,Q3,213464.00
1527,鑽全,114,Q1,98477.00
1528,恩德,114,Q3,129964.00
1528,恩德,114,Q1,25025.00
1528,恩德,114,Q2,82740.00
1529,樂事綠能,114,Q1,64943.00
1529,樂事綠能,114,Q3,338537.00
1529,樂事綠能,114,Q2,292037.00
1530,亞崴,114,Q2,36405.00
1530,亞崴,114,Q1,56920.00
1531,高林股,114,Q2,211592.00
1531,高林股,114,Q1,193291.00
1532,勤美,114,Q2,137245.00
1532,勤美,114,Q1,-503993.00
1533,車王電,114,Q1,-58694.00
1533,車王電,114,Q2,60503.00
1533,車王電,114,Q3,106452.00
1535,中宇,114,Q3,310907.00
1535,中宇,114,Q2,187216.00
1535,中宇,114,Q1,-327700.00
1536,和大,114,Q1,179936.00
1536,和大,114,Q3,734364.00
1536,和大,114,Q2,524887.00
1537,廣隆,114,Q1,261994.00
1537,廣隆,114,Q3,1051109.00
1537,廣隆,114,Q2,612417.00
1538,正峰,114,Q1,-28973.00
1538,正峰,114,Q3,1854.00
1538,正峰,114,Q2,14001.00
1539,巨庭,114,Q1,29840.00
1539,巨庭,114,Q3,65061.00
1539,巨庭,114,Q2,30997.00
1540,喬福,114,Q3,-14119.00
1540,喬福,114,Q2,-48856.00
1540,喬福,114,Q1,-32568.00
1541,錩泰,114,Q1,212697.00
1541,錩泰,114,Q3,73838.00
1541,錩泰,114,Q2,31191.00
1558,伸興,114,Q1,239853.00
1558,伸興,114,Q2,385841.00
1558,伸興,114,Q3,642244.00
1560,中砂,114,Q1,411119.00
1560,中砂,114,Q3,1165304.00
1560,中砂,114,Q2,788087.00
1563,巧新,114,Q3,778771.00
1563,巧新,114,Q2,341310.00
1563,巧新,114,Q1,220084.00
1565,精華,114,Q2,145227.00
1565,精華,114,Q1,114263.00
1565,精華,114,Q3,202955.00
1568,倉佑,114,Q2,164922.00
1568,倉佑,114,Q3,223649.00
1568,倉佑,114,Q1,100819.00
1569,濱川,114,Q1,-223625.00
1569,濱川,114,Q2,-154378.00
1570,力肯,114,Q1,8399.00
1570,力肯,114,Q2,-32524.00
1580,新麥,114,Q2,332564.00
1580,新麥,114,Q1,97741.00
1582,信錦,114,Q2,-177241.00
1582,信錦,114,Q3,59448.00
1582,信錦,114,Q1,105425.00
1583,程泰,114,Q2,-50184.00
1583,程泰,114,Q1,-7280.00
1584,精剛,114,Q3,701115.00
1584,精剛,114,Q2,453377.00
1584,精剛,114,Q1,245844.00
1586,和勤,114,Q1,51240.00
1586,和勤,114,Q3,178166.00
1586,和勤,114,Q2,74917.00
1587,吉茂,114,Q2,145124.00
1587,吉茂,114,Q1,118955.00
1589,永冠-KY,114,Q2,-746905.00
1589,永冠-KY,114,Q1,84900.00
1590,亞德客-KY,114,Q1,1313878.00
1590,亞德客-KY,114,Q2,3075068.00
1591,駿吉-KY,114,Q1,15296.00
1591,駿吉-KY,114,Q2,-53549.00
1593,祺驊,114,Q1,15074.00
1593,祺驊,114,Q3,88816.00
1593,祺驊,114,Q2,48862.00
1595,川寶,114,Q1,24602.00
1595,川寶,114,Q3,-105533.00
1595,川寶,114,Q2,-56628.00
1597,直得,114,Q2,53592.00
1597,直得,114,Q3,102076.00
1597,直得,114,Q1,2689.00
1598,岱宇,114,Q2,-207383.00
1598,岱宇,114,Q1,68205.00
1599,宏佳騰,114,Q2,-37699.00
1599,宏佳騰,114,Q3,-155590.00
1599,宏佳騰,114,Q1,25871.00
1603,華電,114,Q1,-421598.00
1603,華電,114,Q3,-394957.00
1603,華電,114,Q2,-631541.00
1604,聲寶,114,Q1,43695.00
1604,聲寶,114,Q2,-35296.00
1605,華新,114,Q3,5841118.00
1605,華新,114,Q1,-2908122.00
1605,華新,114,Q2,2216981.00
1608,華榮,114,Q1,-306294.00
1608,華榮,114,Q3,50520.00
1608,華榮,114,Q2,-210916.00
1609,大亞,114,Q2,256075.00
1609,大亞,114,Q1,76316.00
1611,中電,114,Q3,219910.00
1611,中電,114,Q1,96919.00
1611,中電,114,Q2,168914.00
1612,宏泰,114,Q2,760244.00
1612,宏泰,114,Q3,1025448.00
1612,宏泰,114,Q1,-51314.00
1614,三洋電,114,Q2,113019.00
1614,三洋電,114,Q3,305214.00
1614,三洋電,114,Q1,40378.00
1615,大山,114,Q2,137059.00
1615,大山,114,Q1,326240.00
1616,億泰,114,Q1,91901.00
1616,億泰,114,Q2,536144.00
1616,億泰,114,Q3,363242.00
1617,榮星,114,Q2,-47568.00
1617,榮星,114,Q3,-71395.00
1617,榮星,114,Q1,-10665.00
1618,合機,114,Q1,10201.00
1618,合機,114,Q2,144231.00
1618,合機,114,Q3,-63122.00
1626,艾美特-KY,114,Q1,-729307.00
1626,艾美特-KY,114,Q3,185941.00
1626,艾美特-KY,114,Q2,167797.00
1702,南僑,114,Q1,196104.00
1702,南僑,114,Q2,442928.00
1707,葡萄王,114,Q1,13381.00
1707,葡萄王,114,Q2,846728.00
1708,東鹼,114,Q1,609137.00
1708,東鹼,114,Q3,988554.00
1708,東鹼,114,Q2,658886.00
1709,和益,114,Q2,295935.00
1709,和益,114,Q1,236570.00
1710,東聯,114,Q2,460080.00
1710,東聯,114,Q1,77961.00
1710,東聯,114,Q3,552024.00
1711,永光,114,Q2,318867.00
1711,永光,114,Q1,239160.00
1712,興農,114,Q2,358133.00
1712,興農,114,Q1,-219846.00
1712,興農,114,Q3,912122.00
1713,國化,114,Q3,111916.00
1713,國化,114,Q1,-23651.00
1713,國化,114,Q2,-109878.00
1714,和桐,114,Q1,-50774.00
1714,和桐,114,Q3,464765.00
1714,和桐,114,Q2,669940.00
1717,長興,114,Q1,546237.00
1717,長興,114,Q2,1907862.00
1718,中纖,114,Q1,10767723.00
1718,中纖,114,Q2,8036191.00
1720,生達,114,Q1,285768.00
1720,生達,114,Q3,1241731.00
1720,生達,114,Q2,731181.00
1721,三晃,114,Q1,63960.00
1721,三晃,114,Q3,129835.00
1721,三晃,114,Q2,114720.00
1722,台肥,114,Q3,1134017.00
1722,台肥,114,Q2,833355.00
1722,台肥,114,Q1,220117.00
1723,中碳,114,Q2,375376.00
1723,中碳,114,Q1,246444.00
1723,中碳,114,Q3,470740.00
1725,元禎,114,Q2,-82657.00
1725,元禎,114,Q1,-101627.00
1725,元禎,114,Q3,357614.00
1726,永記,114,Q2,811699.00
1726,永記,114,Q1,322565.00
1726,永記,114,Q3,1036633.00
1727,中華化,114,Q2,23917.00
1727,中華化,114,Q1,59846.00
1727,中華化,114,Q3,100185.00
1730,花仙子,114,Q2,225503.00
1730,花仙子,114,Q1,102582.00
1730,花仙子,114,Q3,301513.00
1731,美吾華,114,Q2,49518.00
1731,美吾華,114,Q3,117606.00
1731,美吾華,114,Q1,3598.00
1732,毛寶,114,Q1,-11092.00
1732,毛寶,114,Q2,5469.00
1732,毛寶,114,Q3,17955.00
1733,五鼎,114,Q3,77589.00
1733,五鼎,114,Q1,-11420.00
1733,五鼎,114,Q2,68674.00
1734,杏輝,114,Q1,63959.00
1734,杏輝,114,Q2,180795.00
1735,日勝化,114,Q2,36821.00
1735,日勝化,114,Q3,118043.00
1735,日勝化,114,Q1,28239.00
1736,喬山,114,Q2,997506.00
1736,喬山,114,Q3,968106.00
1736,喬山,114,Q1,-109297.00
1737,臺鹽,114,Q2,159852.00
1737,臺鹽,114,Q3,276319.00
1737,臺鹽,114,Q1,-42155.00
1742,台蠟,114,Q1,208020.00
1742,台蠟,114,Q2,489674.00
1752,南光,114,Q3,284404.00
1752,南光,114,Q2,233669.00
1752,南光,114,Q1,138972.00
1760,寶齡富錦,114,Q3,182720.00
1760,寶齡富錦,114,Q1,33215.00
1760,寶齡富錦,114,Q2,109410.00
1762,中化生,114,Q1,76143.00
1762,中化生,114,Q2,50579.00
1773,勝一,114,Q1,695819.00
1773,勝一,114,Q3,2128983.00
1773,勝一,114,Q2,1120525.00
1776,展宇,114,Q1,45758.00
1776,展宇,114,Q2,100497.00
1777,生泰,114,Q1,115558.00
1777,生泰,114,Q3,303442.00
1777,生泰,114,Q2,230555.00
1781,合世,114,Q2,-3484.00
1781,合世,114,Q1,-14604.00
1781,合世,114,Q3,-17941.00
1783,和康生,114,Q1,74254.00
1783,和康生,114,Q3,194100.00
1783,和康生,114,Q2,110919.00
1784,訊聯,114,Q2,33938.00
1784,訊聯,114,Q1,-37828.00
1784,訊聯,114,Q3,119579.00
1785,光洋科,114,Q3,-591201.00
1785,光洋科,114,Q2,-638957.00
1785,光洋科,114,Q1,290505.00
1786,科妍,114,Q1,115223.00
1786,科妍,114,Q2,121600.00
1788,杏昌,114,Q1,-24074.00
1788,杏昌,114,Q2,126194.00
1788,杏昌,114,Q3,232330.00
1789,神隆,114,Q1,176693.00
1789,神隆,114,Q2,226757.00
1789,神隆,114,Q3,251934.00
1795,美時,114,Q3,6132809.00
1795,美時,114,Q1,2728893.00
1795,美時,114,Q2,3660300.00
1796,金穎生技,114,Q1,28571.00
1796,金穎生技,114,Q2,30020.00
1796,金穎生技,114,Q3,75986.00
1799,易威,114,Q1,44092.00
1799,易威,114,Q2,50078.00
1802,台玻,114,Q2,1350915.00
1802,台玻,114,Q1,-197249.00
1802,台玻,114,Q3,1775398.00
1805,寶徠,114,Q2,-282821.00
1805,寶徠,114,Q1,-85104.00
1805,寶徠,114,Q3,-362293.00
1806,冠軍,114,Q2,63253.00
1806,冠軍,114,Q1,127571.00
1808,潤隆,114,Q2,-3428158.00
1808,潤隆,114,Q3,-5185184.00
1808,潤隆,114,Q1,-1377143.00
1809,中釉,114,Q3,27654.00
1809,中釉,114,Q1,-36858.00
1809,中釉,114,Q2,18443.00
1810,和成,114,Q1,189499.00
1810,和成,114,Q2,125362.00
1813,寶利徠,114,Q2,-23720.00
1813,寶利徠,114,Q1,1696.00
1815,富喬,114,Q1,17607.00
1815,富喬,114,Q2,224811.00
1817,凱撒衛,114,Q1,104555.00
1817,凱撒衛,114,Q3,355878.00
1817,凱撒衛,114,Q2,306774.00
1903,士紙,114,Q3,123905.00
1903,士紙,114,Q2,-8763.00
1903,士紙,114,Q1,2309.00
1904,正隆,114,Q2,2356660.00
1904,正隆,114,Q1,1066592.00
1905,華紙,114,Q1,-931547.00
1905,華紙,114,Q2,-360741.00
1906,寶隆,114,Q3,440239.00
1906,寶隆,114,Q1,11507.00
1906,寶隆,114,Q2,4543.00
1907,永豐餘,114,Q1,-1769473.00
1907,永豐餘,114,Q2,-129030.00
1909,榮成,114,Q1,1060433.00
1909,榮成,114,Q2,670132.00
2002,中鋼,114,Q2,32086929.00
2002,中鋼,114,Q1,6836786.00
2002,中鋼,114,Q3,41200784.00
2006,東和鋼鐵,114,Q2,2960564.00
2006,東和鋼鐵,114,Q3,6329539.00
2006,東和鋼鐵,114,Q1,2443995.00
2007,燁興,114,Q2,-350556.00
2007,燁興,114,Q3,-19443.00
2007,燁興,114,Q1,-331081.00
2008,高興昌,114,Q3,138423.00
2008,高興昌,114,Q1,-48156.00
2008,高興昌,114,Q2,60350.00
2009,第一銅,114,Q2,79554.00
2009,第一銅,114,Q3,353074.00
2009,第一銅,114,Q1,73615.00
2010,春源,114,Q3,1525457.00
2010,春源,114,Q1,-357666.00
2010,春源,114,Q2,-126753.00
2012,春雨,114,Q2,726913.00
2012,春雨,114,Q3,806967.00
2012,春雨,114,Q1,497960.00
2013,中鋼構,114,Q1,838312.00
2013,中鋼構,114,Q2,694072.00
2013,中鋼構,114,Q3,1690809.00
2014,中鴻,114,Q3,1540196.00
2014,中鴻,114,Q2,1175221.00
2014,中鴻,114,Q1,-361776.00
2015,豐興,114,Q2,2613590.00
2015,豐興,114,Q1,2011506.00
2015,豐興,114,Q3,3728686.00
2017,官田鋼,114,Q2,40598.00
2017,官田鋼,114,Q1,3321.00
2020,美亞,114,Q3,-646782.00
2020,美亞,114,Q2,-1156687.00
2020,美亞,114,Q1,169324.00
2022,聚亨,114,Q1,335578.00
2022,聚亨,114,Q2,454096.00
2023,燁輝,114,Q1,-640291.00
2023,燁輝,114,Q2,1010703.00
2023,燁輝,114,Q3,1442469.00
2024,志聯,114,Q3,66525.00
2024,志聯,114,Q2,30580.00
2024,志聯,114,Q1,1102.00
2025,千興,114,Q2,-422141.00
2025,千興,114,Q1,-225760.00
2027,大成鋼,114,Q2,1773937.00
2027,大成鋼,114,Q1,-1218463.00
2028,威致,114,Q1,379156.00
2028,威致,114,Q2,1088879.00
2028,威致,114,Q3,1623117.00
2029,盛餘,114,Q3,697288.00
2029,盛餘,114,Q1,189614.00
2029,盛餘,114,Q2,515949.00
2030,彰源,114,Q3,1329031.00
2030,彰源,114,Q1,423849.00
2030,彰源,114,Q2,814006.00
2031,新光鋼,114,Q3,1721492.00
2031,新光鋼,114,Q2,-26467.00
2031,新光鋼,114,Q1,-522667.00
2032,新鋼,114,Q1,-108494.00
2032,新鋼,114,Q3,-105386.00
2032,新鋼,114,Q2,-92451.00
2033,佳大,114,Q2,20105.00
2033,佳大,114,Q1,-6441.00
2033,佳大,114,Q3,63181.00
2034,允強,114,Q3,-355880.00
2034,允強,114,Q2,-770208.00
2034,允強,114,Q1,-94262.00
2035,唐榮公司,114,Q1,-750906.00
2035,唐榮公司,114,Q3,34354.00
2035,唐榮公司,114,Q2,-223479.00
2038,海光,114,Q2,480465.00
2038,海光,114,Q1,318654.00
2049,上銀,114,Q3,2637769.00
2049,上銀,114,Q2,1652320.00
2049,上銀,114,Q1,1042074.00
2059,川湖,114,Q2,4325575.00
2059,川湖,114,Q1,2545275.00
2059,川湖,114,Q3,7088052.00
2061,風青,114,Q3,-43662.00
2061,風青,114,Q1,-33859.00
2061,風青,114,Q2,-25777.00
2062,橋椿,114,Q1,446993.00
2062,橋椿,114,Q3,1022313.00
2062,橋椿,114,Q2,760206.00
2063,世鎧,114,Q3,78373.00
2063,世鎧,114,Q1,5950.00
2063,世鎧,114,Q2,66410.00
2064,晉椿,114,Q2,-75165.00
2064,晉椿,114,Q3,-121538.00
2064,晉椿,114,Q1,-18349.00
2065,世豐,114,Q2,110852.00
2065,世豐,114,Q3,148578.00
2065,世豐,114,Q1,108292.00
2066,世德,114,Q2,80411.00
2066,世德,114,Q1,72491.00
2067,嘉鋼,114,Q3,-106.00
2067,嘉鋼,114,Q2,-1868.00
2067,嘉鋼,114,Q1,-27718.00
2069,運錩,114,Q1,238391.00
2069,運錩,114,Q2,981165.00
2070,精湛,114,Q1,34686.00
2070,精湛,114,Q2,50062.00
2070,精湛,114,Q3,73917.00
2073,雄順,114,Q1,20174.00
2073,雄順,114,Q3,54742.00
2073,雄順,114,Q2,42909.00
2101,南港,114,Q3,-322250.00
2101,南港,114,Q1,-640214.00
2101,南港,114,Q2,-1383858.00
2102,泰豐,114,Q1,-30109.00
2102,泰豐,114,Q2,-59621.00
2103,台橡,114,Q1,-1347421.00
2103,台橡,114,Q2,1291638.00
2103,台橡,114,Q3,1392970.00
2104,國際中橡,114,Q2,1070053.00
2104,國際中橡,114,Q3,797461.00
2104,國際中橡,114,Q1,408983.00
2105,正新,114,Q3,9914377.00
2105,正新,114,Q1,1658316.00
2105,正新,114,Q2,6922061.00
2106,建大,114,Q1,180620.00
2106,建大,114,Q2,1005999.00
2107,厚生,114,Q3,497165.00
2107,厚生,114,Q2,97397.00
2107,厚生,114,Q1,152390.00
2108,南帝,114,Q2,288370.00
2108,南帝,114,Q3,708576.00
2108,南帝,114,Q1,-206161.00
2109,華豐,114,Q2,207600.00
2109,華豐,114,Q1,156522.00
2114,鑫永銓,114,Q3,319800.00
2114,鑫永銓,114,Q1,118277.00
