代號,名稱,年度,季別,營業活動之淨現金流入（流出）
2480,敦陽科,109,Q4,443974.00
2481,強茂,109,Q2,782155.00
2481,強茂,109,Q4,1776062.00
2481,強茂,109,Q1,218814.00
2481,強茂,109,Q3,979135.00
2482,連宇,109,Q3,54123.00
2482,連宇,109,Q2,8751.00
2482,連宇,109,Q1,-11630.00
2482,連宇,109,Q4,26473.00
2483,百容,109,Q1,50162.00
2483,百容,109,Q4,62231.00
2483,百容,109,Q3,-20440.00
2483,百容,109,Q2,-50879.00
2484,希華,109,Q3,83035.00
2484,希華,109,Q2,148492.00
2484,希華,109,Q1,58247.00
2484,希華,109,Q4,177906.00
2485,兆赫,109,Q2,-546481.00
2485,兆赫,109,Q1,19460.00
2485,兆赫,109,Q4,994947.00
2485,兆赫,109,Q3,-654999.00
2486,一詮,109,Q1,102572.00
2486,一詮,109,Q3,30432.00
2486,一詮,109,Q2,46023.00
2486,一詮,109,Q4,264411.00
2488,漢平,109,Q4,336593.00
2488,漢平,109,Q1,57096.00
2488,漢平,109,Q3,239632.00
2488,漢平,109,Q2,28406.00
2489,瑞軒,109,Q1,248139.00
2489,瑞軒,109,Q3,-399169.00
2489,瑞軒,109,Q2,-657526.00
2489,瑞軒,109,Q4,-390731.00
2491,吉祥全,109,Q3,13933.00
2491,吉祥全,109,Q2,-40036.00
2491,吉祥全,109,Q1,-30989.00
2491,吉祥全,109,Q4,-1160605.00
2492,華新科,109,Q1,1522540.00
2492,華新科,109,Q3,8521467.00
2492,華新科,109,Q4,12093768.00
2492,華新科,109,Q2,5830686.00
2493,揚博,109,Q3,230672.00
2493,揚博,109,Q1,-450.00
2493,揚博,109,Q4,308047.00
2493,揚博,109,Q2,94980.00
2495,普安,109,Q4,121612.00
2495,普安,109,Q3,67056.00
2495,普安,109,Q1,10645.00
2495,普安,109,Q2,107784.00
2496,卓越,109,Q4,137968.00
2496,卓越,109,Q3,38803.00
2496,卓越,109,Q1,-47528.00
2496,卓越,109,Q2,82574.00
2497,怡利電,109,Q1,31067.00
2497,怡利電,109,Q2,18744.00
2497,怡利電,109,Q3,15104.00
2497,怡利電,109,Q4,150629.00
2498,宏達電,109,Q3,-6303920.00
2498,宏達電,109,Q1,-2966656.00
2498,宏達電,109,Q2,-4703424.00
2498,宏達電,109,Q4,-7481871.00
2501,國建,109,Q1,-2622486.00
2501,國建,109,Q4,1801254.00
2501,國建,109,Q2,-2913419.00
2501,國建,109,Q3,-1313358.00
2504,國產,109,Q3,2358281.00
2504,國產,109,Q4,2837737.00
2504,國產,109,Q2,1695323.00
2504,國產,109,Q1,876542.00
2505,國揚,109,Q3,8279462.00
2505,國揚,109,Q2,8538266.00
2505,國揚,109,Q4,9066127.00
2505,國揚,109,Q1,-307134.00
2506,太設,109,Q1,-235112.00
2506,太設,109,Q2,-242702.00
2506,太設,109,Q4,1542212.00
2506,太設,109,Q3,161525.00
2509,全坤建,109,Q1,109167.00
2509,全坤建,109,Q2,-12459.00
2509,全坤建,109,Q3,25757.00
2509,全坤建,109,Q4,398309.00
2511,太子,109,Q1,399244.00
2511,太子,109,Q4,4551618.00
2511,太子,109,Q3,3202079.00
2511,太子,109,Q2,790230.00
2514,龍邦,109,Q1,-626519.00
2514,龍邦,109,Q4,-1510130.00
2514,龍邦,109,Q2,-567176.00
2514,龍邦,109,Q3,-1314327.00
2515,中工,109,Q2,-694699.00
2515,中工,109,Q3,-365904.00
2515,中工,109,Q4,547234.00
2515,中工,109,Q1,-653074.00
2516,新建,109,Q3,-356605.00
2516,新建,109,Q4,-280137.00
2516,新建,109,Q2,-250549.00
2516,新建,109,Q1,-406033.00
2520,冠德,109,Q3,3467834.00
2520,冠德,109,Q4,9885454.00
2520,冠德,109,Q1,-112725.00
2520,冠德,109,Q2,3083526.00
2524,京城,109,Q4,5126007.00
2524,京城,109,Q1,1305920.00
2524,京城,109,Q3,4410361.00
2524,京城,109,Q2,2601055.00
2527,宏璟,109,Q3,401469.00
2527,宏璟,109,Q4,1473372.00
2527,宏璟,109,Q1,106657.00
2527,宏璟,109,Q2,86211.00
2528,皇普,109,Q2,-2094983.00
2528,皇普,109,Q1,-1035360.00
2528,皇普,109,Q3,-2475091.00
2528,皇普,109,Q4,-3235330.00
2530,華建,109,Q4,-1556823.00
2530,華建,109,Q1,47755.00
2530,華建,109,Q3,-131372.00
2530,華建,109,Q2,18589.00
2534,宏盛,109,Q3,-3605516.00
2534,宏盛,109,Q4,-4356524.00
2534,宏盛,109,Q2,-1625806.00
2534,宏盛,109,Q1,-529222.00
2535,達欣工,109,Q2,459106.00
2535,達欣工,109,Q4,4205766.00
2535,達欣工,109,Q3,2704482.00
2535,達欣工,109,Q1,-502700.00
2536,宏普,109,Q2,85452.00
2536,宏普,109,Q3,-2166981.00
2536,宏普,109,Q4,-3549665.00
2536,宏普,109,Q1,221451.00
2537,聯上發,109,Q1,-217586.00
2537,聯上發,109,Q3,-2347494.00
2537,聯上發,109,Q4,-2807179.00
2537,聯上發,109,Q2,41222.00
2538,基泰,109,Q2,-19754.00
2538,基泰,109,Q4,-251866.00
2538,基泰,109,Q3,-98592.00
2538,基泰,109,Q1,15953.00
2539,櫻花建,109,Q1,-1501518.00
2539,櫻花建,109,Q3,-3744231.00
2539,櫻花建,109,Q2,-2036836.00
2539,櫻花建,109,Q4,-3585539.00
2540,愛山林,109,Q2,-383492.00
2540,愛山林,109,Q1,252938.00
2540,愛山林,109,Q4,-491257.00
2540,愛山林,109,Q3,-495668.00
2542,興富發,109,Q1,-11343440.00
2542,興富發,109,Q3,-14002073.00
2542,興富發,109,Q2,-18240990.00
2542,興富發,109,Q4,-23027224.00
2543,皇昌,109,Q2,-13753.00
2543,皇昌,109,Q1,-20876.00
2543,皇昌,109,Q3,-426611.00
2543,皇昌,109,Q4,-387331.00
2545,皇翔,109,Q2,355455.00
2545,皇翔,109,Q3,2382388.00
2545,皇翔,109,Q4,1348523.00
2545,皇翔,109,Q1,534906.00
2546,根基,109,Q2,406278.00
2546,根基,109,Q4,1985937.00
2546,根基,109,Q1,572332.00
2546,根基,109,Q3,831292.00
2547,日勝生,109,Q3,-528597.00
2547,日勝生,109,Q4,-204553.00
2547,日勝生,109,Q1,-663127.00
2547,日勝生,109,Q2,-681847.00
2548,華固,109,Q1,-711327.00
2548,華固,109,Q2,3403278.00
2548,華固,109,Q3,2965149.00
2548,華固,109,Q4,1215409.00
2596,綠意,109,Q1,-330817.00
2596,綠意,109,Q4,86704.00
2596,綠意,109,Q2,-365257.00
2596,綠意,109,Q3,-191081.00
2597,潤弘,109,Q3,372528.00
2597,潤弘,109,Q2,131151.00
2597,潤弘,109,Q1,115441.00
2597,潤弘,109,Q4,1023509.00
2601,益航,109,Q4,200141.00
2601,益航,109,Q1,-1122450.00
2601,益航,109,Q2,-664619.00
2601,益航,109,Q3,-132456.00
2603,長榮,109,Q3,29404943.00
2603,長榮,109,Q2,13405953.00
2603,長榮,109,Q1,2479889.00
2603,長榮,109,Q4,51858045.00
2605,新興,109,Q2,1021218.00
2605,新興,109,Q1,292084.00
2605,新興,109,Q4,2436234.00
2605,新興,109,Q3,1807674.00
2606,裕民,109,Q2,1421840.00
2606,裕民,109,Q1,1089279.00
2606,裕民,109,Q3,2655568.00
2606,裕民,109,Q4,3448289.00
2607,榮運,109,Q4,2785172.00
2607,榮運,109,Q2,1800493.00
2607,榮運,109,Q1,918237.00
2607,榮運,109,Q3,2102712.00
2608,嘉里大榮,109,Q1,461808.00
2608,嘉里大榮,109,Q2,1061111.00
2608,嘉里大榮,109,Q4,3040079.00
2608,嘉里大榮,109,Q3,2034355.00
2609,陽明,109,Q2,11020767.00
2609,陽明,109,Q4,35042626.00
2609,陽明,109,Q3,16095808.00
2609,陽明,109,Q1,3629516.00
2610,華航,109,Q4,9723475.00
2610,華航,109,Q2,-3740792.00
2610,華航,109,Q3,2741930.00
2610,華航,109,Q1,-6738921.00
2611,志信,109,Q2,-43980.00
2611,志信,109,Q1,-42377.00
2611,志信,109,Q3,-15704.00
2611,志信,109,Q4,-57359.00
2612,中航,109,Q2,288712.00
2612,中航,109,Q4,876966.00
2612,中航,109,Q3,597638.00
2612,中航,109,Q1,128450.00
2613,中櫃,109,Q1,110244.00
2613,中櫃,109,Q2,296328.00
2613,中櫃,109,Q4,726534.00
2613,中櫃,109,Q3,457785.00
2614,東森,109,Q4,1169417.00
2614,東森,109,Q1,303170.00
2614,東森,109,Q2,776055.00
2614,東森,109,Q3,748703.00
2615,萬海,109,Q4,17567029.00
2615,萬海,109,Q1,954916.00
2615,萬海,109,Q2,3939265.00
2615,萬海,109,Q3,6943374.00
2616,山隆,109,Q2,458140.00
2616,山隆,109,Q3,936965.00
2616,山隆,109,Q1,252059.00
2616,山隆,109,Q4,1254764.00
2617,台航,109,Q1,177377.00
2617,台航,109,Q4,886274.00
2617,台航,109,Q3,631397.00
2617,台航,109,Q2,386670.00
2618,長榮航,109,Q1,-5308607.00
2618,長榮航,109,Q3,-697020.00
2618,長榮航,109,Q2,-2748609.00
2618,長榮航,109,Q4,5370613.00
2630,亞航,109,Q3,154.00
2630,亞航,109,Q1,-268102.00
2630,亞航,109,Q2,-34698.00
2630,亞航,109,Q4,211104.00
2633,台灣高鐵,109,Q4,-1531734.00
2633,台灣高鐵,109,Q2,-3875571.00
2633,台灣高鐵,109,Q3,-6125594.00
2633,台灣高鐵,109,Q1,3714863.00
2634,漢翔,109,Q2,-2028988.00
2634,漢翔,109,Q3,2976822.00
2634,漢翔,109,Q1,-1684284.00
2634,漢翔,109,Q4,4844843.00
2636,台驊控股,109,Q2,198368.00
2636,台驊控股,109,Q1,83460.00
2636,台驊控股,109,Q4,336628.00
2636,台驊控股,109,Q3,491716.00
2637,慧洋-KY,109,Q3,3177704.00
2637,慧洋-KY,109,Q2,1945774.00
2637,慧洋-KY,109,Q4,4752461.00
2637,慧洋-KY,109,Q1,952938.00
2640,大車隊,109,Q1,104348.00
2640,大車隊,109,Q2,186828.00
2640,大車隊,109,Q3,307472.00
2640,大車隊,109,Q4,475858.00
2641,正德,109,Q1,85395.00
2641,正德,109,Q2,144438.00
2641,正德,109,Q3,218235.00
2641,正德,109,Q4,345797.00
2642,宅配通,109,Q3,304211.00
2642,宅配通,109,Q2,208701.00
2642,宅配通,109,Q1,75282.00
2642,宅配通,109,Q4,475662.00
2643,捷迅,109,Q1,46426.00
2643,捷迅,109,Q4,248974.00
2643,捷迅,109,Q3,268329.00
2643,捷迅,109,Q2,139009.00
2645,長榮航太,109,Q4,7919957.00
2701,萬企,109,Q1,55406.00
2701,萬企,109,Q2,57945.00
2701,萬企,109,Q3,82178.00
2701,萬企,109,Q4,112175.00
2702,華園,109,Q2,-27097.00
2702,華園,109,Q1,27071.00
2702,華園,109,Q4,-131009.00
2702,華園,109,Q3,-83561.00
2704,國賓,109,Q3,12844.00
2704,國賓,109,Q1,-188297.00
2704,國賓,109,Q4,70795.00
2704,國賓,109,Q2,-135473.00
2705,六福,109,Q3,87375.00
2705,六福,109,Q4,182974.00
2705,六福,109,Q2,-154023.00
2705,六福,109,Q1,-103921.00
2706,第一店,109,Q2,60920.00
2706,第一店,109,Q1,52734.00
2706,第一店,109,Q3,93937.00
2706,第一店,109,Q4,132540.00
2707,晶華,109,Q2,390231.00
2707,晶華,109,Q1,58202.00
2707,晶華,109,Q3,1408633.00
2707,晶華,109,Q4,1019407.00
2712,遠雄來,109,Q3,158089.00
2712,遠雄來,109,Q4,204433.00
2712,遠雄來,109,Q1,-2856.00
2712,遠雄來,109,Q2,58230.00
2718,全心投控,109,Q4,-263624.00
2718,全心投控,109,Q3,-182422.00
2718,全心投控,109,Q2,-128362.00
2718,全心投控,109,Q1,-32541.00
2719,燦星旅,109,Q4,-167558.00
2719,燦星旅,109,Q1,-80288.00
2719,燦星旅,109,Q3,-115031.00
2719,燦星旅,109,Q2,20037.00
2722,夏都,109,Q2,41591.00
2722,夏都,109,Q3,175312.00
2722,夏都,109,Q4,233317.00
2722,夏都,109,Q1,-12408.00
2723,美食-KY,109,Q4,3905028.00
2723,美食-KY,109,Q2,1401990.00
2723,美食-KY,109,Q3,2736269.00
2723,美食-KY,109,Q1,811816.00
2724,藝舍-KY,109,Q1,5311.00
2724,藝舍-KY,109,Q2,11699.00
2724,藝舍-KY,109,Q3,63374.00
2724,藝舍-KY,109,Q4,76752.00
2726,雅茗-KY,109,Q4,628064.00
2726,雅茗-KY,109,Q1,-30121.00
2726,雅茗-KY,109,Q2,262505.00
2726,雅茗-KY,109,Q3,502473.00
2727,王品,109,Q1,-6156.00
2727,王品,109,Q3,1614018.00
2727,王品,109,Q2,835043.00
2727,王品,109,Q4,2369968.00
2729,瓦城,109,Q1,231877.00
2729,瓦城,109,Q4,1329229.00
2729,瓦城,109,Q2,541418.00
2729,瓦城,109,Q3,1045131.00
2731,雄獅,109,Q3,-1096848.00
2731,雄獅,109,Q4,-1439861.00
2731,雄獅,109,Q1,-817119.00
2731,雄獅,109,Q2,-838139.00
2732,六角,109,Q3,523882.00
2732,六角,109,Q4,407332.00
2732,六角,109,Q2,126150.00
2732,六角,109,Q1,1526.00
2734,易飛網,109,Q2,62452.00
2734,易飛網,109,Q1,21904.00
2734,易飛網,109,Q3,-48804.00
2734,易飛網,109,Q4,-73055.00
2736,富野,109,Q4,212730.00
2736,富野,109,Q3,124872.00
2736,富野,109,Q2,41237.00
2736,富野,109,Q1,26845.00
2739,寒舍,109,Q4,803156.00
2739,寒舍,109,Q3,343226.00
2739,寒舍,109,Q1,177484.00
2739,寒舍,109,Q2,273746.00
2740,天蔥,109,Q3,-14071.00
2740,天蔥,109,Q2,-15567.00
2740,天蔥,109,Q1,-13684.00
2740,天蔥,109,Q4,-18371.00
2743,山富,109,Q3,-144142.00
2743,山富,109,Q1,-53477.00
2743,山富,109,Q4,-157604.00
2743,山富,109,Q2,-31125.00
2745,五福,109,Q1,-96022.00
2745,五福,109,Q3,-173582.00
2745,五福,109,Q2,-87940.00
2745,五福,109,Q4,-229594.00
2748,雲品,109,Q1,-99956.00
2748,雲品,109,Q3,124554.00
2748,雲品,109,Q2,-63654.00
2748,雲品,109,Q4,398431.00
2751,王座,109,Q2,44204.00
2751,王座,109,Q4,130182.00
2752,豆府,109,Q1,85169.00
2752,豆府,109,Q4,421347.00
2752,豆府,109,Q2,164363.00
2752,豆府,109,Q3,302054.00
2753,八方雲集,109,Q4,1280515.00
2753,八方雲集,109,Q2,564176.00
2754,亞洲藏壽司,109,Q1,61555.00
2754,亞洲藏壽司,109,Q2,135922.00
2754,亞洲藏壽司,109,Q3,269891.00
2754,亞洲藏壽司,109,Q4,414255.00
2755,揚秦,109,Q4,172974.00
2755,揚秦,109,Q3,122216.00
2755,揚秦,109,Q2,59360.00
2756,聯發國際,109,Q4,114879.00
2756,聯發國際,109,Q2,23194.00
2801,彰銀,109,Q3,-14341664.00
2801,彰銀,109,Q1,-35887326.00
2801,彰銀,109,Q4,24889831.00
2801,彰銀,109,Q2,-53349900.00
2812,台中銀,109,Q2,19369405.00
2812,台中銀,109,Q1,5351463.00
2812,台中銀,109,Q3,17032957.00
2812,台中銀,109,Q4,23761460.00
2816,旺旺保,109,Q1,437393.00
2816,旺旺保,109,Q4,418820.00
2816,旺旺保,109,Q2,266379.00
2816,旺旺保,109,Q3,897071.00
2820,華票,109,Q3,-3980718.00
2820,華票,109,Q2,-1387003.00
2820,華票,109,Q4,4856260.00
2820,華票,109,Q1,-29874.00
2832,台產,109,Q4,534945.00
2832,台產,109,Q1,-280205.00
2832,台產,109,Q2,368825.00
2832,台產,109,Q3,-350103.00
2834,臺企銀,109,Q1,-24476378.00
2834,臺企銀,109,Q2,-42792880.00
2834,臺企銀,109,Q4,-48262202.00
2834,臺企銀,109,Q3,-39982249.00
2836,高雄銀,109,Q3,-2823784.00
2836,高雄銀,109,Q2,-627011.00
2836,高雄銀,109,Q4,-5019201.00
2836,高雄銀,109,Q1,-3755378.00
2838,聯邦銀,109,Q3,12546444.00
2838,聯邦銀,109,Q1,3386982.00
2838,聯邦銀,109,Q4,8879401.00
2838,聯邦銀,109,Q2,12370826.00
2845,遠東銀,109,Q3,10767604.00
2845,遠東銀,109,Q1,10996527.00
2845,遠東銀,109,Q2,-11370863.00
2845,遠東銀,109,Q4,15025690.00
2849,安泰銀,109,Q4,-1494971.00
2849,安泰銀,109,Q3,-353939.00
2849,安泰銀,109,Q1,-1623414.00
2849,安泰銀,109,Q2,79649.00
2850,新產,109,Q3,1572144.00
2850,新產,109,Q4,2107744.00
2850,新產,109,Q2,843789.00
2850,新產,109,Q1,-202341.00
2851,中再保,109,Q3,5070158.00
2851,中再保,109,Q4,2985542.00
2851,中再保,109,Q2,3021411.00
2851,中再保,109,Q1,4233298.00
2852,第一保,109,Q4,251496.00
2852,第一保,109,Q1,-252278.00
2852,第一保,109,Q2,7113.00
2852,第一保,109,Q3,141928.00
2855,統一證,109,Q2,2686039.00
2855,統一證,109,Q4,7462460.00
2855,統一證,109,Q3,3043540.00
2855,統一證,109,Q1,7481871.00
2867,三商壽,109,Q2,29954195.00
2867,三商壽,109,Q3,28285818.00
2867,三商壽,109,Q4,79853993.00
2867,三商壽,109,Q1,-24052873.00
2880,華南金,109,Q2,24665700.00
2880,華南金,109,Q4,69885387.00
2880,華南金,109,Q1,9365619.00
2880,華南金,109,Q3,37444119.00
2881,富邦金,109,Q4,50868295.00
2881,富邦金,109,Q2,-98159180.00
2881,富邦金,109,Q1,-138809140.00
2881,富邦金,109,Q3,58237782.00
2882,國泰金,109,Q4,195756396.00
2882,國泰金,109,Q3,180467771.00
2882,國泰金,109,Q2,104294726.00
2882,國泰金,109,Q1,-16652164.00
2883,凱基金,109,Q2,88615214.00
2883,凱基金,109,Q1,20129267.00
2883,凱基金,109,Q3,63948270.00
2883,凱基金,109,Q4,158615305.00
2884,玉山金,109,Q2,9877327.00
2884,玉山金,109,Q4,15773737.00
2884,玉山金,109,Q1,-1159719.00
2884,玉山金,109,Q3,7297625.00
2885,元大金,109,Q4,26276210.00
2885,元大金,109,Q3,14724800.00
2885,元大金,109,Q2,15744081.00
2885,元大金,109,Q1,12715911.00
2886,兆豐金,109,Q1,-95763038.00
2886,兆豐金,109,Q4,-165415691.00
2886,兆豐金,109,Q2,-28436564.00
2886,兆豐金,109,Q3,-112361032.00
2887,台新新光金,109,Q1,-19704116.00
2887,台新新光金,109,Q4,7057533.00
2887,台新新光金,109,Q2,-23168748.00
2887,台新新光金,109,Q3,3984311.00
2889,國票金,109,Q4,398464.00
2889,國票金,109,Q1,-5483755.00
2889,國票金,109,Q2,-5527366.00
2889,國票金,109,Q3,-2377471.00
2890,永豐金,109,Q4,-543824.00
2890,永豐金,109,Q2,-33546577.00
2890,永豐金,109,Q3,-14715996.00
2890,永豐金,109,Q1,-29768596.00
2891,中信金,109,Q4,190751609.00
2891,中信金,109,Q1,56015571.00
2891,中信金,109,Q3,97260341.00
2891,中信金,109,Q2,-34721449.00
2892,第一金,109,Q2,-92098849.00
2892,第一金,109,Q3,-22547896.00
2892,第一金,109,Q4,-51086659.00
2892,第一金,109,Q1,-78065888.00
2897,王道銀行,109,Q3,1714733.00
2897,王道銀行,109,Q2,3250650.00
2897,王道銀行,109,Q4,-1882169.00
2897,王道銀行,109,Q1,2577919.00
2901,欣欣,109,Q2,1560.00
2901,欣欣,109,Q1,-80.00
2901,欣欣,109,Q3,20239.00
2901,欣欣,109,Q4,34173.00
2903,遠百,109,Q3,2176780.00
2903,遠百,109,Q2,-1672733.00
2903,遠百,109,Q1,-4723476.00
2903,遠百,109,Q4,10687166.00
2904,匯僑,109,Q3,205773.00
2904,匯僑,109,Q4,322157.00
2904,匯僑,109,Q1,61804.00
2904,匯僑,109,Q2,111139.00
2905,三商,109,Q2,31812566.00
2905,三商,109,Q1,-23571857.00
2905,三商,109,Q4,83423569.00
2905,三商,109,Q3,31039492.00
2906,高林,109,Q1,242322.00
2906,高林,109,Q3,420033.00
2906,高林,109,Q4,601164.00
2906,高林,109,Q2,465604.00
2908,特力,109,Q3,2775053.00
2908,特力,109,Q4,4912648.00
2908,特力,109,Q1,242463.00
2908,特力,109,Q2,711703.00
2910,統領,109,Q1,9090.00
2910,統領,109,Q3,70572.00
2910,統領,109,Q4,168185.00
2910,統領,109,Q2,6140.00
2911,麗嬰房,109,Q2,218220.00
2911,麗嬰房,109,Q1,137141.00
2911,麗嬰房,109,Q4,371975.00
2911,麗嬰房,109,Q3,255302.00
2912,統一超,109,Q3,24107852.00
2912,統一超,109,Q2,16553545.00
2912,統一超,109,Q1,6319182.00
2912,統一超,109,Q4,30332291.00
2913,農林,109,Q1,-129380.00
2913,農林,109,Q4,-145596.00
2913,農林,109,Q2,-138836.00
2913,農林,109,Q3,-109442.00
2915,潤泰全,109,Q4,-440646.00
2915,潤泰全,109,Q3,-272729.00
2915,潤泰全,109,Q1,-42908.00
2915,潤泰全,109,Q2,-516145.00
2916,滿心,109,Q1,132017.00
2916,滿心,109,Q3,111110.00
2916,滿心,109,Q2,106113.00
2916,滿心,109,Q4,177700.00
2923,鼎固-KY,109,Q1,392101.00
2923,鼎固-KY,109,Q2,1815681.00
2923,鼎固-KY,109,Q4,1675714.00
2923,鼎固-KY,109,Q3,2097496.00
2924,宏太-KY,109,Q2,-5061.00
2924,宏太-KY,109,Q1,-7172.00
2924,宏太-KY,109,Q4,-14268.00
2924,宏太-KY,109,Q3,-9570.00
2926,誠品生活,109,Q1,-297587.00
2926,誠品生活,109,Q4,1309606.00
2926,誠品生活,109,Q2,283668.00
2926,誠品生活,109,Q3,785337.00
2929,淘帝-KY,109,Q1,447871.00
2929,淘帝-KY,109,Q3,-483192.00
2929,淘帝-KY,109,Q4,-1267047.00
2929,淘帝-KY,109,Q2,363005.00
2937,集雅社,109,Q2,127896.00
2937,集雅社,109,Q1,44336.00
2937,集雅社,109,Q3,-155732.00
2937,集雅社,109,Q4,-12733.00
2939,永邑-KY,109,Q3,-298547.00
2939,永邑-KY,109,Q2,-153479.00
2939,永邑-KY,109,Q4,-21142.00
2939,永邑-KY,109,Q1,136071.00
2941,米斯特,109,Q2,22205.00
2941,米斯特,109,Q4,54665.00
2945,三商家購,109,Q4,938468.00
2945,三商家購,109,Q2,754840.00
2947,振宇五金,109,Q2,110985.00
2947,振宇五金,109,Q4,228797.00
2948,寶陞,109,Q4,48790.00
2948,寶陞,109,Q2,73611.00
3002,歐格,109,Q3,-29482.00
3002,歐格,109,Q1,-70268.00
3002,歐格,109,Q4,67497.00
3002,歐格,109,Q2,-28854.00
3003,健和興,109,Q3,148619.00
3003,健和興,109,Q1,-49720.00
3003,健和興,109,Q4,459429.00
3003,健和興,109,Q2,192034.00
3004,豐達科,109,Q3,437790.00
3004,豐達科,109,Q1,105448.00
3004,豐達科,109,Q4,526410.00
3004,豐達科,109,Q2,265109.00
3005,神基,109,Q1,554014.00
3005,神基,109,Q4,4191759.00
3005,神基,109,Q3,2706244.00
3005,神基,109,Q2,1291334.00
3006,晶豪科,109,Q4,453348.00
3006,晶豪科,109,Q2,-488810.00
3006,晶豪科,109,Q3,-715435.00
3006,晶豪科,109,Q1,-197559.00
3008,大立光,109,Q4,29050697.00
3008,大立光,109,Q1,11480374.00
3008,大立光,109,Q2,14298833.00
3008,大立光,109,Q3,20505306.00
3010,華立,109,Q1,1922766.00
3010,華立,109,Q3,1927187.00
3010,華立,109,Q2,1688060.00
3010,華立,109,Q4,1208075.00
3011,今皓,109,Q2,-29908.00
3011,今皓,109,Q4,10878.00
3011,今皓,109,Q3,17428.00
3011,今皓,109,Q1,15591.00
3013,晟銘電,109,Q4,477585.00
3013,晟銘電,109,Q3,465522.00
3013,晟銘電,109,Q2,12190.00
3013,晟銘電,109,Q1,-12052.00
3014,聯陽,109,Q2,-433907.00
3014,聯陽,109,Q1,75654.00
3014,聯陽,109,Q4,172573.00
3014,聯陽,109,Q3,-228683.00
3015,全漢,109,Q2,-236921.00
3015,全漢,109,Q4,421995.00
3015,全漢,109,Q1,460625.00
3015,全漢,109,Q3,16613.00
3016,嘉晶,109,Q1,86645.00
3016,嘉晶,109,Q3,225052.00
3016,嘉晶,109,Q4,496231.00
3016,嘉晶,109,Q2,182135.00
3017,奇鋐,109,Q2,1853962.00
3017,奇鋐,109,Q3,3532473.00
3017,奇鋐,109,Q4,4869582.00
3017,奇鋐,109,Q1,2143189.00
3018,隆銘綠能,109,Q2,9550.00
3018,隆銘綠能,109,Q4,166257.00
3018,隆銘綠能,109,Q3,20060.00
3018,隆銘綠能,109,Q1,73674.00
3019,亞光,109,Q4,2182327.00
3019,亞光,109,Q1,424175.00
3019,亞光,109,Q2,873667.00
3019,亞光,109,Q3,1603937.00
3021,鴻名,109,Q3,-6739.00
3021,鴻名,109,Q1,86912.00
3021,鴻名,109,Q2,57819.00
3021,鴻名,109,Q4,68924.00
3022,威強電,109,Q1,-17498.00
3022,威強電,109,Q3,2723.00
3022,威強電,109,Q2,124953.00
3022,威強電,109,Q4,633136.00
3023,信邦,109,Q1,463930.00
3023,信邦,109,Q3,-174825.00
3023,信邦,109,Q2,408256.00
3023,信邦,109,Q4,547690.00
3024,憶聲,109,Q1,40095.00
3024,憶聲,109,Q3,163272.00
3024,憶聲,109,Q2,46220.00
3024,憶聲,109,Q4,206442.00
3025,星通,109,Q2,-13958.00
3025,星通,109,Q3,28915.00
3025,星通,109,Q4,-19088.00
3025,星通,109,Q1,-42138.00
3026,禾伸堂,109,Q2,703430.00
3026,禾伸堂,109,Q4,901222.00
3026,禾伸堂,109,Q3,416268.00
3026,禾伸堂,109,Q1,309303.00
3027,盛達,109,Q2,-21129.00
3027,盛達,109,Q3,-56494.00
3027,盛達,109,Q4,-57688.00
3027,盛達,109,Q1,-33106.00
3028,增你強,109,Q2,207545.00
3028,增你強,109,Q3,-1771362.00
3028,增你強,109,Q4,-2440090.00
3028,增你強,109,Q1,-173312.00
3029,零壹,109,Q1,276574.00
3029,零壹,109,Q2,434513.00
3029,零壹,109,Q3,366293.00
3029,零壹,109,Q4,284098.00
3030,德律,109,Q1,165439.00
3030,德律,109,Q2,405337.00
3030,德律,109,Q4,1120219.00
3030,德律,109,Q3,519935.00
3031,佰鴻,109,Q4,301901.00
3031,佰鴻,109,Q2,202570.00
3031,佰鴻,109,Q1,174096.00
3031,佰鴻,109,Q3,276084.00
3032,偉訓,109,Q2,404105.00
3032,偉訓,109,Q3,703427.00
3032,偉訓,109,Q1,390384.00
3032,偉訓,109,Q4,623387.00
3033,威健,109,Q2,-37965.00
3033,威健,109,Q3,-629033.00
3033,威健,109,Q4,-193820.00
3033,威健,109,Q1,-1481586.00
3034,聯詠,109,Q3,7048599.00
3034,聯詠,109,Q4,15379592.00
3034,聯詠,109,Q1,1089138.00
3034,聯詠,109,Q2,3709620.00
3035,智原,109,Q1,118231.00
3035,智原,109,Q2,291112.00
3035,智原,109,Q4,700699.00
3035,智原,109,Q3,415156.00
3036,文曄,109,Q3,615844.00
3036,文曄,109,Q4,-1656161.00
3036,文曄,109,Q1,-11964002.00
3036,文曄,109,Q2,-1359215.00
3037,欣興,109,Q4,18164028.00
3037,欣興,109,Q1,3413310.00
3037,欣興,109,Q3,9527357.00
3037,欣興,109,Q2,6536410.00
3038,全台,109,Q2,137801.00
3038,全台,109,Q3,154346.00
3038,全台,109,Q4,163886.00
3038,全台,109,Q1,7300.00
3040,遠見,109,Q4,82662.00
3040,遠見,109,Q2,37324.00
3040,遠見,109,Q1,12962.00
3040,遠見,109,Q3,59891.00
3041,揚智,109,Q3,-202439.00
3041,揚智,109,Q4,-282916.00
3041,揚智,109,Q2,-137566.00
3041,揚智,109,Q1,-45662.00
3042,晶技,109,Q4,1900191.00
3042,晶技,109,Q3,905228.00
