代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1217,愛之味,110,Q2,114/10/28,,2274234.00,1529582.00,0.37
1217,愛之味,110,Q4,114/10/28,,4710880.00,3251492.00,0.41
1217,愛之味,110,Q1,114/10/28,,1095839.00,749923.00,0.14
1218,泰山,110,Q2,114/10/28,,4676907.00,3935742.00,0.62
1218,泰山,110,Q1,114/10/28,,2259043.00,1889721.00,0.34
1218,泰山,110,Q3,114/10/28,,7422702.00,6254519.00,0.91
1218,泰山,110,Q4,114/10/28,,9944978.00,8409291.00,1.22
1219,福壽,110,Q4,114/10/28,,14778782.00,13413278.00,1.00
1219,福壽,110,Q3,114/10/28,,10752418.00,9725274.00,0.79
1219,福壽,110,Q2,114/10/28,,7162575.00,6338669.00,0.88
1219,福壽,110,Q1,114/10/28,,3720354.00,3200224.00,0.73
1220,台榮,110,Q2,114/10/28,,1498149.00,1225108.00,0.69
1220,台榮,110,Q4,114/10/28,,3219386.00,2752257.00,1.00
1220,台榮,110,Q1,114/10/28,,708205.00,568791.00,0.37
1220,台榮,110,Q3,114/10/28,,2292935.00,1927797.00,0.85
1225,福懋油,110,Q1,114/10/28,,3095540.00,2709241.00,0.91
1225,福懋油,110,Q2,114/10/28,,6264704.00,5606187.00,1.38
1225,福懋油,110,Q3,114/10/28,,9447797.00,8605041.00,1.51
1225,福懋油,110,Q4,114/10/28,,13103954.00,11968692.00,2.07
1227,佳格,110,Q3,114/10/28,,24345093.00,18159804.00,2.17
1227,佳格,110,Q1,114/10/28,,8269002.00,6163468.00,0.62
1227,佳格,110,Q2,114/10/28,,15676507.00,11577941.00,1.52
1227,佳格,110,Q4,114/10/28,,34307044.00,26075184.00,2.70
1229,聯華,110,Q3,114/10/28,,8048580.00,5904395.00,2.59
1229,聯華,110,Q1,114/10/28,,2225292.00,1732128.00,0.98
1229,聯華,110,Q2,114/10/28,,5458243.00,3726058.00,2.16
1229,聯華,110,Q4,114/10/28,,11322814.00,8801727.00,2.92
1231,聯華食,110,Q4,114/10/28,,9517892.00,7315626.00,4.03
1231,聯華食,110,Q1,114/10/28,,2373553.00,1815609.00,1.02
1231,聯華食,110,Q2,114/10/28,,4530760.00,3500518.00,1.87
1231,聯華食,110,Q3,114/10/28,,6954172.00,5341942.00,2.70
1232,大統益,110,Q2,114/10/28,,9760472.00,8408160.00,4.73
1232,大統益,110,Q4,114/10/28,,20477990.00,18119818.00,7.76
1232,大統益,110,Q1,114/10/28,,4842731.00,4047615.00,3.05
1232,大統益,110,Q3,114/10/28,,14602285.00,12915563.00,5.58
1233,天仁,110,Q1,114/10/28,,478616.00,197038.00,0.18
1233,天仁,110,Q4,114/10/28,,1773001.00,782240.00,0.48
1233,天仁,110,Q2,114/10/28,,855132.00,371451.00,0.01
1233,天仁,110,Q3,114/10/28,,1282605.00,573358.00,0.23
1234,黑松,110,Q1,114/10/28,,2214899.00,1727481.00,0.33
1234,黑松,110,Q2,114/10/28,,4381849.00,3258166.00,0.73
1234,黑松,110,Q4,114/10/28,,9222874.00,6662016.00,1.98
1234,黑松,110,Q3,114/10/28,,6792222.00,4894116.00,1.34
1235,興泰,110,Q2,114/10/28,,7629.00,10459.00,-0.34
1235,興泰,110,Q3,114/10/28,,36884.00,18457.00,0.86
1235,興泰,110,Q1,114/10/28,,3821.00,6063.00,-0.13
1235,興泰,110,Q4,114/10/28,,41090.00,25684.00,0.81
1236,宏亞,110,Q1,114/10/28,,540610.00,368618.00,0.57
1236,宏亞,110,Q2,114/10/28,,822735.00,607827.00,-0.11
1236,宏亞,110,Q4,114/10/28,,1755115.00,1302824.00,-0.25
1236,宏亞,110,Q3,114/10/28,,1226345.00,915750.00,-0.24
1240,茂生農經,110,Q2,114/10/28,,1380688.00,1266767.00,1.90
1240,茂生農經,110,Q3,114/10/28,,2147657.00,1983196.00,2.60
1240,茂生農經,110,Q1,114/10/28,,645567.00,586034.00,0.96
1240,茂生農經,110,Q4,114/10/28,,2999605.00,2745174.00,3.57
1256,鮮活果汁-KY,110,Q3,114/10/28,,3883939.00,2343833.00,20.64
1256,鮮活果汁-KY,110,Q4,114/10/28,,4581970.00,2921115.00,20.94
1256,鮮活果汁-KY,110,Q1,114/10/28,,993986.00,548467.00,5.88
1256,鮮活果汁-KY,110,Q2,114/10/28,,2311328.00,1344192.00,12.86
1259,安心,110,Q2,114/10/28,,2473862.00,1880840.00,0.65
1259,安心,110,Q4,114/10/28,,5034182.00,3796202.00,3.07
1259,安心,110,Q1,114/10/28,,1285183.00,973336.00,0.65
1259,安心,110,Q3,114/10/28,,3698454.00,2790999.00,1.08
1264,德麥,110,Q2,114/10/28,,2282041.00,1442755.00,8.13
1264,德麥,110,Q1,114/10/28,,1189952.00,747317.00,4.48
1264,德麥,110,Q4,114/10/28,,4948371.00,3155094.00,16.19
1264,德麥,110,Q3,114/10/28,,3513492.00,2242075.00,11.31
1268,漢來美食,110,Q2,114/10/28,,1539579.00,923517.00,0.50
1268,漢來美食,110,Q4,114/10/28,,2929855.00,1762184.00,2.01
1268,漢來美食,110,Q3,114/10/28,,1953087.00,1241791.00,-1.83
1268,漢來美食,110,Q1,114/10/28,,1026979.00,564930.00,2.05
1294,漢田生技,110,Q4,114/10/28,,240294.00,139266.00,2.89
1294,漢田生技,110,Q2,114/10/28,,121366.00,65171.00,2.60
1301,台塑,110,Q4,114/10/28,,273598301.00,197437397.00,11.21
1301,台塑,110,Q2,114/10/28,,132254846.00,93573808.00,5.53
1301,台塑,110,Q3,114/10/28,,199191244.00,143608961.00,8.56
1301,台塑,110,Q1,114/10/28,,60601937.00,44043031.00,2.35
1303,南亞,110,Q2,114/10/28,,193698672.00,143860874.00,5.13
1303,南亞,110,Q1,114/10/28,,89710690.00,68326744.00,2.23
1303,南亞,110,Q3,114/10/28,,303626893.00,224985286.00,8.05
1303,南亞,110,Q4,114/10/28,,411670391.00,307825271.00,10.25
1304,台聚,110,Q4,114/10/28,,71755542.00,54001841.00,4.84
1304,台聚,110,Q1,114/10/28,,16194178.00,11737736.00,1.16
1304,台聚,110,Q3,114/10/28,,52404697.00,39882593.00,3.36
1304,台聚,110,Q2,114/10/28,,33940936.00,25193506.00,2.38
1305,華夏,110,Q4,114/10/28,,20221524.00,15181144.00,4.25
1305,華夏,110,Q1,114/10/28,,4978665.00,3381674.00,1.49
1305,華夏,110,Q3,114/10/28,,15099697.00,11263610.00,3.22
1305,華夏,110,Q2,114/10/28,,9554573.00,6771516.00,2.36
1307,三芳,110,Q1,114/10/28,,2589090.00,1961182.00,0.51
1307,三芳,110,Q3,114/10/28,,6268565.00,5091055.00,0.24
1307,三芳,110,Q2,114/10/28,,4583193.00,3524228.00,0.65
1307,三芳,110,Q4,114/10/28,,8384007.00,6909767.00,0.29
1308,亞聚,110,Q1,114/10/28,,1852605.00,1209746.00,0.95
1308,亞聚,110,Q2,114/10/28,,4188280.00,2707737.00,2.54
1308,亞聚,110,Q4,114/10/28,,9565813.00,5968145.00,5.22
1308,亞聚,110,Q3,114/10/28,,6651233.00,4325165.00,3.64
1309,台達化,110,Q1,114/10/28,,4536148.00,3703468.00,1.42
1309,台達化,110,Q3,114/10/28,,15461449.00,12930049.00,3.70
1309,台達化,110,Q2,114/10/28,,10104088.00,8329979.00,2.99
1309,台達化,110,Q4,114/10/28,,20771165.00,17385209.00,4.89
1310,台苯,110,Q1,114/10/28,,2137879.00,1850450.00,0.45
1310,台苯,110,Q2,114/10/28,,5568090.00,5077212.00,0.93
1310,台苯,110,Q4,114/10/28,,11714016.00,11581104.00,0.20
1310,台苯,110,Q3,114/10/28,,8856418.00,8496137.00,0.65
1312,國喬,110,Q2,114/10/28,,11167096.00,8382030.00,3.95
1312,國喬,110,Q4,114/10/28,,22547353.00,17904677.00,6.47
1312,國喬,110,Q1,114/10/28,,5234020.00,3791503.00,2.13
1312,國喬,110,Q3,114/10/28,,16817034.00,12970477.00,5.56
1313,聯成,110,Q4,114/10/28,,81942428.00,76803852.00,1.66
1313,聯成,110,Q1,114/10/28,,17109846.00,14770388.00,0.99
1313,聯成,110,Q3,114/10/28,,60094158.00,54565126.00,2.34
1313,聯成,110,Q2,114/10/28,,37815818.00,33748271.00,1.88
1314,中石化,110,Q3,114/10/28,,26071642.00,21967813.00,1.03
1314,中石化,110,Q2,114/10/28,,16678382.00,13686696.00,0.67
1314,中石化,110,Q1,114/10/28,,7436525.00,6324757.00,0.20
1314,中石化,110,Q4,114/10/28,,35163380.00,30066937.00,1.09
1315,達新,110,Q4,114/10/28,,2378900.00,2012513.00,0.04
1315,達新,110,Q1,114/10/28,,539193.00,440003.00,0.24
1315,達新,110,Q2,114/10/28,,1081362.00,907257.00,-1.77
1315,達新,110,Q3,114/10/28,,1763378.00,1491063.00,-0.02
1316,上曜,110,Q2,114/10/28,,460113.00,351925.00,-0.27
1316,上曜,110,Q3,114/10/28,,791786.00,615874.00,-0.35
1316,上曜,110,Q1,114/10/28,,217609.00,167306.00,-0.20
1316,上曜,110,Q4,114/10/28,,1035758.00,835924.00,-0.50
1319,東陽,110,Q3,114/10/28,,13444223.00,10836675.00,0.85
1319,東陽,110,Q2,114/10/28,,8976677.00,7213406.00,0.66
1319,東陽,110,Q1,114/10/28,,4518336.00,3589607.00,0.42
1319,東陽,110,Q4,114/10/28,,18380295.00,14893150.00,1.16
1321,大洋,110,Q3,114/10/28,,4826637.00,4519045.00,1.52
1321,大洋,110,Q4,114/10/28,,6490333.00,6005716.00,1.45
1321,大洋,110,Q1,114/10/28,,1534728.00,1387023.00,1.13
1321,大洋,110,Q2,114/10/28,,3185808.00,2961172.00,0.87
1323,永裕,110,Q4,114/10/28,,3797590.00,2883420.00,3.04
1323,永裕,110,Q3,114/10/28,,2762566.00,2083596.00,2.26
1323,永裕,110,Q1,114/10/28,,829904.00,628853.00,0.62
1323,永裕,110,Q2,114/10/28,,1770174.00,1332938.00,1.53
1324,地球,110,Q4,114/10/28,,1076840.00,911734.00,0.01
1324,地球,110,Q3,114/10/28,,795503.00,675868.00,-0.09
1324,地球,110,Q2,114/10/28,,518682.00,436079.00,-0.04
1324,地球,110,Q1,114/10/28,,251889.00,212498.00,-0.04
1325,恆大,110,Q2,114/10/28,,872769.00,459295.00,3.47
1325,恆大,110,Q3,114/10/28,,1041889.00,609062.00,3.18
1325,恆大,110,Q4,114/10/28,,1191043.00,751250.00,3.26
1325,恆大,110,Q1,114/10/28,,470661.00,246618.00,1.84
1326,台化,110,Q2,114/10/28,,180029908.00,145548258.00,4.32
1326,台化,110,Q1,114/10/28,,84154251.00,67276362.00,2.20
1326,台化,110,Q3,114/10/28,,271155846.00,226206266.00,5.95
1326,台化,110,Q4,114/10/28,,365812098.00,312373726.00,6.56
1336,台翰,110,Q2,114/10/28,,940270.00,793246.00,0.21
1336,台翰,110,Q4,114/10/28,,2085430.00,1740378.00,1.00
1336,台翰,110,Q1,114/10/28,,379772.00,320083.00,0.06
1336,台翰,110,Q3,114/10/28,,1497365.00,1250578.00,0.50
1337,再生-KY,110,Q4,114/10/28,,1107098.00,1301822.00,-1.71
1337,再生-KY,110,Q2,114/10/28,,595303.00,654691.00,-0.77
1337,再生-KY,110,Q3,114/10/28,,864469.00,986166.00,-1.32
1337,再生-KY,110,Q1,114/10/28,,264943.00,295040.00,-0.39
1338,廣華-KY,110,Q4,114/10/28,,7314879.00,5775024.00,4.04
1338,廣華-KY,110,Q2,114/10/28,,3347799.00,2636832.00,1.66
1338,廣華-KY,110,Q1,114/10/28,,1774356.00,1350171.00,1.37
1338,廣華-KY,110,Q3,114/10/28,,5077961.00,3984066.00,2.67
1339,昭輝,110,Q2,114/10/28,,981371.00,746518.00,0.73
1339,昭輝,110,Q4,114/10/28,,1918100.00,1472524.00,1.83
1339,昭輝,110,Q1,114/10/28,,516642.00,387865.00,0.78
1339,昭輝,110,Q3,114/10/28,,1443711.00,1104358.00,1.05
1340,勝悅-KY,110,Q3,114/10/28,,463150.00,713461.00,-2.09
1340,勝悅-KY,110,Q4,114/10/28,,650629.00,1029498.00,-3.35
1340,勝悅-KY,110,Q1,114/10/28,,119459.00,176950.00,-0.48
1340,勝悅-KY,110,Q2,114/10/28,,284367.00,433296.00,-1.25
1341,富林-KY,110,Q1,114/10/28,,758254.00,567839.00,2.18
1341,富林-KY,110,Q4,114/10/28,,2765512.00,2180658.00,5.99
1341,富林-KY,110,Q2,114/10/28,,1460179.00,1104689.00,3.91
1341,富林-KY,110,Q3,114/10/28,,1992158.00,1558091.00,4.49
1342,八貫,110,Q1,114/10/28,,436272.00,336632.00,0.75
1342,八貫,110,Q4,114/10/28,,2068395.00,1582583.00,3.92
1342,八貫,110,Q2,114/10/28,,896619.00,694747.00,1.59
1342,八貫,110,Q3,114/10/28,,1420531.00,1089291.00,2.71
1402,遠東新,110,Q1,114/10/28,,56248001.00,44344974.00,0.54
1402,遠東新,110,Q4,114/10/28,,238806217.00,192320517.00,1.94
1402,遠東新,110,Q3,114/10/28,,173187511.00,138635809.00,1.70
1402,遠東新,110,Q2,114/10/28,,114741984.00,91007795.00,1.25
1409,新纖,110,Q3,114/10/28,,,,1.86
1409,新纖,110,Q1,114/10/28,,,,0.44
1409,新纖,110,Q4,114/10/28,,,,2.41
1409,新纖,110,Q2,114/10/28,,,,1.11
1410,南染,110,Q3,114/10/28,,361002.00,224307.00,0.97
1410,南染,110,Q2,114/10/28,,239280.00,146295.00,0.64
1410,南染,110,Q4,114/10/28,,477354.00,294358.00,1.29
1410,南染,110,Q1,114/10/28,,108312.00,68747.00,0.26
1413,宏洲,110,Q4,114/10/28,,2965326.00,2771775.00,0.80
1413,宏洲,110,Q1,114/10/28,,617660.00,582987.00,0.05
1413,宏洲,110,Q2,114/10/28,,1380872.00,1300259.00,0.24
1413,宏洲,110,Q3,114/10/28,,2131349.00,2005996.00,0.46
1414,東和,110,Q1,114/10/28,,202938.00,163967.00,0.08
1414,東和,110,Q4,114/10/28,,809714.00,624897.00,0.65
1414,東和,110,Q2,114/10/28,,400292.00,317886.00,0.22
1414,東和,110,Q3,114/10/28,,598416.00,469535.00,0.50
1416,廣豐,110,Q1,114/10/28,,36421.00,24868.00,-0.21
1416,廣豐,110,Q3,114/10/28,,161816.00,108537.00,0.48
1416,廣豐,110,Q4,114/10/28,,236931.00,165460.00,0.44
1416,廣豐,110,Q2,114/10/28,,76795.00,55437.00,0.43
1417,嘉裕,110,Q2,114/10/28,,615277.00,254088.00,0.70
1417,嘉裕,110,Q3,114/10/28,,867060.00,398616.00,0.83
1417,嘉裕,110,Q4,114/10/28,,1322446.00,682768.00,0.51
1417,嘉裕,110,Q1,114/10/28,,318747.00,117964.00,0.52
1418,東華,110,Q3,114/10/28,,35462.00,139362.00,-4.18
1418,東華,110,Q4,114/10/28,,39297.00,157325.00,-3.10
1418,東華,110,Q1,114/10/28,,12880.00,89712.00,-2.66
1418,東華,110,Q2,114/10/28,,27528.00,119289.00,-3.58
1419,新紡,110,Q3,114/10/28,,1832293.00,1319046.00,1.34
1419,新紡,110,Q4,114/10/28,,2748914.00,2020019.00,1.51
1419,新紡,110,Q1,114/10/28,,549893.00,387463.00,0.22
1419,新紡,110,Q2,114/10/28,,1184172.00,822380.00,0.32
1423,利華,110,Q4,114/10/28,,190145.00,218753.00,1.11
1423,利華,110,Q1,114/10/28,,53920.00,27080.00,0.14
1423,利華,110,Q2,114/10/28,,108585.00,77572.00,1.25
1423,利華,110,Q3,114/10/28,,137416.00,156328.00,0.99
1432,大魯閣,110,Q1,114/10/28,,233009.00,139410.00,-0.08
1432,大魯閣,110,Q2,114/10/28,,368927.00,246610.00,-1.15
1432,大魯閣,110,Q4,114/10/28,,778055.00,523187.00,-2.05
1432,大魯閣,110,Q3,114/10/28,,519502.00,368538.00,-1.79
1434,福懋,110,Q2,114/10/28,,16769028.00,14467511.00,0.67
1434,福懋,110,Q1,114/10/28,,8159917.00,7069036.00,0.34
1434,福懋,110,Q4,114/10/28,,32799007.00,28625437.00,1.27
1434,福懋,110,Q3,114/10/28,,24348138.00,21111802.00,1.06
1435,中福,110,Q2,114/10/28,,7002.00,712.00,-0.32
1435,中福,110,Q1,114/10/28,,3384.00,343.00,-0.07
1435,中福,110,Q3,114/10/28,,10679.00,1223.00,-0.39
1435,中福,110,Q4,114/10/28,,14048.00,1105.00,0.05
1436,華友聯,110,Q2,114/10/28,,1840791.00,1212327.00,4.48
1436,華友聯,110,Q1,114/10/28,,419334.00,269041.00,0.87
1436,華友聯,110,Q3,114/10/28,,2423435.00,1619244.00,5.39
1436,華友聯,110,Q4,114/10/28,,2579156.00,1723337.00,5.08
1437,勤益控,110,Q4,114/10/28,,698041.00,222329.00,2.25
1437,勤益控,110,Q3,114/10/28,,500445.00,131080.00,1.66
1437,勤益控,110,Q2,114/10/28,,319091.00,84448.00,1.16
1437,勤益控,110,Q1,114/10/28,,178650.00,41131.00,0.67
1438,三地開發,110,Q2,114/10/28,,428.00,172.00,-0.13
1438,三地開發,110,Q1,114/10/28,,407.00,157.00,-0.06
1438,三地開發,110,Q3,114/10/28,,496.00,219.00,0.18
1438,三地開發,110,Q4,114/10/28,,12297.00,5660.00,0.57
1439,雋揚,110,Q4,114/10/28,,78799.00,78771.00,1.39
1439,雋揚,110,Q1,114/10/28,,22525.00,22815.00,0.33
1439,雋揚,110,Q3,114/10/28,,60303.00,60465.00,0.79
1439,雋揚,110,Q2,114/10/28,,41613.00,41931.00,0.29
1440,南紡,110,Q2,114/10/28,,10652039.00,8601858.00,1.29
1440,南紡,110,Q4,114/10/28,,20193510.00,16908462.00,1.77
1440,南紡,110,Q1,114/10/28,,5341594.00,4314628.00,0.68
1440,南紡,110,Q3,114/10/28,,15021824.00,12500572.00,1.56
1441,大東,110,Q1,114/10/28,,372024.00,364314.00,-0.03
1441,大東,110,Q2,114/10/28,,750034.00,699860.00,-0.07
1441,大東,110,Q4,114/10/28,,1546490.00,1473868.00,-0.75
1441,大東,110,Q3,114/10/28,,1111505.00,1054251.00,-0.33
1442,名軒,110,Q3,114/10/28,,3205239.00,2437493.00,1.42
1442,名軒,110,Q1,114/10/28,,361293.00,273348.00,0.12
1442,名軒,110,Q2,114/10/28,,1361024.00,1029683.00,0.57
1442,名軒,110,Q4,114/10/28,,3450135.00,2633984.00,1.41
1443,立益物流,110,Q2,114/10/28,,321769.00,216463.00,0.30
1443,立益物流,110,Q4,114/10/28,,866817.00,609797.00,1.65
1443,立益物流,110,Q1,114/10/28,,159162.00,110776.00,0.25
1443,立益物流,110,Q3,114/10/28,,547515.00,367238.00,0.35
1444,力麗,110,Q3,114/10/28,,7868803.00,6954880.00,0.20
1444,力麗,110,Q2,114/10/28,,4802509.00,4265753.00,0.13
1444,力麗,110,Q1,114/10/28,,2202304.00,1927409.00,0.08
1444,力麗,110,Q4,114/10/28,,10878183.00,9572963.00,0.68
1445,大宇,110,Q2,114/10/28,,559990.00,530304.00,-0.10
1445,大宇,110,Q1,114/10/28,,268568.00,254360.00,-0.11
1445,大宇,110,Q3,114/10/28,,884068.00,832398.00,-0.18
1445,大宇,110,Q4,114/10/28,,1254148.00,1170066.00,-0.19
1446,宏和,110,Q4,114/10/28,,193226.00,146467.00,-0.12
1446,宏和,110,Q3,114/10/28,,152742.00,110448.00,-0.11
1446,宏和,110,Q2,114/10/28,,113075.00,75128.00,0.06
1446,宏和,110,Q1,114/10/28,,83192.00,48229.00,0.15
1447,力鵬,110,Q1,114/10/28,,5878346.00,5491906.00,0.18
1447,力鵬,110,Q3,114/10/28,,17596336.00,16665123.00,0.31
1447,力鵬,110,Q4,114/10/28,,24252436.00,23111115.00,0.31
1447,力鵬,110,Q2,114/10/28,,12007204.00,11251887.00,0.30
1449,佳和,110,Q2,114/10/28,,1424169.00,1253196.00,0.80
1449,佳和,110,Q3,114/10/28,,2148122.00,1900954.00,0.62
1449,佳和,110,Q4,114/10/28,,2785873.00,2532688.00,0.83
1449,佳和,110,Q1,114/10/28,,589464.00,541158.00,-0.84
1451,年興,110,Q1,114/10/28,,1737738.00,1603920.00,0.33
1451,年興,110,Q3,114/10/28,,5919311.00,5438715.00,0.84
1451,年興,110,Q2,114/10/28,,3592414.00,3337580.00,0.39
1451,年興,110,Q4,114/10/28,,8012461.00,7339242.00,1.23
1452,宏益,110,Q2,114/10/28,,1004251.00,810416.00,1.83
1452,宏益,110,Q3,114/10/28,,1505093.00,1228987.00,2.20
1452,宏益,110,Q1,114/10/28,,513362.00,407517.00,1.01
1452,宏益,110,Q4,114/10/28,,2097672.00,1721339.00,2.65
1453,大將,110,Q4,114/10/28,,44286.00,18379.00,1.05
1453,大將,110,Q1,114/10/28,,16058.00,12153.00,0.07
1453,大將,110,Q3,114/10/28,,16286.00,8871.00,0.02
1453,大將,110,Q2,114/10/28,,16172.00,13792.00,0.04
1454,台富,110,Q3,114/10/28,,1180132.00,1085223.00,0.06
1454,台富,110,Q2,114/10/28,,786009.00,727767.00,0.02
1454,台富,110,Q1,114/10/28,,367005.00,345078.00,-0.05
1454,台富,110,Q4,114/10/28,,1574819.00,1446530.00,0.04
1455,集盛,110,Q1,114/10/28,,2363278.00,2022551.00,0.72
1455,集盛,110,Q3,114/10/28,,8097353.00,7063714.00,1.58
1455,集盛,110,Q4,114/10/28,,11218513.00,9996561.00,1.73
1455,集盛,110,Q2,114/10/28,,5107158.00,4357696.00,1.74
1456,怡華,110,Q2,114/10/28,,1388994.00,895883.00,3.55
1456,怡華,110,Q1,114/10/28,,543793.00,360122.00,1.28
1456,怡華,110,Q3,114/10/28,,2113184.00,1505965.00,3.56
1456,怡華,110,Q4,114/10/28,,2363236.00,1711267.00,4.85
1457,宜進,110,Q3,114/10/28,,3086383.00,2667923.00,0.95
1457,宜進,110,Q4,114/10/28,,4146179.00,3590229.00,0.90
1457,宜進,110,Q1,114/10/28,,951136.00,827369.00,0.31
1457,宜進,110,Q2,114/10/28,,2054225.00,1771580.00,0.81
1459,聯發,110,Q2,114/10/28,,1273460.00,1181943.00,0.95
1459,聯發,110,Q4,114/10/28,,2469456.00,2366793.00,2.01
1459,聯發,110,Q3,114/10/28,,1884587.00,1787403.00,1.84
1459,聯發,110,Q1,114/10/28,,674591.00,621290.00,0.48
1460,宏遠,110,Q4,114/10/28,,10006733.00,8088599.00,0.39
1460,宏遠,110,Q3,114/10/28,,6912016.00,5558338.00,0.27
1460,宏遠,110,Q1,114/10/28,,2142152.00,1721288.00,0.04
1460,宏遠,110,Q2,114/10/28,,4347567.00,3445006.00,0.16
1463,強盛新,110,Q4,114/10/28,,456564.00,385595.00,0.49
1463,強盛新,110,Q3,114/10/28,,322339.00,273542.00,0.20
1463,強盛新,110,Q1,114/10/28,,106948.00,85974.00,0.19
1463,強盛新,110,Q2,114/10/28,,221677.00,177197.00,0.22
1464,得力,110,Q2,114/10/28,,5072447.00,4229152.00,0.26
1464,得力,110,Q4,114/10/28,,10475685.00,8871900.00,0.48
1464,得力,110,Q1,114/10/28,,2421658.00,1992857.00,0.25
1464,得力,110,Q3,114/10/28,,7484238.00,6295419.00,0.38
1465,偉全,110,Q2,114/10/28,,164114.00,156886.00,-0.25
1465,偉全,110,Q4,114/10/28,,441525.00,408776.00,-0.93
1465,偉全,110,Q3,114/10/28,,279203.00,260780.00,-0.85
1465,偉全,110,Q1,114/10/28,,73380.00,75166.00,-0.09
1466,聚隆,110,Q3,114/10/28,,2675365.00,2188894.00,1.27
1466,聚隆,110,Q2,114/10/28,,1691389.00,1370715.00,0.86
1466,聚隆,110,Q4,114/10/28,,3570655.00,2949298.00,1.60
1466,聚隆,110,Q1,114/10/28,,781257.00,625898.00,0.36
1467,南緯,110,Q3,114/10/28,,4762312.00,3773166.00,-0.30
1467,南緯,110,Q2,114/10/28,,3125145.00,2479757.00,-0.25
1467,南緯,110,Q4,114/10/28,,6637936.00,5311863.00,-0.13
