代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1308,亞聚,108,Q2,114/10/29,,3395312.00,2971509.00,0.62
1308,亞聚,108,Q1,114/10/29,,1709711.00,1532818.00,0.25
1308,亞聚,108,Q4,114/10/29,,6791157.00,5755709.00,1.48
1309,台達化,108,Q3,114/10/29,,13464687.00,12535960.00,0.94
1309,台達化,108,Q1,114/10/29,,4600156.00,4206974.00,0.60
1309,台達化,108,Q4,114/10/29,,17672204.00,16426138.00,1.19
1309,台達化,108,Q2,114/10/29,,9081896.00,8351656.00,0.91
1310,台苯,108,Q3,114/10/29,,9460217.00,8113275.00,1.61
1310,台苯,108,Q1,114/10/29,,2937390.00,2489262.00,0.63
1310,台苯,108,Q4,114/10/29,,12219389.00,10827452.00,1.67
1310,台苯,108,Q2,114/10/29,,6255606.00,5330073.00,1.22
1312,國喬,108,Q3,114/10/29,,15574932.00,13336998.00,1.95
1312,國喬,108,Q1,114/10/29,,5005839.00,4314542.00,0.65
1312,國喬,108,Q2,114/10/29,,10546332.00,8935549.00,1.42
1312,國喬,108,Q4,114/10/29,,20468229.00,17829140.00,2.27
1313,聯成,108,Q4,114/10/29,,62714942.00,60653888.00,-0.11
1313,聯成,108,Q2,114/10/29,,31299767.00,30783157.00,-0.42
1313,聯成,108,Q1,114/10/29,,15365591.00,15123331.00,-0.11
1313,聯成,108,Q3,114/10/29,,47022441.00,45621255.00,-0.05
1314,中石化,108,Q4,114/10/29,,29624094.00,27996514.00,0.61
1314,中石化,108,Q2,114/10/29,,16435256.00,15210058.00,0.34
1314,中石化,108,Q3,114/10/29,,24483765.00,22747883.00,0.40
1314,中石化,108,Q1,114/10/29,,8138030.00,7830040.00,0.11
1315,達新,108,Q1,114/10/29,,510519.00,428578.00,0.02
1315,達新,108,Q4,114/10/29,,2440599.00,2034682.00,3.65
1315,達新,108,Q2,114/10/29,,1117700.00,923135.00,2.54
1315,達新,108,Q3,114/10/29,,1877949.00,1548390.00,3.94
1316,上曜,108,Q4,114/10/29,,722740.00,599304.00,-0.96
1316,上曜,108,Q2,114/10/29,,268291.00,237806.00,-0.53
1316,上曜,108,Q1,114/10/29,,134177.00,119994.00,-0.31
1316,上曜,108,Q3,114/10/29,,340533.00,302246.00,-0.81
1319,東陽,108,Q2,114/10/29,,10590969.00,7968801.00,1.75
1319,東陽,108,Q1,114/10/29,,5309893.00,4015695.00,0.85
1319,東陽,108,Q3,114/10/29,,15769700.00,11852167.00,2.50
1319,東陽,108,Q4,114/10/29,,21613680.00,16210902.00,3.36
1321,大洋,108,Q1,114/10/29,,1030509.00,975250.00,0.14
1321,大洋,108,Q2,114/10/29,,2226566.00,2115516.00,0.04
1321,大洋,108,Q3,114/10/29,,3467955.00,3296075.00,0.56
1321,大洋,108,Q4,114/10/29,,4656690.00,4446989.00,0.53
1323,永裕,108,Q4,114/10/29,,3639735.00,2770336.00,3.18
1323,永裕,108,Q2,114/10/29,,1747440.00,1351066.00,1.52
1323,永裕,108,Q1,114/10/29,,844807.00,666865.00,0.64
1323,永裕,108,Q3,114/10/29,,2677469.00,2054229.00,2.36
1324,地球,108,Q1,114/10/29,,290939.00,248289.00,-0.05
1324,地球,108,Q3,114/10/29,,856523.00,716915.00,-0.02
1324,地球,108,Q2,114/10/29,,583878.00,487494.00,0.01
1324,地球,108,Q4,114/10/29,,1136341.00,951114.00,0.04
1325,恆大,108,Q3,114/10/29,,597407.00,538410.00,0.33
1325,恆大,108,Q1,114/10/29,,195653.00,173445.00,0.13
1325,恆大,108,Q2,114/10/29,,419831.00,374964.00,0.27
1325,恆大,108,Q4,114/10/29,,772775.00,689096.00,0.43
1326,台化,108,Q2,114/10/29,,173298891.00,151730878.00,2.45
1326,台化,108,Q1,114/10/29,,91432670.00,78892549.00,1.46
1326,台化,108,Q3,114/10/29,,251172642.00,223120574.00,4.63
1326,台化,108,Q4,114/10/29,,315499063.00,283442024.00,4.89
1336,台翰,108,Q1,114/10/29,,554401.00,485184.00,0.03
1336,台翰,108,Q4,114/10/29,,2352721.00,1994263.00,0.87
1336,台翰,108,Q3,114/10/29,,1750755.00,1500631.00,0.61
1336,台翰,108,Q2,114/10/29,,1138467.00,987921.00,0.34
1337,再生-KY,108,Q2,114/10/29,,637259.00,824716.00,-1.42
1337,再生-KY,108,Q1,114/10/29,,374806.00,470244.00,-0.73
1337,再生-KY,108,Q4,114/10/29,,1258400.00,1527022.00,-2.39
1337,再生-KY,108,Q3,114/10/29,,920505.00,1169445.00,-1.96
1338,廣華-KY,108,Q4,114/10/29,,7427876.00,5520730.00,4.78
1338,廣華-KY,108,Q2,114/10/29,,3528121.00,2620235.00,2.24
1338,廣華-KY,108,Q1,114/10/29,,1703364.00,1267394.00,1.19
1338,廣華-KY,108,Q3,114/10/29,,5390516.00,4010498.00,3.22
1339,昭輝,108,Q3,114/10/29,,1931099.00,1365675.00,4.75
1339,昭輝,108,Q4,114/10/29,,2654787.00,1849701.00,5.08
1339,昭輝,108,Q1,114/10/29,,642499.00,480701.00,1.46
1339,昭輝,108,Q2,114/10/29,,1297377.00,923676.00,3.69
1340,勝悅-KY,108,Q2,114/10/29,,648149.00,709250.00,-0.79
1340,勝悅-KY,108,Q3,114/10/29,,878889.00,1011536.00,-1.40
1340,勝悅-KY,108,Q4,114/10/29,,1157023.00,1370878.00,-2.87
1340,勝悅-KY,108,Q1,114/10/29,,319319.00,337080.00,-0.27
1341,富林-KY,108,Q2,114/10/29,,1414155.00,1128504.00,2.29
1341,富林-KY,108,Q1,114/10/29,,653608.00,528989.00,0.86
1341,富林-KY,108,Q4,114/10/29,,3021131.00,2394825.00,5.69
1341,富林-KY,108,Q3,114/10/29,,2223345.00,1763451.00,4.19
1342,八貫,108,Q4,114/10/29,,1442715.00,1084461.00,3.08
1342,八貫,108,Q2,114/10/29,,642399.00,481431.00,1.50
1402,遠東新,108,Q3,114/10/29,,190352443.00,155334882.00,1.69
1402,遠東新,108,Q1,114/10/29,,61919917.00,51046185.00,0.40
1402,遠東新,108,Q2,114/10/29,,128646499.00,105188350.00,1.10
1402,遠東新,108,Q4,114/10/29,,250146590.00,205396660.00,2.15
1409,新纖,108,Q2,114/10/29,,,,0.52
1409,新纖,108,Q3,114/10/29,,,,0.98
1409,新纖,108,Q4,114/10/29,,,,1.11
1409,新纖,108,Q1,114/10/29,,,,0.20
1410,南染,108,Q1,114/10/29,,96340.00,62116.00,0.20
1410,南染,108,Q4,114/10/29,,398105.00,254622.00,0.94
1410,南染,108,Q3,114/10/29,,298503.00,193883.00,0.76
1410,南染,108,Q2,114/10/29,,200316.00,128416.00,0.47
1413,宏洲,108,Q2,114/10/29,,1690247.00,1576442.00,0.56
1413,宏洲,108,Q3,114/10/29,,2390986.00,2249970.00,0.62
1413,宏洲,108,Q1,114/10/29,,887773.00,833328.00,0.29
1413,宏洲,108,Q4,114/10/29,,2947365.00,2800724.00,0.52
1414,東和,108,Q4,114/10/29,,790778.00,776946.00,0.17
1414,東和,108,Q2,114/10/29,,428129.00,417887.00,-0.08
1414,東和,108,Q3,114/10/29,,618108.00,607388.00,-0.06
1414,東和,108,Q1,114/10/29,,211137.00,208767.00,-0.05
1416,廣豐,108,Q4,114/10/29,,258885.00,22231.00,-0.72
1416,廣豐,108,Q2,114/10/29,,143846.00,19998.00,0.03
1416,廣豐,108,Q3,114/10/29,,203799.00,20010.00,-0.21
1416,廣豐,108,Q1,114/10/29,,56307.00,12.00,0.08
1417,嘉裕,108,Q2,114/10/29,,699835.00,527203.00,-0.11
1417,嘉裕,108,Q3,114/10/29,,1013892.00,769425.00,-0.21
1417,嘉裕,108,Q1,114/10/29,,373571.00,290901.00,-0.12
1417,嘉裕,108,Q4,114/10/29,,1405652.00,1061638.00,1.18
1418,東華,108,Q4,114/10/29,,211540.00,332775.00,-3.94
1418,東華,108,Q2,114/10/29,,141960.00,185070.00,-1.72
1418,東華,108,Q1,114/10/29,,82203.00,97681.00,-0.75
1418,東華,108,Q3,114/10/29,,180294.00,259539.00,-2.87
1419,新紡,108,Q2,114/10/29,,869248.00,617419.00,0.17
1419,新紡,108,Q1,114/10/29,,404476.00,308053.00,-0.01
1419,新紡,108,Q3,114/10/29,,1377251.00,990728.00,1.13
1419,新紡,108,Q4,114/10/29,,2083581.00,1488769.00,1.29
1423,利華,108,Q1,114/10/29,,112100.00,98346.00,0.08
1423,利華,108,Q3,114/10/29,,394423.00,433351.00,-0.21
1423,利華,108,Q2,114/10/29,,264487.00,260803.00,0.01
1423,利華,108,Q4,114/10/29,,455091.00,503963.00,-0.26
1432,大魯閣,108,Q1,114/10/29,,310929.00,54773.00,-0.33
1432,大魯閣,108,Q2,114/10/29,,600869.00,97158.00,-0.69
1432,大魯閣,108,Q3,114/10/29,,909787.00,141164.00,-1.00
1432,大魯閣,108,Q4,114/10/29,,1170450.00,171215.00,-3.04
1434,福懋,108,Q4,114/10/29,,36762189.00,33002349.00,3.08
1434,福懋,108,Q1,114/10/29,,11718847.00,10299194.00,0.25
1434,福懋,108,Q3,114/10/29,,35430392.00,31066900.00,1.93
1434,福懋,108,Q2,114/10/29,,24089595.00,21090582.00,1.58
1435,中福,108,Q2,114/10/29,,10694.00,662.00,0.11
1435,中福,108,Q4,114/10/29,,21230.00,1267.00,0.16
1435,中福,108,Q1,114/10/29,,5351.00,317.00,0.10
1435,中福,108,Q3,114/10/29,,16039.00,980.00,0.09
1436,華友聯,108,Q4,114/10/29,,2074771.00,1493898.00,2.45
1436,華友聯,108,Q2,114/10/29,,622574.00,456496.00,0.62
1436,華友聯,108,Q1,114/10/29,,505166.00,373471.00,0.76
1436,華友聯,108,Q3,114/10/29,,724660.00,528270.00,0.29
1437,勤益控,108,Q2,114/10/29,,322689.00,86328.00,3.68
1437,勤益控,108,Q3,114/10/29,,450615.00,127542.00,4.04
1437,勤益控,108,Q1,114/10/29,,194765.00,45398.00,0.64
1437,勤益控,108,Q4,114/10/29,,581292.00,195188.00,4.33
1438,三地開發,108,Q1,114/10/29,,5.00,43.00,0.01
1438,三地開發,108,Q2,114/10/29,,6.00,44.00,0.00
1438,三地開發,108,Q4,114/10/29,,11.00,47.00,-0.10
1438,三地開發,108,Q3,114/10/29,,10.00,46.00,-0.09
1439,雋揚,108,Q3,114/10/29,,138479.00,137250.00,9.97
1439,雋揚,108,Q2,114/10/29,,106288.00,105107.00,9.96
1439,雋揚,108,Q4,114/10/29,,173008.00,172089.00,10.46
1439,雋揚,108,Q1,114/10/29,,55451.00,54837.00,-0.07
1440,南紡,108,Q4,114/10/29,,22947425.00,21673122.00,0.06
1440,南紡,108,Q2,114/10/29,,11619975.00,10862325.00,0.07
1440,南紡,108,Q3,114/10/29,,17314516.00,16412811.00,0.04
1440,南紡,108,Q1,114/10/29,,5765387.00,5415580.00,0.02
1441,大東,108,Q2,114/10/29,,735594.00,781339.00,-2.10
1441,大東,108,Q4,114/10/29,,1466872.00,1539946.00,-3.06
1441,大東,108,Q3,114/10/29,,1097655.00,1172290.00,-2.33
1441,大東,108,Q1,114/10/29,,378658.00,393651.00,-0.89
1442,名軒,108,Q2,114/10/29,,306160.00,279491.00,-0.12
1442,名軒,108,Q3,114/10/29,,455303.00,409057.00,0.36
1442,名軒,108,Q4,114/10/29,,695811.00,609985.00,0.33
1442,名軒,108,Q1,114/10/29,,159968.00,135176.00,-0.02
1443,立益物流,108,Q2,114/10/29,,343663.00,255997.00,0.19
1443,立益物流,108,Q3,114/10/29,,506989.00,374988.00,-0.04
1443,立益物流,108,Q4,114/10/29,,703856.00,519491.00,0.02
1443,立益物流,108,Q1,114/10/29,,176029.00,130721.00,0.20
1444,力麗,108,Q3,114/10/29,,9294450.00,8596873.00,0.38
1444,力麗,108,Q4,114/10/29,,12008135.00,11205206.00,0.06
1444,力麗,108,Q1,114/10/29,,3187078.00,2934739.00,0.16
1444,力麗,108,Q2,114/10/29,,6257649.00,5743241.00,0.38
1445,大宇,108,Q2,114/10/29,,723237.00,677661.00,-0.07
1445,大宇,108,Q4,114/10/29,,1370531.00,1299837.00,-0.30
1445,大宇,108,Q3,114/10/29,,1019251.00,968290.00,-0.21
1445,大宇,108,Q1,114/10/29,,391398.00,365478.00,-0.03
1446,宏和,108,Q4,114/10/29,,550215.00,437868.00,0.00
1446,宏和,108,Q1,114/10/29,,83427.00,76071.00,-0.09
1446,宏和,108,Q3,114/10/29,,343691.00,302642.00,-0.21
1446,宏和,108,Q2,114/10/29,,224879.00,199075.00,-0.14
1447,力鵬,108,Q3,114/10/29,,11296553.00,10900806.00,0.17
1447,力鵬,108,Q2,114/10/29,,7757925.00,7524930.00,0.16
1447,力鵬,108,Q4,114/10/29,,14579347.00,14201182.00,-0.29
1447,力鵬,108,Q1,114/10/29,,3825342.00,3573845.00,0.14
1449,佳和,108,Q3,114/10/29,,1851479.00,1687368.00,0.00
1449,佳和,108,Q4,114/10/29,,2496050.00,2285083.00,-0.70
1449,佳和,108,Q1,114/10/29,,563570.00,487494.00,0.36
1449,佳和,108,Q2,114/10/29,,1184451.00,1048578.00,-0.05
1451,年興,108,Q2,114/10/29,,4312557.00,4086579.00,-0.02
1451,年興,108,Q3,114/10/29,,6508944.00,6139298.00,-0.09
1451,年興,108,Q1,114/10/29,,2096573.00,1963701.00,0.05
1451,年興,108,Q4,114/10/29,,8567512.00,8129489.00,-0.35
1452,宏益,108,Q4,114/10/29,,1918138.00,1616812.00,1.33
1452,宏益,108,Q3,114/10/29,,1460273.00,1236456.00,1.04
1452,宏益,108,Q1,114/10/29,,510829.00,422255.00,0.38
1452,宏益,108,Q2,114/10/29,,1025100.00,854022.00,0.66
1453,大將,108,Q2,114/10/29,,502.00,271.00,0.08
1453,大將,108,Q4,114/10/29,,44760.00,84920.00,-0.46
1453,大將,108,Q3,114/10/29,,613.00,271.00,-0.01
1453,大將,108,Q1,114/10/29,,237.00,101.00,0.12
1454,台富,108,Q4,114/10/29,,1904529.00,1708133.00,0.28
1454,台富,108,Q2,114/10/29,,983923.00,867846.00,0.26
1454,台富,108,Q3,114/10/29,,1453955.00,1296996.00,0.29
1454,台富,108,Q1,114/10/29,,472037.00,428880.00,0.07
1455,集盛,108,Q4,114/10/29,,11841377.00,11856644.00,-0.49
1455,集盛,108,Q3,114/10/29,,9363363.00,9228246.00,-0.16
1455,集盛,108,Q2,114/10/29,,6548335.00,6449420.00,0.02
1455,集盛,108,Q1,114/10/29,,3543072.00,3505511.00,0.01
1456,怡華,108,Q1,114/10/29,,195425.00,164054.00,-0.05
1456,怡華,108,Q2,114/10/29,,469885.00,404441.00,0.00
1456,怡華,108,Q3,114/10/29,,591605.00,502268.00,-0.04
1456,怡華,108,Q4,114/10/29,,1067517.00,905208.00,0.27
1457,宜進,108,Q2,114/10/29,,2651518.00,2335927.00,1.04
1457,宜進,108,Q3,114/10/29,,3836501.00,3388394.00,1.25
1457,宜進,108,Q4,114/10/29,,4071473.00,3516265.00,1.02
1457,宜進,108,Q1,114/10/29,,1364436.00,1212284.00,1.08
1459,聯發,108,Q3,114/10/29,,2421278.00,2441308.00,-0.35
1459,聯發,108,Q1,114/10/29,,915518.00,915356.00,0.22
1459,聯發,108,Q4,114/10/29,,3122224.00,3157563.00,-0.27
1459,聯發,108,Q2,114/10/29,,1751194.00,1736970.00,0.03
1460,宏遠,108,Q3,114/10/29,,6416288.00,5311129.00,-0.13
1460,宏遠,108,Q4,114/10/29,,8863627.00,7477722.00,-0.56
1460,宏遠,108,Q2,114/10/29,,4258762.00,3435733.00,0.04
1460,宏遠,108,Q1,114/10/29,,2251902.00,1846278.00,0.03
1463,強盛新,108,Q4,114/10/29,,553776.00,435397.00,0.70
1463,強盛新,108,Q3,114/10/29,,438369.00,337874.00,0.66
1463,強盛新,108,Q2,114/10/29,,283194.00,219585.00,0.43
1463,強盛新,108,Q1,114/10/29,,154707.00,109471.00,0.29
1464,得力,108,Q2,114/10/29,,4828366.00,3974770.00,0.86
1464,得力,108,Q4,114/10/29,,10919724.00,8865307.00,1.61
1464,得力,108,Q3,114/10/29,,7673748.00,6276562.00,1.24
1464,得力,108,Q1,114/10/29,,2333580.00,1912597.00,0.31
1465,偉全,108,Q3,114/10/29,,553453.00,496460.00,3.72
1465,偉全,108,Q4,114/10/29,,709203.00,663519.00,3.20
1465,偉全,108,Q1,114/10/29,,199921.00,174166.00,3.72
1465,偉全,108,Q2,114/10/29,,404158.00,368481.00,3.74
1466,聚隆,108,Q2,114/10/29,,1826759.00,1683610.00,0.07
1466,聚隆,108,Q3,114/10/29,,2581876.00,2361811.00,-0.12
1466,聚隆,108,Q4,114/10/29,,3293851.00,3062541.00,-0.89
1466,聚隆,108,Q1,114/10/29,,999177.00,927404.00,0.19
1467,南緯,108,Q4,114/10/29,,6949284.00,5770797.00,-0.74
1467,南緯,108,Q2,114/10/29,,3280476.00,2699850.00,-0.20
1467,南緯,108,Q3,114/10/29,,5328555.00,4368651.00,-0.10
1467,南緯,108,Q1,114/10/29,,1561587.00,1303985.00,-0.13
1468,昶和,108,Q1,114/10/29,,235440.00,187727.00,0.10
1468,昶和,108,Q2,114/10/29,,517749.00,415917.00,0.24
1468,昶和,108,Q3,114/10/29,,771562.00,634337.00,0.28
