代號,名稱,年度,季別,營業活動之淨現金流入（流出）
1229,聯華,111,Q3,3351071.0
1229,聯華,111,Q2,1044439.0
1231,聯華食,111,Q1,144159.0
1231,聯華食,111,Q3,466693.0
1231,聯華食,111,Q2,388659.0
1231,聯華食,111,Q4,776644.0
1232,大統益,111,Q4,324841.0
1232,大統益,111,Q2,374455.0
1232,大統益,111,Q1,50589.0
1232,大統益,111,Q3,267774.0
1233,天仁,111,Q4,202066.0
1233,天仁,111,Q1,58773.0
1233,天仁,111,Q2,90708.0
1233,天仁,111,Q3,147539.0
1234,黑松,111,Q1,152146.0
1234,黑松,111,Q2,141332.0
1234,黑松,111,Q3,151446.0
1234,黑松,111,Q4,813242.0
1235,興泰,111,Q3,737.0
1235,興泰,111,Q2,21107.0
1235,興泰,111,Q1,18531.0
1235,興泰,111,Q4,37633.0
1236,宏亞,111,Q4,151410.0
1236,宏亞,111,Q2,59224.0
1236,宏亞,111,Q1,3810.0
1236,宏亞,111,Q3,92466.0
1240,茂生農經,111,Q2,133792.0
1240,茂生農經,111,Q1,35747.0
1240,茂生農經,111,Q4,92956.0
1240,茂生農經,111,Q3,252654.0
1256,鮮活果汁-KY,111,Q1,50796.0
1256,鮮活果汁-KY,111,Q4,316626.0
1256,鮮活果汁-KY,111,Q2,94122.0
1256,鮮活果汁-KY,111,Q3,254124.0
1259,安心,111,Q2,367734.0
1259,安心,111,Q4,1028016.0
1259,安心,111,Q1,82508.0
1259,安心,111,Q3,677021.0
1264,德麥,111,Q2,205587.0
1264,德麥,111,Q3,476952.0
1264,德麥,111,Q1,230284.0
1264,德麥,111,Q4,611565.0
1268,漢來美食,111,Q2,71661.0
1268,漢來美食,111,Q3,311401.0
1268,漢來美食,111,Q4,603988.0
1268,漢來美食,111,Q1,28190.0
1294,漢田生技,111,Q2,10143.0
1294,漢田生技,111,Q4,63176.0
1295,生合,111,Q4,187088.0
1301,台塑,111,Q1,15448036.0
1301,台塑,111,Q4,56801615.0
1301,台塑,111,Q3,51851901.0
1301,台塑,111,Q2,19862740.0
1303,南亞,111,Q4,75296335.0
1303,南亞,111,Q2,25587997.0
1303,南亞,111,Q1,11384132.0
1303,南亞,111,Q3,57175436.0
1304,台聚,111,Q3,7281478.0
1304,台聚,111,Q4,9749787.0
1304,台聚,111,Q2,3803720.0
1304,台聚,111,Q1,3361028.0
1305,華夏,111,Q4,816378.0
1305,華夏,111,Q3,775478.0
1305,華夏,111,Q1,777172.0
1305,華夏,111,Q2,424567.0
1307,三芳,111,Q1,123770.0
1307,三芳,111,Q2,310153.0
1307,三芳,111,Q4,1579109.0
1307,三芳,111,Q3,907125.0
1308,亞聚,111,Q1,800335.0
1308,亞聚,111,Q3,2550117.0
1308,亞聚,111,Q2,1222502.0
1308,亞聚,111,Q4,3622699.0
1309,台達化,111,Q2,811627.0
1309,台達化,111,Q4,1102890.0
1309,台達化,111,Q3,776945.0
1309,台達化,111,Q1,446421.0
1310,台苯,111,Q3,49679.0
1310,台苯,111,Q2,224434.0
1310,台苯,111,Q1,73555.0
1310,台苯,111,Q4,8880.0
1312,國喬,111,Q1,1147035.0
1312,國喬,111,Q4,2154072.0
1312,國喬,111,Q2,361252.0
1312,國喬,111,Q3,693235.0
1313,聯成,111,Q1,3288216.0
1313,聯成,111,Q4,673203.0
1313,聯成,111,Q2,1878214.0
1313,聯成,111,Q3,336180.0
1314,中石化,111,Q1,2533042.0
1314,中石化,111,Q4,9213169.0
1314,中石化,111,Q2,3238187.0
1314,中石化,111,Q3,8669312.0
1315,達新,111,Q2,78856.0
1315,達新,111,Q3,489899.0
1315,達新,111,Q1,122647.0
1315,達新,111,Q4,526284.0
1316,上曜,111,Q2,238915.0
1316,上曜,111,Q3,524591.0
1316,上曜,111,Q4,577558.0
1316,上曜,111,Q1,110668.0
1319,東陽,111,Q4,5591773.0
1319,東陽,111,Q1,653124.0
1319,東陽,111,Q2,2379473.0
1319,東陽,111,Q3,4159931.0
1321,大洋,111,Q4,56338.0
1321,大洋,111,Q2,156483.0
1321,大洋,111,Q3,343819.0
1321,大洋,111,Q1,63274.0
1323,永裕,111,Q1,134484.0
1323,永裕,111,Q4,704270.0
1323,永裕,111,Q3,400533.0
1323,永裕,111,Q2,342515.0
1324,地球,111,Q4,81157.0
1324,地球,111,Q3,68456.0
1324,地球,111,Q2,56137.0
1324,地球,111,Q1,40867.0
1325,恆大,111,Q1,47340.0
1325,恆大,111,Q3,64690.0
1325,恆大,111,Q4,77926.0
1325,恆大,111,Q2,17716.0
1326,台化,111,Q4,32732255.0
1326,台化,111,Q2,3087909.0
1326,台化,111,Q1,4183751.0
1326,台化,111,Q3,26089114.0
1336,台翰,111,Q2,117195.0
1336,台翰,111,Q4,286548.0
1336,台翰,111,Q3,162343.0
1336,台翰,111,Q1,3701.0
1337,再生-KY,111,Q2,193736.0
1337,再生-KY,111,Q4,329885.0
1337,再生-KY,111,Q1,90041.0
1337,再生-KY,111,Q3,282210.0
1338,廣華-KY,111,Q4,1008044.0
1338,廣華-KY,111,Q1,345007.0
1338,廣華-KY,111,Q3,712324.0
1338,廣華-KY,111,Q2,462669.0
1339,昭輝,111,Q3,615153.0
1339,昭輝,111,Q4,747592.0
1339,昭輝,111,Q2,406916.0
1339,昭輝,111,Q1,58146.0
1340,勝悅-KY,111,Q3,265611.0
1340,勝悅-KY,111,Q1,96798.0
1340,勝悅-KY,111,Q2,151795.0
1340,勝悅-KY,111,Q4,362577.0
1341,富林-KY,111,Q3,421647.0
1341,富林-KY,111,Q4,487224.0
1341,富林-KY,111,Q1,106231.0
1341,富林-KY,111,Q2,249083.0
1342,八貫,111,Q4,607145.0
1342,八貫,111,Q2,209259.0
1342,八貫,111,Q1,88184.0
1342,八貫,111,Q3,350136.0
1402,遠東新,111,Q3,25973646.0
1402,遠東新,111,Q1,7184576.0
1402,遠東新,111,Q2,8176749.0
1402,遠東新,111,Q4,38510852.0
1409,新纖,111,Q3,3115646.0
1409,新纖,111,Q4,2474581.0
1409,新纖,111,Q2,4526205.0
1409,新纖,111,Q1,6085174.0
1410,南染,111,Q3,67028.0
1410,南染,111,Q2,29649.0
1410,南染,111,Q1,17309.0
1410,南染,111,Q4,112533.0
1413,宏洲,111,Q3,38542.0
1413,宏洲,111,Q1,83669.0
1413,宏洲,111,Q4,95303.0
1413,宏洲,111,Q2,61352.0
1414,東和,111,Q3,185734.0
1414,東和,111,Q2,106571.0
1414,東和,111,Q4,138641.0
1414,東和,111,Q1,32692.0
1416,廣豐,111,Q4,167599.0
1416,廣豐,111,Q3,233829.0
1416,廣豐,111,Q2,104590.0
1416,廣豐,111,Q1,421.0
1417,嘉裕,111,Q2,329979.0
1417,嘉裕,111,Q1,36597.0
1417,嘉裕,111,Q3,607210.0
1417,嘉裕,111,Q4,136165.0
1418,東華,111,Q3,84838.0
1418,東華,111,Q2,55627.0
1418,東華,111,Q1,35030.0
1418,東華,111,Q4,111883.0
1419,新紡,111,Q2,68559.0
1419,新紡,111,Q4,282238.0
1419,新紡,111,Q1,127816.0
1419,新紡,111,Q3,7395.0
1423,利華,111,Q4,315202.0
1423,利華,111,Q2,224961.0
1423,利華,111,Q3,300697.0
1423,利華,111,Q1,229996.0
1432,大魯閣,111,Q1,22783.0
1432,大魯閣,111,Q3,184809.0
1432,大魯閣,111,Q2,16203.0
1432,大魯閣,111,Q4,367415.0
1434,福懋,111,Q2,65043.0
1434,福懋,111,Q3,2447219.0
1434,福懋,111,Q4,3624078.0
1434,福懋,111,Q1,402711.0
1435,中福,111,Q2,14220.0
1435,中福,111,Q3,77583.0
1435,中福,111,Q1,5185.0
1435,中福,111,Q4,82436.0
1436,華友聯,111,Q4,1633119.0
1436,華友聯,111,Q2,137896.0
1436,華友聯,111,Q1,586556.0
1436,華友聯,111,Q3,1604229.0
1437,勤益控,111,Q1,24857.0
1437,勤益控,111,Q3,241246.0
1437,勤益控,111,Q4,341291.0
1437,勤益控,111,Q2,77189.0
1438,三地開發,111,Q1,68401.0
1438,三地開發,111,Q3,69803.0
1438,三地開發,111,Q4,46880.0
1438,三地開發,111,Q2,148781.0
1439,雋揚,111,Q1,45761.0
1439,雋揚,111,Q3,112210.0
1439,雋揚,111,Q4,619155.0
1439,雋揚,111,Q2,65916.0
1440,南紡,111,Q3,1946551.0
1440,南紡,111,Q2,1452319.0
1440,南紡,111,Q4,2705633.0
1440,南紡,111,Q1,1105028.0
1441,大東,111,Q2,139274.0
1441,大東,111,Q3,197353.0
1441,大東,111,Q1,79715.0
1441,大東,111,Q4,297488.0
1442,名軒,111,Q1,470152.0
1442,名軒,111,Q2,1007352.0
1442,名軒,111,Q3,1468972.0
1442,名軒,111,Q4,1672504.0
1443,立益物流,111,Q3,214965.0
1443,立益物流,111,Q4,325443.0
1443,立益物流,111,Q1,109477.0
1443,立益物流,111,Q2,104146.0
1444,力麗,111,Q1,306436.0
1444,力麗,111,Q3,1107334.0
1444,力麗,111,Q4,1429456.0
1444,力麗,111,Q2,102257.0
1445,大宇,111,Q1,18665.0
1445,大宇,111,Q3,44656.0
1445,大宇,111,Q4,138877.0
1445,大宇,111,Q2,19803.0
1446,宏和,111,Q2,221750.0
1446,宏和,111,Q1,99405.0
1446,宏和,111,Q4,348627.0
1446,宏和,111,Q3,306720.0
1447,力鵬,111,Q1,390083.0
1447,力鵬,111,Q4,834950.0
1447,力鵬,111,Q3,463911.0
1447,力鵬,111,Q2,732700.0
1449,佳和,111,Q3,31075.0
1449,佳和,111,Q4,107855.0
1449,佳和,111,Q2,45621.0
1449,佳和,111,Q1,71072.0
1451,年興,111,Q2,372113.0
1451,年興,111,Q1,256952.0
1451,年興,111,Q3,348165.0
1451,年興,111,Q4,190928.0
1452,宏益,111,Q4,677389.0
1452,宏益,111,Q1,8464.0
1452,宏益,111,Q3,497345.0
1452,宏益,111,Q2,173269.0
1453,大將,111,Q3,27980.0
1453,大將,111,Q1,78994.0
1453,大將,111,Q2,69783.0
1453,大將,111,Q4,25290.0
1454,台富,111,Q3,125869.0
1454,台富,111,Q2,6052.0
1454,台富,111,Q4,125307.0
1454,台富,111,Q1,42210.0
1455,集盛,111,Q1,176442.0
1455,集盛,111,Q4,952388.0
1455,集盛,111,Q3,743092.0
1455,集盛,111,Q2,134325.0
1456,怡華,111,Q3,1879601.0
1456,怡華,111,Q2,697194.0
1456,怡華,111,Q1,95243.0
1456,怡華,111,Q4,3677716.0
1457,宜進,111,Q4,322358.0
1457,宜進,111,Q2,635560.0
1457,宜進,111,Q1,129189.0
1457,宜進,111,Q3,490174.0
1459,聯發,111,Q4,41639.0
1459,聯發,111,Q2,78000.0
1459,聯發,111,Q1,47048.0
1459,聯發,111,Q3,103458.0
1460,宏遠,111,Q2,66988.0
1460,宏遠,111,Q1,159110.0
1460,宏遠,111,Q4,337321.0
1460,宏遠,111,Q3,116573.0
1463,強盛新,111,Q3,108103.0
1463,強盛新,111,Q1,5995.0
1463,強盛新,111,Q4,141412.0
1463,強盛新,111,Q2,23241.0
1464,得力,111,Q1,942288.0
1464,得力,111,Q3,1272003.0
1464,得力,111,Q2,1171530.0
1464,得力,111,Q4,1874538.0
1465,偉全,111,Q3,132692.0
1465,偉全,111,Q2,55717.0
1465,偉全,111,Q4,96366.0
1465,偉全,111,Q1,8617.0
1466,聚隆,111,Q3,18271.0
1466,聚隆,111,Q4,19799.0
1466,聚隆,111,Q2,75212.0
1466,聚隆,111,Q1,35445.0
1467,南緯,111,Q2,87450.0
1467,南緯,111,Q4,656485.0
1467,南緯,111,Q3,397965.0
1467,南緯,111,Q1,5750.0
1468,昶和,111,Q4,298430.0
1468,昶和,111,Q2,148442.0
1468,昶和,111,Q3,219427.0
1468,昶和,111,Q1,78121.0
1470,大統新創,111,Q4,189179.0
1470,大統新創,111,Q2,95466.0
1470,大統新創,111,Q1,26852.0
1470,大統新創,111,Q3,183272.0
1471,首利,111,Q4,1445.0
1471,首利,111,Q2,12379.0
1471,首利,111,Q1,35402.0
1471,首利,111,Q3,7430.0
1472,三洋實業,111,Q1,55755.0
1472,三洋實業,111,Q2,27587.0
1472,三洋實業,111,Q4,165390.0
1472,三洋實業,111,Q3,97099.0
1473,台南,111,Q1,221235.0
1473,台南,111,Q2,341523.0
1473,台南,111,Q4,587511.0
1473,台南,111,Q3,520306.0
1474,弘裕,111,Q1,101078.0
1474,弘裕,111,Q2,194311.0
1474,弘裕,111,Q4,370187.0
1474,弘裕,111,Q3,308631.0
1475,業旺,111,Q4,249359.0
1475,業旺,111,Q3,195674.0
1475,業旺,111,Q2,136901.0
1475,業旺,111,Q1,25363.0
1476,儒鴻,111,Q3,8723233.0
1476,儒鴻,111,Q4,12318001.0
1476,儒鴻,111,Q1,2225854.0
1476,儒鴻,111,Q2,4037458.0
1477,聚陽,111,Q2,2093451.0
1477,聚陽,111,Q4,3714921.0
1477,聚陽,111,Q3,2989105.0
1477,聚陽,111,Q1,1427595.0
1503,士電,111,Q2,142460.0
1503,士電,111,Q3,834349.0
1503,士電,111,Q1,290283.0
1503,士電,111,Q4,1023396.0
1504,東元,111,Q3,3484868.0
1504,東元,111,Q4,6377629.0
1504,東元,111,Q2,1471059.0
1504,東元,111,Q1,1037600.0
1506,正道,111,Q3,45968.0
1506,正道,111,Q1,16441.0
1506,正道,111,Q4,71177.0
1506,正道,111,Q2,228.0
1512,瑞利,111,Q4,2440.0
1512,瑞利,111,Q2,8231.0
1512,瑞利,111,Q1,225.0
1512,瑞利,111,Q3,49034.0
1513,中興電,111,Q2,3101162.0
1513,中興電,111,Q1,2238663.0
1513,中興電,111,Q3,4102093.0
1513,中興電,111,Q4,5471429.0
1514,亞力,111,Q1,167911.0
1514,亞力,111,Q2,319023.0
1514,亞力,111,Q3,19052.0
1514,亞力,111,Q4,225040.0
1515,力山,111,Q3,2167329.0
1515,力山,111,Q2,2478031.0
1515,力山,111,Q4,1874042.0
1515,力山,111,Q1,1934590.0
1516,川飛,111,Q3,59067.0
1516,川飛,111,Q2,58190.0
1516,川飛,111,Q4,233320.0
1516,川飛,111,Q1,32964.0
1517,利奇,111,Q3,234912.0
1517,利奇,111,Q4,839380.0
1517,利奇,111,Q2,52856.0
1517,利奇,111,Q1,41712.0
1519,華城,111,Q2,600285.0
1519,華城,111,Q1,33346.0
1519,華城,111,Q3,958603.0
1519,華城,111,Q4,837816.0
1521,大億,111,Q4,443204.0
1521,大億,111,Q1,35491.0
1521,大億,111,Q3,206412.0
1521,大億,111,Q2,199225.0
1522,堤維西,111,Q1,366926.0
1522,堤維西,111,Q4,1378369.0
1522,堤維西,111,Q3,659443.0
1522,堤維西,111,Q2,179379.0
1524,耿鼎,111,Q2,254789.0
1524,耿鼎,111,Q4,682062.0
1524,耿鼎,111,Q1,26560.0
1524,耿鼎,111,Q3,501235.0
1525,江申,111,Q3,82234.0
1525,江申,111,Q4,66667.0
1525,江申,111,Q1,5471.0
1525,江申,111,Q2,49116.0
1526,日馳,111,Q4,269748.0
1526,日馳,111,Q1,154090.0
1526,日馳,111,Q2,300758.0
1526,日馳,111,Q3,320260.0
1527,鑽全,111,Q1,318723.0
1527,鑽全,111,Q2,631411.0
1527,鑽全,111,Q4,1334347.0
1527,鑽全,111,Q3,1048112.0
1528,恩德,111,Q1,52828.0
1528,恩德,111,Q2,129461.0
1528,恩德,111,Q4,123936.0
1528,恩德,111,Q3,170066.0
1529,樂事綠能,111,Q2,85426.0
1529,樂事綠能,111,Q3,66800.0
1529,樂事綠能,111,Q4,73015.0
1529,樂事綠能,111,Q1,48989.0
1530,亞崴,111,Q1,120886.0
1530,亞崴,111,Q3,196616.0
1530,亞崴,111,Q2,64513.0
1530,亞崴,111,Q4,221887.0
1531,高林股,111,Q3,46376.0
1531,高林股,111,Q2,38654.0
1531,高林股,111,Q1,100548.0
1531,高林股,111,Q4,161575.0
1532,勤美,111,Q2,910143.0
1532,勤美,111,Q1,940506.0
1532,勤美,111,Q3,1019698.0
1532,勤美,111,Q4,1222236.0
1533,車王電,111,Q4,390225.0
1533,車王電,111,Q1,277169.0
1533,車王電,111,Q2,319245.0
1533,車王電,111,Q3,408615.0
1535,中宇,111,Q1,745018.0
1535,中宇,111,Q2,513607.0
1535,中宇,111,Q4,17389.0
1535,中宇,111,Q3,311168.0
1536,和大,111,Q3,487169.0
1536,和大,111,Q1,448687.0
1536,和大,111,Q2,492725.0
1536,和大,111,Q4,150905.0
1537,廣隆,111,Q3,457765.0
1537,廣隆,111,Q2,138986.0
1537,廣隆,111,Q1,37898.0
1537,廣隆,111,Q4,854399.0
1538,正峰,111,Q2,22261.0
1538,正峰,111,Q4,19339.0
1538,正峰,111,Q1,27887.0
1538,正峰,111,Q3,32189.0
1539,巨庭,111,Q1,112133.0
1539,巨庭,111,Q2,400170.0
1539,巨庭,111,Q4,552205.0
1539,巨庭,111,Q3,554338.0
1540,喬福,111,Q3,77125.0
1540,喬福,111,Q1,15781.0
1540,喬福,111,Q4,88476.0
1540,喬福,111,Q2,4801.0
1541,錩泰,111,Q4,1144939.0
1541,錩泰,111,Q1,77721.0
1541,錩泰,111,Q2,299417.0
1541,錩泰,111,Q3,834672.0
1558,伸興,111,Q1,221774.0
1558,伸興,111,Q4,1195062.0
1558,伸興,111,Q2,45898.0
1558,伸興,111,Q3,449935.0
1560,中砂,111,Q3,1370123.0
1560,中砂,111,Q2,892184.0
1560,中砂,111,Q1,403660.0
1560,中砂,111,Q4,1949833.0
1563,巧新,111,Q2,118587.0
1563,巧新,111,Q4,11172.0
1565,精華,111,Q4,1288248.0
1565,精華,111,Q1,310815.0
1565,精華,111,Q3,949878.0
1565,精華,111,Q2,561938.0
1568,倉佑,111,Q2,71644.0
1568,倉佑,111,Q3,254739.0
1568,倉佑,111,Q4,372480.0
1568,倉佑,111,Q1,20113.0
1569,濱川,111,Q4,1130401.0
1569,濱川,111,Q2,618926.0
1569,濱川,111,Q3,1067461.0
1569,濱川,111,Q1,471313.0
1570,力肯,111,Q4,163683.0
1570,力肯,111,Q2,87555.0
1570,力肯,111,Q1,97867.0
1570,力肯,111,Q3,152936.0
1580,新麥,111,Q2,38634.0
1580,新麥,111,Q4,595336.0
1580,新麥,111,Q3,299288.0
1580,新麥,111,Q1,26728.0
1582,信錦,111,Q1,170066.0
1582,信錦,111,Q2,937537.0
1582,信錦,111,Q4,2348763.0
1582,信錦,111,Q3,1475746.0
1583,程泰,111,Q1,117515.0
1583,程泰,111,Q3,325116.0
1583,程泰,111,Q4,394967.0
1583,程泰,111,Q2,59333.0
1584,精剛,111,Q4,716978.0
1584,精剛,111,Q2,458456.0
1584,精剛,111,Q3,817762.0
1584,精剛,111,Q1,55119.0
1586,和勤,111,Q3,36541.0
1586,和勤,111,Q2,28478.0
1586,和勤,111,Q1,68415.0
1586,和勤,111,Q4,21164.0
1587,吉茂,111,Q2,35085.0
1587,吉茂,111,Q4,366719.0
1587,吉茂,111,Q1,16215.0
1587,吉茂,111,Q3,92126.0
1589,永冠-KY,111,Q4,299508.0
1589,永冠-KY,111,Q3,282401.0
1589,永冠-KY,111,Q1,594221.0
1589,永冠-KY,111,Q2,18363.0
1590,亞德客-KY,111,Q4,5226416.0
1590,亞德客-KY,111,Q3,3769762.0
1590,亞德客-KY,111,Q1,1131933.0
1590,亞德客-KY,111,Q2,1868189.0
1591,駿吉-KY,111,Q2,68892.0
1591,駿吉-KY,111,Q1,19984.0
1591,駿吉-KY,111,Q4,251367.0
1591,駿吉-KY,111,Q3,112264.0
1593,祺驊,111,Q3,50131.0
1593,祺驊,111,Q1,49766.0
1593,祺驊,111,Q4,136800.0
1593,祺驊,111,Q2,62297.0
1595,川寶,111,Q3,507876.0
1595,川寶,111,Q1,157483.0
1595,川寶,111,Q2,590328.0
1595,川寶,111,Q4,439762.0
1597,直得,111,Q2,280514.0
1597,直得,111,Q3,330120.0
1597,直得,111,Q4,432264.0
1597,直得,111,Q1,148584.0
1598,岱宇,111,Q3,463250.0
1598,岱宇,111,Q2,272278.0
1598,岱宇,111,Q4,626766.0
1598,岱宇,111,Q1,110005.0
1599,宏佳騰,111,Q1,91212.0
1599,宏佳騰,111,Q3,90032.0
1599,宏佳騰,111,Q4,105167.0
1599,宏佳騰,111,Q2,117995.0
1603,華電,111,Q4,105973.0
1603,華電,111,Q1,248911.0
1603,華電,111,Q3,371293.0
1603,華電,111,Q2,210022.0
1604,聲寶,111,Q2,233426.0
1604,聲寶,111,Q3,591703.0
1604,聲寶,111,Q4,421350.0
1604,聲寶,111,Q1,278626.0
1605,華新,111,Q2,17619601.0
1605,華新,111,Q1,8693696.0
1605,華新,111,Q3,10434246.0
1605,華新,111,Q4,13904807.0
1608,華榮,111,Q1,64446.0
1608,華榮,111,Q2,328134.0
1608,華榮,111,Q4,161454.0
1608,華榮,111,Q3,111349.0
1609,大亞,111,Q4,295066.0
1609,大亞,111,Q1,406823.0
1609,大亞,111,Q3,150062.0
1609,大亞,111,Q2,1201681.0
1611,中電,111,Q2,149049.0
1611,中電,111,Q1,118691.0
1611,中電,111,Q4,195626.0
1611,中電,111,Q3,132748.0
1612,宏泰,111,Q3,233049.0
1612,宏泰,111,Q1,210177.0
1612,宏泰,111,Q4,491169.0
1612,宏泰,111,Q2,206741.0
1614,三洋電,111,Q3,101172.0
1614,三洋電,111,Q1,29033.0
1614,三洋電,111,Q4,40270.0
1614,三洋電,111,Q2,17757.0
1615,大山,111,Q4,128861.0
1615,大山,111,Q2,171603.0
1615,大山,111,Q1,42971.0
1615,大山,111,Q3,201832.0
1616,億泰,111,Q4,15107.0
1616,億泰,111,Q3,184038.0
1616,億泰,111,Q1,84139.0
1616,億泰,111,Q2,39383.0
1617,榮星,111,Q4,338011.0
1617,榮星,111,Q2,99719.0
1617,榮星,111,Q1,186601.0
1617,榮星,111,Q3,240179.0
1618,合機,111,Q2,101958.0
1618,合機,111,Q4,99039.0
1618,合機,111,Q1,31738.0
1618,合機,111,Q3,219849.0
1626,艾美特-KY,111,Q3,725043.0
1626,艾美特-KY,111,Q2,305225.0
1626,艾美特-KY,111,Q1,414544.0
1626,艾美特-KY,111,Q4,946982.0
1702,南僑,111,Q2,598372.0
1702,南僑,111,Q3,582202.0
1702,南僑,111,Q1,344638.0
1702,南僑,111,Q4,1427614.0
1707,葡萄王,111,Q2,1305794.0
1707,葡萄王,111,Q3,1292408.0
1707,葡萄王,111,Q4,2990437.0
1707,葡萄王,111,Q1,95708.0
1708,東鹼,111,Q1,750869.0
1708,東鹼,111,Q4,1732791.0
1708,東鹼,111,Q3,921357.0
1708,東鹼,111,Q2,524770.0
1709,和益,111,Q2,592655.0
1709,和益,111,Q3,532175.0
1709,和益,111,Q1,368165.0
1709,和益,111,Q4,1127623.0
1710,東聯,111,Q3,767395.0
1710,東聯,111,Q1,645028.0
1710,東聯,111,Q2,1361228.0
1710,東聯,111,Q4,1045600.0
1711,永光,111,Q3,442915.0
1711,永光,111,Q1,117310.0
1711,永光,111,Q2,265394.0
1711,永光,111,Q4,853174.0
1712,興農,111,Q1,130256.0
1712,興農,111,Q2,644914.0
1712,興農,111,Q3,1145487.0
1712,興農,111,Q4,2225304.0
1713,國化,111,Q2,6365.0
1713,國化,111,Q3,80676.0
1713,國化,111,Q1,3144.0
1713,國化,111,Q4,110737.0
1714,和桐,111,Q4,262506.0
1714,和桐,111,Q2,745001.0
1714,和桐,111,Q3,426187.0
1714,和桐,111,Q1,317905.0
1717,長興,111,Q2,1896035.0
1717,長興,111,Q1,668936.0
1717,長興,111,Q3,4501146.0
1717,長興,111,Q4,6581357.0
1718,中纖,111,Q3,5515968.0
1718,中纖,111,Q4,1421290.0
1718,中纖,111,Q2,11818065.0
1718,中纖,111,Q1,704615.0
1720,生達,111,Q2,466864.0
1720,生達,111,Q4,1227834.0
1720,生達,111,Q3,962804.0
1720,生達,111,Q1,196535.0
1721,三晃,111,Q3,131792.0
1721,三晃,111,Q4,294144.0
1721,三晃,111,Q1,11392.0
1721,三晃,111,Q2,146983.0
1722,台肥,111,Q4,5578896.0
1722,台肥,111,Q2,2785220.0
1722,台肥,111,Q3,3896087.0
1722,台肥,111,Q1,2659185.0
1723,中碳,111,Q2,1238443.0
1723,中碳,111,Q4,2629469.0
1723,中碳,111,Q3,2006955.0
1723,中碳,111,Q1,454736.0
1725,元禎,111,Q2,88600.0
1725,元禎,111,Q1,98181.0
1725,元禎,111,Q4,457446.0
1725,元禎,111,Q3,489272.0
1726,永記,111,Q3,92224.0
1726,永記,111,Q2,200524.0
1726,永記,111,Q1,113617.0
1726,永記,111,Q4,580637.0
1727,中華化,111,Q2,126989.0
1727,中華化,111,Q1,74542.0
1727,中華化,111,Q4,338140.0
1727,中華化,111,Q3,146194.0
1730,花仙子,111,Q3,250183.0
1730,花仙子,111,Q2,293710.0
1730,花仙子,111,Q1,213648.0
1730,花仙子,111,Q4,350007.0
1731,美吾華,111,Q4,147884.0
