代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1310,台苯,114,Q2,114/11/12,,4740083.00,5038766.00,-0.70
1310,台苯,114,Q3,114/11/12,,6960168.00,7376121.00,-0.94
1310,台苯,114,Q1,114/11/12,,2293712.00,2461338.00,-0.34
1312,國喬,114,Q2,114/11/12,,11017134.00,11537872.00,-1.53
1312,國喬,114,Q1,114/11/12,,5698704.00,5830084.00,-0.61
1313,聯成,114,Q1,114/11/12,,14552602.00,14119079.00,-0.20
1313,聯成,114,Q2,114/11/12,,29532637.00,28720140.00,-0.31
1313,聯成,114,Q3,114/11/12,,44121423.00,43169236.00,-0.56
1314,中石化,114,Q2,114/11/12,,11405055.00,11965515.00,-0.51
1314,中石化,114,Q1,114/11/12,,6517655.00,6561718.00,-0.08
1315,達新,114,Q2,114/11/12,,1157524.00,997456.00,-0.44
1315,達新,114,Q1,114/11/12,,541183.00,468721.00,0.16
1316,上曜,114,Q2,114/11/12,,1710042.00,1006710.00,-0.58
1316,上曜,114,Q3,114/11/12,,2821272.00,1590300.00,-0.71
1316,上曜,114,Q1,114/11/12,,761254.00,345584.00,-0.31
1319,東陽,114,Q2,114/11/12,,13184726.00,8461359.00,3.25
1319,東陽,114,Q1,114/11/12,,7290680.00,4513899.00,2.48
1319,東陽,114,Q3,114/11/12,,18586567.00,12350750.00,4.36
1321,大洋,114,Q3,114/11/12,,2742892.00,2542876.00,-0.74
1321,大洋,114,Q2,114/11/12,,1944585.00,1776212.00,-0.60
1321,大洋,114,Q1,114/11/12,,991106.00,904611.00,-0.21
1323,永裕,114,Q3,114/11/12,,1525301.00,1330749.00,0.06
1323,永裕,114,Q2,114/11/12,,1042153.00,905100.00,0.00
1323,永裕,114,Q1,114/11/12,,526020.00,466506.00,0.05
1324,地球,114,Q2,114/11/12,,376762.00,318481.00,-0.53
1324,地球,114,Q1,114/11/12,,184764.00,154070.00,-0.08
1324,地球,114,Q3,114/11/12,,552240.00,472127.00,-0.66
1325,恆大,114,Q1,114/11/12,,82236.00,88160.00,-0.02
1325,恆大,114,Q2,114/11/12,,166126.00,182643.00,-0.60
1326,台化,114,Q2,114/11/12,,152456956.00,148793742.00,-1.24
1326,台化,114,Q1,114/11/12,,78909389.00,75888795.00,-0.08
1326,台化,114,Q3,114/11/12,,222032935.00,215335696.00,-0.94
1336,台翰,114,Q3,114/11/12,,1887167.00,1575730.00,0.60
1336,台翰,114,Q1,114/11/12,,622572.00,510284.00,0.44
1336,台翰,114,Q2,114/11/12,,1268303.00,1043173.00,0.38
1337,再生-KY,114,Q3,114/11/12,,502010.00,593348.00,-1.24
1337,再生-KY,114,Q2,114/11/12,,349522.00,395307.00,-0.80
1337,再生-KY,114,Q1,114/11/12,,182531.00,210662.00,-0.41
1338,廣華-KY,114,Q2,114/11/12,,2528274.00,1961047.00,-2.13
1338,廣華-KY,114,Q1,114/11/12,,1298134.00,964294.00,-0.13
1338,廣華-KY,114,Q3,114/11/12,,3884458.00,2960831.00,-2.00
1339,昭輝,114,Q2,114/11/12,,907210.00,560096.00,0.21
1339,昭輝,114,Q1,114/11/12,,494807.00,300361.00,0.97
1340,勝悅-KY,114,Q1,114/11/12,,61054.00,57252.00,-0.27
1340,勝悅-KY,114,Q3,114/11/12,,32737.00,57734.00,-0.95
1340,勝悅-KY,114,Q2,114/11/12,,132949.00,173955.00,-0.69
1341,富林-KY,114,Q1,114/11/12,,690050.00,531526.00,1.25
1341,富林-KY,114,Q2,114/11/12,,1273262.00,981741.00,1.53
1341,富林-KY,114,Q3,114/11/12,,1878778.00,1456097.00,2.32
1342,八貫,114,Q3,114/11/12,,2099531.00,1526959.00,4.02
1342,八貫,114,Q1,114/11/12,,778890.00,554281.00,1.79
1342,八貫,114,Q2,114/11/12,,1485091.00,1077746.00,2.67
1402,遠東新,114,Q2,114/11/12,,123800719.00,97027061.00,0.66
1402,遠東新,114,Q1,114/11/12,,63715160.00,48908141.00,0.46
1409,新纖,114,Q1,114/11/12,,,,0.25
1409,新纖,114,Q2,114/11/12,,,,0.18
1410,南染,114,Q1,114/11/12,,50256.00,32376.00,0.08
1410,南染,114,Q2,114/11/12,,102748.00,68090.00,-0.02
1410,南染,114,Q3,114/11/12,,142707.00,101792.00,0.41
1413,宏洲,114,Q2,114/11/12,,1208937.00,1131543.00,0.32
1413,宏洲,114,Q1,114/11/12,,599962.00,580251.00,-0.10
1413,宏洲,114,Q3,114/11/12,,1662012.00,1561596.00,0.43
1414,東和,114,Q1,114/11/12,,133301.00,115549.00,-0.02
1414,東和,114,Q3,114/11/12,,358862.00,314542.00,0.12
1414,東和,114,Q2,114/11/12,,259780.00,225878.00,0.02
1416,廣豐,114,Q2,114/11/12,,162821.00,108767.00,0.25
1416,廣豐,114,Q1,114/11/12,,82193.00,54903.00,0.12
1416,廣豐,114,Q3,114/11/12,,249114.00,165987.00,0.65
1417,嘉裕,114,Q3,114/11/12,,237471.00,112868.00,0.18
1417,嘉裕,114,Q1,114/11/12,,55141.00,20862.00,-0.06
1417,嘉裕,114,Q2,114/11/12,,139839.00,63340.00,0.01
1418,東華,114,Q3,114/11/12,,3602.00,3103.00,-2.24
1418,東華,114,Q1,114/11/12,,2840.00,2509.00,-0.69
1418,東華,114,Q2,114/11/12,,3549.00,3103.00,-1.52
1419,新紡,114,Q1,114/11/12,,1063760.00,770801.00,0.33
1419,新紡,114,Q2,114/11/12,,2000540.00,1436911.00,1.42
1423,利華,114,Q2,114/11/12,,42911.00,62584.00,1.36
1423,利華,114,Q3,114/11/12,,67241.00,75945.00,4.06
1423,利華,114,Q1,114/11/12,,28389.00,28633.00,0.74
1432,大魯閣,114,Q1,114/11/12,,342356.00,193238.00,0.05
1432,大魯閣,114,Q2,114/11/12,,675107.00,380416.00,-0.18
1434,福懋,114,Q2,114/11/12,,14933348.00,13240684.00,0.09
1434,福懋,114,Q3,114/11/12,,21439086.00,19013289.00,0.29
1434,福懋,114,Q1,114/11/12,,7687773.00,6822299.00,0.11
1435,中福,114,Q1,114/11/12,,1495.00,530.00,-0.11
1435,中福,114,Q3,114/11/12,,4486.00,1584.00,-0.26
1435,中福,114,Q2,114/11/12,,2991.00,1056.00,-0.19
1436,華友聯,114,Q2,114/11/12,,1653468.00,783909.00,2.65
1436,華友聯,114,Q1,114/11/12,,311132.00,109589.00,0.60
1436,華友聯,114,Q3,114/11/12,,3692164.00,1843601.00,6.01
1437,勤益控,114,Q1,114/11/12,,191092.00,92968.00,0.34
1437,勤益控,114,Q2,114/11/12,,389637.00,186402.00,0.16
1438,三地開發,114,Q1,114/11/12,,241.00,174.00,-0.37
1438,三地開發,114,Q2,114/11/12,,241.00,174.00,-0.63
1439,雋揚,114,Q1,114/11/12,,136397.00,93466.00,0.73
1439,雋揚,114,Q2,114/11/12,,233260.00,162212.00,1.22
1440,南紡,114,Q1,114/11/12,,4192369.00,3919755.00,-0.05
1440,南紡,114,Q3,114/11/12,,11143876.00,10332459.00,-0.04
1440,南紡,114,Q2,114/11/12,,7892620.00,7303524.00,-0.04
1441,大東,114,Q1,114/11/12,,393512.00,355665.00,0.56
1441,大東,114,Q2,114/11/12,,777263.00,692085.00,0.09
1442,名軒,114,Q3,114/11/12,,2694899.00,1377010.00,2.49
1442,名軒,114,Q1,114/11/12,,1376172.00,702325.00,1.30
1442,名軒,114,Q2,114/11/12,,2137655.00,1085365.00,2.04
1443,立益物流,114,Q1,114/11/12,,255076.00,134848.00,0.55
1443,立益物流,114,Q3,114/11/12,,751410.00,384852.00,0.52
1443,立益物流,114,Q2,114/11/12,,506664.00,258476.00,0.07
1444,力麗,114,Q2,114/11/12,,3620653.00,3512432.00,-0.34
1444,力麗,114,Q3,114/11/12,,5336567.00,5237171.00,-0.68
1444,力麗,114,Q1,114/11/12,,1932171.00,1890712.00,-0.03
1445,大宇,114,Q2,114/11/12,,402827.00,345540.00,-0.40
1445,大宇,114,Q1,114/11/12,,200423.00,165898.00,0.18
1446,宏和,114,Q2,114/11/12,,766818.00,399599.00,1.46
1446,宏和,114,Q1,114/11/12,,293912.00,159190.00,0.42
1446,宏和,114,Q3,114/11/12,,987854.00,525222.00,2.05
1447,力鵬,114,Q1,114/11/12,,6937551.00,6781288.00,0.02
1447,力鵬,114,Q3,114/11/12,,21160683.00,21067717.00,-0.61
1447,力鵬,114,Q2,114/11/12,,14493662.00,14379661.00,-0.49
1449,佳和,114,Q2,114/11/12,,1352536.00,1126385.00,0.02
1449,佳和,114,Q1,114/11/12,,649114.00,536369.00,0.18
1451,年興,114,Q1,114/11/12,,1350746.00,1182647.00,1.34
1451,年興,114,Q3,114/11/12,,4687148.00,4174111.00,1.45
1451,年興,114,Q2,114/11/12,,3127647.00,2790566.00,0.90
1452,宏益,114,Q2,114/11/12,,699049.00,674157.00,-0.48
1452,宏益,114,Q1,114/11/12,,350094.00,335350.00,-0.09
1452,宏益,114,Q3,114/11/12,,1047294.00,1022126.00,-0.34
1453,大將,114,Q2,114/11/12,,745.00,357.00,-0.11
1453,大將,114,Q1,114/11/12,,372.00,153.00,-0.12
1454,台富,114,Q2,114/11/12,,817201.00,776544.00,-0.58
1454,台富,114,Q3,114/11/12,,1179294.00,1147145.00,-0.70
1454,台富,114,Q1,114/11/12,,404599.00,379033.00,-0.07
1455,集盛,114,Q2,114/11/12,,3585324.00,3671052.00,-0.61
1455,集盛,114,Q3,114/11/12,,4987231.00,5107441.00,-0.66
1455,集盛,114,Q1,114/11/12,,1859817.00,1885821.00,-0.22
1456,怡華,114,Q1,114/11/12,,163832.00,99269.00,-0.48
1456,怡華,114,Q2,114/11/12,,460193.00,298409.00,-0.56
1456,怡華,114,Q3,114/11/12,,621617.00,395652.00,-0.90
1457,宜進,114,Q2,114/11/12,,1666628.00,1484598.00,0.39
1457,宜進,114,Q1,114/11/12,,856264.00,766444.00,0.47
1459,聯發,114,Q3,114/11/12,,817505.00,718186.00,0.60
1459,聯發,114,Q2,114/11/12,,539889.00,495544.00,0.12
1459,聯發,114,Q1,114/11/12,,282649.00,274677.00,-0.71
1460,宏遠,114,Q2,114/11/12,,3702942.00,3145666.00,-0.17
1460,宏遠,114,Q3,114/11/12,,5467849.00,4680454.00,-0.27
1460,宏遠,114,Q1,114/11/12,,2172667.00,1814067.00,0.05
1463,強盛新,114,Q1,114/11/12,,638495.00,462035.00,0.50
1463,強盛新,114,Q3,114/11/12,,743017.00,576345.00,0.78
1463,強盛新,114,Q2,114/11/12,,684754.00,514573.00,0.21
1464,得力,114,Q1,114/11/12,,3464414.00,2710788.00,0.30
1464,得力,114,Q2,114/11/12,,6284704.00,4972125.00,-0.12
1465,偉全,114,Q3,114/11/12,,278425.00,287755.00,-0.51
1465,偉全,114,Q2,114/11/12,,189995.00,191456.00,-0.72
1465,偉全,114,Q1,114/11/12,,83854.00,81762.00,0.34
1466,聚隆,114,Q2,114/11/12,,1344442.00,1220387.00,-0.35
1466,聚隆,114,Q1,114/11/12,,680898.00,595395.00,0.15
1466,聚隆,114,Q3,114/11/12,,1942707.00,1770648.00,-0.61
1467,南緯,114,Q2,114/11/12,,2385936.00,1963045.00,-0.80
1467,南緯,114,Q1,114/11/12,,1243199.00,1017088.00,0.02
1468,昶和,114,Q1,114/11/12,,246458.00,195931.00,0.26
1468,昶和,114,Q3,114/11/12,,646259.00,573065.00,-0.04
1468,昶和,114,Q2,114/11/12,,455592.00,421765.00,-0.38
1470,大統新創,114,Q1,114/11/12,,213942.00,168898.00,0.23
1470,大統新創,114,Q2,114/11/12,,412631.00,316953.00,0.07
1471,首利,114,Q1,114/11/12,,47115.00,45781.00,0.25
1471,首利,114,Q2,114/11/12,,102191.00,92498.00,-0.01
1471,首利,114,Q3,114/11/12,,148660.00,135041.00,-0.05
1472,三洋實業,114,Q2,114/11/12,,1804199.00,1520971.00,3.48
1472,三洋實業,114,Q1,114/11/12,,911050.00,766157.00,1.76
1473,台南,114,Q2,114/11/12,,3999547.00,3294333.00,0.91
1473,台南,114,Q3,114/11/12,,5436551.00,4559657.00,0.77
1473,台南,114,Q1,114/11/12,,2496133.00,2024766.00,1.25
1474,弘裕,114,Q2,114/11/12,,1440980.00,1258300.00,0.14
1474,弘裕,114,Q1,114/11/12,,743410.00,644152.00,0.18
1475,業旺,114,Q2,114/11/12,,759375.00,574533.00,-0.11
1475,業旺,114,Q1,114/11/12,,390932.00,285123.00,1.05
1476,儒鴻,114,Q3,114/11/12,,28725625.00,20640448.00,14.33
1476,儒鴻,114,Q2,114/11/12,,19092199.00,13768139.00,8.31
1476,儒鴻,114,Q1,114/11/12,,9374606.00,6543209.00,6.12
1477,聚陽,114,Q3,114/11/12,,26501961.00,20056996.00,11.13
1477,聚陽,114,Q2,114/11/12,,17612957.00,13159846.00,7.65
1477,聚陽,114,Q1,114/11/12,,9923923.00,7165004.00,5.15
1503,士電,114,Q1,114/11/12,,10294698.00,7868760.00,2.35
1503,士電,114,Q2,114/11/12,,19154585.00,14703358.00,4.05
1504,東元,114,Q1,114/11/12,,13617166.00,10326432.00,0.54
1504,東元,114,Q2,114/11/12,,29221136.00,22266068.00,1.23
1506,正道,114,Q1,114/11/12,,251614.00,207343.00,0.01
1506,正道,114,Q2,114/11/12,,546628.00,450836.00,-0.03
1512,瑞利,114,Q2,114/11/12,,546196.00,369799.00,0.02
1512,瑞利,114,Q1,114/11/12,,288219.00,205293.00,0.00
1513,中興電,114,Q3,114/11/12,,20342936.00,15193520.00,5.99
1513,中興電,114,Q1,114/11/12,,6447658.00,4808078.00,1.78
1513,中興電,114,Q2,114/11/12,,13552078.00,10159276.00,3.68
1514,亞力,114,Q3,114/11/12,,7404959.00,6059155.00,2.19
1514,亞力,114,Q1,114/11/12,,2016991.00,1639973.00,0.61
1514,亞力,114,Q2,114/11/12,,4593338.00,3746187.00,1.32
1515,力山,114,Q1,114/11/12,,1014493.00,875976.00,0.07
1515,力山,114,Q2,114/11/12,,2207165.00,1910947.00,-0.40
1515,力山,114,Q3,114/11/12,,3618159.00,3166382.00,-0.08
1516,川飛,114,Q2,114/11/12,,40522.00,38399.00,-0.09
1516,川飛,114,Q3,114/11/12,,55935.00,52558.00,0.10
1516,川飛,114,Q1,114/11/12,,21864.00,20714.00,-0.03
1517,利奇,114,Q2,114/11/12,,1059541.00,987351.00,-0.55
1517,利奇,114,Q3,114/11/12,,1525561.00,1469703.00,-0.66
1517,利奇,114,Q1,114/11/12,,551748.00,495877.00,0.05
1519,華城,114,Q2,114/11/12,,10494649.00,6457791.00,5.23
1519,華城,114,Q1,114/11/12,,4421261.00,2836288.00,3.00
1519,華城,114,Q3,114/11/12,,16326448.00,9858144.00,8.68
1521,大億,114,Q1,114/11/12,,888287.00,724414.00,0.60
1521,大億,114,Q3,114/11/12,,2654236.00,2229659.00,0.34
1521,大億,114,Q2,114/11/12,,1750890.00,1454386.00,0.23
1522,堤維西,114,Q1,114/11/12,,4912745.00,3445635.00,1.39
1522,堤維西,114,Q3,114/11/12,,16139576.00,12042999.00,1.17
1522,堤維西,114,Q2,114/11/12,,9236420.00,6919754.00,0.10
1524,耿鼎,114,Q1,114/11/12,,752356.00,482177.00,0.98
1524,耿鼎,114,Q3,114/11/12,,1922403.00,1386651.00,1.28
1524,耿鼎,114,Q2,114/11/12,,1287200.00,889184.00,0.82
1525,江申,114,Q1,114/11/12,,276927.00,250786.00,0.80
1525,江申,114,Q3,114/11/12,,901418.00,786921.00,2.48
1525,江申,114,Q2,114/11/12,,570609.00,506826.00,1.61
1526,日馳,114,Q1,114/11/12,,200582.00,136780.00,0.40
1526,日馳,114,Q2,114/11/12,,408993.00,304604.00,-0.12
1526,日馳,114,Q3,114/11/12,,611382.00,491093.00,-0.04
1527,鑽全,114,Q2,114/11/12,,1557257.00,1191818.00,0.25
1527,鑽全,114,Q1,114/11/12,,816060.00,612697.00,0.93
1527,鑽全,114,Q3,114/11/12,,2302441.00,1799771.00,1.04
1528,恩德,114,Q2,114/11/12,,1331076.00,916702.00,-0.61
1528,恩德,114,Q3,114/11/12,,2116380.00,1460703.00,-0.53
1528,恩德,114,Q1,114/11/12,,562897.00,401953.00,0.05
1529,樂事綠能,114,Q1,114/11/12,,266543.00,223015.00,0.03
1529,樂事綠能,114,Q3,114/11/12,,680638.00,549396.00,0.97
1529,樂事綠能,114,Q2,114/11/12,,475526.00,384462.00,0.88
1530,亞崴,114,Q1,114/11/12,,552359.00,474940.00,-3.36
1530,亞崴,114,Q2,114/11/12,,1036303.00,902638.00,-4.07
1531,高林股,114,Q1,114/11/12,,410520.00,329458.00,0.17
1531,高林股,114,Q2,114/11/12,,799626.00,630850.00,-0.41
1532,勤美,114,Q2,114/11/12,,6062350.00,4648084.00,-0.13
1532,勤美,114,Q1,114/11/12,,2963067.00,2367955.00,-0.26
1533,車王電,114,Q1,114/11/12,,791127.00,551750.00,-0.21
1533,車王電,114,Q2,114/11/12,,1729269.00,1186703.00,-0.61
1533,車王電,114,Q3,114/11/12,,2800164.00,1970013.00,-0.14
1535,中宇,114,Q1,114/11/12,,2469799.00,2221457.00,0.88
1535,中宇,114,Q2,114/11/12,,5539453.00,5038762.00,1.87
1535,中宇,114,Q3,114/11/12,,8678854.00,7936515.00,2.79
1536,和大,114,Q3,114/11/12,,3559162.00,3379255.00,-2.05
1536,和大,114,Q2,114/11/12,,2365285.00,2233548.00,-1.91
1536,和大,114,Q1,114/11/12,,1234196.00,1148721.00,-0.37
1537,廣隆,114,Q2,114/11/12,,3414045.00,2670024.00,3.70
1537,廣隆,114,Q3,114/11/12,,5017791.00,3969861.00,5.76
1537,廣隆,114,Q1,114/11/12,,1750132.00,1365840.00,2.46
1538,正峰,114,Q1,114/11/12,,30620.00,23770.00,-0.58
1538,正峰,114,Q2,114/11/12,,60901.00,49478.00,0.46
1538,正峰,114,Q3,114/11/12,,92571.00,73269.00,-0.36
1539,巨庭,114,Q1,114/11/12,,356799.00,317968.00,0.25
1539,巨庭,114,Q2,114/11/12,,723146.00,652529.00,-0.42
1539,巨庭,114,Q3,114/11/12,,1048005.00,947469.00,-0.08
1540,喬福,114,Q3,114/11/12,,404812.00,271453.00,0.54
1540,喬福,114,Q2,114/11/12,,290359.00,177147.00,0.13
1540,喬福,114,Q1,114/11/12,,129829.00,79555.00,0.50
1541,錩泰,114,Q2,114/11/12,,1943237.00,1565791.00,0.21
1541,錩泰,114,Q1,114/11/12,,847635.00,679512.00,0.53
1541,錩泰,114,Q3,114/11/12,,2881206.00,2360202.00,1.32
1558,伸興,114,Q1,114/11/12,,2044322.00,1526941.00,1.25
1558,伸興,114,Q2,114/11/12,,4224322.00,3120717.00,2.02
1558,伸興,114,Q3,114/11/12,,6472831.00,4753160.00,4.27
1560,中砂,114,Q1,114/11/12,,1771627.00,1224041.00,1.96
1560,中砂,114,Q2,114/11/12,,3886390.00,2659081.00,3.78
1560,中砂,114,Q3,114/11/12,,5977667.00,4073049.00,6.02
1563,巧新,114,Q1,114/11/12,,1918240.00,1372988.00,1.53
1563,巧新,114,Q2,114/11/12,,3633072.00,2748306.00,1.28
1563,巧新,114,Q3,114/11/12,,5334743.00,4151334.00,1.47
1565,精華,114,Q2,114/11/12,,2168500.00,1641554.00,4.00
1565,精華,114,Q3,114/11/12,,3174384.00,2396087.00,6.69
1565,精華,114,Q1,114/11/12,,1110980.00,844013.00,3.43
1568,倉佑,114,Q2,114/11/12,,542499.00,360029.00,0.54
1568,倉佑,114,Q3,114/11/12,,792323.00,541111.00,0.88
1568,倉佑,114,Q1,114/11/12,,284457.00,186620.00,0.53
1569,濱川,114,Q2,114/11/12,,1688940.00,1676178.00,-3.61
1569,濱川,114,Q1,114/11/12,,817948.00,807742.00,-1.33
1570,力肯,114,Q1,114/11/12,,121078.00,79810.00,0.43
1570,力肯,114,Q2,114/11/12,,281120.00,196969.00,0.43
1580,新麥,114,Q1,114/11/12,,1089039.00,604061.00,2.70
1580,新麥,114,Q2,114/11/12,,2338679.00,1336990.00,5.69
1582,信錦,114,Q2,114/11/12,,4397519.00,3303956.00,1.89
1582,信錦,114,Q3,114/11/12,,6564174.00,4966768.00,2.98
1582,信錦,114,Q1,114/11/12,,2243198.00,1651819.00,1.05
1583,程泰,114,Q2,114/11/12,,1879731.00,1546735.00,-8.63
