代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2327,國巨*,109,H2,不適用,109/07/01~109/12/31,董事會決議,8.0,0.0,2.0,4959188570,0.0,0.0,0.0,0
2327,國巨*,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2327,國巨*,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2327,國巨*,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2327,國巨*,109,H2,不適用,109/07/01~109/12/31,董事會決議,8.0,0.0,2.0,4959188570,0.0,0.0,0.0,0
2327,國巨*,109,H2,不適用,109/07/01~109/12/31,董事會決議,8.0,0.0,2.0,4959188570,0.0,0.0,0.0,0
2328,廣宇,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.65,0.0,0.0,336925083,0.0,0.0,0.0,0
2328,廣宇,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.65,0.0,0.0,336925083,0.0,0.0,0.0,0
2328,廣宇,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.65,0.0,0.0,336925083,0.0,0.0,0.0,0
2329,華泰,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2329,華泰,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2330,台積電,109,Q4,不適用,109/10/01~109/12/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q2,不適用,109/04/01~109/06/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q3,不適用,109/07/01~109/09/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q4,不適用,109/10/01~109/12/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q1,不適用,109/01/01~109/03/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q2,不適用,109/04/01~109/06/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q1,不適用,109/01/01~109/03/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q4,不適用,109/10/01~109/12/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q3,不適用,109/07/01~109/09/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q2,不適用,109/04/01~109/06/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q3,不適用,109/07/01~109/09/30,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2330,台積電,109,Q1,不適用,109/01/01~109/03/31,董事會決議,2.5,0.0,0.0,64825951145,0.0,0.0,0.0,0
2331,精英,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2331,精英,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.1014667,0.0,0.9,558221087,0.0,0.0,0.0,0
2331,精英,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2331,精英,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.1014667,0.0,0.9,558221087,0.0,0.0,0.0,0
2331,精英,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.1014667,0.0,0.9,558221087,0.0,0.0,0.0,0
2331,精英,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2332,友訊,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.3,0.0,0.0,195598850,0.0,0.0,0.0,0
2332,友訊,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.3,0.0,0.0,195598850,0.0,0.0,0.0,0
2332,友訊,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.3,0.0,0.0,195598850,0.0,0.0,0.0,0
2337,旺宏,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,2227423682,0.0,0.0,0.0,0
2337,旺宏,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,2227423682,0.0,0.0,0.0,0
2337,旺宏,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,2227423682,0.0,0.0,0.0,0
2338,光罩,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,359570417,0.0,0.0,0.0,0
2338,光罩,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,359570417,0.0,0.0,0.0,0
2338,光罩,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,359570417,0.0,0.0,0.0,0
2340,台亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.39,0.0,0.0,514927071,0.0,0.0,0.0,0
2340,台亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.39,0.0,0.0,514927071,0.0,0.0,0.0,0
2340,台亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.39,0.0,0.0,514927071,0.0,0.0,0.0,0
2342,茂矽,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.5,77879772,0.0,0.0,0.0,0
2342,茂矽,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.5,77879772,0.0,0.0,0.0,0
2342,茂矽,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.5,77879772,0.0,0.0,0.0,0
2344,華邦電,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2344,華邦電,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.2,0.0,0.0,796000039,0.0,0.0,0.0,0
2344,華邦電,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.2,0.0,0.0,796000039,0.0,0.0,0.0,0
2344,華邦電,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2344,華邦電,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.2,0.0,0.0,796000039,0.0,0.0,0.0,0
2344,華邦電,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2345,智邦,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,6.5,0.0,0.0,3636538081,0.0,0.0,0.0,0
2345,智邦,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,6.5,0.0,0.0,3636538081,0.0,0.0,0.0,0
2345,智邦,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,6.5,0.0,0.0,3636538081,0.0,0.0,0.0,0
2347,聯強,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.3,0.0,0.0,5504224994,0.0,0.0,0.0,0
2347,聯強,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.3,0.0,0.0,5504224994,0.0,0.0,0.0,0
2347,聯強,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.3,0.0,0.0,5504224994,0.0,0.0,0.0,0
2348,海悅,109,Y1,110/06/11,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,677484976,1.0,0.0,0.0,9678357
2348,海悅,109,Y1,110/06/11,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,677484976,1.0,0.0,0.0,9678357
2348,海悅,109,Y1,110/06/11,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,677484976,1.0,0.0,0.0,9678357
2349,錸德,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2349,錸德,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2349,錸德,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2351,順德,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,327852448,0.0,0.0,0.0,0
2351,順德,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,327852448,0.0,0.0,0.0,0
2351,順德,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,327852448,0.0,0.0,0.0,0
2352,佳世達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,2950172937,0.0,0.0,0.0,0
2352,佳世達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,2950172937,0.0,0.0,0.0,0
2352,佳世達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,2950172937,0.0,0.0,0.0,0
2353,宏��,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,4571780742,0.0,0.0,0.0,0
2353,宏��,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,4571780742,0.0,0.0,0.0,0
2353,宏��,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.5,0.0,0.0,4571780742,0.0,0.0,0.0,0
2354,鴻準,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.8,0.0,0.0,2546073346,0.0,0.0,0.0,0
2354,鴻準,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.8,0.0,0.0,2546073346,0.0,0.0,0.0,0
2354,鴻準,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.8,0.0,0.0,2546073346,0.0,0.0,0.0,0
2355,敬鵬,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,198747710,0.0,0.0,0.0,0
2355,敬鵬,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,198747710,0.0,0.0,0.0,0
2355,敬鵬,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,198747710,0.0,0.0,0.0,0
2356,英業達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.85,0.0,0.0,6636828872,0.0,0.0,0.0,0
2356,英業達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.85,0.0,0.0,6636828872,0.0,0.0,0.0,0
2356,英業達,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.85,0.0,0.0,6636828872,0.0,0.0,0.0,0
2357,華碩,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,26.0,0.0,0.0,19311767280,0.0,0.0,0.0,0
2357,華碩,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,26.0,0.0,0.0,19311767280,0.0,0.0,0.0,0
2357,華碩,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,26.0,0.0,0.0,19311767280,0.0,0.0,0.0,0
2359,所羅門,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.5,0.0,0.0,85735526,0.0,0.0,0.0,0
2359,所羅門,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2359,所羅門,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2359,所羅門,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2359,所羅門,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.5,0.0,0.0,85735526,0.0,0.0,0.0,0
2359,所羅門,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.5,0.0,0.0,85735526,0.0,0.0,0.0,0
2360,致茂,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.4996051,0.0,0.0,1897175417,0.0,0.0,0.0,0
2360,致茂,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.4996051,0.0,0.0,1897175417,0.0,0.0,0.0,0
2360,致茂,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.4996051,0.0,0.0,1897175417,0.0,0.0,0.0,0
2362,藍天,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,373357800,0.0,0.0,0.0,0
2362,藍天,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,373357800,0.0,0.0,0.0,0
2362,藍天,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,373357800,0.0,0.0,0.0,0
2363,矽統,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,504773976,0.8,0.0,0.0,50477397
2363,矽統,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,504773976,0.8,0.0,0.0,50477397
2363,矽統,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,504773976,0.8,0.0,0.0,50477397
2364,倫飛,109,Y1,110/06/03,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2364,倫飛,109,Y1,110/06/03,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2364,倫飛,109,Y1,110/06/03,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.3,67358600,0.0,0.0,0.0,0
2365,昆盈,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.3,67358600,0.0,0.0,0.0,0
2365,昆盈,109,Q4,不適用,109/10/01~109/12/31,董事會決議,0.0,0.0,0.3,67358600,0.0,0.0,0.0,0
2365,昆盈,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q1,不適用,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q1,不適用,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q3,不適用,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q1,不適用,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2365,昆盈,109,Q2,不適用,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2367,燿華,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2367,燿華,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2367,燿華,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2368,金像電,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,1.0,0.0,0.5,819731762,0.0,0.0,0.0,0
2368,金像電,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,1.0,0.0,0.5,819731762,0.0,0.0,0.0,0
2368,金像電,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,1.0,0.0,0.5,819731762,0.0,0.0,0.0,0
2369,菱生,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2369,菱生,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2369,菱生,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2371,大同,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2371,大同,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2371,大同,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2373,震旦行,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,5.7,0.0,0.3,1417215108,0.0,0.0,0.0,0
2373,震旦行,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,5.7,0.0,0.3,1417215108,0.0,0.0,0.0,0
2373,震旦行,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,5.7,0.0,0.3,1417215108,0.0,0.0,0.0,0
2374,佳能,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.5,141181406,0.0,0.0,0.0,0
2374,佳能,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.5,141181406,0.0,0.0,0.0,0
2374,佳能,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.5,141181406,0.0,0.0,0.0,0
2375,凱美,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,271534340,0.0,0.0,0.0,0
2375,凱美,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,271534340,0.0,0.0,0.0,0
2375,凱美,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,271534340,0.0,0.0,0.0,0
2376,技嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.0,0.0,1.0,3178444430,0.0,0.0,0.0,0
2376,技嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.0,0.0,1.0,3178444430,0.0,0.0,0.0,0
2376,技嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,4.0,0.0,1.0,3178444430,0.0,0.0,0.0,0
2377,微星,109,Y1,不適用,109/01/01~109/12/31,董事會決議,6.1,0.0,0.0,5153622813,0.0,0.0,0.0,0
2377,微星,109,Y1,不適用,109/01/01~109/12/31,董事會決議,6.1,0.0,0.0,5153622813,0.0,0.0,0.0,0
2377,微星,109,Y1,不適用,109/01/01~109/12/31,董事會決議,6.1,0.0,0.0,5153622813,0.0,0.0,0.0,0
2379,瑞昱,109,Y1,不適用,109/01/01~109/12/31,董事會決議,12.0,0.0,2.0,7149588250,0.0,0.0,0.0,0
2379,瑞昱,109,Y1,不適用,109/01/01~109/12/31,董事會決議,12.0,0.0,2.0,7149588250,0.0,0.0,0.0,0
2379,瑞昱,109,Y1,不適用,109/01/01~109/12/31,董事會決議,12.0,0.0,2.0,7149588250,0.0,0.0,0.0,0
2380,虹光,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2380,虹光,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2380,虹光,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2380,虹光,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2380,虹光,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2380,虹光,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2382,廣達,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,5.2,0.0,0.0,20085662647,0.0,0.0,0.0,0
2382,廣達,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,5.2,0.0,0.0,20085662647,0.0,0.0,0.0,0
2382,廣達,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,5.2,0.0,0.0,20085662647,0.0,0.0,0.0,0
2383,台光電,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,2330428093,0.0,0.0,0.0,0
2383,台光電,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,2330428093,0.0,0.0,0.0,0
2383,台光電,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,7.0,0.0,0.0,2330428093,0.0,0.0,0.0,0
2385,群光,109,Y1,不適用,109/01/01~109/12/31,董事會決議,5.5,0.0,0.0,4099110119,0.0,0.0,0.0,0
2385,群光,109,Y1,不適用,109/01/01~109/12/31,董事會決議,5.5,0.0,0.0,4099110119,0.0,0.0,0.0,0
2385,群光,109,Y1,不適用,109/01/01~109/12/31,董事會決議,5.5,0.0,0.0,4099110119,0.0,0.0,0.0,0
2387,精元,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,390502102,0.0,0.0,0.0,0
2387,精元,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,390502102,0.0,0.0,0.0,0
2387,精元,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,390502102,0.0,0.0,0.0,0
2388,威盛,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,395516753,0.0,0.0,0.0,0
2388,威盛,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,395516753,0.0,0.0,0.0,0
2388,威盛,109,Y1,110/06/18,109/01/01~109/12/31,股東會確認,0.8,0.0,0.0,395516753,0.0,0.0,0.0,0
2390,云辰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2390,云辰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2390,云辰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2392,正崴,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.5,0.0,0.0,1280817350,0.0,0.0,0.0,0
2392,正崴,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.5,0.0,0.0,1280817350,0.0,0.0,0.0,0
2392,正崴,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.5,0.0,0.0,1280817350,0.0,0.0,0.0,0
2393,億光,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,2.25,0.0,0.0,997634444,0.0,0.0,0.0,0
2393,億光,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,2.25,0.0,0.0,997634444,0.0,0.0,0.0,0
2393,億光,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,2.25,0.0,0.0,997634444,0.0,0.0,0.0,0
2395,研華,109,Y1,不適用,109/01/01~109/12/31,董事會決議,7.1,0.0,0.0,5480813128,0.0,0.0,0.0,0
2395,研華,109,Y1,不適用,109/01/01~109/12/31,董事會決議,7.1,0.0,0.0,5480813128,0.0,0.0,0.0,0
2395,研華,109,Y1,不適用,109/01/01~109/12/31,董事會決議,7.1,0.0,0.0,5480813128,0.0,0.0,0.0,0
2397,友通,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.8,0.0,0.2,343466571,0.0,0.0,0.0,0
2397,友通,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.8,0.0,0.2,343466571,0.0,0.0,0.0,0
2397,友通,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.8,0.0,0.2,343466571,0.0,0.0,0.0,0
2399,映泰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.26,0.0,0.14,71240000,0.0,0.0,0.0,0
2399,映泰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.26,0.0,0.14,71240000,0.0,0.0,0.0,0
2399,映泰,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.26,0.0,0.14,71240000,0.0,0.0,0.0,0
2401,凌陽,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.5255,0.0,0.0,311093330,0.0,0.0,0.0,0
2401,凌陽,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.5255,0.0,0.0,311093330,0.0,0.0,0.0,0
2401,凌陽,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.5255,0.0,0.0,311093330,0.0,0.0,0.0,0
2402,毅嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.39,0.0,0.11,148768267,0.0,0.0,0.0,0
2402,毅嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.39,0.0,0.11,148768267,0.0,0.0,0.0,0
2402,毅嘉,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.39,0.0,0.11,148768267,0.0,0.0,0.0,0
2404,漢唐,109,Y1,不適用,109/01/01~109/12/31,董事會決議,17.0,0.0,0.0,3239973866,0.0,0.0,0.0,0
2404,漢唐,109,Y1,不適用,109/01/01~109/12/31,董事會決議,17.0,0.0,0.0,3239973866,0.0,0.0,0.0,0
2404,漢唐,109,Y1,不適用,109/01/01~109/12/31,董事會決議,17.0,0.0,0.0,3239973866,0.0,0.0,0.0,0
2405,輔信,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2405,輔信,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2405,輔信,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2405,輔信,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2405,輔信,109,H2,不適用,109/07/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2405,輔信,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2406,國碩,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2406,國碩,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2406,國碩,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2408,南亞科,109,Y1,110/05/27,109/01/01~109/12/31,股東會確認,1.29660236,0.0,0.0,4000000000,0.0,0.0,0.0,0
2408,南亞科,109,Y1,110/05/27,109/01/01~109/12/31,股東會確認,1.29660236,0.0,0.0,4000000000,0.0,0.0,0.0,0
