出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","2","2801","彰銀","-2765855.00","-255918.00","-16404019.00","-265441.00","-19691233.00","175454685.00","155763452.00"
"114/10/28","110","2","2812","台中銀","-3233696.00","-1546746.00","2390879.00","36059.00","-2353504.00","46249219.00","43895715.00"
"114/10/28","110","2","2820","華票","-4067722.00","-4669.00","4108215.00","--","35824.00","264720.00","300544.00"
"114/10/28","110","2","2834","臺企銀","29170314.00","-28078090.00","6497847.00","-13164.00","7576907.00","30817437.00","38394344.00"
"114/10/28","110","2","2836","高雄銀","2133257.00","-11534.00","855054.00","331.00","2977108.00","9114234.00","12091342.00"
"114/10/28","110","2","2838","聯邦銀","-2965838.00","-1895924.00","3769028.00","-388763.00","-1481497.00","72872911.00","71391414.00"
"114/10/28","110","2","2845","遠東銀","-5187288.00","-645486.00","-1280238.00","-249994.00","-7363006.00","36990984.00","29627978.00"
"114/10/28","110","2","2849","安泰銀","3499359.00","-2394683.00","-1105051.00","-12051.00","-12426.00","2084508.00","2072082.00"
"114/10/28","110","2","2897","王道銀行","-207589.00","195797.00","478884.00","-247679.00","219413.00","16905644.00","17125057.00"
"114/10/28","110","2","5876","上海商銀","-3980461.00","-4906370.00","1487294.00","-2211036.00","-9610573.00","195843112.00","186232539.00"
