出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","1","2801","彰銀","-40233600.00","-96011.00","2888193.00","245801.00","-37195617.00","175454685.00","138259068.00"
"114/10/28","110","1","2812","台中銀","-6874660.00","69066.00","1662702.00","50195.00","-5092697.00","46249219.00","41156522.00"
"114/10/28","110","1","2820","華票","1652170.00","-4017.00","-1641151.00","--","7002.00","264720.00","271722.00"
"114/10/28","110","1","2834","臺企銀","9987496.00","-13529483.00","2885007.00","2560.00","-654420.00","30817437.00","30163017.00"
"114/10/28","110","1","2836","高雄銀","2220419.00","-84059.00","520915.00","1299.00","2658574.00","9114234.00","11772808.00"
"114/10/28","110","1","2838","聯邦銀","-24724606.00","-667491.00","4224681.00","-1592878.00","-22760294.00","72872911.00","50112617.00"
"114/10/28","110","1","2845","遠東銀","-10808778.00","119012.00","471396.00","-52280.00","-10270650.00","36990984.00","26720334.00"
"114/10/28","110","1","2849","安泰銀","-715980.00","-424244.00","1110418.00","30786.00","980.00","2084508.00","2085488.00"
"114/10/28","110","1","2897","王道銀行","2753141.00","99825.00","-785721.00","-140250.00","1926995.00","16905644.00","18832639.00"
"114/10/28","110","1","5876","上海商銀","-25862482.00","-459961.00","-99304.00","1032022.00","-25389725.00","195843112.00","170453387.00"
