出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","110","4","1101","台泥","107041452.00","80391353.00","--","--","26650099.00","--","--","26650099.00","6863624.00","--","19786475.00","6291609.00","26078084.00","5930387.00","20147697.00","1053559.00","--","21201256.00","-9066133.00","--","12135123.00","20256366.00","--","944890.00","11281319.00","--","853804.00","3.30"
"114/10/28","110","4","1102","亞泥","89654713.00","68473835.00","--","--","21180878.00","--","--","21180878.00","3494661.00","--","17686217.00","4247696.00","21933913.00","4406143.00","17527770.00","--","--","17527770.00","-396550.00","--","17131220.00","15068221.00","--","2459549.00","14758614.00","--","2372606.00","4.70"
"114/10/28","110","4","1103","嘉泥","2220254.00","2189455.00","--","--","30799.00","--","--","30799.00","556435.00","0.00","-525636.00","1345156.00","819520.00","71985.00","747535.00","0.00","--","747535.00","1087633.00","--","1835168.00","657848.00","--","89687.00","1702814.00","--","132354.00","1.02"
"114/10/28","110","4","1104","環泥","6079107.00","4947290.00","--","--","1131817.00","--","--","1131817.00","421615.00","--","710202.00","530060.00","1240262.00","126036.00","1114226.00","--","--","1114226.00","206946.00","--","1321172.00","1088078.00","--","26148.00","1295080.00","--","26092.00","1.66"
"114/10/28","110","4","1108","幸福","3769022.00","3208996.00","--","--","560026.00","--","--","560026.00","234899.00","13442.00","338569.00","2743.00","341312.00","79107.00","262205.00","--","--","262205.00","9767.00","--","271972.00","262205.00","--","--","271972.00","--","--","0.65"
"114/10/28","110","4","1109","信大","7378229.00","5175302.00","--","--","2202927.00","--","--","2202927.00","445385.00","--","1757542.00","81432.00","1838974.00","626184.00","1212790.00","--","--","1212790.00","-28240.00","--","1184550.00","862861.00","--","349929.00","845618.00","--","338932.00","2.52"
"114/10/28","110","4","1110","東泥","1846785.00","1712217.00","--","--","134568.00","--","--","134568.00","122514.00","--","12054.00","137074.00","149128.00","15317.00","133811.00","--","--","133811.00","51015.00","--","184826.00","139985.00","--","-6174.00","191010.00","--","-6184.00","0.25"
"114/10/28","110","4","1201","味全","19817862.00","14035011.00","--","--","5782851.00","--","--","5782851.00","5138969.00","--","643882.00","74414.00","718296.00","210470.00","507826.00","--","--","507826.00","-42476.00","--","465350.00","507002.00","--","824.00","464487.00","--","863.00","1.00"
"114/10/28","110","4","1203","味王","5824838.00","3928723.00","--","--","1896115.00","--","--","1896115.00","1030510.00","--","865605.00","51591.00","917196.00","220166.00","697030.00","0.00","--","697030.00","-208437.00","--","488593.00","447878.00","--","249152.00","375729.00","--","112864.00","1.88"
"114/10/28","110","4","1210","大成","101437842.00","90701292.00","--","--","10736550.00","--","--","10736550.00","8391158.00","--","2345392.00","541326.00","2886718.00","624695.00","2262023.00","--","--","2262023.00","83658.00","--","2345681.00","1869385.00","--","392638.00","2039351.00","--","306330.00","2.32"
"114/10/28","110","4","1213","大飲","428407.00","438426.00","--","--","-10019.00","--","--","-10019.00","55503.00","--","-65522.00","-28629.00","-94151.00","285.00","-94436.00","--","--","-94436.00","5.00","--","-94431.00","-94436.00","--","--","-94431.00","--","--","-1.67"
"114/10/28","110","4","1215","卜蜂","24841345.00","21441119.00","--","--","3400226.00","--","--","3400226.00","1795948.00","-12738.00","1591540.00","53210.00","1644750.00","331093.00","1313657.00","0.00","--","1313657.00","-325316.00","--","988341.00","1355652.00","--","-41995.00","1029939.00","--","-41598.00","5.06"
"114/10/28","110","4","1216","統一","473501669.00","317395795.00","--","--","156105874.00","--","--","156105874.00","127713857.00","--","28392017.00","7875711.00","36267728.00","7471333.00","28796395.00","--","--","28796395.00","-1614444.00","--","27181951.00","19879062.00","--","8917333.00","18313918.00","--","8868033.00","3.50"
"114/10/28","110","4","1217","愛之味","4710880.00","3251492.00","--","--","1459388.00","--","--","1459388.00","1287853.00","--","171535.00","113709.00","285244.00","68077.00","217167.00","--","--","217167.00","346094.00","--","563261.00","201182.00","--","15985.00","539539.00","--","23722.00","0.41"
"114/10/28","110","4","1218","泰山","9944978.00","8409291.00","--","--","1535687.00","231.00","702.00","1536158.00","1326801.00","--","209357.00","426279.00","635636.00","43625.00","592011.00","--","--","592011.00","48669.00","--","640680.00","591827.00","--","184.00","640465.00","--","215.00","1.22"
"114/10/28","110","4","1219","福壽","14778782.00","13413278.00","--","-4456.00","1361048.00","--","--","1361048.00","1058336.00","--","302712.00","51025.00","353737.00","72381.00","281356.00","--","--","281356.00","-2183.00","--","279173.00","322817.00","--","-41461.00","320795.00","--","-41622.00","1.00"
"114/10/28","110","4","1220","台榮","3219386.00","2752257.00","--","--","467129.00","--","--","467129.00","241530.00","--","225599.00","26915.00","252514.00","44274.00","208240.00","--","--","208240.00","-8981.00","--","199259.00","177906.00","--","30334.00","168926.00","--","30333.00","1.00"
"114/10/28","110","4","1225","福懋油","13103954.00","11968692.00","21838.00","--","1157100.00","32.00","--","1157068.00","626286.00","55.00","530837.00","65708.00","596545.00","109698.00","486847.00","--","--","486847.00","-4555.00","--","482292.00","453112.00","--","33735.00","448557.00","--","33735.00","2.07"
"114/10/28","110","4","1227","佳格","34307044.00","26075184.00","--","--","8231860.00","--","--","8231860.00","5250275.00","--","2981585.00","171429.00","3153014.00","651908.00","2501106.00","--","--","2501106.00","265038.00","--","2766144.00","2456628.00","--","44478.00","2623752.00","--","142392.00","2.70"
"114/10/28","110","4","1229","聯華","11322814.00","8801727.00","--","--","2521087.00","--","--","2521087.00","1077218.00","--","1443869.00","3375614.00","4819483.00","75378.00","4744105.00","--","--","4744105.00","9265725.00","--","14009830.00","4089143.00","--","654962.00","9668522.00","--","4341308.00","2.92"
"114/10/28","110","4","1231","聯華食","9517892.00","7315626.00","--","--","2202266.00","--","--","2202266.00","1256013.00","--","946253.00","64498.00","1010751.00","197070.00","813681.00","--","--","813681.00","-22766.00","--","790915.00","814001.00","--","-320.00","791381.00","--","-466.00","4.03"
"114/10/28","110","4","1232","大統益","20477990.00","18119818.00","--","--","2358172.00","--","--","2358172.00","827258.00","--","1530914.00","66856.00","1597770.00","323848.00","1273922.00","--","--","1273922.00","23297.00","--","1297219.00","1241710.00","--","32212.00","1264570.00","--","32649.00","7.76"
"114/10/28","110","4","1233","天仁","1773001.00","782240.00","0.00","0.00","990761.00","0.00","0.00","990761.00","975925.00","--","14836.00","38102.00","52938.00","9509.00","43429.00","--","--","43429.00","-12440.00","--","30989.00","43128.00","--","301.00","30947.00","--","42.00","0.48"
