出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","110","1","1101","台泥","22037652.00","16512812.00","--","--","5524840.00","--","--","5524840.00","1317264.00","--","4207576.00","647497.00","4855073.00","1113682.00","3741391.00","-11154.00","--","3730237.00","-693024.00","--","3037213.00","3318974.00","--","411263.00","2621147.00","--","416066.00","0.57"
"114/10/28","110","1","1102","亞泥","17877389.00","13517201.00","--","--","4360188.00","--","--","4360188.00","637168.00","--","3723020.00","1020863.00","4743883.00","894641.00","3849242.00","--","--","3849242.00","-253421.00","--","3595821.00","3200039.00","--","649203.00","3059849.00","--","535972.00","1.02"
"114/10/28","110","1","1103","嘉泥","544526.00","554747.00","--","--","-10221.00","--","--","-10221.00","125049.00","--","-135270.00","24440.00","-110830.00","9475.00","-120305.00","0.00","--","-120305.00","1054987.00","--","934682.00","-127102.00","--","6797.00","885274.00","--","49408.00","-0.20"
"114/10/28","110","1","1104","環泥","1440498.00","1189734.00","--","--","250764.00","--","--","250764.00","109193.00","--","141571.00","117155.00","258726.00","21575.00","237151.00","--","--","237151.00","-3004.00","--","234147.00","229468.00","--","7683.00","226464.00","--","7683.00","0.35"
"114/10/28","110","1","1108","幸福","1045953.00","906447.00","--","--","139506.00","--","--","139506.00","62623.00","132.00","77015.00","-5805.00","71210.00","16784.00","54426.00","0.00","--","54426.00","6046.00","--","60472.00","54426.00","--","0.00","60472.00","--","0.00","0.13"
"114/10/28","110","1","1109","信大","1812350.00","1210449.00","--","--","601901.00","--","--","601901.00","112800.00","--","489101.00","28424.00","517525.00","117154.00","400371.00","--","--","400371.00","-40910.00","--","359461.00","284417.00","--","115954.00","257138.00","--","102323.00","0.83"
"114/10/28","110","1","1110","東泥","387342.00","362013.00","--","--","25329.00","--","--","25329.00","22449.00","--","2880.00","17111.00","19991.00","5784.00","14207.00","--","--","14207.00","15186.00","--","29393.00","15759.00","--","-1552.00","30983.00","--","-1590.00","0.03"
"114/10/28","110","1","1201","味全","4372012.00","3095304.00","--","--","1276708.00","--","--","1276708.00","1180773.00","--","95935.00","20680.00","116615.00","32007.00","84608.00","--","--","84608.00","-19317.00","--","65291.00","84450.00","--","158.00","65148.00","--","143.00","0.17"
"114/10/28","110","1","1203","味王","1490550.00","976547.00","--","--","514003.00","0.00","0.00","514003.00","254374.00","--","259629.00","35083.00","294712.00","78705.00","216007.00","--","--","216007.00","-63883.00","--","152124.00","130453.00","--","85554.00","105763.00","--","46361.00","0.55"
"114/10/28","110","1","1210","大成","22637984.00","19506989.00","--","--","3130995.00","--","--","3130995.00","2259309.00","--","871686.00","269556.00","1141242.00","217977.00","923265.00","--","--","923265.00","-74094.00","--","849171.00","788354.00","--","134911.00","726471.00","--","122700.00","1.01"
