出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","110","2","1101","台泥","50023364.00","35889688.00","--","--","14133676.00","--","--","14133676.00","2882291.00","--","11251385.00","3402396.00","14653781.00","3168332.00","11485449.00","517728.00","--","12003177.00","-7146768.00","--","4856409.00","10852066.00","--","1151111.00","3713523.00","--","1142886.00","1.82"
"114/10/28","110","2","1102","亞泥","39961674.00","29391173.00","--","--","10570501.00","--","--","10570501.00","1540062.00","--","9030439.00","2518017.00","11548456.00","2333184.00","9215272.00","--","--","9215272.00","-1454446.00","--","7760826.00","7715094.00","--","1500178.00","6536102.00","--","1224724.00","2.46"
"114/10/28","110","2","1103","嘉泥","1094914.00","1104949.00","--","--","-10035.00","--","--","-10035.00","286366.00","--","-296401.00","14419.00","-281982.00","-7410.00","-274572.00","0.00","--","-274572.00","2313912.00","--","2039340.00","-289593.00","--","15021.00","1933649.00","--","105691.00","-0.45"
"114/10/28","110","2","1104","環泥","2905011.00","2382658.00","--","--","522353.00","--","--","522353.00","219417.00","--","302936.00","290947.00","593883.00","45874.00","548009.00","--","--","548009.00","-26232.00","--","521777.00","531993.00","--","16016.00","505761.00","--","16016.00","0.81"
"114/10/28","110","2","1108","幸福","2074215.00","1788957.00","--","--","285258.00","--","--","285258.00","118686.00","12077.00","178649.00","-4383.00","174266.00","40284.00","133982.00","0.00","--","133982.00","17024.00","--","151006.00","133982.00","--","0.00","151006.00","--","0.00","0.33"
"114/10/28","110","2","1109","信大","3697732.00","2481991.00","--","--","1215741.00","--","--","1215741.00","226828.00","--","988913.00","47442.00","1036355.00","399940.00","636415.00","--","--","636415.00","-78929.00","--","557486.00","445833.00","--","190582.00","393255.00","--","164231.00","1.30"
"114/10/28","110","2","1110","東泥","935119.00","855505.00","--","--","79614.00","--","--","79614.00","52173.00","--","27441.00","25913.00","53354.00","13802.00","39552.00","--","--","39552.00","56861.00","--","96413.00","43298.00","--","-3746.00","100198.00","--","-3785.00","0.08"
"114/10/28","110","2","1201","味全","9314004.00","6582018.00","--","--","2731986.00","--","--","2731986.00","2441834.00","--","290152.00","-20912.00","269240.00","85247.00","183993.00","--","--","183993.00","-49321.00","--","134672.00","183600.00","--","393.00","134315.00","--","357.00","0.36"
"114/10/28","110","2","1203","味王","2962541.00","1968708.00","--","--","993833.00","0.00","0.00","993833.00","535461.00","--","458372.00","36883.00","495255.00","106005.00","389250.00","0.00","--","389250.00","-156938.00","--","232312.00","255723.00","--","133527.00","190339.00","--","41973.00","1.08"
"114/10/28","110","2","1210","大成","49754514.00","44153162.00","--","--","5601352.00","--","--","5601352.00","4284075.00","--","1317277.00","350925.00","1668202.00","355823.00","1312379.00","--","--","1312379.00","137933.00","--","1450312.00","1187746.00","--","124633.00","1449225.00","--","1087.00","1.52"
"114/10/28","110","2","1213","大飲","205015.00","202189.00","--","--","2826.00","--","--","2826.00","35646.00","--","-32820.00","-4380.00","-37200.00","-273.00","-36927.00","--","--","-36927.00","4.00","--","-36923.00","-36927.00","--","--","-36923.00","--","--","-0.65"
"114/10/28","110","2","1215","卜蜂","11828215.00","10037466.00","--","--","1790749.00","--","--","1790749.00","867483.00","813.00","924079.00","37792.00","961871.00","197271.00","764600.00","0.00","--","764600.00","-153631.00","--","610969.00","778183.00","--","-13583.00","624552.00","--","-13583.00","2.91"
"114/10/28","110","2","1216","統一","232797860.00","153902120.00","--","--","78895740.00","--","--","78895740.00","64590357.00","--","14305383.00","4728556.00","19033939.00","3692948.00","15340991.00","--","--","15340991.00","-2096130.00","--","13244861.00","10785296.00","--","4555695.00","9062676.00","--","4182185.00","1.90"
"114/10/28","110","2","1217","愛之味","2274234.00","1529582.00","--","--","744652.00","--","--","744652.00","608351.00","--","136301.00","83378.00","219679.00","28854.00","190825.00","--","--","190825.00","300829.00","--","491654.00","181882.00","--","8943.00","474198.00","--","17456.00","0.37"
