"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1784 - 訊聯","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/07","不適用","                  0","          3,777,745","          3,777,745","          3,777,745","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十條之一：
本公司盈餘分派或虧損撥補得於每半會計年度終了後為之，每半會計年度決算如有盈餘，應先提繳稅捐、彌補累積虧損(包括調整未分配盈餘金額)、預估保留員工酬勞及董事酬勞、次提百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司資本總額時，不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計上半會計年度累計未分配盈餘數為股東紅利，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會決議。
本公司年度總決算如有盈餘，應先提繳稅捐、彌補累積虧損(包括調整未分配盈餘金額)、次提撥百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計上半會計年度累計未分配盈餘數為股東紅利，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。","董事會決議114年上半年度不分配股利。",
"1796 - 金穎生技","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/05","不適用","         39,844,504","         28,861,970","         65,475,037","         36,453,182","0.70000000","0.0","0.0","         29,021,855","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，應先依法繳納營利事業所得稅，彌補以往年度虧損後，如尚有盈餘，應依法提列法定盈餘公積百分之十，但法定盈餘公積已達實收資本額時，不在此限，其餘再依法令規定提列或迴轉特別盈餘公積後，為本期可供分配數，在加計上年度累積未分配盈餘後，為累積可分配盈餘，由董事會擬具盈餘分派議案，提請股東會決議後分派之。
本公司正處營業成長期，股利政策優先考量公司之未來發展及財務狀況，並兼顧股東之合理報酬，股東紅利應為當年度可分配盈餘之30%以上，而股東紅利之現金股利所佔比率至少在10%以上。","無",
"1813 - 寶利徠","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/03","不適用","                  0","        -47,935,783","        -46,772,974","        -46,772,974","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提撥百分之十為法定盈餘公積（但法定盈餘公積已達本公司資本總額時不在此限），並視需要或依法令規定提列或迴轉特別盈餘公積外，以餘額全部或部分連同累 積未分配盈餘，由董事會視營運情況擬具盈餘分配議案，以發行新股方式為之時，應提請股東會決議後分派之。本公司分派股息及紅利或法定盈餘公積及資本公積之全部或一部，如以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為 之，並報告股東會。本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素。","無",
"2035 - 唐榮公司","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/02","115/06/09","     -3,734,885,147","     -1,652,459,522","     -5,277,182,622","     -5,277,182,622","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，於完納稅捐後，應先彌補以前年度虧損、次提百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限；另並得依營運需要及依法令規定提列或迴轉特別盈餘公積，如尚有盈餘，得併同前一年度累積未分配盈餘，作為可供分配盈餘，以不小於可分配盈餘之百分之二十，由董事會視公司營運及財務情形擬具盈餘分配議案，提請股東會決議。盈餘之分派得以現金股利或股票股利之方式為之，現金股利並不得低於當年度股利總額百分之五十為原則，但現金股利每股若未達零點一元，即暫不配發。前項紅利之分派，以各股東持有股份之比例為準。應分派紅利之全部或一部，並得經由股東會特別決議以發行新股方式為之。不滿一股之金額以現金分派之。本公司分派股東紅利，應充分考量公司重大投資計劃、產能擴充或其他重大資本支出等未來發展之資金需求，並兼顧股東之權益，經股東會決議後辦理。","無",
"2061 - 風青","董事會決議","114年 第2季","114/04/01~114/06/30","1","114/08/11","不適用","                  0","        -61,819,904","        -61,819,904","        -61,819,904","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","摘錄公司章程文字： 本公司盈餘分派或虧損撥補得於每季終了後為之， 分派盈餘時，應先保留應納稅捐、彌補虧損及提列 法定盈餘公積，但法定盈餘公積已達實收資本額時 不在此限。盈餘分派以現金發放者，應經董事會決 議辦理，並報告股東會；以發行新股方式為之時， 應依規定由股東會決議辦理。 本公司年度總決算如有盈餘，應先提繳營利事業所 得稅，彌補以往年度虧損，次就其餘額依法提列法 定盈餘公積百分之十，但法定盈餘公積已達實收資 本額時不在此限，另依法令規定提列或迴轉特別盈 餘公積後，併同期初未分配盈餘為累積可分配盈 餘，由董事會擬具分派議案，提請股東會決議分派 之。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2061 - 風青","董事會決議","114年 第1季","114/01/01~114/03/31","1","114/05/13","不適用","        -21,033,772","         -6,230,633","        -27,264,405","        -27,264,405","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之， 分派盈餘時，應先保留應納稅捐、彌補虧損及提列 法定盈餘公積，但法定盈餘公積已達實收資本額時 不在此限。盈餘分派以現金發放者，應經董事會決 議辦理，並報告股東會；以發行新股方式為之時， 應依規定由股東會決議辦理。 本公司年度總決算如有盈餘，應先提繳營利事業所 得稅，彌補以往年度虧損，次就其餘額依法提列法 定盈餘公積百分之十，但法定盈餘公積已達實收資 本額時不在此限，另依法令規定提列或迴轉特別盈 餘公積後，併同期初未分配盈餘為累積可分配盈 餘，由董事會擬具分派議案，提請股東會決議分派 之。","無",
"2063 - 世鎧精密","現金股利經董事會決議、增資配股經董事會擬議","114年 第4季","114/10/01~114/12/31","1","115/03/05","115/05/28","         21,765,261","         82,596,707","                  0","                  0","0.0","0.0","0.50000000","         24,050,727","0.0","0.0","1.00000000","          4,810,146","摘錄公司章程文字：本公司年度決算如有盈餘，依法完納
一切稅捐，彌補累積虧損後，再提百分之十為法定盈餘公
積，法定盈餘公積已達本公司實收資本額時，得不再提列；
其餘依法令規定提列或迴轉特別盈餘公積；如尚有餘額，
併同累積未分配盈餘後，由董事會以不低於可分配盈餘之
百分之五十為股東股息紅利擬定盈餘分配案，提請股東會
決議分配之。","無",
"2063 - 世鎧精密","董事會決議","114年 第3季","114/07/01~114/09/30","1","114/11/06","不適用","         21,765,261","         60,978,114","                  0","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法完納一切稅捐，
彌補累積虧損後，再提百分之十為法定盈餘公積，
法定盈餘公積已達本公司實收資本額時，得不再提
列；其餘依法令規定提列或迴轉特別盈餘公積；如
尚有餘額，併同累積未分配盈餘後，由董事會以不
低於可分配盈餘之百分之五十為股東股息紅利擬定
盈餘分配案，提請股東會決議分配之。","無。",
"2063 - 世鎧精密","董事會決議","114年 第2季","114/04/01~114/06/30","1","114/08/07","不適用","         21,765,261","         35,285,908","                  0","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法完納一切稅捐，彌補累積虧損後，再提
百分之十為法定盈餘公積，法定盈餘公積已達本公司實收資本額時，得
不再提列；其餘依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併
同累積未分配盈餘後，由董事會以不低於可分配盈餘之百分之五十為股
東股息紅利擬定盈餘分配案，提請股東會決議分配之。","無",
"2063 - 世鎧精密","董事會決議","114年 第1季","114/01/01~114/03/31","1","114/05/08","不適用","         21,765,261","         25,871,424","         55,277,609","         55,277,609","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法完納一切稅捐，
彌補累積虧後，再提百分之十為法定盈餘公積，
法定盈餘公積已達本公司實收資本額時，得不再
提列；其餘依法令規定提列或迴轉特別盈餘公積；
如尚有餘額，併同累積未分配盈餘後，由董事會
以不低於可分配盈餘之百分之五十為股東股息紅
利擬定盈餘分配案，提請股東會決議分配之。
本公司分派股息及紅利或法定盈餘公積及資本公
積之全部或一部如以現金發放，授權董事會以三分
之二以上董事之出席，及出席董事過半數同意後為
之，並報告股東會。
本公司將考量公司所處環境及成長階段，因應未來
資金需求及長期財務規劃，並滿足股東對現金流入
之需求，因此當年度所分派之股利中，以現金股利
不低於股利總額之百分之六。","無",
"2065 - 世豐","董事會決議","114年 第4季","114/10/01~114/12/31","1","115/03/06","不適用","        213,953,474","         -4,937,962","         60,776,374","          9,963,008","0.80000000","0.0","0.70000000","         49,543,031","0.0","0.0","0.0","                  0","摘錄公司章程文字： 摘錄公司章程文字： 本公司盈餘分派或虧損撥補得於每季終了後為之。 本公司依前項規定分派盈餘時，應先預 估並保留應納稅捐、依法彌補虧損及提列法定盈餘公積。但法定盈餘公積，已達本公司資本總額時，得不再提列。並 依法令或主管機關規定提撥或迴轉特別 盈餘公積，如尚有盈餘，其餘額併同期 初累積未分配盈餘，由董事會擬具盈餘分配議案，交審計委員會查核後，若為發放現金，則經董事會決議後發放；若為發放股票，則提請股東會決議。","無。",
"2065 - 世豐","董事會決議","114年 第3季","114/07/01~114/09/30","1","114/11/07","不適用","        138,343,966","                  0","        138,343,966","        138,343,966","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","摘錄公司章程文字： 本公司盈餘分派或虧損撥補得於每季終了後為之。 本公司依前項規定分派盈餘時，應先預 估並保留應納稅捐、依法彌補虧損及提列法定盈餘公積。但法定盈餘公積，已達本公司資本總額時，得不再提列。並 依法令或主管機關規定提撥或迴轉特別 盈餘公積，如尚有盈餘，其餘額併同期 初累積未分配盈餘，由董事會擬具盈餘分配議案，交審計委員會查核後，若為發放現金，則經董事會決議後發放；若為發放股票，則提請股東會決議。","無。",
"2065 - 世豐","董事會決議","114年 第2季","114/04/01~114/06/30","1","114/08/12","不適用","        138,343,966","                  0","        138,343,966","        138,343,966","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之。 本公司依前項規定分派盈餘時，應先預 估並保留應納稅捐、依法彌補虧損及提列法定盈餘公積。但法定盈餘公積，已達本公司資本總額時，得不再提列。並 依法令或主管機關規定提撥或迴轉特別 盈餘公積，如尚有盈餘，其餘額併同期 初累積未分配盈餘，由董事會擬具盈餘分配議案，交審計委員會查核後，若為發放現金，則經董事會決議後發放；若為發放股票，則提請股東會決議。","無。",
"2065 - 世豐","董事會決議","114年 第1季","114/01/01~114/03/31","1","114/05/09","不適用","        213,953,474","                  0","        213,953,474","        213,953,474","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之。 本公司依前項規定分派盈餘時，應先預估並保留應納稅捐、依法彌補虧損及提列法定盈餘公積。但法定盈餘公積，已達本公司資本總額時，得不再提列。並 依法令或主管機關規定提撥或迴轉特別 盈餘公積，如尚有盈餘，其餘額併同期 初累積未分配盈餘，由董事會擬具盈餘分配議案，交審計委員會查核後，若為發放現金，則經董事會決議後發放；若為發放股票，則提請股東會決議。","無。",
"2066 - 世德","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/12","不適用","        876,808,977","         27,074,961","        903,883,938","        903,883,938","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十條	：本公司盈餘分派或虧損撥補得於每半會計年度終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。
本公司分派盈餘時，應先預估並保留應納稅捐、彌補虧損及提存百分之十為法定盈餘公積金，但法定盈餘公積已達實收資本額時，不在此限，次依法提列或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘。
本公司股利政策係採剩餘股利政策，並以現金股利與股票股利搭配方式發放，將就累積可分配盈餘提撥百分之十以上分派股息及股東紅利，現金股利分配總額不低於股利分派總額百分之十。
於本公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於本公司先前實際分派之盈餘，或依公司財務、業務及經營面等因素之考量，得將公積全部或一部依法令或主管機關規定分派，其以現金分派者，得由董事會依公司法第二百四十一條規定決議辦理，並報告股東會，無須提交股東會請求承認。","無",
"2067 - 嘉鋼","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/02","不適用","       -207,357,322","       -126,531,172","       -341,005,869","       -341,005,869","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，於依法完納一切稅捐後，應先彌補以往年度虧損，如尚有餘額，應先提列百分之十為法定盈餘公積，直至法定盈餘公積已達本公司資本總額時為止，並依公司營運需要或法令規定提列或迴轉特別盈餘公積後，併同累計未分配盈餘，由董事會擬定盈餘分派案，提請股東會決議分派之。
應分派紅利之全部或一部，以發放現金方式為之，由董事會決議分派之，並報告股東會。
本公司為求永續經營、考量長期財務規劃及未來資金需求，採取股利平衡政策，每年度盈餘之分派，其中現金股利部分不低於百分之十。","無",
"2070 - 精湛","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/04","不適用","        430,205,498","         18,131,872","        424,857,565","        406,966,165","0.50000000","0.0","0.0","         17,891,400","0.0","0.0","0.0","                  0","公司章程：

第廿八條
本公司應以當年度獲利狀況1%~6%分派員工酬勞，其中就實際提撥金額中以不低於60%為分派予
基層員工之酬勞及應以當年度獲利狀況不高於3%分派董事酬勞。但公司尚有累積虧損時，
應予彌補。
員工酬勞得以股票或現金為之，且發給股票或現金之對象，得包括符合一定條件之從屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。 
員工酬勞及董事酬勞之分派應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議
行之，並報告股東會。

第廿八之一條
本公司盈餘分派或虧損撥補，於每半會計年度終了後為之。本公司每年度決算如有盈餘時，應依
法提繳稅捐、彌補虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達實收資本額時，
不在此限。
另依相關法令規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘，
由董事會擬定盈餘分配案提請股東會決議分配之。

第廿九條
本公司股利發放政策，係考量公司所處產業環境及成長性，因應未來資金需求及長期財務規劃，
及滿足股東對現金流入之需求為原則。
分派比率係依該年度之盈餘狀況、整體發展及財務規劃等相關因素決定，得以現金股利或股票股利
之方式分派。惟分派之股東紅利總金額不得低於當年度可分配盈餘(不含期初未分配盈餘)之百分之
十，但當年度可分配盈餘低於實收資本額百分之三時，得不予分配；盈餘分配時現金股利分派之
比例不得低於當年度股利分派總額之百分之十。
本公司依公司法第二百四十條規定，授權董事會以三分之二以上之董事出席，及出席董事過半數之
決議，將應分派股息及紅利或公司法第二百四十一條規定之法定盈餘公積及資本公積之全部或
一部，以發放現金之方式為之，並報告股東會，不適用第廿八之一條及前項應經股東會決議之
規定。","無",
