"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"3713 - 新晶投控","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/12","115/06/25","       -310,616,401","        -91,686,322","       -402,302,723","       -402,302,723","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","不適用","無",
"4102 - 永日","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/09","115/05/28","         72,646,791","        -14,364,334","         45,264,326","         45,264,326","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿五條之ㄧ：本公司所處產業環境多變，企業生命週期處穩定成長階段，年度決算如有盈餘，依下&#63900;順序分派之：
一、依法提繳稅捐。
二、彌補以往年度虧損。
三、先提撥百分之十為法定公積。
四、依規定必須提&#63900;或迴轉之特別盈餘公積。
五、股利之發放將採盈餘轉增資、資本公積轉增資及現金股利三方式配合處理，如有適當投資計劃而能增加公司獲利率則採取低現金股利比率政策，以盈餘轉增資或資本公積轉增資因應，當資本擴充影響獲利水準時，則採高現金股利政策發放因應。
六、餘額及上一年度累積未分配盈餘由董事會擬具股東紅利分派議案，提請股東會承認。
股東紅利之總額應為前述累積未分配盈餘之百分之十至百分之九十，其中現金股利應為股東紅利總額之百分之二十以上。但股票股利每股若低於 0.1 元，得經董事會決議，改以現金股利發放並經股東會承認後分配之。","",
"4105 - 東洋","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/09","不適用","        988,657,527","      1,559,125,105","      2,413,605,720","      1,294,680,904","4.50000000","0.0","0.0","      1,118,924,816","0.0","0.0","0.0","                  0","第二十九條
本公司年度決算如有盈餘應先提繳稅款，彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限。前述計算剩餘之數額加計前期未分配盈餘後，應先依法令或主管機關規定提撥或迴轉特別盈餘公積。於每年度營業終了，由董事會考量公司獲利情形、資本及財務結構、未來營運需求、累積盈餘及法定公積、市場競爭狀況及兼顧股東利益等因素，擬定盈餘分配議案，提請股東會決議後辦理。
前項法定盈餘公積之提列，應以「本期稅後淨利加計本期稅後淨利以外項目計入當年度未分配盈餘之數額」為基礎。
第三十條
本公司股利政策採穩健原則分派。本公司年度決算有盈餘時，依第二十九條規定應先提繳稅款、彌補累積虧損、提撥法定盈餘公積及依法令規定提撥或迴轉特別盈餘公積後剩餘之數額，減扣採用權益法認列之關聯企業利益之份額，再加計採用權益法認列之關聯企業所配發予本公司之現金股利後，提撥不低於百分之七十分配股東股利，得以現金或股票方式為之，其中現金股利分派之比例不低於股利總額之百分之七十。
基於公司財務結構穩定及股利衡平原則，本公司如當年度無盈餘可分派，或雖有盈餘但盈餘數額顯著低於本公司前一年度實際分派之盈餘時，得將公積或前期未分配盈餘之全部或一部份，依法令或主管機關規定予以分派。如當年度有不動產或股權投資或無形資產之處分，其處分金額與取得成本之差額、或因訴訟或商業糾紛收取之收益時，得將該差額或收益之全部或一部份予以保留，不適用本條第一項分派比例限制。
本公司分派股息及紅利或法定盈餘公積及資本公積之全部或一部如以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。","無。",
"4107 - 邦特","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/05","不適用","      1,429,978,537","        539,185,253","      1,914,244,184","      1,533,103,336","5.50000000","0.0","0.0","        381,140,848","0.0","0.0","0.0","                  0","第二十之一條：本公司年度決算如有盈餘，應先預估並保留應納稅捐，彌補歷年虧損，並提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；次依相關法令或主管機關規定提列特別盈餘公積，如尚有盈餘，應至少提撥百分之二十分配股東股利，由董事會擬具盈餘分配議案，提請股東會決議分配股東股利，其中現金股利以高於百分之二十為之。
分派股息及紅利或資本公積之全部或一部以發放現金方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。","無",
"4109 - 加捷生醫","股東會確認","114年 年度","114/01/01~114/12/31","1","115/02/24","115/05/22","        132,684,645","         50,260,048","        204,159,879","        180,412,542","0.20000000","0.0","0.0","         23,747,337","0.0","0.0","0.0","                  0","本公司應以當年度獲利狀況，以百分之一至百分之十分派員工酬勞及不高於百分之五分派董監事酬勞。但公司尚有累積虧損時，應予彌補。
前項員工酬勞應提撥不低於0.5%分派予基層員工。每年就可供分配盈餘提撥不高於 90%分配股東股息紅利，分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之 10 %，如當年配發股利不足一元得全數配發股票股利。","",
"4111 - 濟生","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/11","115/06/10","        304,531,034","        164,280,719","        451,381,756","        373,599,980","1.30000000","0.0","0.0","         77,781,776","0.0","0.0","0.0","                  0","本公司年度總決算如有本期稅後淨利，應先彌補累積虧損(包含調整未分配盈餘金額)，依法提撥百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘(包含調整未分配盈餘金額)，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司所營事業係一需高度品質之製藥產業且目前處於營運成長階段，為配合公司長期之業務發展，考量本公司未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，本公司每年決算後如有盈餘，就可分配盈餘扣除前項之規定後，提撥0~90%分派股東股利，當年度股東股利分配，現金股利佔股利總額10%~100%，股票股利佔股利總額之0%~90%。","",
"4113 - 聯上","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/12","115/06/24","        448,464,432","       -100,033,562","        345,371,838","        345,371,838","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","股利分派條次：第廿六之一條公司章程連結網址：http://kh.vvvvv.com.tw/kh/p4-1-1.asp","",
"4114 - 健喬","現金股利經董事會決議、增資配股經股東會確認","114年 年度","114/01/01~114/12/31","1","115/04/14","115/05/28","         75,278,512","        821,848,915","        783,416,955","         28,653,494","0.85000000","0.0","0.0","        427,699,291","0.65000000","0.0","0.15000000","         40,254,052","公司年度總決算如有本期稅後淨利，依以下順序分配之： 1.應先彌補累積虧損 2.依法提撥百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。 3.次依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，連同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。以發行新股方式為之時，應提請股東會決議後分派之。本公司依公司法第240條第5項規定，授權董事會以三分之二董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部，以發放現金方式為之，並報告股東會。 本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之五十分配股東股息紅利，惟累積可供分配盈餘低於實收股本百分之ㄧ時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金紅利不低於股利總額之百分之十。 備註(勿空白可填無) 無 普通股每股面額新台幣10.0000元","",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"4116 - 明基醫","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/02","不適用","        170,734,623","         78,171,752","        240,759,300","        151,627,300","2.00000000","0.0","0.0","         89,132,000","0.0","0.0","0.0","                  0","公司章程第二十條
本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，並依法令規定提列或迴轉特別盈餘公積，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分派案或虧損撥補案提請股東會決議之。
前項盈餘分派案若以現金股利為之，則授權董事會，並於股東會報告。
本公司得依公司法第241條規定，以法定盈餘公積或資本公積配發現金。前項若以現金方式為之，則授權董事會決議並於股東會報告。
公司章程第二十條之一
本公司年度如有獲利，應提撥百分之五至百分之二十為員工酬勞及不超過百分之一為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
基層員工酬勞分配不得低於前項員工酬勞總額百分之十。 
第一項員工酬勞發給股票或現金之對象，得包括符合一定條件之控制或從屬公司員工，其條件及分派方式授權董事會或其授權之人決定之。","配息率發生變動時，授權董事會依法調整。",
"4120 - 友華","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/10","115/06/23","      1,473,863,040","       -567,390,905","      3,009,293,041","      2,662,304,565","4.00000000","0.0","0.0","        346,988,476","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有盈餘，併同期初未分配盈餘由董事會擬具盈餘分派議案，提請股東會決議分派之。本公司產品多樣，尚難區分其成長階段，且未來數年有重大之擴大計劃及資本支出，故股利之發放應考慮公司未來之資本支出及資金需求，由董事會擬具分配方案，經股東會決議後分配，惟現金股利至少應占當年度所分配股利之百分之二十；惟公司自外界取得足夠資金支應該年度重大資本支出時，將就當年度所分配之股利中至少提撥百分之五十發放現金股利。","",
"4121 - 優盛","股東會確認","114年 年度","114/01/01~114/12/31","1","115/02/23","115/05/22","        144,179,953","        -29,896,761","        112,334,002","        112,334,002","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十條之一：本公司年度總決算如有本期稅後淨利，依下列順序為之：
一、彌補虧損（包括調整未分配盈餘金額）。
二、提存百分之十為法定公積。
三、依法令或相關規定就當期盈餘項下提列特別盈餘公積。
四、扣除前一至三款後之餘額，加計期初累計未分配盈餘（包括調整未分配盈餘金額）及特別盈餘公積迴轉數後，由董事會擬具股東紅利分派議案提請股東會決議，按股東持股比例分派之。

本公司正處於企業成長階段，為考量公司未來資金需求及財務規劃，採平衡股利政策，以分派股票股利並保留所需資金為原則，每年就當年度獲利產生之可分配盈餘不低於百分之二十提撥股東股息紅利，且所分配股東股利中現金股利不得低於股利總額百分之十。惟應分配股東之股息紅&#63965;(現&#63754;股&#63965;與股票股&#63965;之總和)經計算後，如每股少於0.1 元時得&#63847;予分配。
分派現金股利時，就配發不足一元之畸零款，以公司其他收入處理。","",
"4123 - 晟德","股東會確認","114年 年度","114/01/01~114/12/31","1","115/04/14","115/06/12","         94,729,286","      9,322,825,089","      3,384,874,579","      1,678,919,790","1.75000000","0.0","0.0","      1,326,853,719","0.50000000","0.0","0.0","         37,910,107","第二十五條之一：本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視需要及法令規定提列或迴轉特別盈餘公積後，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。
第二十五條之二：為建全財務結構，及兼顧投資人之權益，本公司乃採取股利平衡政策，盈餘分配不低於當年度可分配盈餘之50%，並就當年度所分配股利之10%以上發放現金股利。如果當年配發股利不足三元得全數配發股票股利。","",
"4126 - 太醫","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/04","115/06/11","        936,784,104","        382,870,013","      1,286,088,628","        959,388,628","4.50000000","0.0","0.0","        326,700,000","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，應先提繳稅捐及 
彌補累積虧損，次提百分之十為法定盈餘公 
積。但法定盈餘公積，已達本公司實收資本 
額時，不在此限。其餘依法令或主管機關規 
定提撥或迴轉特別盈餘公積，如尚有盈餘， 
併同前期累積未分配盈餘，由董事會擬具盈 
餘分配議案，提請股東會決議分派股東紅利。
如本公司無虧損時，得依法規定將法定盈餘
公積或資本公積之全部或一部，按股東原有 
股份之比例發給新股或現金。 
本公司考量公司整體營運狀況、資金需求、 
產業競爭及股東利益之影響。分配股東紅利 
時，得以現金或股票方式為之，其中現金股 
利不低於股利總額百分之二十。","",
"4127 - 天良","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/11","115/06/25","         14,743,069","        -10,250,745","         10,858,469","         10,858,469","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","股利分派條次：請至本公司官網之投資人專區/公司治理專區/公司章程及三大辦法，下載公司章程，股利分派請詳第二十九條。公司章程連結網址：https://www.tlb.com.tw/corporate-governance/","無。",
"4128 - 中天","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/05","不適用","                  0","       -757,746,490","       -735,574,135","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","董事會擬具之盈餘分派案，以截至本期可分配盈餘中至少提撥百分之五十為股東紅利，惟以可分配盈餘計算之每股股利小於0.5元時，得不分配盈餘。 本公司所營事業係屬資本密集行業，且目前處於營運成長階段，須以保留盈餘因應營運成長及投資需求之資金，原則上將採取平衡股利政策，以部份股票股利及部份現金股利互相搭配，其中現金股利不低於總發放股利之10%。","無",
"4129 - 聯合","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/13","不適用","         67,889,973","        562,496,731","        586,947,612","        152,978,187","4.50000000","0.0","0.0","        433,969,425","0.0","0.0","0.0","                  0","本公司年度決算如有本期稅後淨利，應先彌
補累積虧損(包括調整未分配盈餘金額)，依
法提撥百分之十法定盈餘公積；但法定盈餘
公積累積已達本公司實收資本總額時，不在
此限。次依法令或主管機關規定提撥或迴轉
特別盈餘公積後，如加計累積未分配盈餘尚
有餘額，得優先分派特別股當年度得分派之
股息，若尚有餘額，則提撥百分之五十至百
分之百做為股東股利，並自當年度所分配之
股利中至少提撥百分之五十發放現金股利。
前款以現金方式分派之股息或紅利，及以現
金發放資本公積或法定盈餘公積時，授權董
事會以三分之二以上董事之出席，及出席董
事過半數之決議發放之，並報告股東會。","期初未分配盈餘：67,889,973元
本期淨利：562,496,731元
減除提列法定盈餘公積百分之十：56,206,249元
加特別盈餘公積迴轉數：13,201,400元
減除114年度其他綜合損益：434,243元",
"4131 - 浩泰","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/04","115/06/24","       -209,226,908","        -30,869,556","        -97,818,709","        -97,818,709","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第三十條：本公司年度如有獲利，應提撥不低於百分之一為員工酬勞(本項員工酬勞數額中，為基層員工分派酬勞應不低於百分之三十)，由董事會決議以股票或現金分派發放，其發放對象得包含符合一定條件之控制或從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之一為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
第三十之一條：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之十。","",
"4138 - 曜亞","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/06","不適用","         43,146,250","        152,059,566","        209,456,876","         41,750,876","4.20000000","0.0","0.0","        167,706,000","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依營運需求或法令或主管機關規定提撥或迴轉特別盈餘公積。如尚有當期盈餘，連同期初未分配盈餘 為累積可分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。 本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就累積可分配盈餘中提撥 股東股息紅利以不低於當期盈餘之20%為限；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之20%。惟若未來有重大資本支出計劃，得經股東會大會同意，全數以股票股利發放之。 本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息、紅利、法定盈餘公積或資本公積之全部或一部，以發放現金之方式為之，並提股東會報告。","無。",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"4139 - 馬光-KY","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/12","115/06/16","        -16,799,129","        -67,081,677","        -67,081,677","        -67,081,677","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘應先提繳稅款、彌補累積虧損，次提10%為法定盈餘公積，及依法令提列或�A轉特別盈餘公積，如尚有盈餘，再由股東會決議分派股東紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，就當年度盈餘尚有之餘額提撥不低於20%，分配股東紅利，惟累積可供分配盈餘低於實收資本額10%時，得不予分配；分配股東紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","",
"4147 - 中裕","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/03","115/05/25","     -1,136,386,525","       -167,776,454","     -1,304,162,979","     -1,304,162,979","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第22條：本公司年度扣除員工酬勞及董事酬勞前之本期稅前利益，應提撥不低於百分之一為員工酬勞（本項員工酬勞數額之不低於百分之三十應為基層員工分配酬勞）及不高於百分之二為董事酬勞。但公司尚有累積虧損（包括調整未分配盈餘金額）時，應預先保留彌補數額。
前項員工酬勞及基層員工酬勞得以股票或現金分派發放，其發放對象包含符合一定條件之控制或從屬公司員工，董事酬勞僅得以現金為之。
員工酬勞(包含基層員工酬勞)及董事酬勞分派應由董事會決議之，並報
告股東會。
經前項董事會決議以股票之方式發給員工酬勞(包含基層員工酬勞)者，得
於同次董事會決議以發行新股或收買自己之股份為之。
第 22 條 之 1： 本 公 司 年 度 決 算 如 有 盈 餘 ， 依 法 繳 納 稅 捐 ， 彌 補 累 積 虧損 後 ， 再 提 百 分 之 十 為 法 定 盈 餘 公 積 ， 但 法 定 盈 餘 公 積已 達 本 公 司 實 收 資 本 額 時 ， 得 不 再 提 列 ， 其 餘 再 依 法 令規 定 提 列 或 迴 轉 特 別 盈 餘 公 積 ； 如 尚 有 餘 額 ， 併 同 累 積未 分 配 盈 餘 ， 由 董 事 會 擬 具 盈 餘 分 配 議 案 ， 提 請 股 東 會決 議 分 派 股 東 股 息 紅 利 。
本 公 司 股 利 政 策 係 依 據 營 運 規 劃 、 投 資 計 畫 、 資 本 預 算及 內 外 部 環 境 變 化 由 董 事 會 予 以 訂 定 ， 並 經 股 東 會 之 決議 分 派 之 。 本 公 司 所 營 事 業 目 前 正 處 於 營 運 成 長 階 段 ，故 盈 餘 之 分 派 原 則 如 下 ： 原 則 上 現 金 股 利 不 超 過 百 分 之五 十 為 原 則 ， 惟 考 量 公 司 現 金 流 量 、 盈 餘 狀 況 、 公 司 未來 擴 展 營 運 規 模 之 需 求 得 斟 酌 調 整 之 。","",
"4153 - 鈺緯","董事會決議","114年 年度","114/01/01~114/12/31","1","115/02/26","不適用","                  0","         90,540,436","         57,293,676","                  0","0.97657128","0.0","1.02342872","        117,336,394","0.0","0.0","0.0","                  0","本公司年度如有獲利，應提撥百分之五至百分之二十為員工酬勞及不超過百分之一為董事
酬勞。但公司尚有累積虧損時，應預先保留彌補數額。
基層員工酬勞分配不得低於前項員工酬勞總額百分之十。
第一項員工酬勞發給股票或現金之對象，得包括符合一定條件之從屬公司員工，其條件及
分配方式授權董事會或其授權之人決定之。
本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公
積，但法定盈餘公積已達本公司實收資本額時，得不再提列。其餘再依法令規定提列或迴
轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請
股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭
狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之十分配股東股息紅
利，惟累積可供分配盈餘低於實收股本百分之十時，得不予分配；分配股東股息紅利時，
得以現金或股票方式為之，其中現金股利不低於股利總額百分之三十。
前項盈餘分配案若以現金股利為之，則授權董事會決議並於股東會報告。","無",
"4154 - 樂威科-KY","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/11","115/05/27","        -86,560,022","        -60,566,893","       -129,691,937","       -129,691,937","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","35股利、分派及公積
35.1於不違反開曼公司法、本章程第12.4(a)條及本條規定，且除任一股份所附之權利另有規定外，公司得依董事會決議通過，並經普通決議通過之盈餘分派議案分派盈餘。如有盈餘，於擬訂該盈餘分派議案時，董事會應就每會計年度提撥盈餘作為：(i)支付相關會計年度之稅捐；(ii)彌補歷年虧損；(iii)主管機關依公開發行公司規則要求提撥之特別盈餘公積。在不違反開曼公司法之情形下，於合併歷年累積未分配盈餘而由董事會依本章程第35.5條規定，於每會計年度為發展目的而提撥保留盈餘適宜之特定數額作為公積後，剩餘利潤經股東同意後分派予股東，惟股利應不少於剩餘利潤總額的20%，且現金股利應不少於股利總額的10%。未分派之股息及紅利不得向公司請求支付利息。
35.2除以公司已實現或未實現利益、股份發行溢價帳戶或以開曼公司法允許之其他款項支付股利或為其他分派外，公司不得發放股利或為其他分派。除股份所附權利另有規定者外，所有股利及其他分派應依股東持有股份之比例計算之。如股份發行條件係從一特定日期開始計算股利，則該股份之股利應依此計算。
35.3股東如因任何原因應向公司支付任何款項，董事會得從應支付予該股東之股利或其他分派中扣抵之。
35.4在不違反本章程第35.1條及開曼公司法之前提下，董事會得決定全部或部分之股利或其他分派以特定資產為之（得為他公司之股份、債券或有價證券），或以其中一種或多種方式支付，惟（a）（i）其分派之財產及抵充之數額應經股東會決議；且（ii）應取得收受財產股東之同意；以及（b）分派財產之價值及抵充之數額，應於董事會提呈股東會決議前經中華民國會計師查核簽證。倘此一分派方式有所困難，董事會得以其認為便捷之方式解決，並得依其所確定之價值向股東支付現金，以調整所有股東的權利，並得就特定資產設立信託。
35.5董事會於發放股利或其他分派前，自公司盈餘或利潤中提撥部分其認為適當之準備金，依董事會決定支應公司所有目的或用於公司業務。
35.6任何股利、其他分派、利息或與股份有關的其他現金支付款項得以匯款轉帳給股份持有者，或以支票或認股權憑證直接郵寄到股份持有者的登記地址。於共同持有股份之情形，任何股利、分派、利息或股份相關之現金得支付給股東名冊所載第一列名之持有人或共同持有人書面指示之其他人之其他地址。每一支票或憑證應憑收件人的指示支付。如二人以上之人登記為股份共同持有人，任一人得於收迄該等股息、其他分派、紅利或與股份有關的其他現金支付款項後出具有效收據。
35.7任何股利或其他分派不得向公司要求加計利息。
35.8董事長應擇定基準日決定有權獲配股利或其他分派之股東。股東名冊之變更於相關基準日前五日或公開發行公司規則及開曼公司法所要求之其他期間內，不得為之。
35.9不能支付給股東之股利或其他分派及/或在發放公告日起6個月之後仍無人主張的股利或其他分派，董事會得決定支付到以公司名義開立的獨立帳戶，惟公司不構成該帳戶的受託人，且該股利或其他分配仍屬應支付予股東之債務。如自發放公告日起6年之後仍無人請求之股利或其他分派將視為股東已拋棄其可請求之權利，並轉歸公司所有。","",
"4157 - 太景*-KY","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/09","115/05/28","        595,455,406","         45,177,804","        602,942,886","        602,942,886","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司分派年度盈餘時，除繳納稅捐及彌補歷年之虧損外，公司得提撥盈餘公積，再就其餘額作為可供分配之盈餘，盈餘分派案由董事會擬定分配，提請股東會通過後分配之，其分派比例如下： 由於本公司正處營業成長期，本公司股利政策應參酌目前及未來行業景氣之狀況，考量資金之需求及財務結構，再加計以前年度累積未分配盈餘，除酌予保留外，以不低於當年度可供分配之盈餘之百分之十為發放原則。股利之分派得以現金及/或股份方式發放。為達平衡穩定之股利政策，本公司股利分派時，其中現金股利以不低於股利總數百分之十為原則，惟考量公司現金流量、盈餘狀況、公司未來擴展營運規模之需求得斟酌調整之。&#160;","",
"4160 - 訊聯基因","股東會確認","114年 年度","114/01/01~114/12/31","1","115/03/02","115/06/17","         29,000,000","         21,371,864","         48,234,678","         35,000,678","0.0","0.0","0.0","                  0","0.49583493","0.0","0.0","          1,323,400","第十八條之一:本公司年度總決算如有本期稅後淨利，應先彌補歷年累積虧損(包含調整未分配盈餘金額)，次提百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額再加計以前年度累積未分配盈餘由董事會擬具分派議案，提請股東會決議後分派之。","",
