"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1236 - 宏亞","董事會決議","114年 年度","114/01/01~114/12/31","1","115/02/25","不適用","        730,464,932","        -36,925,341","      1,014,884,602","        871,872,489","1.65000000","0.0","0.0","        143,012,113","0.0","0.0","0.0","                  0","本公司之股利政策，基於公司不斷成長，促使營運獲利及股東權益最大化之考量並
兼顧穩定經營發展，年度股利發放不低於可分配盈餘之五十%為原則；其中現金股利
至少佔發放股利百分之二十。","無。",
"1305 - 華夏","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/04","115/05/26","      1,228,329,271","       -918,980,314","        316,746,249","        258,641,200","0.10000000","0.0","0.0","         58,105,049","0.0","0.0","0.0","                  0","本公司年度總決算如有稅後盈餘，應先彌補以往年度虧損，如尚有餘額，於提撥百分之十法定盈餘公積後，為當年度可分配盈餘，再連同以前年度累積未分配盈餘及依法令或主管機關規定提列或轉回特別盈餘公積後之餘額，作為累積可分配之盈餘，由董事會擬定盈餘分配案後，依法定程序提請股東會決議，股東會得視業務狀況保留全部或部分盈餘。決議分派盈餘時，因本公司產業屬於成熟期，為考量研發需求及多角化經營，股東股利不低於當年度可分配盈餘之百分之十，其中現金股利不低於全部股利之百分之十。惟如當年度每股可分配盈餘低於零點一元時，得不分派。","無。",
"1307 - 三芳","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/04","不適用","      2,460,458,492","      1,132,305,272","      3,493,906,895","      2,618,707,017","2.20000000","0.0","0.0","        875,199,878","0.0","0.0","0.0","                  0","第廿四條之一：本公司年度決算如有盈餘，應先完納一切稅捐及彌補虧損後，先提撥百分之十為法定盈餘公積，次依法令規定或公司營運需要提列或迴轉特別盈餘公積，如尚有餘額，併同累積未分配盈餘，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議分派之。
本公司依公司法規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派之股東紅利或公司法規定之法定盈餘公積及資本公積之全部或一部，以發放現金方式為之，並報告股東會。
本公司股利政策，須視公司目前及未來之投資環境、資金需求及財務規劃等因素，並兼顧股東利益、平衡股利，就可供分配盈餘提撥百分之十以上分配之，但本期可分配盈餘全數提撥分派計算之股東紅利，每股低於 0.5 元 時，得全數保留不予分派。
提議分派之股東紅利其中現金股利不低於股東股利總數百分之十，但現金股利每股低於0.3元(含)時得不予發放，改以股票股利發放。","無",
"1315 - 達新","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/12","不適用","      5,172,365,039","        -42,167,927","      5,386,530,449","      5,188,332,449","2.00000000","0.0","0.0","        198,198,000","0.0","0.0","0.0","                  0","第廿七之一條： 
本公司盈餘分派或虧損撥補得於每半會計年度終了後為 
之，每半會計年度決算如有盈餘，應先提繳稅捐、彌補累
積虧損、次提百分之十為法定盈餘公積；但法定盈餘公積 
累積已達本公司資本總額時，不在此限。並依法令或主管 
機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額 
加計上半會計年度累計未分配盈餘，由董事會擬具分派議 
案，以發行新股方式為之時，應提請股東會決議後分派 
之。 
本公司依公司法第二百四十條第五項規定，授權董事會以 
三分之二以上董事之出席，及出席董事過半數之決議，將 
應分派股息及紅利或公司法第二百四十一條第一項規定之 
法定盈餘公積及資本公積之全部或一部，以發放現金之方 
式為之，並報告股東會。 
本公司產品多樣尚難區分其成長階段，獲利尚稱穩定且財 
務結構健全，每年分派股息及紅利，以百分之二十至一百 
以現金股利方式發放為原則，惟遇有重大投資計劃時，得 
將股東股息及紅利全數轉增資。","無",
"1316 - 上曜","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/12","不適用","       -360,546,811","       -188,032,568","       -548,768,488","       -548,768,488","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司所屬產業競爭激烈，基於資本支出需求及健全財務規劃，以求
永續經營，茲訂定本股利政策：
          1.1本公司盈餘分派或虧損撥補得於每半會計年度終了後為之。
   每半會計年度決算如有盈餘，應預估並保留應納稅捐、依法彌補虧損、預估保留員工酬勞、次提百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時得不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額得加計累計未分配盈餘數為股東紅利，由董事會擬具分派議案，如以發行新股方式為之時，應提請股東會決議後分派之；以現金方式為之時，應經董事會特別決議。
1.2每年決算後所得純益，除依法完納稅捐及彌補以前年度虧損，應提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時得不在提列；並依證交法第四十一條規定提列或迴轉特別盈餘公積後之餘額，得加計期初未分配盈餘視業務狀況及平衡股利政策，除酌予保留部分餘額後，就其餘額加計以前年度未分配盈餘，由董事會擬具盈餘分配案，並俟股東會決議分配之。
本公司依公司法第二百四十條及第二百四十一條規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利或法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。
2.股利發放之條件及時機：
支持本公司長期成長所需，本公司股利之發放以滿足未來營運發展為原則，並綜合考量健全財務結構、維持穩定股利及保障股東合理報酬等條件後，由董事會依照章程規定擬具盈餘分配案，以發行新股方式為之時，並經股東會及主管機關核准後發放之。
         3.1(每半會計年度)
            現金股利及股票股利之分派比例：本公司股東紅利分派採股票股利及現金股利二種方式配合發放，本公司考量平衡穩定之股利政策，以每半會計年度可供分配盈餘至少提撥百分之十為股東紅利，惟可供分配盈餘低於實收資本額百分之十時，得經董事會決議不予分配，分配股東紅利時，得以股票或現金為之，其中現金股利不低於股利總額百分之十。         
         3.2(每會計年度)
            現金股利及股票股利之分派比例：本公司股東紅利分派採股票股利及現金股利二種方式配合發放，本公司考量平衡穩定之股利政策，以每年決算後之可供分配盈餘至少提撥百分之十為股東紅利，惟可供分配盈餘低於實收資本額百分之十時，得經董事會決議不予分配，分配股東紅利時，得以股票或現金為之，其中現金股利不低於股利總額百分之十。
            前項盈餘分派仍得由董事會考量公司營運及資本支出需求後調整現金及股票股利之分配比例，並擬具分派案，以發行新股方式為之時，提請股東會決議後分派。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1341 - 富林-KY","董事會決議","114年 第3季","114/07/01~114/09/30","1","114/11/10","不適用","        266,795,156","         41,850,780","        308,645,936","        308,645,936","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","4.6就本公司股利政策之決定，董事會了解本公司營運之業務係屬成長階段。於各會計年度建請股東同意之股利或其他分派數額（若有）之決定，董事會：（a）得考量本公司各該會計年度之盈餘、整體發展、財務規劃、資本需求、產業展望及本公司未來前景等，以確保股東權利及利益之保障；及（b）除依本章程第14.5條提撥外，應於當期淨利中提列：（i）支付相關會計年度稅款之準備金；（ii）彌補虧損；（iii）百分之十之一般公積（下稱「法定盈餘公積」）（除非法定盈餘公積已達本公司實收資本），及（iv）董事會依證券主管機關依公開發行公司規則要求之特別盈餘公積或本章程第15.1條決議之公積。","無",
"1341 - 富林-KY","董事會決議","114年 第2季","114/04/01~114/06/30","1","114/08/27","不適用","        252,127,928","         14,667,228","        266,795,156","        266,795,156","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","4.6就本公司股利政策之決定，董事會了解本公司營運之業務係屬成長階段。於各會計年度建請股東同意之股利或其他分派數額（若有）之決定，董事會：（a）得考量本公司各該會計年度之盈餘、整體發展、財務規劃、資本需求、產業展望及本公司未來前景等，以確保股東權利及利益之保障；及（b）除依本章程第14.5條提撥外，應於當期淨利中提列：（i）支付相關會計年度稅款之準備金；（ii）彌補虧損；（iii）百分之十之一般公積（下稱「法定盈餘公積」）（除非法定盈餘公積已達本公司實收資本），及（iv）董事會依證券主管機關依公開發行公司規則要求之特別盈餘公積或本章程第15.1條決議之公積。","無",
"1341 - 富林-KY","董事會決議","114年 第1季","114/01/01~114/03/31","1","114/05/09","不適用","        185,808,869","         66,319,059","        252,127,928","        252,127,928","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","4.6就本公司股利政策之決定，董事會了解本公司營運之業務係屬成長階段。於各會計年度建請股東同意之股利或其他分派數額（若有）之決定，董事會：（a）得考量本公司各該會計年度之盈餘、整體發展、財務規劃、資本需求、產業展望及本公司未來前景等，以確保股東權利及利益之保障；及（b）除依本章程第14.5條提撥外，應於當期淨利中提列：（i）支付相關會計年度稅款之準備金；（ii）彌補虧損；（iii）百分之十之一般公積（下稱「法定盈餘公積」）（除非法定盈餘公積已達本公司實收資本），及（iv）董事會依證券主管機關依公開發行公司規則要求之特別盈餘公積或本章程第15.1條決議之公積。","無",
"1342 - 八貫","董事會決議","114年 年度","114/01/01~114/12/31","1","115/02/05","不適用","        312,646,553","        442,789,491","        635,927,723","        167,922,311","6.00000000","0.0","0.0","        468,005,412","0.0","0.0","0.0","                  0","摘錄公司章程文字： 第二十一之一條:本公司年度決算如有盈餘，應先提繳稅款。","無",
"1413 - 宏洲","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/02","不適用","       -240,035,343","         59,924,693","       -180,110,650","       -180,110,650","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿七條之一：公司年度總決算如有盈餘，應先彌補累積虧損(包括調整未分配盈餘金額)，依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。除酌予保留部分盈餘外，再就其餘額，連同期初未分配盈餘(包括調整未分配盈餘金額)，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司依前項分派股息及紅&#63965;或法定盈餘公積及資本公積之全部或一部如以發放現金方式為之，得授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就前段可供分配盈餘提撥不低於10 %分配股東股息紅利；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","無",
"1417 - 嘉裕","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/04","115/05/22","        -17,946,703","        117,245,961","         89,824,726","         42,339,266","0.25000000","0.0","0.0","         47,485,460","0.0","0.0","0.0","                  0","股利分派條次：第二十二條之一公司章程連結網址：https://www.carnival.com.tw/download.php?lang=tw&amp;tb=6","無",
"1436 - 華友聯","董事會決議","114年 年度","114/01/01~114/12/31","1","115/02/26","不適用","      1,528,990,154","        973,247,294","      2,404,912,719","      1,528,990,154","4.51153472","0.0","0.53606218","        980,000,000","0.0","0.0","0.0","                  0","第二十五條

本公司年度如有獲利(所謂獲利係指稅前利
益扣除分派員工酬勞及董事酬勞前之利益)
，應提撥不低於千分之一為員工酬勞(本項
員工酬勞數額之百分之八十應為基層員工
分配酬勞)及不高於百分之三為董事酬勞。
但公司尚有累積虧損時，應預先保留彌補
數額。

前項員工酬勞及基層員工酬勞以股票或現金
為之，董事酬勞僅得以現金為之，應由董事會
決議行之，並報告股東會。其給付對象包含符
合董事會所訂條件之從屬公司員工。


第二十五條之一
本公司年度總決算如有盈餘，應先保留應納
稅捐及彌補累積虧損，依法提列百分之十為
法定盈餘公積；但法定盈餘公積累積已達本
公司實收資本總額時，不在此限。次依法令
或主管機關規定提列或迴轉特別盈餘公積。
如尚有盈餘，得優先分派特別股當年度得分
派之股息，再將其餘額併同期初未分配盈餘
，至少提撥當年度盈餘百分之十分派股東紅
利，由董事會擬具盈餘分配議案，以發行新
股方式為之時，應提請股東會決議後分派之
；以發放現金方式為之時，應經董事會決議
後分派之。

本公司授權董事會以三分之二以上董事之出
席，及出席董事過半數之決議，將應分派股
息及紅利或公司法第二百四十一條規定之資
本公積及法定盈餘公積之全部或一部，以發
放現金之方式為之，並報告股東會。

本公司股利政策，係配合目前及未來之發展
計劃、考量投資環境、資金需求及國內外競
爭狀況，並兼顧股東利益等因素，決定股東
股息紅利分派金額，其中現金股利不得低於
股利總額百分之五，惟現金股利每股配發金
額若低於0.5元，得改以股票股利發放之。","無",
"1437 - 勤益控","董事會決議","114年 第3季","114/07/01~114/09/30","1","114/11/07","不適用","      2,039,233,472","        324,689,694","      2,387,273,729","      2,289,655,512","0.48000000","0.0","0.0","         97,618,217","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補得於每季終了後為之,盈餘分派以
現金發放者,依公司法第二百二十八條之一及第二百四十條第
五項規定由董事會決議辦理,並報告股東會。
本公司無盈餘時,不得分派股息及紅利。本公司分派盈餘時,應
先預估並保留應納&#31246;捐、彌補虧損及提撥百分之十為法定盈
餘公積;但法定盈餘公積累積已達本公司實收資本額時,不在此
限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。
於公司無累積虧損,或考量公司財務、業務及經營面等因素,得
將法定盈餘公積及資本公積之全部或一部依法令或主管機關
規定分派,其以現金分派者,依公司法第二百四十一條規定由董
事會決議辦理,並報告股東會。","無",
"1437 - 勤益控","董事會決議","114年 第2季","114/04/01~114/06/30","1","114/08/11","不適用","      2,039,233,472","         31,702,523","      2,070,935,995","      2,070,935,995","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第廿五條之一

本公司盈餘分派或虧損撥補得於每季終了後為之,盈餘分派以現金發放者,依公司
法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理,並報告股東會。

本公司無盈餘時,不得分派股息及紅利。本公司分派盈餘時,應先預估並保留應納
&#31246;捐、彌補虧損及提撥百分之十為法定盈餘公積;但法定盈餘公積累積已達本公
司實收資本額時,不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公
積。

於公司無累積虧損,或考量公司財務、業務及經營面等因素,得將法定盈餘公積及
資本公積之全部或一部依法令或主管機關規定分派,其以現金分派者,依公司法第
二百四十一條規定由董事會決議辦理,並報告股東會。","無。",
