出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","112","3","1101","台泥","80966464.00","66737333.00","--","--","14229131.00","--","--","14229131.00","7632475.00","--","6596656.00","3943167.00","10539823.00","3035124.00","7504699.00","--","--","7504699.00","2925335.00","--","10430034.00","6195906.00","--","1308793.00","9027678.00","--","1402356.00","0.82"
"114/10/29","112","3","1102","亞泥","60239086.00","52098598.00","--","--","8140488.00","--","--","8140488.00","2147595.00","--","5992893.00","5995078.00","11987971.00","2184902.00","9803069.00","--","--","9803069.00","5601002.00","--","15404071.00","9557190.00","--","245879.00","14706569.00","--","697502.00","2.88"
"114/10/29","112","3","1103","嘉泥","2115231.00","1866223.00","--","--","249008.00","--","--","249008.00","375562.00","--","-126554.00","276448.00","149894.00","2353.00","147541.00","--","--","147541.00","49699.00","--","197240.00","135442.00","--","12099.00","183592.00","--","13648.00","0.21"
"114/10/29","112","3","1104","環泥","5627754.00","4538549.00","--","--","1089205.00","--","--","1089205.00","424317.00","--","664888.00","1379251.00","2044139.00","175221.00","1868918.00","--","--","1868918.00","401741.00","--","2270659.00","1647197.00","--","221721.00","2048518.00","--","222141.00","2.45"
"114/10/29","112","3","1108","幸福","3689989.00","2984407.00","--","--","705582.00","--","--","705582.00","199823.00","1900.00","507659.00","60557.00","568216.00","99657.00","468559.00","--","--","468559.00","-46248.00","--","422311.00","468559.00","--","--","422311.00","--","--","1.16"
"114/10/29","112","3","1109","信大","4625787.00","3686108.00","--","--","939679.00","--","--","939679.00","242479.00","--","697200.00","91741.00","788941.00","226379.00","562562.00","--","--","562562.00","11571.00","--","574133.00","462965.00","--","99597.00","470658.00","--","103475.00","1.36"
"114/10/29","112","3","1110","東泥","1641523.00","1527142.00","--","--","114381.00","--","--","114381.00","110209.00","--","4172.00","173662.00","177834.00","36931.00","140903.00","--","--","140903.00","173609.00","--","314512.00","157234.00","--","-16331.00","330831.00","--","-16319.00","0.28"
"114/10/29","112","3","1201","味全","15990330.00","11671062.00","--","--","4319268.00","--","--","4319268.00","4057264.00","--","262004.00","52113.00","314117.00","87427.00","226690.00","--","--","226690.00","62875.00","--","289565.00","225987.00","--","703.00","288802.00","--","763.00","0.45"
"114/10/29","112","3","1203","味王","4731566.00","3404243.00","--","--","1327323.00","--","--","1327323.00","763628.00","--","563695.00","124187.00","687882.00","200533.00","487349.00","--","--","487349.00","4911.00","--","492260.00","321879.00","--","165470.00","348882.00","--","143378.00","1.35"
"114/10/29","112","3","1210","大成","83009411.00","72057602.00","--","--","10951809.00","--","--","10951809.00","6442070.00","--","4509739.00","98186.00","4607925.00","881181.00","3726744.00","--","--","3726744.00","317251.00","--","4043995.00","3115566.00","--","611178.00","3271126.00","--","772869.00","3.68"
