出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","107","2","1240","茂生農經","721109.00","638564.00","466.00","434.00","83445.00","--","--","83445.00","52323.00","--","31122.00","20572.00","51694.00","5231.00","46463.00","--","--","46463.00","114373.00","--","160836.00","--","--","--","--","--","--","1.55"
"114/10/29","107","2","1259","安心","2543588.00","1910364.00","--","--","633224.00","--","--","633224.00","551701.00","--","81523.00","1917.00","83440.00","26233.00","57207.00","--","--","57207.00","1372.00","--","58579.00","66262.00","--","-9055.00","67211.00","--","-8632.00","2.05"
"114/10/29","107","2","1264","德麥","1918781.00","1205557.00","--","--","713224.00","--","0.00","713224.00","387372.00","--","325852.00","4415.00","330267.00","81579.00","248688.00","--","--","248688.00","10302.00","--","258990.00","213060.00","--","35628.00","220454.00","--","38536.00","6.32"
"114/10/29","107","2","1268","漢來美食","1818063.00","1029803.00","--","--","788260.00","--","--","788260.00","642323.00","--","145937.00","25500.00","171437.00","38532.00","132905.00","--","--","132905.00","-59025.00","--","73880.00","132905.00","--","--","73880.00","--","--","3.40"
"114/10/29","107","2","1336","台翰","1269314.00","1084994.00","--","--","184320.00","--","--","184320.00","109525.00","--","74795.00","-13531.00","61264.00","13966.00","47298.00","--","--","47298.00","-2732.00","--","44566.00","47298.00","--","--","44566.00","--","--","0.57"
"114/10/29","107","2","1565","精華","3305585.00","2091430.00","--","--","1214155.00","--","--","1214155.00","234616.00","--","979539.00","67299.00","1046838.00","215830.00","831008.00","--","--","831008.00","2805.00","--","833813.00","831008.00","--","--","833813.00","--","--","16.48"
"114/10/29","107","2","1569","濱川","1638868.00","1346647.00","--","--","292221.00","--","--","292221.00","216829.00","--","75392.00","-47520.00","27872.00","12265.00","15607.00","--","--","15607.00","47832.00","--","63439.00","13566.00","--","2041.00","59575.00","--","3864.00","0.13"
"114/10/29","107","2","1570","力肯","303879.00","230535.00","--","--","73344.00","--","--","73344.00","37303.00","--","36041.00","6304.00","42345.00","9479.00","32866.00","--","--","32866.00","389.00","--","33255.00","32866.00","--","0.00","33255.00","--","0.00","0.64"
"114/10/29","107","2","1580","新麥","2012693.00","1216840.00","--","--","795853.00","--","--","795853.00","518171.00","--","277682.00","15621.00","293303.00","102032.00","191271.00","--","--","191271.00","18530.00","--","209801.00","185033.00","--","6238.00","202332.00","--","7469.00","3.68"
"114/10/29","107","2","1584","精剛","326104.00","328824.00","--","--","-2720.00","--","--","-2720.00","37073.00","--","-39793.00","-2322.00","-42115.00","-601.00","-41514.00","--","--","-41514.00","-13188.00","--","-54702.00","-41229.00","--","-285.00","-53181.00","--","-1521.00","-0.50"
