出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/11/22","112","4","1240","茂生農經","2910168.00","2615623.00","7612.00","44131.00","346288.00","--","--","346288.00","220983.00","--","125305.00","47191.00","172496.00","36604.00","135892.00","--","--","135892.00","-235.00","--","135657.00","162310.00","--","-26418.00","162075.00","--","-26418.00","4.12"
"114/11/22","112","4","1259","安心","5993760.00","4559176.00","--","--","1434584.00","--","--","1434584.00","1369220.00","--","65364.00","111282.00","176646.00","13606.00","163040.00","--","--","163040.00","297117.00","--","460157.00","167442.00","--","-4402.00","464653.00","--","-4496.00","5.17"
"114/11/22","112","4","1264","德麥","5838363.00","3902592.00","--","--","1935771.00","--","--","1935771.00","942407.00","--","993364.00","19683.00","1013047.00","239215.00","773832.00","--","--","773832.00","-26916.00","--","746916.00","675756.00","--","98076.00","660933.00","--","85983.00","18.24"
"114/11/22","112","4","1268","漢來美食","4918533.00","2722619.00","--","--","2195914.00","--","--","2195914.00","1827722.00","--","368192.00","17232.00","385424.00","64276.00","321148.00","--","--","321148.00","108259.00","--","429407.00","321148.00","--","--","429407.00","--","--","7.61"
"114/11/22","112","4","1294","漢田生技","625141.00","344289.00","--","--","280852.00","--","--","280852.00","95146.00","--","185706.00","-1137.00","184569.00","37036.00","147533.00","--","--","147533.00","--","--","147533.00","148118.00","--","-585.00","148118.00","--","-585.00","7.66"
"114/11/22","112","4","1295","生合","823304.00","404558.00","--","--","418746.00","--","--","418746.00","275787.00","--","142959.00","4108.00","147067.00","33796.00","113271.00","--","--","113271.00","-6504.00","--","106767.00","113271.00","--","--","106767.00","--","--","3.68"
"114/11/22","112","4","1336","台翰","2316598.00","1927079.00","--","--","389519.00","--","--","389519.00","227428.00","--","162091.00","37080.00","199171.00","91781.00","107390.00","--","--","107390.00","-45478.00","--","61912.00","107390.00","--","--","61912.00","--","--","1.39"
"114/11/22","112","4","1565","精華","4393888.00","3418643.00","--","--","975245.00","0.00","1.00","975246.00","369547.00","--","605699.00","73219.00","678918.00","132964.00","545954.00","--","--","545954.00","2977.00","--","548931.00","545954.00","--","--","548931.00","--","--","10.83"
"114/11/22","112","4","1569","濱川","3605401.00","3266964.00","--","--","338437.00","--","--","338437.00","540246.00","--","-201809.00","58811.00","-142998.00","-38898.00","-104100.00","--","--","-104100.00","-50815.00","--","-154915.00","-115390.00","--","11290.00","-160566.00","--","5651.00","-0.95"
"114/11/22","112","4","1570","力肯","393659.00","302447.00","--","--","91212.00","--","--","91212.00","81770.00","--","9442.00","16513.00","25955.00","7302.00","18653.00","--","--","18653.00","19661.00","--","38314.00","18653.00","--","--","38314.00","--","--","0.36"
"114/11/22","112","4","1580","新麥","4498686.00","2593232.00","--","--","1905454.00","--","--","1905454.00","1030555.00","--","874899.00","60382.00","935281.00","298922.00","636359.00","--","--","636359.00","-36111.00","--","600248.00","603037.00","--","33322.00","568624.00","--","31624.00","12.01"
"114/11/22","112","4","1584","精剛","2748485.00","2391159.00","--","--","357326.00","--","--","357326.00","179290.00","--","178036.00","328003.00","506039.00","3867.00","502172.00","--","--","502172.00","16049.00","--","518221.00","506445.00","--","-4273.00","522494.00","--","-4273.00","3.01"
