出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","3","5864","致和證","5951127.00","1801097.00","7752224.00","3053018.00","62384.00","3115402.00","2517398.00","--","119609.00","1638471.00","361344.00","--","--","--","--","--","4636822.00","0.00","0.00","0.00","18.42"
"114/10/28","110","3","6015","宏遠證","14759191.00","1216610.00","15975801.00","10044344.00","820329.00","10864673.00","3313694.00","--","359443.00","1353875.00","84116.00","0.00","5111128.00","--","--","--","5111128.00","0.00","552655.00","0.00","15.42"
"114/10/28","110","3","6016","康和證","31886439.00","5772099.00","37658538.00","28675564.00","596684.00","29272248.00","5944550.00","--","175314.00","1701689.00","510396.00","0.00","8331949.00","--","--","54341.00","8386290.00","0.00","0.00","0.00","14.02"
"114/10/28","110","3","6020","大展證","6311207.00","908891.00","7220098.00","2572906.00","6518.00","2579424.00","2523532.00","--","461.00","1885894.00","230315.00","--","4640202.00","--","--","472.00","4640674.00","0.00","0.00","0.00","18.39"
"114/10/28","110","3","6021","美好證","14344103.00","1237220.00","15581323.00","8944943.00","1082333.00","10027276.00","3098559.00","--","30845.00","1981867.00","442776.00","--","5554047.00","--","--","--","5554047.00","0.00","0.00","0.00","17.92"
"114/10/28","110","3","6023","元大期貨","98105649.00","3580413.00","101686062.00","89435429.00","212088.00","89647517.00","2899763.00","--","3070484.00","4631074.00","1437224.00","--","12038545.00","--","--","--","12038545.00","0.00","0.00","0.00","41.52"
"114/10/28","110","3","6026","福邦證","10173873.00","1095266.00","11269139.00","6153942.00","73964.00","6227906.00","3001349.00","--","147066.00","1452097.00","55716.00","--","4656228.00","--","--","385005.00","5041233.00","--","0.00","0.00","15.51"
