出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/11/13","113","2","1101","台泥","64513447.00","53170416.00","--","--","11343031.00","--","--","11343031.00","5817812.00","--","5525219.00","3289140.00","8814359.00","3065551.00","5748808.00","--","--","5748808.00","13857421.00","--","19606229.00","4222745.00","--","1526063.00","16440734.00","--","3165495.00","0.51"
"114/11/13","113","2","1102","亞泥","35484522.00","30873861.00","--","--","4610661.00","--","--","4610661.00","1772281.00","--","2838380.00","5806379.00","8644759.00","1919701.00","6725058.00","--","--","6725058.00","10213743.00","--","16938801.00","7191646.00","--","-466588.00","16278661.00","--","660140.00","2.16"
"114/11/13","113","2","1103","嘉泥","1437444.00","1213991.00","--","--","223453.00","--","--","223453.00","249973.00","--","-26520.00","88593.00","62073.00","29881.00","32192.00","--","--","32192.00","22644.00","--","54836.00","33298.00","--","-1106.00","54047.00","--","789.00","0.05"
"114/11/13","113","2","1104","環泥","4000652.00","3183420.00","--","--","817232.00","--","--","817232.00","270685.00","--","546547.00","275448.00","821995.00","170836.00","651159.00","--","--","651159.00","1214142.00","--","1865301.00","631110.00","--","20049.00","1845070.00","--","20231.00","0.92"
"114/11/13","113","2","1108","幸福","2410081.00","1932515.00","--","--","477566.00","--","--","477566.00","144717.00","1000.00","333849.00","-15075.00","318774.00","64038.00","254736.00","--","--","254736.00","5617.00","--","260353.00","254736.00","--","--","260353.00","--","--","0.63"
"114/11/13","113","2","1109","信大","2473105.00","1924825.00","--","--","548280.00","--","--","548280.00","182777.00","--","365503.00","46635.00","412138.00","95210.00","316928.00","--","--","316928.00","125789.00","--","442717.00","308724.00","--","8204.00","392396.00","--","50321.00","0.90"
"114/11/13","113","2","1110","東泥","1181516.00","986410.00","--","--","195106.00","--","--","195106.00","58029.00","--","137077.00","-247.00","136830.00","22660.00","114170.00","--","--","114170.00","196863.00","--","311033.00","87886.00","--","26284.00","284676.00","--","26357.00","0.15"
"114/11/13","113","2","1201","味全","11240318.00","8121489.00","--","--","3118829.00","--","--","3118829.00","2825619.00","--","293210.00","13045.00","306255.00","71094.00","235161.00","--","--","235161.00","149252.00","--","384413.00","234707.00","--","454.00","383959.00","--","454.00","0.46"
"114/11/13","113","2","1203","味王","3080915.00","2036098.00","--","--","1044817.00","0.00","0.00","1044817.00","505830.00","--","538987.00","52228.00","591215.00","172585.00","418630.00","0.00","--","418630.00","-19419.00","--","399211.00","272051.00","--","146579.00","271132.00","--","128079.00","1.14"
"114/11/13","113","2","1210","大成","50244551.00","43077715.00","--","--","7166836.00","--","--","7166836.00","4477111.00","--","2689725.00","28675.00","2718400.00","584093.00","2134307.00","--","--","2134307.00","690765.00","--","2825072.00","1631947.00","--","502360.00","2074203.00","--","750869.00","1.94"
