出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/11/29","114","2","1101","台泥","70310678.00","59070124.00","--","--","11240554.00","--","--","11240554.00","7824656.00","--","3415898.00","-344331.00","3071567.00","1573103.00","1498464.00","--","--","1498464.00","-22085252.00","--","-20586788.00","960722.00","--","537742.00","-19859495.00","--","-727293.00","0.07"
"114/11/29","114","2","1102","亞泥","35260444.00","29515334.00","--","--","5745110.00","--","--","5745110.00","1552428.00","--","4192682.00","1497091.00","5689773.00","1199842.00","4489931.00","--","--","4489931.00","-15278517.00","--","-10788586.00","4294031.00","--","195900.00","-8593223.00","--","-2195363.00","1.28"
"114/11/29","114","2","1103","嘉泥","1521022.00","1271361.00","--","--","249661.00","--","--","249661.00","249261.00","--","400.00","-232348.00","-231948.00","-13828.00","-218120.00","--","--","-218120.00","-2454733.00","--","-2672853.00","-208691.00","--","-9429.00","-2561615.00","--","-111238.00","-0.32"
"114/11/29","114","2","1104","環泥","3897477.00","3068831.00","--","--","828646.00","--","--","828646.00","261877.00","--","566769.00","243334.00","810103.00","115084.00","695019.00","--","--","695019.00","-831374.00","--","-136355.00","675291.00","--","19728.00","-156174.00","--","19819.00","0.98"
"114/11/29","114","2","1108","幸福","2373296.00","1877462.00","--","--","495834.00","--","--","495834.00","170507.00","562656.00","887983.00","-12260.00","875723.00","180901.00","694822.00","--","--","694822.00","-8003.00","--","686819.00","694822.00","--","--","686819.00","--","--","1.72"
"114/11/29","114","2","1109","信大","2251696.00","1886436.00","--","--","365260.00","--","--","365260.00","150193.00","--","215067.00","61555.00","276622.00","84518.00","192104.00","--","--","192104.00","-405628.00","--","-213524.00","167121.00","--","24983.00","-102768.00","--","-110756.00","0.49"
"114/11/29","114","2","1110","東泥","1488986.00","1279805.00","--","--","209181.00","--","--","209181.00","78660.00","--","130521.00","-35917.00","94604.00","29725.00","64879.00","--","--","64879.00","75638.00","--","140517.00","42462.00","--","22417.00","118140.00","--","22377.00","0.07"
"114/11/29","114","2","1201","味全","10731979.00","7760558.00","--","--","2971421.00","--","--","2971421.00","2707924.00","--","263497.00","-57502.00","205995.00","69380.00","136615.00","--","--","136615.00","-356666.00","--","-220051.00","136173.00","--","442.00","-220493.00","--","442.00","0.27"
"114/11/29","114","2","1203","味王","2954993.00","1893554.00","--","--","1061439.00","0.00","0.00","1061439.00","533257.00","--","528182.00","-83148.00","445034.00","138420.00","306614.00","0.00","--","306614.00","-224935.00","--","81679.00","152936.00","--","153678.00","-23938.00","--","105617.00","0.64"
"114/11/29","114","2","1210","大成","50338217.00","43183578.00","--","--","7154639.00","--","--","7154639.00","4812395.00","--","2342244.00","-76202.00","2266042.00","547090.00","1718952.00","--","--","1718952.00","-2004589.00","--","-285637.00","1454923.00","--","264029.00","303442.00","--","-589079.00","1.74"
"114/11/29","114","2","1213","大飲","135192.00","139618.00","--","--","-4426.00","--","--","-4426.00","19168.00","--","-23594.00","2141.00","-21453.00","4275.00","-25728.00","--","--","-25728.00","-48.00","--","-25776.00","-25728.00","--","--","-25776.00","--","--","-0.45"
"114/11/29","114","2","1215","卜蜂","13757991.00","10829473.00","--","--","2928518.00","--","--","2928518.00","1114013.00","18242.00","1832747.00","16277.00","1849024.00","386623.00","1462401.00","--","--","1462401.00","-152195.00","--","1310206.00","1460243.00","--","2158.00","1308048.00","--","2158.00","4.95"
"114/11/29","114","2","1216","統一","338837523.00","225380957.00","--","--","113456566.00","--","--","113456566.00","93146761.00","--","20309805.00","2966376.00","23276181.00","6238214.00","17037967.00","--","--","17037967.00","-14808085.00","--","2229882.00","10669705.00","--","6368262.00","-1387405.00","--","3617287.00","1.88"
"114/11/29","114","2","1217","愛之味","2427739.00","1754534.00","--","--","673205.00","--","--","673205.00","608231.00","--","64974.00","-73113.00","-8139.00","10806.00","-18945.00","--","--","-18945.00","-410540.00","--","-429485.00","-23658.00","--","4713.00","-419300.00","--","-10185.00","-0.05"
