出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/03/13","114","4","1101","台泥","149804135.00","122246546.00","--","--","27557589.00","--","--","27557589.00","17479997.00","--","10077592.00","-19507088.00","-9429496.00","2433090.00","-11862586.00","--","--","-11862586.00","6406645.00","--","-5455941.00","-11617608.00","--","-244978.00","-7682998.00","--","2227057.00","-1.60"
"115/03/13","114","4","1103","嘉泥","3015357.00","2527950.00","--","--","487407.00","--","--","487407.00","567600.00","--","-80193.00","639569.00","559376.00","-7520.00","566896.00","--","--","566896.00","-3032170.00","--","-2465274.00","556262.00","--","10634.00","-2357398.00","--","-107876.00","0.84"
"115/03/13","114","4","1109","信大","4431539.00","3723105.00","--","--","708434.00","--","--","708434.00","285290.00","--","423144.00","105922.00","529066.00","146794.00","382272.00","--","--","382272.00","29853.00","--","412125.00","351163.00","--","31109.00","372971.00","--","39154.00","1.03"
"115/03/13","114","4","1213","大飲","297365.00","304768.00","--","--","-7403.00","--","--","-7403.00","40700.00","--","-48103.00","2444.00","-45659.00","2721.00","-48380.00","--","--","-48380.00","14.00","--","-48366.00","-48380.00","--","--","-48366.00","--","--","-0.85"
"115/03/13","114","4","1215","卜蜂","28431622.00","22392856.00","--","--","6038766.00","--","--","6038766.00","2355560.00","69328.00","3752534.00","109301.00","3861835.00","785178.00","3076657.00","--","--","3076657.00","-5414.00","--","3071243.00","3063774.00","--","12883.00","3058007.00","--","13236.00","10.39"
"115/03/13","114","4","1216","統一","672863578.00","450283343.00","--","--","222580235.00","--","--","222580235.00","187708876.00","--","34871359.00","6624370.00","41495729.00","10278198.00","31217531.00","--","--","31217531.00","-1810402.00","--","29407129.00","19627594.00","--","11589937.00","17797223.00","--","11609906.00","3.45"
"115/03/13","114","4","1217","愛之味","5035400.00","3643134.00","--","--","1392266.00","--","--","1392266.00","1318009.00","--","74257.00","156776.00","231033.00","11594.00","219439.00","--","--","219439.00","239161.00","--","458600.00","208672.00","--","10767.00","454745.00","--","3855.00","0.42"
"115/03/13","114","4","1219","福壽","14381994.00","13143878.00","--","-11268.00","1226848.00","361.00","396.00","1226883.00","1223580.00","--","3303.00","20979.00","24282.00","24826.00","-544.00","--","--","-544.00","-21.00","--","-565.00","155133.00","--","-155677.00","155036.00","--","-155601.00","0.45"
"115/03/13","114","4","1232","大統益","21513071.00","18621054.00","--","--","2892017.00","--","--","2892017.00","1202277.00","--","1689740.00","41498.00","1731238.00","349536.00","1381702.00","--","--","1381702.00","19748.00","--","1401450.00","1320490.00","--","61212.00","1339887.00","--","61563.00","8.25"
"115/03/13","114","4","1233","天仁","2160758.00","869484.00","0.00","0.00","1291274.00","0.00","0.00","1291274.00","1220554.00","--","70720.00","14598.00","85318.00","17588.00","67730.00","0.00","--","67730.00","-85798.00","--","-18068.00","67920.00","--","-190.00","-18019.00","0.00","-49.00","0.75"
"115/03/13","114","4","1234","黑松","9510093.00","6744572.00","--","--","2765521.00","--","--","2765521.00","2349293.00","--","416228.00","589299.00","1005527.00","201181.00","804346.00","--","--","804346.00","-26779.00","--","777567.00","804346.00","--","--","777567.00","--","--","2.00"
"115/03/13","114","4","1236","宏亞","1813512.00","1354008.00","--","--","459504.00","--","--","459504.00","502164.00","--","-42660.00","11431.00","-31229.00","5696.00","-36925.00","--","--","-36925.00","57356.00","--","20431.00","-36925.00","--","--","20431.00","--","--","-0.43"
"115/03/13","114","4","1301","台塑","175411403.00","169808092.00","--","--","5603311.00","--","--","5603311.00","13108794.00","--","-7505483.00","-2709517.00","-10215000.00","-166341.00","-10048659.00","--","--","-10048659.00","87385474.00","--","77336815.00","-10048659.00","--","--","77336815.00","--","--","-1.58"
"115/03/13","114","4","1303","南亞","259911744.00","238324664.00","--","--","21587080.00","-12141.00","--","21599221.00","17895642.00","--","3703579.00","2755315.00","6458894.00","1393254.00","5065640.00","--","--","5065640.00","9821089.00","--","14886729.00","4518598.00","--","547042.00","14546580.00","--","340149.00","0.57"
"115/03/13","114","4","1305","華夏","9220952.00","9570867.00","--","--","-349915.00","--","--","-349915.00","910027.00","--","-1259942.00","-67344.00","-1327286.00","-345057.00","-982229.00","--","--","-982229.00","-7513.00","--","-989742.00","-918980.00","--","-63249.00","-927552.00","--","-62190.00","-1.58"
