出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/02/22","114","4","1342","八貫","2860851.00","2089346.00","--","--","771505.00","--","--","771505.00","242711.00","0.00","528794.00","16583.00","545377.00","102588.00","442789.00","--","--","442789.00","--","--","442789.00","--","--","--","--","--","--","5.62"
"115/02/22","114","4","2344","華邦電","89406171.00","58210043.00","--","--","31196128.00","--","--","31196128.00","25661672.00","--","5534456.00","-923971.00","4610485.00","1433037.00","3177448.00","--","--","3177448.00","11949712.00","--","15127160.00","3961929.00","--","-784481.00","16295891.00","--","-1168731.00","0.88"
"115/02/22","114","4","2450","神腦","33124781.00","29660997.00","--","--","3463784.00","--","--","3463784.00","3129698.00","418.00","334504.00","196069.00","530573.00","86218.00","444355.00","--","--","444355.00","-17486.00","--","426869.00","445292.00","--","-937.00","427806.00","--","-937.00","1.72"
"115/02/22","114","4","3035","智原","17992808.00","13135315.00","--","--","4857493.00","--","--","4857493.00","4305109.00","--","552384.00","449249.00","1001633.00","228654.00","772979.00","--","--","772979.00","35855.00","--","808834.00","731331.00","--","41648.00","763326.00","--","45508.00","2.81"
"115/02/22","114","4","3189","景碩","39351096.00","31036687.00","--","--","8314409.00","--","--","8314409.00","5644596.00","--","2669813.00","417392.00","3087205.00","369877.00","2717328.00","--","--","2717328.00","-194035.00","--","2523293.00","1595936.00","--","1121392.00","1494391.00","--","1028902.00","3.51"
"115/02/22","114","4","3443","創意","34140978.00","25687156.00","--","--","8453822.00","--","--","8453822.00","4104206.00","--","4349616.00","93051.00","4442667.00","673101.00","3769566.00","--","--","3769566.00","-6915.00","--","3762651.00","3769566.00","--","--","3762651.00","--","--","28.13"
"115/02/22","114","4","3504","揚明光","2688527.00","2226838.00","--","--","461689.00","--","--","461689.00","535370.00","--","-73681.00","67677.00","-6004.00","3384.00","-9388.00","--","--","-9388.00","-5282.00","--","-14670.00","-9388.00","--","0.00","-14670.00","--","0.00","-0.08"
"115/02/22","114","4","3563","牧德","3191461.00","1235994.00","--","--","1955467.00","--","--","1955467.00","793583.00","--","1161884.00","116063.00","1277947.00","230618.00","1047329.00","--","--","1047329.00","-56.00","--","1047273.00","1010745.00","--","36584.00","1010773.00","--","36500.00","15.80"
"115/02/22","114","4","4919","新唐","30492418.00","19303523.00","--","--","11188895.00","--","--","11188895.00","12416940.00","--","-1228045.00","-216686.00","-1444731.00","219913.00","-1664644.00","--","--","-1664644.00","-814878.00","--","-2479522.00","-1664644.00","--","--","-2479522.00","--","--","-3.97"
"115/02/22","114","4","6120","達運","17105516.00","16244639.00","--","--","860877.00","--","--","860877.00","1106446.00","--","-245569.00","231570.00","-13999.00","106690.00","-120689.00","--","--","-120689.00","149056.00","--","28367.00","-120689.00","--","--","28367.00","--","--","-0.19"
"115/02/22","114","4","6202","盛群","3057722.00","1879931.00","--","--","1177791.00","-12215.00","--","1190006.00","1083058.00","--","106948.00","52697.00","159645.00","-26241.00","185886.00","--","--","185886.00","-2271.00","--","183615.00","173324.00","--","12562.00","170876.00","--","12739.00","0.76"
"115/02/22","114","4","6789","采鈺","8938168.00","6731768.00","--","--","2206400.00","--","--","2206400.00","1243006.00","371385.00","1334779.00","113394.00","1448173.00","174179.00","1273994.00","--","--","1273994.00","--","--","1273994.00","--","--","--","--","--","--","4.01"
"115/02/22","114","4","7765","中華資安","2045570.00","1085220.00","--","--","960350.00","--","--","960350.00","430381.00","--","529969.00","14604.00","544573.00","107646.00","436927.00","--","--","436927.00","1170.00","--","438097.00","--","--","--","--","--","--","11.47"
"115/02/22","114","4","8028","昇陽半導體","4509587.00","2974768.00","--","--","1534819.00","--","--","1534819.00","565001.00","--","969818.00","-88119.00","881699.00","125121.00","756578.00","--","--","756578.00","-958.00","--","755620.00","--","--","--","--","--","--","4.37"
"115/02/22","114","4","8940","新天地","1587911.00","808032.00","--","--","779879.00","--","--","779879.00","712095.00","0.00","67784.00","-11575.00","56209.00","11364.00","44845.00","--","--","44845.00","443.00","--","45288.00","37282.00","--","7563.00","37725.00","--","7563.00","0.55"
