出表日期,年度,季別,公司代號,公司名稱,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,營業費用,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,停業單位損益,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/03/13","114","4","2880","華南金","29254628.00","40237726.00","69492354.00","978648.00","654036.00","35233683.00","32625987.00","6201726.00","26424261.00","--","26424261.00","6807024.00","33231285.00","26424090.00","--","171.00","33231048.00","--","237.00","1.90"
"115/03/13","114","4","2889","國票金","1964348.00","6620721.00","8585069.00","457550.00","--","4545310.00","3582209.00","712819.00","2869390.00","--","2869390.00","3274404.00","6143794.00","2295557.00","--","573833.00","5226023.00","--","917771.00","0.63"
"115/03/13","114","4","2892","第一金","34680709.00","42913039.00","77593748.00","6382002.00","4055892.00","33706716.00","33449138.00","6516290.00","26932848.00","--","26932848.00","11136403.00","38069251.00","26932848.00","--","--","38069251.00","--","--","1.87"
"115/03/13","114","4","5880","合庫金","34530572.00","39857053.00","74387625.00","4637620.00","10738384.00","32709379.00","26302242.00","4854387.00","21447855.00","--","21447855.00","14878243.00","36326098.00","21294771.00","--","153084.00","35860116.00","--","465982.00","1.36"
