出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/03/07","114","4","1259","安心","6062167.00","4696284.00","--","--","1365883.00","--","--","1365883.00","1379472.00","--","-13589.00","54527.00","40938.00","-41440.00","82378.00","--","--","82378.00","477761.00","--","560139.00","79381.00","--","2997.00","559075.00","--","1064.00","2.45"
"115/03/07","114","4","1268","漢來美食","6226966.00","3377263.00","--","--","2849703.00","--","--","2849703.00","2316167.00","--","533536.00","-1685.00","531851.00","104684.00","427167.00","--","--","427167.00","-75151.00","--","352016.00","427167.00","--","--","352016.00","--","--","10.12"
"115/03/07","114","4","1584","精剛","2593817.00","2285649.00","--","--","308168.00","--","--","308168.00","222259.00","--","85909.00","19275.00","105184.00","13289.00","91895.00","--","--","91895.00","-41887.00","--","50008.00","101741.00","--","-9846.00","59854.00","--","-9846.00","0.44"
"115/03/07","114","4","1777","生泰","1300241.00","849883.00","--","--","450358.00","--","--","450358.00","130497.00","--","319861.00","14059.00","333920.00","72311.00","261609.00","--","--","261609.00","4794.00","--","266403.00","--","--","--","--","--","--","5.87"
"115/03/07","114","4","1796","金穎生技","677098.00","486302.00","--","--","190796.00","--","--","190796.00","144719.00","--","46077.00","-11381.00","34696.00","5834.00","28862.00","--","--","28862.00","-385.00","--","28477.00","28862.00","--","--","28477.00","--","--","0.70"
"115/03/07","114","4","2035","唐榮公司","9602428.00","10854717.00","--","--","-1252289.00","--","--","-1252289.00","299642.00","--","-1551931.00","-100529.00","-1652460.00","0.00","-1652460.00","--","--","-1652460.00","101760.00","--","-1550700.00","--","--","--","--","--","--","-4.72"
"115/03/07","114","4","2643","捷迅","8398720.00","7774345.00","--","--","624375.00","--","--","624375.00","286671.00","--","337704.00","-43919.00","293785.00","73182.00","220603.00","--","--","220603.00","-34260.00","--","186343.00","220603.00","--","--","186343.00","--","--","6.30"
"115/03/07","114","4","2926","誠品生活","6971953.00","4268265.00","--","--","2703688.00","--","--","2703688.00","2716002.00","--","-12314.00","68915.00","56601.00","31528.00","25073.00","--","--","25073.00","-12984.00","--","12089.00","25574.00","--","-501.00","12866.00","--","-777.00","0.54"
"115/03/07","114","4","3081","聯亞","2202822.00","1262273.00","--","--","940549.00","--","--","940549.00","432445.00","--","508104.00","16823.00","524927.00","96526.00","428401.00","--","--","428401.00","770.00","--","429171.00","--","--","--","--","--","--","4.66"
"115/03/07","114","4","3083","網龍","395919.00","64212.00","--","--","331707.00","--","--","331707.00","336398.00","--","-4691.00","45561.00","40870.00","1299.00","39571.00","--","--","39571.00","-99592.00","--","-60021.00","37358.00","--","2213.00","-61468.00","--","1447.00","0.43"
"115/03/07","114","4","3088","艾訊","7018725.00","4620948.00","--","--","2397777.00","61.00","71.00","2397787.00","1695453.00","--","702334.00","-52738.00","649596.00","140988.00","508608.00","--","--","508608.00","5804.00","--","514412.00","501246.00","--","7362.00","507050.00","--","7362.00","4.68"
"115/03/07","114","4","3118","進階","736593.00","478895.00","--","--","257698.00","--","--","257698.00","174152.00","--","83546.00","14030.00","97576.00","17877.00","79699.00","--","--","79699.00","-1022.00","--","78677.00","--","--","--","--","--","--","2.46"
"115/03/07","114","4","3122","笙泉","324174.00","217482.00","--","--","106692.00","--","--","106692.00","166976.00","--","-60284.00","-11066.00","-71350.00","138.00","-71488.00","--","--","-71488.00","-17.00","--","-71505.00","-71488.00","--","0.00","-71505.00","--","0.00","-1.75"
"115/03/07","114","4","3141","晶宏","1614117.00","1047911.00","--","--","566206.00","--","--","566206.00","547031.00","-37.00","19138.00","5031.00","24169.00","-1333.00","25502.00","--","--","25502.00","50891.00","--","76393.00","39955.00","--","-14453.00","90846.00","--","-14453.00","0.54"
"115/03/07","114","4","3152","璟德","1425963.00","813219.00","--","--","612744.00","--","--","612744.00","336997.00","--","275747.00","423799.00","699546.00","49246.00","650300.00","--","--","650300.00","2600.00","--","652900.00","--","--","--","--","--","--","9.42"
"115/03/07","114","4","3163","波若威","2225651.00","1823534.00","--","--","402117.00","--","--","402117.00","282449.00","--","119668.00","415837.00","535505.00","34356.00","501149.00","--","--","501149.00","-23527.00","--","477622.00","501149.00","--","--","477622.00","--","--","6.22"
"115/03/07","114","4","3169","亞信","929566.00","434732.00","--","--","494834.00","--","--","494834.00","237161.00","--","257673.00","18774.00","276447.00","44942.00","231505.00","--","--","231505.00","-7492.00","--","224013.00","231505.00","--","--","224013.00","--","--","3.67"
"115/03/07","114","4","3178","公準","1256311.00","1085976.00","--","--","170335.00","--","--","170335.00","188700.00","--","-18365.00","-6327.00","-24692.00","-4805.00","-19887.00","--","--","-19887.00","3162.00","--","-16725.00","-20636.00","--","749.00","-17504.00","--","779.00","-0.46"
"115/03/07","114","4","3188","鑫龍騰","2695810.00","1474722.00","--","--","1221088.00","--","--","1221088.00","244368.00","--","976720.00","-7720.00","969000.00","214041.00","754959.00","--","--","754959.00","--","--","754959.00","754959.00","--","--","754959.00","--","--","4.05"
"115/03/07","114","4","3211","順達","13218485.00","11025109.00","--","--","2193376.00","--","--","2193376.00","946494.00","--","1246882.00","553311.00","1800193.00","418384.00","1381809.00","--","--","1381809.00","-295121.00","--","1086688.00","1381809.00","--","--","1086688.00","--","--","9.05"
"115/03/07","114","4","3218","大學光","4204086.00","1721499.00","--","--","2482587.00","--","--","2482587.00","1102351.00","--","1380236.00","-34653.00","1345583.00","290984.00","1054599.00","--","--","1054599.00","-8185.00","--","1046414.00","1042637.00","--","11962.00","1036947.00","--","9467.00","12.31"
"115/03/07","114","4","3259","鑫創","281877.00","246272.00","--","--","35605.00","--","--","35605.00","211994.00","--","-176389.00","4319.00","-172070.00","0.00","-172070.00","--","--","-172070.00","0.00","--","-172070.00","--","--","--","--","--","--","-2.36"
"115/03/07","114","4","3264","欣銓","14028461.00","8936966.00","--","--","5091495.00","--","--","5091495.00","1526411.00","--","3565084.00","46568.00","3611652.00","771415.00","2840237.00","--","--","2840237.00","1000.00","--","2841237.00","2840237.00","--","--","2841237.00","--","--","5.99"
"115/03/07","114","4","3265","台星科","4647786.00","3426407.00","--","--","1221379.00","--","--","1221379.00","301327.00","--","920052.00","-5692.00","914360.00","167824.00","746536.00","--","--","746536.00","-121818.00","--","624718.00","746536.00","--","--","624718.00","--","--","5.48"
"115/03/07","114","4","3297","杭特","201520.00","131080.00","--","--","70440.00","0.00","0.00","70440.00","99223.00","--","-28783.00","48841.00","20058.00","2982.00","17076.00","--","--","17076.00","--","--","17076.00","17076.00","--","--","17076.00","--","--","0.47"
"115/03/07","114","4","3303","岱稜","3007421.00","1878681.00","--","--","1128740.00","--","--","1128740.00","661751.00","--","466989.00","104563.00","571552.00","135536.00","436016.00","--","--","436016.00","28149.00","--","464165.00","428333.00","--","7683.00","456454.00","--","7711.00","4.57"
"115/03/07","114","4","3306","鼎天","1082883.00","809441.00","--","--","273442.00","--","--","273442.00","305261.00","1861.00","-29958.00","129656.00","99698.00","1093.00","98605.00","--","--","98605.00","-79258.00","--","19347.00","98605.00","--","--","19347.00","--","--","1.95"
"115/03/07","114","4","3324","雙鴻","23276344.00","16904440.00","--","--","6371904.00","--","--","6371904.00","3112975.00","--","3258929.00","18507.00","3277436.00","579681.00","2697755.00","--","--","2697755.00","-23458.00","--","2674297.00","2572128.00","--","125627.00","2597807.00","--","76490.00","28.26"
"115/03/07","114","4","3362","先進光","4316601.00","3497420.00","--","--","819181.00","--","--","819181.00","778210.00","--","40971.00","-199508.00","-158537.00","-3903.00","-154634.00","--","--","-154634.00","1485.00","--","-153149.00","-153742.00","--","-892.00","-152255.00","--","-894.00","-1.08"
"115/03/07","114","4","3372","典範","1099072.00","1221108.00","--","--","-122036.00","--","--","-122036.00","93313.00","--","-215349.00","1660.00","-213689.00","0.00","-213689.00","--","--","-213689.00","1649.00","--","-212040.00","--","--","--","--","--","--","-1.22"
"115/03/07","114","4","3374","精材","7238545.00","5253823.00","--","--","1984722.00","--","--","1984722.00","507834.00","114183.00","1591071.00","-26076.00","1564995.00","211462.00","1353533.00","--","--","1353533.00","-8536.00","--","1344997.00","--","--","--","--","--","--","4.99"
"115/03/07","114","4","3483","力致","9003074.00","7245520.00","--","--","1757554.00","--","--","1757554.00","1455552.00","--","302002.00","181823.00","483825.00","114156.00","369669.00","--","--","369669.00","14254.00","--","383923.00","369669.00","--","--","383923.00","--","--","3.74"
"115/03/07","114","4","3511","矽瑪","1752255.00","1533054.00","--","--","219201.00","--","--","219201.00","364416.00","--","-145215.00","2926.00","-142289.00","-12325.00","-129964.00","--","--","-129964.00","-2563.00","--","-132527.00","-94216.00","--","-35748.00","-96779.00","--","-35748.00","-1.18"
"115/03/07","114","4","3529","力旺","3849053.00","0.00","--","--","3849053.00","--","--","3849053.00","1596716.00","--","2252337.00","32193.00","2284530.00","365917.00","1918613.00","--","--","1918613.00","-1920.00","--","1916693.00","1911849.00","--","6764.00","1909973.00","--","6720.00","25.60"
"115/03/07","114","4","3531","先益","1295459.00","1070052.00","--","--","225407.00","--","--","225407.00","228217.00","--","-2810.00","45784.00","42974.00","27314.00","15660.00","--","--","15660.00","-8529.00","--","7131.00","18062.00","--","-2402.00","9533.00","--","-2402.00","0.30"
"115/03/07","114","4","3555","博士旺","282476.00","252588.00","--","--","29888.00","--","--","29888.00","54160.00","--","-24272.00","60487.00","36215.00","0.00","36215.00","--","--","36215.00","-952.00","--","35263.00","44259.00","--","-8044.00","43617.00","--","-8354.00","1.28"
"115/03/07","114","4","3556","禾瑞亞","967468.00","506947.00","--","--","460521.00","--","--","460521.00","348799.00","--","111722.00","32200.00","143922.00","22407.00","121515.00","--","--","121515.00","-712.00","--","120803.00","136683.00","--","-15168.00","136258.00","--","-15455.00","2.15"
"115/03/07","114","4","3564","其陽","2496996.00","1924524.00","--","--","572472.00","--","--","572472.00","506819.00","--","65653.00","-13010.00","52643.00","14295.00","38348.00","--","--","38348.00","2151.00","--","40499.00","38348.00","--","--","40499.00","--","--","0.65"
"115/03/07","114","4","3581","博磊","1569787.00","1050217.00","--","--","519570.00","--","--","519570.00","407137.00","--","112433.00","9538.00","121971.00","34649.00","87322.00","--","--","87322.00","9349.00","--","96671.00","41070.00","--","46252.00","50419.00","--","46252.00","0.81"
"115/03/07","114","4","3623","富晶通","295310.00","299072.00","--","--","-3762.00","--","--","-3762.00","28445.00","--","-32207.00","27132.00","-5075.00","-295.00","-4780.00","--","--","-4780.00","7125.00","--","2345.00","--","--","--","--","--","--","-0.16"
"115/03/07","114","4","3663","鑫科","5714969.00","5492807.00","--","--","222162.00","--","--","222162.00","228545.00","--","-6383.00","23591.00","17208.00","17857.00","-649.00","--","--","-649.00","100838.00","--","100189.00","-8207.00","0.00","7558.00","89747.00","0.00","10442.00","-0.08"
"115/03/07","114","4","3684","榮昌","1149758.00","776765.00","--","--","372993.00","--","--","372993.00","249318.00","--","123675.00","5164.00","128839.00","23911.00","104928.00","--","--","104928.00","-2146.00","--","102782.00","104928.00","--","--","102782.00","--","--","3.50"
"115/03/07","114","4","4116","明基醫","5253989.00","3564478.00","--","--","1689511.00","0.00","0.00","1689511.00","1347092.00","--","342419.00","-7842.00","334577.00","116956.00","217621.00","--","--","217621.00","-8718.00","--","208903.00","78172.00","0.00","139449.00","77964.00","0.00","130939.00","1.75"
"115/03/07","114","4","4121","優盛","3799559.00","2493353.00","--","--","1306206.00","--","--","1306206.00","1378888.00","--","-72682.00","10259.00","-62423.00","6171.00","-68594.00","--","--","-68594.00","-1542.00","--","-70136.00","-29897.00","--","-38697.00","-30778.00","--","-39358.00","-0.36"
"115/03/07","114","4","4123","晟德","1516190.00","894932.00","--","--","621258.00","--","--","621258.00","533995.00","-448884.00","-361621.00","11930258.00","11568637.00","2245812.00","9322825.00","--","--","9322825.00","77506.00","--","9400331.00","9322825.00","--","0.00","9400331.00","--","0.00","12.33"
"115/03/07","114","4","4126","太醫","2405903.00","1667015.00","--","--","738888.00","--","--","738888.00","265542.00","--","473346.00","3175.00","476521.00","93651.00","382870.00","--","--","382870.00","5246.00","--","388116.00","--","--","--","--","--","--","5.27"
