出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/31","114","4","1101","台泥","149804135.00","122246546.00","--","--","27557589.00","--","--","27557589.00","17479997.00","--","10077592.00","-19507088.00","-9429496.00","2433090.00","-11862586.00","--","--","-11862586.00","6406645.00","--","-5455941.00","-11617608.00","--","-244978.00","-7682998.00","--","2227057.00","-1.60"
"115/08/31","114","4","1102","亞泥","71038529.00","59799628.00","--","--","11238901.00","--","--","11238901.00","2832714.00","--","8406187.00","4107068.00","12513255.00","2298140.00","10215115.00","--","--","10215115.00","-3694603.00","--","6520512.00","10029823.00","--","185292.00","6809815.00","--","-289303.00","3.00"
"115/08/31","114","4","1103","嘉泥","3015357.00","2527950.00","--","--","487407.00","--","--","487407.00","567600.00","--","-80193.00","639569.00","559376.00","-7520.00","566896.00","--","--","566896.00","-3032170.00","--","-2465274.00","556262.00","--","10634.00","-2357398.00","--","-107876.00","0.84"
"115/08/31","114","4","1104","環泥","7920216.00","6080881.00","--","--","1839335.00","--","--","1839335.00","620914.00","--","1218421.00","827019.00","2045440.00","243346.00","1802094.00","--","--","1802094.00","-60944.00","--","1741150.00","1756478.00","--","45616.00","1695317.00","--","45833.00","2.56"
"115/08/31","114","4","1108","幸福","4450870.00","3599426.00","--","--","851444.00","--","--","851444.00","303674.00","563560.00","1111330.00","-19436.00","1091894.00","211237.00","880657.00","--","--","880657.00","-7080.00","--","873577.00","880657.00","--","0.00","873577.00","--","0.00","2.18"
"115/08/31","114","4","1109","信大","4431539.00","3723105.00","--","--","708434.00","--","--","708434.00","285290.00","--","423144.00","105922.00","529066.00","146794.00","382272.00","--","--","382272.00","29853.00","--","412125.00","351163.00","--","31109.00","372971.00","--","39154.00","1.03"
"115/08/31","114","4","1110","東泥","2851556.00","2423095.00","--","--","428461.00","--","--","428461.00","186564.00","--","241897.00","39463.00","281360.00","52798.00","228562.00","--","--","228562.00","12011.00","--","240573.00","205528.00","--","23034.00","217637.00","--","22936.00","0.36"
"115/08/31","114","4","1201","味全","21842084.00","15911056.00","--","--","5931028.00","--","--","5931028.00","5564909.00","--","366119.00","-29385.00","336734.00","132619.00","204115.00","--","--","204115.00","-21502.00","--","182613.00","203055.00","--","1060.00","181471.00","--","1142.00","0.40"
"115/08/31","114","4","1203","味王","5654961.00","3691053.00","--","--","1963908.00","--","--","1963908.00","1028787.00","--","935121.00","8139.00","943260.00","253729.00","689531.00","0.00","--","689531.00","99104.00","--","788635.00","430560.00","--","258971.00","484539.00","--","304096.00","1.81"
"115/08/31","114","4","1210","大成","101221775.00","86358406.00","--","--","14863369.00","--","--","14863369.00","10102555.00","--","4760814.00","778431.00","5539245.00","1252344.00","4286901.00","--","--","4286901.00","-631991.00","--","3654910.00","3624189.00","--","662712.00","3276223.00","--","378687.00","4.33"
"115/08/31","114","4","1213","大飲","297365.00","304768.00","--","--","-7403.00","--","--","-7403.00","40700.00","--","-48103.00","2444.00","-45659.00","2721.00","-48380.00","--","--","-48380.00","14.00","--","-48366.00","-48380.00","--","--","-48366.00","--","--","-0.85"
"115/08/31","114","4","1215","卜蜂","28431622.00","22392856.00","--","--","6038766.00","--","--","6038766.00","2355560.00","69328.00","3752534.00","109301.00","3861835.00","785178.00","3076657.00","--","--","3076657.00","-5414.00","--","3071243.00","3063774.00","--","12883.00","3058007.00","--","13236.00","10.39"
"115/08/31","114","4","1216","統一","672863578.00","450283343.00","--","--","222580235.00","--","--","222580235.00","187708876.00","--","34871359.00","6624370.00","41495729.00","10278198.00","31217531.00","--","--","31217531.00","-1810402.00","--","29407129.00","19627594.00","--","11589937.00","17797223.00","--","11609906.00","3.45"
"115/08/31","114","4","1217","愛之味","5035400.00","3643134.00","--","--","1392266.00","--","--","1392266.00","1318009.00","--","74257.00","156776.00","231033.00","11594.00","219439.00","--","--","219439.00","239161.00","--","458600.00","208672.00","--","10767.00","454745.00","--","3855.00","0.42"
"115/08/31","114","4","1218","泰山","10114639.00","8335883.00","--","--","1778756.00","304.00","554.00","1779006.00","1359230.00","--","419776.00","374312.00","794088.00","16612.00","777476.00","--","--","777476.00","37928.00","--","815404.00","772856.00","--","4620.00","811769.00","--","3635.00","1.59"
"115/08/31","114","4","1219","福壽","14381994.00","13143878.00","--","-11268.00","1226848.00","361.00","396.00","1226883.00","1223580.00","--","3303.00","20979.00","24282.00","24826.00","-544.00","--","--","-544.00","-21.00","--","-565.00","155133.00","--","-155677.00","155036.00","--","-155601.00","0.45"
