出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/03/15","114","4","1259","安心","6062167.00","4696284.00","--","--","1365883.00","--","--","1365883.00","1379472.00","--","-13589.00","54527.00","40938.00","-41440.00","82378.00","--","--","82378.00","477761.00","--","560139.00","79381.00","--","2997.00","559075.00","--","1064.00","2.45"
"115/03/15","114","4","1268","漢來美食","6226966.00","3377263.00","--","--","2849703.00","--","--","2849703.00","2316167.00","--","533536.00","-1685.00","531851.00","104684.00","427167.00","--","--","427167.00","-75151.00","--","352016.00","427167.00","--","--","352016.00","--","--","10.12"
"115/03/15","114","4","1294","漢田生技","778543.00","489648.00","--","--","288895.00","--","--","288895.00","115914.00","--","172981.00","33.00","173014.00","33930.00","139084.00","--","--","139084.00","--","--","139084.00","139052.00","--","32.00","139052.00","--","32.00","4.60"
"115/03/15","114","4","1295","生合","1038668.00","483471.00","--","--","555197.00","--","--","555197.00","356935.00","--","198262.00","4101.00","202363.00","26395.00","175968.00","--","--","175968.00","1799.00","--","177767.00","175968.00","--","--","177767.00","--","--","5.29"
"115/03/15","114","4","1565","精華","4116858.00","3167192.00","--","--","949666.00","--","--","949666.00","409264.00","--","540402.00","36760.00","577162.00","122131.00","455031.00","--","--","455031.00","16919.00","--","471950.00","455031.00","--","--","471950.00","--","--","9.03"
"115/03/15","114","4","1570","力肯","493366.00","370552.00","--","--","122814.00","--","--","122814.00","87570.00","--","35244.00","3896.00","39140.00","8868.00","30272.00","--","--","30272.00","27829.00","--","58101.00","30272.00","--","--","58101.00","--","--","0.59"
"115/03/15","114","4","1584","精剛","2593817.00","2285649.00","--","--","308168.00","--","--","308168.00","222259.00","--","85909.00","19275.00","105184.00","13289.00","91895.00","--","--","91895.00","-41887.00","--","50008.00","101741.00","--","-9846.00","59854.00","--","-9846.00","0.44"
"115/03/15","114","4","1586","和勤","2300558.00","2018273.00","--","--","282285.00","--","--","282285.00","351106.00","--","-68821.00","26087.00","-42734.00","-8600.00","-34134.00","--","--","-34134.00","3191.00","--","-30943.00","-34134.00","--","--","-30943.00","--","--","-0.35"
"115/03/15","114","4","1599","宏佳騰","1864214.00","1497938.00","--","--","366276.00","--","--","366276.00","533016.00","--","-166740.00","60459.00","-106281.00","-25831.00","-80450.00","--","--","-80450.00","-26725.00","--","-107175.00","-61164.00","--","-19286.00","-87889.00","--","-19286.00","-0.84"
"115/03/15","114","4","1777","生泰","1300241.00","849883.00","--","--","450358.00","--","--","450358.00","130497.00","--","319861.00","14059.00","333920.00","72311.00","261609.00","--","--","261609.00","4794.00","--","266403.00","--","--","--","--","--","--","5.87"
