出表日期,年度,季別,公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/03/07","114","4","2801","彰銀","27106352.00","18203737.00","2866439.00","21326927.00","21116723.00","3341857.00","17774866.00","--","--","17774866.00","6757680.00","--","24532546.00","17774866.00","--","--","24532546.00","--","--","1.51"
"115/03/07","114","4","2836","高雄銀","3560482.00","1460842.00","387149.00","3067328.00","1566847.00","288972.00","1277875.00","--","--","1277875.00","973760.00","--","2251635.00","--","--","--","--","--","--","0.68"
"115/03/07","114","4","5876","上海商銀","36798341.00","16505989.00","14128485.00","20657803.00","18518042.00","1598482.00","16919560.00","--","--","16919560.00","118492.00","--","17038052.00","14827654.00","--","2091906.00","15579664.00","--","1458388.00","3.06"
