出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/26","114","4","1240","茂生農經","2743785.00","2420336.00","9156.00","58455.00","391060.00","--","--","391060.00","258538.00","--","132522.00","93134.00","225656.00","16967.00","208689.00","--","--","208689.00","-46133.00","--","162556.00","214940.00","--","-6251.00","168807.00","--","-6251.00","4.86"
"115/08/26","114","4","1259","安心","6062167.00","4696284.00","--","--","1365883.00","--","--","1365883.00","1379472.00","--","-13589.00","54527.00","40938.00","-41440.00","82378.00","--","--","82378.00","477761.00","--","560139.00","79381.00","--","2997.00","559075.00","--","1064.00","2.45"
"115/08/26","114","4","1264","德麥","6779456.00","4595742.00","--","--","2183714.00","--","--","2183714.00","1046914.00","--","1136800.00","22186.00","1158986.00","279448.00","879538.00","--","--","879538.00","646.00","--","880184.00","758499.00","--","121039.00","756037.00","--","124147.00","20.47"
"115/08/26","114","4","1268","漢來美食","6226966.00","3377263.00","--","--","2849703.00","--","--","2849703.00","2316167.00","--","533536.00","-1685.00","531851.00","104684.00","427167.00","--","--","427167.00","-75151.00","--","352016.00","427167.00","--","--","352016.00","--","--","10.12"
"115/08/26","114","4","1294","漢田生技","778543.00","489648.00","--","--","288895.00","--","--","288895.00","115914.00","--","172981.00","33.00","173014.00","33930.00","139084.00","--","--","139084.00","--","--","139084.00","139052.00","--","32.00","139052.00","--","32.00","4.60"
"115/08/26","114","4","1295","生合","1038668.00","483471.00","--","--","555197.00","--","--","555197.00","356935.00","--","198262.00","4101.00","202363.00","26395.00","175968.00","--","--","175968.00","1799.00","--","177767.00","175968.00","--","--","177767.00","--","--","5.29"
"115/08/26","114","4","1336","台翰","2495319.00","2112274.00","--","--","383045.00","--","--","383045.00","273745.00","--","109300.00","4559.00","113859.00","58778.00","55081.00","--","--","55081.00","-71716.00","--","-16635.00","55081.00","--","--","-16635.00","--","--","0.71"
"115/08/26","114","4","1565","精華","4116858.00","3167192.00","--","--","949666.00","--","--","949666.00","409264.00","--","540402.00","36760.00","577162.00","122131.00","455031.00","--","--","455031.00","16919.00","--","471950.00","455031.00","--","--","471950.00","--","--","9.03"
"115/08/26","114","4","1569","濱川","3258899.00","3273164.00","--","--","-14265.00","--","--","-14265.00","556296.00","--","-570561.00","-62313.00","-632874.00","41155.00","-674029.00","--","--","-674029.00","-38469.00","--","-712498.00","-704221.00","--","30192.00","-749285.00","--","36787.00","-5.61"
"115/08/26","114","4","1570","力肯","493366.00","370552.00","--","--","122814.00","--","--","122814.00","87570.00","--","35244.00","3896.00","39140.00","8868.00","30272.00","--","--","30272.00","27829.00","--","58101.00","30272.00","--","--","58101.00","--","--","0.59"
"115/08/26","114","4","1580","新麥","4879103.00","2799098.00","--","--","2080005.00","--","--","2080005.00","1159488.00","--","920517.00","60298.00","980815.00","317442.00","663373.00","--","--","663373.00","-664.00","--","662709.00","622491.00","--","40882.00","621788.00","--","40921.00","12.54"
"115/08/26","114","4","1584","精剛","2593817.00","2285649.00","--","--","308168.00","--","--","308168.00","222259.00","--","85909.00","19275.00","105184.00","13289.00","91895.00","--","--","91895.00","-41887.00","--","50008.00","101741.00","--","-9846.00","59854.00","--","-9846.00","0.44"
"115/08/26","114","4","1586","和勤","2300558.00","2018273.00","--","--","282285.00","--","--","282285.00","351106.00","--","-68821.00","26087.00","-42734.00","-8600.00","-34134.00","--","--","-34134.00","3191.00","--","-30943.00","-34134.00","--","--","-30943.00","--","--","-0.35"
"115/08/26","114","4","1591","駿吉-KY","121093.00","137716.00","--","--","-16623.00","--","--","-16623.00","104299.00","--","-120922.00","-1956.00","-122878.00","-18810.00","-104068.00","--","--","-104068.00","6122.00","--","-97946.00","-104068.00","--","--","-97946.00","--","--","-2.75"
"115/08/26","114","4","1593","祺驊","1256972.00","863110.00","--","--","393862.00","--","--","393862.00","268667.00","--","125195.00","30023.00","155218.00","36696.00","118522.00","--","--","118522.00","-29858.00","--","88664.00","86911.00","--","31611.00","57053.00","--","31611.00","2.18"
"115/08/26","114","4","1595","川寶","716171.00","522063.00","--","--","194108.00","--","--","194108.00","308418.00","--","-114310.00","11350.00","-102960.00","3161.00","-106121.00","--","--","-106121.00","-8855.00","--","-114976.00","-105505.00","--","-616.00","-114360.00","--","-616.00","-1.95"
