出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","1","1240","茂生農經","-49207.00","-24688.00","65352.00","--","-8543.00","104753.00","96210.00"
"114/10/28","110","1","1259","安心","125650.00","-294187.00","-129734.00","-240.00","-298511.00","1501036.00","1202525.00"
"114/10/28","110","1","1264","德麥","192792.00","-27695.00","-101210.00","-5322.00","58565.00","884295.00","942860.00"
"114/10/28","110","1","1268","漢來美食","83656.00","-83706.00","-44844.00","0.00","-44894.00","682441.00","637547.00"
"114/10/28","110","1","1336","台翰","6394.00","-5381.00","-35806.00","2324.00","-32469.00","623074.00","590605.00"
"114/10/28","110","1","1565","精華","28843.00","-18120.00","-105431.00","-237.00","-94945.00","1843920.00","1748975.00"
"114/10/28","110","1","1569","濱川","196264.00","-87269.00","-200447.00","3641.00","-87811.00","526240.00","438429.00"
"114/10/28","110","1","1570","力肯","7951.00","-664.00","-595.00","146.00","6838.00","113977.00","120815.00"
"114/10/28","110","1","1580","新麥","-24780.00","-98816.00","-16370.00","-4530.00","-144496.00","773628.00","629132.00"
"114/10/28","110","1","1584","精剛","12594.00","-48931.00","106109.00","318.00","70090.00","211578.00","281668.00"
"114/10/28","110","1","1586","和勤","35024.00","-92979.00","118808.00","1784.00","62637.00","468484.00","531121.00"
"114/10/28","110","1","1591","駿吉-KY","85442.00","-5672.00","-96236.00","-4883.00","-21349.00","56239.00","34890.00"
"114/10/28","110","1","1593","祺驊","-11143.00","-27558.00","0.00","-21.00","-38722.00","343682.00","304960.00"
"114/10/28","110","1","1595","川寶","-32009.00","-7076.00","-27141.00","-615.00","-66841.00","941980.00","875139.00"
"114/10/28","110","1","1599","宏佳騰","9797.00","-23946.00","2673.00","21.00","-11455.00","799435.00","787980.00"
"114/10/28","110","1","1742","台蠟","-106236.00","-177634.00","117598.00","-2197.00","-168469.00","336514.00","168045.00"
"114/10/28","110","1","1777","生泰","11390.00","-20501.00","46080.00","--","36969.00","619149.00","656118.00"
"114/10/28","110","1","1781","合世","-85089.00","-7368.00","-13730.00","5483.00","-100704.00","433257.00","332553.00"
"114/10/28","110","1","1784","訊聯","-33209.00","24808.00","-7631.00","-87.00","-16119.00","128359.00","112240.00"
"114/10/28","110","1","1785","光洋科","-153875.00","-318255.00","2615645.00","-20313.00","2123202.00","2161229.00","4284431.00"
"114/10/28","110","1","1788","杏昌","-15680.00","-41103.00","-17014.00","-810.00","-74607.00","412782.00","338175.00"
"114/10/28","110","1","1796","金穎生技","16118.00","-26673.00","281796.00","-188.00","271053.00","348019.00","619072.00"
"114/10/28","110","1","1799","易威","-41623.00","10353.00","-2387.00","-273.00","-33930.00","144889.00","110959.00"
"114/10/28","110","1","1813","寶利徠","25142.00","-2471.00","-34807.00","-104.00","-12240.00","189519.00","177279.00"
"114/10/28","110","1","1815","富喬","243758.00","-74205.00","-209440.00","26118.00","-13769.00","943796.00","930027.00"
"114/10/28","110","1","2035","唐榮公司","405660.00","5918.00","-479929.00","--","-68351.00","133931.00","65580.00"
"114/10/28","110","1","2061","風青","10053.00","90373.00","-136366.00","-1692.00","-37632.00","263165.00","225533.00"
"114/10/28","110","1","2063","世鎧","-42017.00","2781.00","88049.00","-451.00","48362.00","329705.00","378067.00"
"114/10/28","110","1","2064","晉椿","-161748.00","-19739.00","266388.00","88.00","84989.00","249198.00","334187.00"
"114/10/28","110","1","2065","世豐","-43996.00","-17978.00","98955.00","1099.00","38080.00","481030.00","519110.00"
"114/10/28","110","1","2066","世德","6170.00","-68815.00","-17278.00","-4147.00","-84070.00","216250.00","132180.00"
"114/10/28","110","1","2067","嘉鋼","-14117.00","-54656.00","59741.00","-252.00","-9284.00","116366.00","107082.00"
"114/10/28","110","1","2070","精湛","48483.00","6748.00","-27731.00","-1601.00","25899.00","278361.00","304260.00"
"114/10/28","110","1","2221","大甲","80529.00","-70513.00","-14095.00","-375.00","-4454.00","186164.00","181710.00"
"114/10/28","110","1","2230","泰茂","-18999.00","-13926.00","5875.00","-1270.00","-28320.00","157382.00","129062.00"
"114/10/28","110","1","2235","謚源","88304.00","-7513.00","10563.00","--","91354.00","74443.00","165797.00"
"114/10/28","110","1","2596","綠意","-115055.00","3111.00","51530.00","--","-60414.00","447003.00","386589.00"
"114/10/28","110","1","2640","大車隊","105015.00","-56839.00","-9829.00","--","38347.00","492381.00","530728.00"
"114/10/28","110","1","2641","正德","66318.00","-52443.00","-39639.00","1345.00","-24419.00","108926.00","84507.00"
"114/10/28","110","1","2643","捷迅","37163.00","-397.00","-13628.00","449.00","23587.00","617724.00","641311.00"
"114/10/28","110","1","2718","全心投控","-105743.00","566.00","484303.00","--","379126.00","234264.00","613390.00"
"114/10/28","110","1","2719","燦星旅","-13298.00","1769.00","11111.00","--","-418.00","29389.00","28971.00"
"114/10/28","110","1","2724","藝舍-KY","-2591.00","8541.00","89435.00","144.00","95529.00","28117.00","123646.00"
"114/10/28","110","1","2726","雅茗-KY","32160.00","-6257.00","-30349.00","-3789.00","-8235.00","400358.00","392123.00"
"114/10/28","110","1","2729","瓦城","253442.00","-131957.00","-72979.00","-375.00","48131.00","1041461.00","1089592.00"
"114/10/28","110","1","2732","六角","37135.00","-36052.00","-24186.00","-1872.00","-24975.00","1058656.00","1033681.00"
"114/10/28","110","1","2734","易飛網","-28815.00","3051.00","1705.00","38.00","-24021.00","85731.00","61710.00"
"114/10/28","110","1","2736","富野","39606.00","1741.00","-22521.00","3.00","18829.00","343490.00","362319.00"
"114/10/28","110","1","2740","天蔥","1508.00","-7307.00","-3929.00","-57.00","-9785.00","45439.00","35654.00"
"114/10/28","110","1","2743","山富","-24945.00","-1230.00","22715.00","--","-3460.00","364019.00","360559.00"
"114/10/28","110","1","2745","五福","-35418.00","5041.00","-4026.00","--","-34403.00","272220.00","237817.00"
"114/10/28","110","1","2752","豆府","112539.00","-13665.00","-10551.00","23.00","88346.00","797913.00","886259.00"
"114/10/28","110","1","2754","亞洲藏壽司","141133.00","-139397.00","-33991.00","1.00","-32254.00","634573.00","602319.00"
"114/10/28","110","1","2755","揚秦","-3446.00","-5.00","19440.00","24.00","16013.00","343111.00","359124.00"
"114/10/28","110","1","2756","聯發國際","52734.00","-7745.00","-9095.00","157.00","36051.00","238881.00","274932.00"
"114/10/28","110","1","2916","滿心","106820.00","-2461.00","-33966.00","--","70393.00","45838.00","116231.00"
"114/10/28","110","1","2924","宏太-KY","646.00","-1595.00","-1443.00","-529.00","-2921.00","97754.00","94833.00"
"114/10/28","110","1","2926","誠品生活","302534.00","-70983.00","-526650.00","-4902.00","-300001.00","1143418.00","843417.00"
"114/10/28","110","1","2937","集雅社","-48601.00","-27508.00","-34457.00","--","-110566.00","221163.00","110597.00"
"114/10/28","110","1","2947","振宇五金","48077.00","-29479.00","-6249.00","--","12349.00","168699.00","181048.00"
"114/10/28","110","1","3064","泰偉","38848.00","-2968.00","-5844.00","59.00","30095.00","147282.00","177377.00"
"114/10/28","110","1","3066","李洲","3439.00","-6547.00","7871.00","-4833.00","-70.00","157295.00","157225.00"
"114/10/28","110","1","3067","全域","4942.00","39.00","-786.00","-136.00","4059.00","49476.00","53535.00"
"114/10/28","110","1","3071","協禧","1121.00","-27115.00","19782.00","-1041.00","-7253.00","1121406.00","1114153.00"
"114/10/28","110","1","3073","天方能源","-7510.00","357.00","-12235.00","-138.00","-19526.00","73544.00","54018.00"
"114/10/28","110","1","3078","僑威","297695.00","-168294.00","-195064.00","-8897.00","-74560.00","1140853.00","1066293.00"
"114/10/28","110","1","3081","聯亞","388843.00","-68775.00","-2006.00","1477.00","319539.00","1546680.00","1866219.00"
"114/10/28","110","1","3083","網龍","-20929.00","-16924.00","-4243.00","-965.00","-43061.00","307935.00","264874.00"
"114/10/28","110","1","3085","新零售","-18233.00","1235.00","7005.00","117.00","-9876.00","14382.00","4506.00"
"114/10/28","110","1","3086","華義","15898.00","-32603.00","-9749.00","--","-26454.00","80818.00","54364.00"
"114/10/28","110","1","3088","艾訊","-306295.00","113502.00","-4516.00","-10962.00","-208271.00","907789.00","699518.00"
"114/10/28","110","1","3093","港建*","-13844.00","-5454.00","-258.00","1409.00","-18147.00","710147.00","692000.00"
"114/10/28","110","1","3095","及成","799.00","-5631.00","-2337.00","-3503.00","-10672.00","84219.00","73547.00"
"114/10/28","110","1","3105","穩懋","1982442.00","-1938209.00","13959466.00","-26454.00","13977245.00","8356270.00","22333515.00"
"114/10/28","110","1","3114","好德","-50911.00","-1450.00","-3165.00","-1817.00","-57343.00","768992.00","711649.00"
"114/10/28","110","1","3115","富榮綱","9591.00","40.00","19655.00","-770.00","28516.00","177012.00","205528.00"
"114/10/28","110","1","3118","進階","17621.00","261.00","-710.00","--","17172.00","380317.00","397489.00"
"114/10/28","110","1","3122","笙泉","-2969.00","-14864.00","-1723.00","-280.00","-19836.00","107875.00","88039.00"
"114/10/28","110","1","3128","昇銳","-8825.00","-2585.00","16619.00","76.00","5285.00","74152.00","79437.00"
"114/10/28","110","1","3131","弘塑","34792.00","75722.00","12457.00","-17826.00","105145.00","869085.00","974230.00"
"114/10/28","110","1","3141","晶宏","135731.00","-13870.00","-26736.00","488.00","95613.00","666276.00","761889.00"
"114/10/28","110","1","3147","大綜","-171422.00","-1077.00","153669.00","-73.00","-18903.00","55195.00","36292.00"
"114/10/28","110","1","3152","璟德","283176.00","-230017.00","--","0.00","53159.00","1050489.00","1103648.00"
"114/10/28","110","1","3162","精確","-16921.00","10222.00","11616.00","1337.00","6254.00","272874.00","279128.00"
"114/10/28","110","1","3163","波若威","-63838.00","25507.00","44256.00","-3933.00","1992.00","1008946.00","1010938.00"
"114/10/28","110","1","3169","亞信","90023.00","-450087.00","495523.00","259.00","135718.00","385018.00","520736.00"
"114/10/28","110","1","3171","炎洲流通","59848.00","-55473.00","-31002.00","-930.00","-27557.00","131696.00","104139.00"
"114/10/28","110","1","3176","基亞","-145803.00","-1177484.00","53628.00","-2920.00","-1272579.00","2206575.00","933996.00"
"114/10/28","110","1","3178","公準","5014.00","-55548.00","58340.00","-50.00","7756.00","152586.00","160342.00"
"114/10/28","110","1","3188","鑫龍騰","418906.00","1834.00","-317518.00","--","103222.00","244636.00","347858.00"
"114/10/28","110","1","3191","雲嘉南","-10244.00","698.00","2544.00","1045.00","-5957.00","29780.00","23823.00"
"114/10/28","110","1","3205","佰研","-25109.00","-88494.00","5595.00","-311.00","-108319.00","394237.00","285918.00"
"114/10/28","110","1","3206","志豐","-63747.00","-18052.00","133749.00","-1005.00","50945.00","278642.00","329587.00"
"114/10/28","110","1","3207","耀勝","-27616.00","-12595.00","17583.00","1422.00","-21206.00","53660.00","32454.00"
"114/10/28","110","1","3211","順達","-105497.00","1019966.00","-745024.00","-27731.00","141714.00","2487122.00","2628836.00"
"114/10/28","110","1","3213","茂訊","168086.00","-151361.00","-7957.00","--","8768.00","355143.00","363911.00"
"114/10/28","110","1","3217","優群","154639.00","-131347.00","8537.00","-2526.00","29303.00","1153242.00","1182545.00"
"114/10/28","110","1","3218","大學光","153509.00","70085.00","-131322.00","-1147.00","91125.00","616002.00","707127.00"
"114/10/28","110","1","3219","倚強科","-5979.00","-680.00","-223.00","-9.00","-6891.00","589326.00","582435.00"
"114/10/28","110","1","3221","台嘉碩","45942.00","34881.00","-43508.00","592.00","37907.00","553761.00","591668.00"
"114/10/28","110","1","3224","三顧","8958.00","675.00","-19231.00","5.00","-9593.00","367577.00","357984.00"
"114/10/28","110","1","3226","龍鋒","67080.00","-79990.00","-93346.00","-1488.00","-107744.00","645674.00","537930.00"
"114/10/28","110","1","3227","原相","692557.00","-219580.00","52755.00","-5673.00","520059.00","4292172.00","4812231.00"
"114/10/28","110","1","3228","金麗科","131528.00","-69196.00","4695.00","--","67027.00","210742.00","277769.00"
