出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","4","2880","華南金","-26597628.00","-2274627.00","23056689.00","-564095.00","-6379661.00","174436057.00","168056396.00"
"114/10/28","110","4","2881","富邦金","32446471.00","-11253959.00","-4974958.00","-3833580.00","12383974.00","491035150.00","503419124.00"
"114/10/28","110","4","2882","國泰金","72515605.00","-12891519.00","-25012742.00","-394137.00","34217207.00","657824480.00","692041687.00"
"114/10/28","110","4","2883","凱基金","65484306.00","-7291828.00","-18207367.00","-263213.00","39721898.00","190342413.00","230064311.00"
"114/10/28","110","4","2884","玉山金","38960994.00","-4609596.00","-3386639.00","3681766.00","34646525.00","70065700.00","104712225.00"
"114/10/28","110","4","2885","元大金","38757597.00","-1751950.00","-20849202.00","-6310104.00","9846341.00","157785378.00","167631719.00"
"114/10/28","110","4","2886","兆豐金","90861626.00","-1493738.00","7245416.00","-1154927.00","95458377.00","313126220.00","408584597.00"
"114/10/28","110","4","2887","台新新光金","63156.00","-2311722.00","14013511.00","-592.00","11764353.00","53680777.00","65445130.00"
"114/10/28","110","4","2889","國票金","-7015574.00","-577636.00","7204052.00","-18163.00","-407321.00","2684860.00","2277539.00"
"114/10/28","110","4","2890","永豐金","82332401.00","-1442427.00","6488279.00","-494475.00","86883778.00","166636587.00","253520365.00"
"114/10/28","110","4","2891","中信金","-34189900.00","24874507.00","-4780295.00","-7105117.00","-21200805.00","449691651.00","428490846.00"
"114/10/28","110","4","2892","第一金","79339688.00","1699019.00","12951194.00","-1247859.00","92742042.00","232368462.00","325110504.00"
"114/10/28","110","4","5880","合庫金","59274498.00","-642329.00","48177187.00","2513243.00","109322599.00","95067646.00","204390245.00"
