出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/11/22","114","2","2801","彰銀","6510880.00","-551387.00","54820788.00","-5008586.00","55771695.00","78930343.00","134702038.00"
"114/11/22","114","2","2812","台中銀","8871893.00","-5427501.00","-859952.00","-158835.00","2425605.00","47339574.00","49765179.00"
"114/11/22","114","2","2820","華票","-1745318.00","188.00","1194266.00","--","-550864.00","877603.00","326739.00"
"114/11/22","114","2","2834","臺企銀","46373088.00","-54713021.00","-2352211.00","-107426.00","-10799570.00","35663893.00","24864323.00"
"114/11/22","114","2","2836","高雄銀","5952034.00","-255000.00","-517898.00","54.00","5179190.00","20822688.00","26001878.00"
"114/11/22","114","2","2838","聯邦銀","11103772.00","-6725447.00","17863.00","-1616721.00","2779467.00","69947183.00","72726650.00"
"114/11/22","114","2","2845","遠東銀","-16957682.00","205719.00","7461793.00","-1203987.00","-10494157.00","48449246.00","37955089.00"
"114/11/22","114","2","2849","安泰銀","-470117.00","511100.00","-481050.00","-183917.00","-623984.00","3340404.00","2716420.00"
"114/11/22","114","2","2897","王道銀行","-4797919.00","-404999.00","1728570.00","-459717.00","-3934065.00","18368252.00","14434187.00"
"114/11/22","114","2","5876","上海商銀","-25621536.00","2709092.00","-1442328.00","-32146072.00","-56500844.00","369412598.00","312911754.00"
