出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/11/13","114","3","1101","台泥","18912998.00","-11887884.00","5669655.00","-3161550.00","9533219.00","77764504.00","87297723.00"
"114/11/13","114","3","1103","嘉泥","329261.00","-480421.00","136681.00","-99869.00","-114348.00","2313203.00","2198855.00"
"114/11/13","114","3","1109","信大","370726.00","-497227.00","-348063.00","-53952.00","-528516.00","3021873.00","2493357.00"
"114/11/13","114","3","1110","東泥","152800.00","-151093.00","-115858.00","--","-114151.00","548447.00","434296.00"
"114/11/13","114","3","1201","味全","830557.00","-1113884.00","164888.00","-28349.00","-146788.00","1325519.00","1178731.00"
"114/11/13","114","3","1203","味王","1026964.00","-211514.00","-302408.00","-85986.00","427056.00","1776020.00","2203076.00"
"114/11/13","114","3","1210","大成","5139926.00","-3445402.00","-1104904.00","-632844.00","-43224.00","8134872.00","8091648.00"
"114/11/13","114","3","1213","大飲","-103502.00","-7482.00","-21918.00","-15.00","-132917.00","143072.00","10155.00"
"114/11/13","114","3","1216","統一","58404212.00","-36354734.00","-20029799.00","-2419228.00","-399549.00","100442408.00","100042859.00"
"114/11/13","114","3","1219","福壽","686998.00","-367760.00","-346624.00","-414.00","-27800.00","838237.00","810437.00"
"114/11/13","114","3","1232","大統益","1807819.00","-343458.00","-1075001.00","--","389360.00","2235897.00","2625257.00"
"114/11/13","114","3","1233","天仁","143815.00","-36248.00","-128989.00","3634.00","-17788.00","179200.00","161412.00"
"114/11/13","114","3","1234","黑松","-57800.00","140961.00","-277882.00","-11518.00","-206239.00","1353872.00","1147633.00"
"114/11/13","114","3","1236","宏亞","100057.00","113537.00","-180652.00","--","32942.00","74287.00","107229.00"
"114/11/13","114","3","1301","台塑","6358061.00","-10227262.00","-5509127.00","-796380.00","-10174708.00","18200100.00","8025392.00"
"114/11/13","114","3","1303","南亞","14460968.00","-7971894.00","-10608650.00","-7081253.00","-11200829.00","66445373.00","55244544.00"
"114/11/13","114","3","1305","華夏","-628996.00","-933210.00","513484.00","3870.00","-1044852.00","1523912.00","479060.00"
"114/11/13","114","3","1307","三芳","919506.00","-627696.00","-387689.00","-289371.00","-385250.00","3697059.00","3311809.00"
"114/11/13","114","3","1308","亞聚","291038.00","-597805.00","-449549.00","-6939.00","-763255.00","1468956.00","705701.00"
"114/11/13","114","3","1309","台達化","514944.00","-396842.00","-261656.00","2635.00","-140919.00","886216.00","745297.00"
"114/11/13","114","3","1310","台苯","-54094.00","645.00","159759.00","-1280.00","105030.00","497755.00","602785.00"
"114/11/13","114","3","1313","聯成","-470603.00","-67031.00","-965020.00","-274732.00","-1777386.00","4862588.00","3085202.00"
"114/11/13","114","3","1316","上曜","-438669.00","-48066.00","2513045.00","-2828.00","2023482.00","1631952.00","3655434.00"
"114/11/13","114","3","1319","東陽","3626841.00","-2451138.00","-3506592.00","-97833.00","-2428722.00","4736971.00","2308249.00"
"114/11/13","114","3","1321","大洋","217516.00","-347068.00","-127911.00","-16644.00","-274107.00","694400.00","420293.00"
"114/11/13","114","3","1323","永裕","169965.00","11028.00","-113396.00","-102270.00","-34673.00","957530.00","922857.00"
"114/11/13","114","3","1324","地球","8415.00","-52941.00","9621.00","-3304.00","-38209.00","248002.00","209793.00"
"114/11/13","114","3","1326","台化","17125493.00","-9556732.00","-13137903.00","-970836.00","-6539978.00","24382093.00","17842115.00"
"114/11/13","114","3","1337","再生-KY","-279731.00","56346.00","-13127.00","-67076.00","-303588.00","1879297.00","1575709.00"
"114/11/13","114","3","1338","廣華-KY","164821.00","-553153.00","-200867.00","11350.00","-577849.00","2536409.00","1958560.00"
"114/11/13","114","3","1340","勝悅-KY","-25380.00","-20819.00","-16698.00","-42163.00","-105060.00","684609.00","579549.00"
"114/11/13","114","3","1341","富林-KY","275598.00","-88116.00","-307199.00","-20229.00","-139946.00","311620.00","171674.00"
"114/11/13","114","3","1342","八貫","348753.00","-73083.00","-474612.00","--","-198942.00","641080.00","442138.00"
"114/11/13","114","3","1410","南染","71965.00","5568.00","-70043.00","--","7490.00","500006.00","507496.00"
"114/11/13","114","3","1413","宏洲","184081.00","-7374.00","-163246.00","--","13461.00","49831.00","63292.00"
"114/11/13","114","3","1414","東和","214693.00","-41256.00","-197506.00","--","-24069.00","178982.00","154913.00"
"114/11/13","114","3","1416","廣豐","118416.00","-82144.00","50195.00","11130.00","97597.00","145856.00","243453.00"
"114/11/13","114","3","1417","嘉裕","-18347.00","140376.00","-94926.00","-23377.00","3726.00","704042.00","707768.00"
"114/11/13","114","3","1418","東華","-557250.00","22540.00","143973.00","-1784.00","-392521.00","967572.00","575051.00"
"114/11/13","114","3","1423","利華","153226.00","-139832.00","-80456.00","--","-67062.00","121466.00","54404.00"
"114/11/13","114","3","1434","福懋","2333145.00","-407946.00","-2048042.00","-324318.00","-447161.00","3524678.00","3077517.00"
