出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/12/08","114","1","2801","彰銀","-23397769.00","-216799.00","56545774.00","791042.00","33722248.00","78930343.00","112652591.00"
"114/12/08","114","1","2812","台中銀","11070903.00","-7922246.00","1099076.00","-7646.00","4240087.00","47339574.00","51579661.00"
"114/12/08","114","1","2820","華票","-1765398.00","1524.00","1202933.00","--","-560941.00","877603.00","316662.00"
"114/12/08","114","1","2834","臺企銀","-11985726.00","3342560.00","-1278075.00","23805.00","-9897436.00","35663893.00","25766457.00"
"114/12/08","114","1","2836","高雄銀","8211615.00","-31084.00","-1674118.00","78.00","6506491.00","20822688.00","27329179.00"
"114/12/08","114","1","2838","聯邦銀","3831887.00","-863011.00","285609.00","270309.00","3524794.00","69947183.00","73471977.00"
"114/12/08","114","1","2845","遠東銀","-13062852.00","-226794.00","3307664.00","169581.00","-9812401.00","48449246.00","38636845.00"
"114/12/08","114","1","2849","安泰銀","-221868.00","-118593.00","-909543.00","3179.00","-1246825.00","3340404.00","2093579.00"
"114/12/08","114","1","2897","王道銀行","-8822827.00","189898.00","1606852.00","65199.00","-6960878.00","18368252.00","11407374.00"
"114/12/08","114","1","5876","上海商銀","-32756851.00","806597.00","-353452.00","3831804.00","-28471902.00","369412598.00","340940696.00"
