出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/02/22","114","4","1342","八貫","427110.00","-96798.00","-613641.00","--","-283329.00","641080.00","357751.00"
"115/02/22","114","4","2344","華邦電","11182762.00","-7657846.00","-1561411.00","-330127.00","1633378.00","14100396.00","15733774.00"
"115/02/22","114","4","2450","神腦","391169.00","-14223.00","-388533.00","-3.00","-11590.00","1897404.00","1885814.00"
"115/02/22","114","4","3035","智原","929555.00","-1099558.00","-831774.00","-28260.00","-1030037.00","8310879.00","7280842.00"
"115/02/22","114","4","3189","景碩","8092985.00","-7868506.00","-3270318.00","-38577.00","-3084416.00","15365653.00","12281237.00"
"115/02/22","114","4","3443","創意","-1143103.00","-397639.00","-2226667.00","-10326.00","-3777735.00","10427431.00","6649696.00"
"115/02/22","114","4","3504","揚明光","332454.00","-25230.00","-100032.00","3193.00","210385.00","1018824.00","1229209.00"
"115/02/22","114","4","3563","牧德","856128.00","-221054.00","-359500.00","4791.00","280365.00","770992.00","1051357.00"
"115/02/22","114","4","4919","新唐","-289575.00","-1210876.00","3323104.00","-324035.00","1498618.00","5703893.00","7202511.00"
"115/02/22","114","4","6120","達運","581411.00","-354315.00","-1319206.00","80026.00","-1012084.00","5871695.00","4859611.00"
"115/02/22","114","4","6202","盛群","380453.00","435094.00","-219846.00","-3501.00","592200.00","903004.00","1495204.00"
"115/02/22","114","4","6789","采鈺","3671576.00","-1762750.00","-3796548.00","--","-1887722.00","13422209.00","11534487.00"
"115/02/22","114","4","7765","中華資安","416698.00","-532460.00","674450.00","--","558688.00","639772.00","1198460.00"
"115/02/22","114","4","8028","昇陽半導體","1401133.00","-3188983.00","1500765.00","--","-287085.00","1287357.00","1000272.00"
"115/02/22","114","4","8940","新天地","237308.00","-103805.00","-174863.00","--","-41360.00","305708.00","264348.00"
