出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/02/22","114","4","3081","聯亞","713897.00","-487201.00","-53069.00","590.00","174217.00","529126.00","703343.00"
"115/02/22","114","4","3122","笙泉","-35574.00","-419.00","-1626.00","109.00","-37510.00","96326.00","58816.00"
"115/02/22","114","4","3152","璟德","523518.00","-24834.00","-385801.00","--","112883.00","161084.00","273967.00"
"115/02/22","114","4","3374","精材","1865575.00","-2829548.00","282361.00","--","-681612.00","5035697.00","4354085.00"
"115/02/22","114","4","4130","健亞","43789.00","-84328.00","-12022.00","--","-52561.00","221602.00","169041.00"
"115/02/22","114","4","4538","大詠城","100221.00","-106666.00","-36809.00","12.00","-43242.00","70330.00","27088.00"
"115/02/22","114","4","4903","聯光通","97435.00","-317960.00","240505.00","--","19980.00","243882.00","263862.00"
"115/02/22","114","4","4951","精拓科","173460.00","25315.00","-114555.00","--","84220.00","241815.00","326035.00"
"115/02/22","114","4","5299","杰力","355073.00","-113899.00","-217590.00","207.00","23791.00","193138.00","216929.00"
"115/02/22","114","4","5340","建榮","390083.00","-184831.00","-47524.00","--","157728.00","235575.00","393303.00"
"115/02/22","114","4","5347","世界","25439228.00","-59710578.00","13459626.00","-248515.00","-21060239.00","60695212.00","39634973.00"
"115/02/22","114","4","5371","中光電","-1103349.00","-3449144.00","789575.00","-301191.00","-4064109.00","12982509.00","8918400.00"
"115/02/22","114","4","6146","耕興","1367263.00","-440729.00","-1111065.00","34893.00","-149638.00","2210086.00","2060448.00"
"115/02/22","114","4","6187","萬潤","1958047.00","-665920.00","-645465.00","-1073.00","645589.00","3536438.00","4182027.00"
"115/02/22","114","4","6496","科懋","-138723.00","-24400.00","108379.00","--","-54744.00","240080.00","185336.00"
"115/02/22","114","4","6510","精測","1574235.00","-372020.00","-285106.00","-6259.00","910850.00","3092974.00","4003824.00"
"115/02/22","114","4","6877","鏵友益","15487.00","-103126.00","-49271.00","-75.00","-136985.00","518170.00","381185.00"
"115/02/22","114","4","6907","雅特力-KY","195328.00","-38169.00","-8066.00","11469.00","160562.00","652062.00","812624.00"
"115/02/22","114","4","8083","瑞穎","389992.00","-15999.00","-359077.00","--","14916.00","56469.00","71385.00"
"115/02/22","114","4","8096","擎亞","675483.00","-68336.00","-151102.00","-102656.00","353389.00","664714.00","1018103.00"
"115/02/22","114","4","8291","尚茂","-22249.00","-135.00","-7159.00","78.00","-29465.00","68470.00","39005.00"
