出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","107","2","1101","台泥","10686324.00","-1765976.00","10742691.00","-13033.00","19650006.00","26331218.00","45981224.00"
"114/10/29","107","2","1102","亞泥","2444191.00","1061505.00","-2221005.00","103141.00","1387832.00","7739492.00","9127324.00"
"114/10/29","107","2","1103","嘉泥","-345028.00","136559.00","422307.00","26519.00","240357.00","1803189.00","2043546.00"
"114/10/29","107","2","1104","環泥","29546.00","-156089.00","148101.00","--","21558.00","192742.00","214300.00"
"114/10/29","107","2","1108","幸福","1828.00","-29030.00","-12994.00","616.00","-39580.00","251893.00","212313.00"
"114/10/29","107","2","1109","信大","442297.00","-279252.00","-11303.00","18629.00","170371.00","488954.00","659325.00"
"114/10/29","107","2","1110","東泥","-223431.00","153037.00","-111317.00","--","-181711.00","369847.00","188136.00"
"114/10/29","107","2","1201","味全","-615165.00","-460316.00","816968.00","100475.00","-158038.00","2763793.00","2605755.00"
"114/10/29","107","2","1203","味王","215136.00","-183449.00","-518020.00","19154.00","-467179.00","1670488.00","1203309.00"
"114/10/29","107","2","1210","大成","-823206.00","-1113255.00","1099590.00","221642.00","-615229.00","3660682.00","3045453.00"
"114/10/29","107","2","1213","大飲","-24065.00","-2376.00","-3522.00","-14.00","-29977.00","195246.00","165269.00"
"114/10/29","107","2","1215","卜蜂","124487.00","-959509.00","850131.00","5123.00","20232.00","246987.00","267219.00"
"114/10/29","107","2","1216","統一","13671800.00","17363605.00","-1641581.00","440576.00","29834400.00","54701904.00","84536304.00"
"114/10/29","107","2","1217","愛之味","-44896.00","-242977.00","168915.00","7265.00","-111693.00","418955.00","307262.00"
"114/10/29","107","2","1218","泰山","160285.00","-358016.00","1533485.00","2218.00","1337972.00","465835.00","1803807.00"
"114/10/29","107","2","1219","福壽","430632.00","-272713.00","-154604.00","228.00","3543.00","900837.00","904380.00"
"114/10/29","107","2","1220","台榮","117760.00","-58263.00","43085.00","0.00","102582.00","393291.00","495873.00"
"114/10/29","107","2","1225","福懋油","531339.00","-31107.00","-464301.00","9048.00","44979.00","510201.00","555180.00"
"114/10/29","107","2","1227","佳格","1448979.00","-116324.00","-416151.00","65719.00","982223.00","3152682.00","4134905.00"
"114/10/29","107","2","1229","聯華","1362012.00","-705729.00","-766357.00","5407.00","-104667.00","749993.00","645326.00"
"114/10/29","107","2","1231","聯華食","-152478.00","-63207.00","204222.00","567.00","-10896.00","452364.00","441468.00"
"114/10/29","107","2","1232","大統益","479263.00","-78930.00","272905.00","--","673238.00","1457238.00","2130476.00"
"114/10/29","107","2","1233","天仁","124781.00","-77224.00","-110278.00","205.00","-62516.00","270812.00","208296.00"
"114/10/29","107","2","1234","黑松","260784.00","-66866.00","88625.00","2982.00","285525.00","1283278.00","1568803.00"
"114/10/29","107","2","1235","興泰","-19264.00","-176144.00","189256.00","0.00","-6152.00","13335.00","7183.00"
"114/10/29","107","2","1236","宏亞","85502.00","59729.00","-176388.00","-97.00","-31254.00","79763.00","48509.00"
"114/10/29","107","2","1256","鮮活果汁-KY","250891.00","-249104.00","-132798.00","2125.00","-128886.00","975872.00","846986.00"
"114/10/29","107","2","1301","台塑","12733361.00","-12755449.00","5565775.00","-120813.00","5422874.00","18165145.00","23588019.00"
"114/10/29","107","2","1303","南亞","15837416.00","-12574721.00","2852935.00","1198237.00","7313867.00","44304079.00","51617946.00"
"114/10/29","107","2","1304","台聚","1128531.00","-252840.00","258091.00","-43007.00","1090775.00","8473862.00","9564637.00"
"114/10/29","107","2","1305","華夏","700613.00","-256577.00","827.00","2857.00","447720.00","663145.00","1110865.00"
"114/10/29","107","2","1307","三芳","-119919.00","-242397.00","195905.00","97927.00","-68484.00","3705337.00","3636853.00"
"114/10/29","107","2","1308","亞聚","284216.00","-61896.00","3402.00","3728.00","229450.00","2112375.00","2341825.00"
"114/10/29","107","2","1309","台達化","-242570.00","-52576.00","516555.00","6124.00","227533.00","504846.00","732379.00"
"114/10/29","107","2","1310","台苯","729515.00","-78743.00","-417116.00","2165.00","235821.00","1030344.00","1266165.00"
"114/10/29","107","2","1312","國喬","1635321.00","-742092.00","104018.00","117914.00","1115161.00","2122753.00","3237914.00"
"114/10/29","107","2","1313","聯成","222982.00","-1323033.00","449290.00","209815.00","-440946.00","6471303.00","6030357.00"
"114/10/29","107","2","1314","中石化","2254238.00","-1068369.00","379061.00","5615.00","1570545.00","10111495.00","11682040.00"
"114/10/29","107","2","1315","達新","-202219.00","-47364.00","42610.00","10293.00","-196680.00","898690.00","702010.00"
"114/10/29","107","2","1316","上曜","73661.00","39232.00","42953.00","1020.00","156866.00","900488.00","1057354.00"
"114/10/29","107","2","1319","東陽","1977481.00","-1789529.00","-332231.00","-24112.00","-168391.00","1236257.00","1067866.00"
