出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","107","2","1240","茂生農經","60806.00","18611.00","-72646.00","0.00","6771.00","22871.00","29642.00"
"114/10/29","107","2","1259","安心","160313.00","-157398.00","-729.00","608.00","2794.00","1772857.00","1775651.00"
"114/10/29","107","2","1264","德麥","175947.00","-17520.00","536.00","5371.00","164334.00","861061.00","1025395.00"
"114/10/29","107","2","1268","漢來美食","136577.00","-159512.00","-55536.00","393.00","-78078.00","585782.00","507704.00"
"114/10/29","107","2","1336","台翰","52194.00","-121257.00","-23592.00","12247.00","-80408.00","311299.00","230891.00"
"114/10/29","107","2","1565","精華","578162.00","-352645.00","-77575.00","2675.00","150617.00","3004900.00","3155517.00"
"114/10/29","107","2","1569","濱川","-174255.00","-535794.00","557673.00","49983.00","-102393.00","631808.00","529415.00"
"114/10/29","107","2","1570","力肯","-16514.00","-7361.00","--","-179.00","-24054.00","161846.00","137792.00"
"114/10/29","107","2","1580","新麥","244721.00","-32198.00","-137028.00","7704.00","83199.00","828127.00","911326.00"
"114/10/29","107","2","1584","精剛","-7115.00","-25695.00","-50437.00","3412.00","-79835.00","252354.00","172519.00"
"114/10/29","107","2","1586","和勤","-65544.00","-87337.00","131303.00","2308.00","-19270.00","348374.00","329104.00"
"114/10/29","107","2","1591","駿吉-KY","21045.00","-10552.00","-4028.00","5900.00","12365.00","29183.00","41548.00"
"114/10/29","107","2","1593","祺驊","52622.00","-87174.00","--","703.00","-33849.00","274059.00","240210.00"
"114/10/29","107","2","1595","川寶","-77391.00","409.00","-214400.00","1228.00","-290154.00","1333390.00","1043236.00"
"114/10/29","107","2","1599","宏佳騰","-146353.00","-63284.00","-30100.00","167.00","-239570.00","904668.00","665098.00"
"114/10/29","107","2","1742","台蠟","-109146.00","-23386.00","143566.00","293.00","11327.00","52917.00","64244.00"
"114/10/29","107","2","1777","生泰","122674.00","-116459.00","86215.00","--","92430.00","136456.00","228886.00"
"114/10/29","107","2","1781","合世","-62379.00","-2661.00","48532.00","5075.00","-11433.00","160327.00","148894.00"
"114/10/29","107","2","1784","訊聯","-37331.00","71703.00","-10599.00","66.00","23839.00","122406.00","146245.00"
"114/10/29","107","2","1785","光洋科","-178534.00","-87388.00","97659.00","8302.00","-159961.00","714187.00","554226.00"
"114/10/29","107","2","1788","杏昌","131361.00","-29859.00","-106233.00","1651.00","-3080.00","281986.00","278906.00"
"114/10/29","107","2","1796","金穎生技","13597.00","-11956.00","55103.00","278.00","57022.00","67558.00","124580.00"
"114/10/29","107","2","1799","易威","-90692.00","-70135.00","-12504.00","2551.00","-170780.00","480727.00","309947.00"
"114/10/29","107","2","1813","寶利徠","23564.00","-3670.00","-190443.00","-1555.00","-172104.00","361099.00","188995.00"
"114/10/29","107","2","1815","富喬","343106.00","-613912.00","243311.00","20282.00","-7213.00","1415813.00","1408600.00"
"114/10/29","107","2","2035","唐榮公司","-256460.00","-89016.00","420087.00","--","74611.00","107048.00","181659.00"
"114/10/29","107","2","2061","風青","-98581.00","-21996.00","30373.00","216.00","-89988.00","224607.00","134619.00"
"114/10/29","107","2","2063","世鎧","49521.00","-28505.00","-47130.00","161.00","-25953.00","114995.00","89042.00"
"114/10/29","107","2","2064","晉椿","25352.00","-174546.00","-337364.00","-167.00","-486725.00","552248.00","65523.00"
"114/10/29","107","2","2065","世豐","38160.00","-11892.00","-37101.00","--","-10833.00","109552.00","98719.00"
"114/10/29","107","2","2066","世德","130667.00","-69438.00","15265.00","--","76494.00","482339.00","558833.00"
"114/10/29","107","2","2067","嘉鋼","3072.00","-22234.00","65581.00","2276.00","48695.00","72034.00","120729.00"
"114/10/29","107","2","2070","精湛","29650.00","-67337.00","37119.00","350.00","-218.00","293640.00","293422.00"
"114/10/29","107","2","2221","大甲","28884.00","10125.00","14165.00","1.00","53175.00","127413.00","180588.00"
"114/10/29","107","2","2230","泰茂","16248.00","-1187.00","-56488.00","3512.00","-37915.00","233711.00","195796.00"
"114/10/29","107","2","2235","謚源","81909.00","-54539.00","-108294.00","--","-80924.00","206591.00","125667.00"
"114/10/29","107","2","2596","綠意","454243.00","-5180.00","-140000.00","--","309063.00","505679.00","814742.00"
"114/10/29","107","2","2640","大車隊","217930.00","-82553.00","-61535.00","--","73842.00","385447.00","459289.00"
"114/10/29","107","2","2641","正德","153959.00","-555222.00","-20005.00","4821.00","-416447.00","470107.00","53660.00"
"114/10/29","107","2","2643","捷迅","6646.00","-6151.00","-272.00","7139.00","7362.00","392760.00","400122.00"
"114/10/29","107","2","2718","全心投控","-595092.00","72397.00","478600.00","--","-44095.00","115182.00","71087.00"
"114/10/29","107","2","2719","燦星旅","78429.00","-17584.00","--","--","60845.00","401183.00","462028.00"
"114/10/29","107","2","2724","藝舍-KY","-11169.00","3918.00","-15748.00","4181.00","-18818.00","52715.00","33897.00"
"114/10/29","107","2","2726","雅茗-KY","103922.00","140887.00","-190972.00","7249.00","61086.00","219585.00","280671.00"
"114/10/29","107","2","2729","瓦城","336541.00","-247080.00","1460.00","-1486.00","89435.00","483479.00","572914.00"
"114/10/29","107","2","2732","六角","185804.00","-319594.00","197544.00","-234.00","63520.00","612029.00","675549.00"
"114/10/29","107","2","2734","易飛網","-62063.00","19927.00","-17076.00","1777.00","-57435.00","176782.00","119347.00"
"114/10/29","107","2","2736","富野","4377.00","-121610.00","-29022.00","9278.00","-136977.00","437076.00","300099.00"
"114/10/29","107","2","2740","天蔥","1750.00","14418.00","-2506.00","190.00","13852.00","66005.00","79857.00"
"114/10/29","107","2","2743","山富","101649.00","-152594.00","192000.00","--","141055.00","406924.00","547979.00"
"114/10/29","107","2","2745","五福","20476.00","-8510.00","102878.00","--","114844.00","422040.00","536884.00"
