出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","107","4","1101","台泥","22150720.00","-35572299.00","36228455.00","-630205.00","22176671.00","26331218.00","48507889.00"
"114/10/29","107","4","1102","亞泥","9264060.00","-14459064.00","12438636.00","-53713.00","7189919.00","7739492.00","14929411.00"
"114/10/29","107","4","1103","嘉泥","-506413.00","343465.00","298426.00","30996.00","166474.00","1803189.00","1969663.00"
"114/10/29","107","4","1104","環泥","602424.00","-359822.00","-165918.00","--","76684.00","192742.00","269426.00"
"114/10/29","107","4","1108","幸福","51832.00","-506539.00","400830.00","786.00","-53091.00","251893.00","198802.00"
"114/10/29","107","4","1109","信大","996902.00","-430404.00","-466395.00","-36753.00","63350.00","488954.00","552304.00"
"114/10/29","107","4","1110","東泥","15927.00","2286.00","-173558.00","--","-155345.00","369847.00","214502.00"
"114/10/29","107","4","1201","味全","555117.00","3044555.00","-3526411.00","152521.00","225782.00","2763793.00","2989575.00"
"114/10/29","107","4","1203","味王","721679.00","-468415.00","-811264.00","72071.00","-485929.00","1670488.00","1184559.00"
"114/10/29","107","4","1210","大成","1906518.00","-2720033.00","1084927.00","-952273.00","-680861.00","3660682.00","2979821.00"
"114/10/29","107","4","1213","大飲","-29936.00","-664743.00","537548.00","18.00","-157113.00","195246.00","38133.00"
"114/10/29","107","4","1215","卜蜂","995382.00","-1650683.00","542208.00","986.00","-112107.00","246987.00","134880.00"
"114/10/29","107","4","1216","統一","43096879.00","11276729.00","-29368704.00","354142.00","25359046.00","54701904.00","80060950.00"
"114/10/29","107","4","1217","愛之味","430382.00","-204490.00","-275932.00","16127.00","-33913.00","418955.00","385042.00"
"114/10/29","107","4","1218","泰山","420026.00","-553860.00","950627.00","-3081.00","813712.00","465835.00","1279547.00"
"114/10/29","107","4","1219","福壽","328760.00","-436770.00","196861.00","550.00","89401.00","900837.00","990238.00"
"114/10/29","107","4","1220","台榮","117254.00","-86570.00","-52250.00","0.00","-21566.00","393291.00","371725.00"
"114/10/29","107","4","1225","福懋油","763601.00","-29808.00","-745464.00","-15793.00","-27464.00","510201.00","482737.00"
"114/10/29","107","4","1227","佳格","2639247.00","-560463.00","-2477714.00","-163800.00","-562730.00","3152682.00","2589952.00"
"114/10/29","107","4","1229","聯華","2219706.00","-2028085.00","-240108.00","5592.00","-42895.00","749993.00","707098.00"
"114/10/29","107","4","1231","聯華食","539258.00","-164807.00","-279887.00","16839.00","111403.00","452364.00","563767.00"
"114/10/29","107","4","1232","大統益","1390399.00","-157139.00","-899057.00","--","334203.00","1457238.00","1791441.00"
"114/10/29","107","4","1233","天仁","202364.00","-39720.00","-214886.00","63.00","-52179.00","270812.00","218633.00"
"114/10/29","107","4","1234","黑松","461274.00","98564.00","-574516.00","7254.00","-7424.00","1283278.00","1275854.00"
