出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","107","1","1101","台泥","2233014.00","-2765452.00","-1966163.00","360216.00","-2138385.00","26331218.00","24192833.00"
"114/10/29","107","1","1102","亞泥","606531.00","2085597.00","-238338.00","11257.00","2465047.00","7739492.00","10204539.00"
"114/10/29","107","1","1103","嘉泥","-660329.00","4193.00","374498.00","-23470.00","-305108.00","1803189.00","1498081.00"
"114/10/29","107","1","1104","環泥","-4026.00","-98605.00","138282.00","--","35651.00","192742.00","228393.00"
"114/10/29","107","1","1108","幸福","47422.00","-45465.00","-54964.00","736.00","-52271.00","251893.00","199622.00"
"114/10/29","107","1","1109","信大","167841.00","-256524.00","66719.00","-5842.00","-27806.00","488954.00","461148.00"
"114/10/29","107","1","1110","東泥","-272740.00","178125.00","-50000.00","--","-144615.00","369847.00","225232.00"
"114/10/29","107","1","1201","味全","-250281.00","-353428.00","3984.00","-134311.00","-734036.00","2763793.00","2029757.00"
"114/10/29","107","1","1203","味王","28650.00","-122685.00","40057.00","20631.00","-33347.00","1670488.00","1637141.00"
"114/10/29","107","1","1210","大成","152095.00","-614734.00","111814.00","6624.00","-344201.00","3660682.00","3316481.00"
"114/10/29","107","1","1213","大飲","-28745.00","-435.00","-18718.00","-58.00","-47956.00","195246.00","147290.00"
"114/10/29","107","1","1215","卜蜂","366595.00","-391566.00","27851.00","162.00","3042.00","246987.00","250029.00"
"114/10/29","107","1","1216","統一","72533.00","27874321.00","6109626.00","-352547.00","33703933.00","54701904.00","88405837.00"
"114/10/29","107","1","1217","愛之味","-102927.00","-229407.00","315761.00","-23093.00","-39666.00","418955.00","379289.00"
"114/10/29","107","1","1218","泰山","404462.00","-67956.00","1020320.00","584.00","1357410.00","465835.00","1823245.00"
"114/10/29","107","1","1219","福壽","526199.00","-167833.00","-333119.00","-537.00","24710.00","900837.00","925547.00"
"114/10/29","107","1","1220","台榮","199859.00","-24491.00","-59832.00","0.00","115536.00","393291.00","508827.00"
"114/10/29","107","1","1225","福懋油","782375.00","-29637.00","-588264.00","12790.00","177264.00","510201.00","687465.00"
"114/10/29","107","1","1227","佳格","1450343.00","-107635.00","-529098.00","46893.00","860503.00","3152682.00","4013185.00"
"114/10/29","107","1","1229","聯華","256565.00","-185319.00","-67484.00","-8421.00","-4659.00","749993.00","745334.00"
"114/10/29","107","1","1231","聯華食","-516586.00","-38427.00","380224.00","994.00","-173795.00","452364.00","278569.00"
"114/10/29","107","1","1232","大統益","610865.00","-34431.00","17845.00","--","594279.00","1457238.00","2051517.00"
"114/10/29","107","1","1233","天仁","47055.00","-9126.00","15000.00","196.00","53125.00","270812.00","323937.00"
"114/10/29","107","1","1234","黑松","397917.00","129616.00","-321373.00","3748.00","209908.00","1283278.00","1493186.00"
"114/10/29","107","1","1235","興泰","-5720.00","-85280.00","84795.00","0.00","-6205.00","13335.00","7130.00"
"114/10/29","107","1","1236","宏亞","-10213.00","61792.00","-68346.00","-407.00","-17174.00","79763.00","62589.00"
"114/10/29","107","1","1256","鮮活果汁-KY","50277.00","-142575.00","-24524.00","18618.00","-98204.00","975872.00","877668.00"
"114/10/29","107","1","1301","台塑","3070964.00","-5309499.00","2035490.00","173076.00","-29969.00","18165145.00","18135176.00"
"114/10/29","107","1","1303","南亞","6775152.00","-4456923.00","-1134225.00","-137959.00","1046045.00","44304079.00","45350124.00"
"114/10/29","107","1","1304","台聚","383630.00","-266697.00","427166.00","-146517.00","397582.00","8473862.00","8871444.00"
"114/10/29","107","1","1305","華夏","311976.00","-138262.00","748.00","-3997.00","170465.00","663145.00","833610.00"
"114/10/29","107","1","1307","三芳","-61932.00","-155855.00","130461.00","-95560.00","-182886.00","3705337.00","3522451.00"
"114/10/29","107","1","1308","亞聚","14875.00","-18750.00","-15.00","-920.00","-4810.00","2112375.00","2107565.00"
"114/10/29","107","1","1309","台達化","-314875.00","-30843.00","614651.00","1895.00","270828.00","504846.00","775674.00"
"114/10/29","107","1","1310","台苯","296800.00","-38670.00","-88113.00","900.00","170917.00","1030344.00","1201261.00"
"114/10/29","107","1","1312","國喬","643252.00","-281231.00","-43635.00","65239.00","383625.00","2122753.00","2506378.00"
"114/10/29","107","1","1313","聯成","-1846107.00","-777114.00","1839130.00","27188.00","-756903.00","6471303.00","5714400.00"
"114/10/29","107","1","1314","中石化","641010.00","-768836.00","709968.00","28262.00","610404.00","10111495.00","10721899.00"
"114/10/29","107","1","1315","達新","-110718.00","21194.00","17842.00","3038.00","-68644.00","898690.00","830046.00"
"114/10/29","107","1","1316","上曜","193096.00","91323.00","-70124.00","-709.00","213586.00","900488.00","1114074.00"
"114/10/29","107","1","1319","東陽","796220.00","-1063804.00","50245.00","-28611.00","-245950.00","1236257.00","990307.00"
"114/10/29","107","1","1321","大洋","44558.00","-23410.00","45266.00","6387.00","72801.00","332844.00","405645.00"
"114/10/29","107","1","1323","永裕","26770.00","-15386.00","200.00","8590.00","20174.00","628217.00","648391.00"
"114/10/29","107","1","1324","地球","15699.00","-24604.00","--","2476.00","-6429.00","337694.00","331265.00"
"114/10/29","107","1","1325","恆大","31086.00","36018.00","24.00","1048.00","68176.00","75086.00","143262.00"
"114/10/29","107","1","1326","台化","1782296.00","-6488630.00","847374.00","145753.00","-3713207.00","29684599.00","25971392.00"
"114/10/29","107","1","1337","再生-KY","280468.00","-39379.00","0.00","37333.00","278422.00","2012837.00","2291259.00"
"114/10/29","107","1","1338","廣華-KY","166927.00","-105802.00","-41770.00","51668.00","71023.00","2483452.00","2554475.00"
"114/10/29","107","1","1339","昭輝","164197.00","-72973.00","-40880.00","15684.00","66028.00","690251.00","756279.00"
"114/10/29","107","1","1340","勝悅-KY","324876.00","-193471.00","--","61537.00","192942.00","3056733.00","3249675.00"
"114/10/29","107","1","1402","遠東新","3341472.00","-8991523.00","13517687.00","72212.00","7939848.00","25464223.00","33404071.00"
"114/10/29","107","1","1410","南染","38490.00","-78649.00","--","--","-40159.00","544516.00","504357.00"
"114/10/29","107","1","1413","宏洲","16452.00","32227.00","-58647.00","0.00","-9968.00","106551.00","96583.00"
"114/10/29","107","1","1414","東和","14764.00","-31309.00","-26561.00","--","-43106.00","114230.00","71124.00"
"114/10/29","107","1","1416","廣豐","-68880.00","86292.00","-89096.00","-3620.00","-75304.00","569064.00","493760.00"
"114/10/29","107","1","1417","嘉裕","40010.00","140852.00","-67786.00","-733.00","112343.00","731709.00","844052.00"
"114/10/29","107","1","1418","東華","-121174.00","68426.00","324371.00","6.00","271629.00","40125.00","311754.00"
"114/10/29","107","1","1419","新紡","-9437.00","-792611.00","-165963.00","-11626.00","-979637.00","1998277.00","1018640.00"
"114/10/29","107","1","1423","利華","16109.00","52458.00","-33.00","--","68534.00","449020.00","517554.00"
"114/10/29","107","1","1432","大魯閣","2861.00","198433.00","-604245.00","-5926.00","-408877.00","973147.00","564270.00"
"114/10/29","107","1","1434","福懋","-627113.00","-967384.00","1769277.00","-15252.00","159528.00","4942919.00","5102447.00"
"114/10/29","107","1","1435","中福","4502.00","2475.00","71.00","0.00","7048.00","23745.00","30793.00"
"114/10/29","107","1","1436","華友聯","292098.00","-1069.00","-300766.00","0.00","-9737.00","355276.00","345539.00"
"114/10/29","107","1","1437","勤益控","263230.00","73493.00","-106250.00","-16754.00","213719.00","599082.00","812801.00"
"114/10/29","107","1","1438","三地開發","-8859.00","0.00","--","--","-8859.00","199564.00","190705.00"
"114/10/29","107","1","1439","雋揚","-3946.00","3123.00","--","--","-823.00","1304769.00","1303946.00"
"114/10/29","107","1","1440","南紡","-238218.00","-316004.00","519395.00","-102674.00","-137501.00","2946875.00","2809374.00"
"114/10/29","107","1","1441","大東","-238032.00","371495.00","-106005.00","-14115.00","13343.00","78006.00","91349.00"
"114/10/29","107","1","1442","名軒","192010.00","35881.00","-145218.00","--","82673.00","244435.00","327108.00"
"114/10/29","107","1","1443","立益物流","-75140.00","-139567.00","264472.00","-15623.00","34142.00","47526.00","81668.00"
"114/10/29","107","1","1444","力麗","-347152.00","-648540.00","760368.00","11697.00","-223627.00","1695109.00","1471482.00"
"114/10/29","107","1","1445","大宇","-15779.00","-1864.00","231.00","--","-17412.00","208129.00","190717.00"
"114/10/29","107","1","1446","宏和","-79839.00","-167.00","13.00","-3908.00","-83901.00","455118.00","371217.00"
"114/10/29","107","1","1447","力鵬","640093.00","-62978.00","291285.00","-537.00","867863.00","1131833.00","1999696.00"
"114/10/29","107","1","1449","佳和","-70095.00","-59386.00","45480.00","1705.00","-82296.00","163773.00","81477.00"
"114/10/29","107","1","1451","年興","42927.00","-1440671.00","-26654.00","-71894.00","-1496292.00","2771591.00","1275299.00"
"114/10/29","107","1","1452","宏益","162659.00","-3575.00","313.00","-617.00","158780.00","342041.00","500821.00"
"114/10/29","107","1","1453","大將","-214761.00","219185.00","-14992.00","--","-10568.00","28723.00","18155.00"
"114/10/29","107","1","1454","台富","36223.00","-94203.00","-25000.00","--","-82980.00","237455.00","154475.00"
"114/10/29","107","1","1455","集盛","-167921.00","-54220.00","203000.00","204.00","-18937.00","71057.00","52120.00"
"114/10/29","107","1","1456","怡華","-12210.00","-3211.00","16697.00","--","1276.00","15860.00","17136.00"
"114/10/29","107","1","1457","宜進","128668.00","-1797246.00","1495486.00","0.00","-173092.00","675515.00","502423.00"
"114/10/29","107","1","1459","聯發","-168765.00","-3681.00","-50219.00","2777.00","-219888.00","468022.00","248134.00"
"114/10/29","107","1","1460","宏遠","8139.00","-437627.00","443843.00","-606.00","13749.00","385519.00","399268.00"
"114/10/29","107","1","1463","強盛新","2219.00","-383.00","0.00","--","1836.00","480582.00","482418.00"
"114/10/29","107","1","1464","得力","-188274.00","-1262822.00","695736.00","-2462.00","-757822.00","1596151.00","838329.00"
"114/10/29","107","1","1465","偉全","-111361.00","133618.00","7718.00","-8138.00","21837.00","214083.00","235920.00"
"114/10/29","107","1","1466","聚隆","-82165.00","-31864.00","73444.00","--","-40585.00","78257.00","37672.00"
"114/10/29","107","1","1467","南緯","-152651.00","-153817.00","131281.00","26542.00","-148645.00","1073881.00","925236.00"
"114/10/29","107","1","1468","昶和","3375.00","619.00","82478.00","-2723.00","83749.00","199112.00","282861.00"
"114/10/29","107","1","1470","大統新創","14198.00","7118.00","19500.00","-414.00","40402.00","37803.00","78205.00"
"114/10/29","107","1","1471","首利","-8290.00","-25654.00","-65125.00","12902.00","-86167.00","375878.00","289711.00"
"114/10/29","107","1","1472","三洋實業","-13170.00","-16223.00","39471.00","323.00","10401.00","131539.00","141940.00"
"114/10/29","107","1","1473","台南","-102291.00","-232821.00","258009.00","-31738.00","-108841.00","969929.00","861088.00"
"114/10/29","107","1","1474","弘裕","18149.00","-58725.00","-43674.00","-6557.00","-90807.00","965122.00","874315.00"
"114/10/29","107","1","1475","業旺","-10307.00","10597.00","-2545.00","741.00","-1514.00","34030.00","32516.00"
"114/10/29","107","1","1476","儒鴻","1136451.00","-97718.00","-11643.00","-5984.00","1021106.00","1439958.00","2461064.00"
"114/10/29","107","1","1477","聚陽","445452.00","-51056.00","331022.00","-23852.00","701566.00","1559067.00","2260633.00"
"114/10/29","107","1","1503","士電","104333.00","-163478.00","503477.00","20586.00","464918.00","1645685.00","2110603.00"
"114/10/29","107","1","1504","東元","211690.00","3725608.00","356845.00","-256504.00","4037639.00","14129330.00","18166969.00"
"114/10/29","107","1","1506","正道","-47213.00","180486.00","-171924.00","8808.00","-29843.00","65831.00","35988.00"
"114/10/29","107","1","1512","瑞利","65050.00","-17277.00","364864.00","6729.00","419366.00","134322.00","553688.00"
"114/10/29","107","1","1513","中興電","-638257.00","-315073.00","601649.00","4569.00","-347112.00","1535678.00","1188566.00"
"114/10/29","107","1","1514","亞力","-156439.00","-25583.00","87344.00","1351.00","-93327.00","527634.00","434307.00"
"114/10/29","107","1","1515","力山","66834.00","-123170.00","-2544.00","-7812.00","-66692.00","936121.00","869429.00"
"114/10/29","107","1","1516","川飛","30624.00","0.00","0.00","0.00","30624.00","89452.00","120076.00"
"114/10/29","107","1","1517","利奇","-37475.00","-11830.00","--","9054.00","-40251.00","686371.00","646120.00"
"114/10/29","107","1","1519","華城","292108.00","-13419.00","-294992.00","4070.00","-12233.00","110650.00","98417.00"
"114/10/29","107","1","1521","大億","-26728.00","-18010.00","37415.00","319.00","-7004.00","182479.00","175475.00"
"114/10/29","107","1","1522","堤維西","37093.00","-477889.00","517357.00","-15257.00","61304.00","820283.00","881587.00"
"114/10/29","107","1","1524","耿鼎","60741.00","-151727.00","-69953.00","--","-160939.00","612313.00","451374.00"
"114/10/29","107","1","1525","江申","-70721.00","18948.00","-20000.00","-4881.00","-76654.00","212629.00","135975.00"
"114/10/29","107","1","1526","日馳","83459.00","-38422.00","-121108.00","-6059.00","-82130.00","623277.00","541147.00"
"114/10/29","107","1","1527","鑽全","-70648.00","72064.00","-28000.00","--","-26584.00","161550.00","134966.00"
"114/10/29","107","1","1528","恩德","-102022.00","-17193.00","-30698.00","-1695.00","-151608.00","706962.00","555354.00"
"114/10/29","107","1","1529","樂事綠能","-6495.00","-32992.00","0.00","--","-39487.00","143065.00","103578.00"
"114/10/29","107","1","1530","亞崴","55409.00","21904.00","-94928.00","9178.00","-8437.00","1276598.00","1268161.00"
"114/10/29","107","1","1531","高林股","-116751.00","148380.00","0.00","12906.00","44535.00","994523.00","1039058.00"
"114/10/29","107","1","1532","勤美","513951.00","81310.00","-435557.00","46064.00","205768.00","3630012.00","3835780.00"
"114/10/29","107","1","1533","車王電","3583.00","-36657.00","164910.00","280.00","132116.00","1142100.00","1274216.00"
"114/10/29","107","1","1535","中宇","-369584.00","48803.00","51415.00","-27004.00","-296370.00","1245786.00","949416.00"
"114/10/29","107","1","1536","和大","-447563.00","-589593.00","568094.00","-90.00","-469152.00","1289871.00","820719.00"
"114/10/29","107","1","1537","廣隆","264420.00","-16916.00","-45355.00","-4773.00","197376.00","992875.00","1190251.00"
"114/10/29","107","1","1538","正峰","-26994.00","2307.00","-34406.00","8822.00","-50271.00","104242.00","53971.00"
"114/10/29","107","1","1539","巨庭","96463.00","3975.00","-60407.00","-3837.00","36194.00","412531.00","448725.00"
"114/10/29","107","1","1540","喬福","41714.00","116298.00","140000.00","0.00","298012.00","351266.00","649278.00"
"114/10/29","107","1","1541","錩泰","198546.00","-8968.00","-213368.00","-2332.00","-26122.00","109477.00","83355.00"
"114/10/29","107","1","1558","伸興","123622.00","-5379.00","-91629.00","-14711.00","11903.00","3095629.00","3107532.00"
"114/10/29","107","1","1560","中砂","76529.00","-76033.00","159966.00","0.00","160462.00","402416.00","562878.00"
"114/10/29","107","1","1568","倉佑","21074.00","-61005.00","102863.00","-5444.00","57488.00","147793.00","205281.00"
"114/10/29","107","1","1582","信錦","-232536.00","6019.00","92.00","41213.00","-185212.00","3441732.00","3256520.00"
"114/10/29","107","1","1583","程泰","-502562.00","-178028.00","-19300.00","16759.00","-683131.00","3244256.00","2561125.00"
"114/10/29","107","1","1587","吉茂","-33610.00","-25115.00","-19717.00","4515.00","-73927.00","261613.00","187686.00"
"114/10/29","107","1","1589","永冠-KY","-184416.00","-343325.00","766559.00","55907.00","294725.00","3316285.00","3611010.00"
"114/10/29","107","1","1590","亞德客-KY","486465.00","-1798199.00","1504376.00","-62762.00","129880.00","2016774.00","2146654.00"
"114/10/29","107","1","1597","直得","95216.00","-25486.00","111851.00","3961.00","185542.00","651824.00","837366.00"
"114/10/29","107","1","1598","岱宇","-237654.00","22244.00","83876.00","3506.00","-128028.00","613402.00","485374.00"
"114/10/29","107","1","1603","華電","-3302.00","-77920.00","61820.00","-22.00","-19424.00","126354.00","106930.00"
"114/10/29","107","1","1604","聲寶","93433.00","-98592.00","-299298.00","4629.00","-299828.00","1407835.00","1108007.00"
"114/10/29","107","1","1605","華新","132063.00","-1618329.00","-1730595.00","302063.00","-2914798.00","10952691.00","8037893.00"
"114/10/29","107","1","1608","華榮","325542.00","-55654.00","-417722.00","--","-147834.00","390264.00","242430.00"
"114/10/29","107","1","1609","大亞","99140.00","-132987.00","324937.00","-41030.00","250060.00","2069684.00","2319744.00"
"114/10/29","107","1","1611","中電","19707.00","463868.00","-834804.00","-10334.00","-361563.00","1263395.00","901832.00"
"114/10/29","107","1","1612","宏泰","-115445.00","-126568.00","75268.00","-1667.00","-168412.00","762676.00","594264.00"
"114/10/29","107","1","1614","三洋電","3956.00","25194.00","-4061.00","--","25089.00","73770.00","98859.00"
"114/10/29","107","1","1615","大山","36174.00","-20837.00","-18369.00","--","-3032.00","80558.00","77526.00"
"114/10/29","107","1","1616","億泰","369764.00","19828.00","-442220.00","-20499.00","-73127.00","280051.00","206924.00"
"114/10/29","107","1","1617","榮星","87679.00","-171084.00","70738.00","-73165.00","-85832.00","1007846.00","922014.00"
"114/10/29","107","1","1618","合機","42886.00","-26468.00","-2.00","-90.00","16326.00","883531.00","899857.00"
"114/10/29","107","1","1626","艾美特-KY","-356001.00","-164789.00","414032.00","17093.00","-89665.00","300850.00","211185.00"
"114/10/29","107","1","1702","南僑","131633.00","-404691.00","273398.00","11906.00","12246.00","4662498.00","4674744.00"
"114/10/29","107","1","1707","葡萄王","138311.00","-215297.00","142432.00","7755.00","73201.00","1920497.00","1993698.00"
"114/10/29","107","1","1708","東鹼","93671.00","-560664.00","306293.00","-27574.00","-188274.00","749602.00","561328.00"
"114/10/29","107","1","1709","和益","-200219.00","-175801.00","81304.00","-345.00","-295061.00","506484.00","211423.00"
"114/10/29","107","1","1710","東聯","73182.00","-633447.00","71652.00","23396.00","-465217.00","1946019.00","1480802.00"
"114/10/29","107","1","1711","永光","220794.00","-155767.00","-29834.00","-10020.00","25173.00","947185.00","972358.00"
"114/10/29","107","1","1712","興農","-270101.00","-104397.00","144722.00","-12144.00","-241920.00","1451014.00","1209094.00"
"114/10/29","107","1","1713","國化","-16213.00","-1452.00","--","--","-17665.00","597756.00","580091.00"
"114/10/29","107","1","1714","和桐","-310524.00","-54330.00","457515.00","-88311.00","4350.00","3431261.00","3435611.00"
"114/10/29","107","1","1717","長興","-325339.00","-632254.00","566924.00","197811.00","-192858.00","7984172.00","7791314.00"
"114/10/29","107","1","1720","生達","195787.00","-230985.00","-41820.00","-2163.00","-79181.00","1192512.00","1113331.00"
"114/10/29","107","1","1721","三晃","47893.00","-101112.00","-17751.00","84.00","-70886.00","857278.00","786392.00"
"114/10/29","107","1","1722","台肥","985503.00","-320037.00","72876.00","-8025.00","730317.00","2266220.00","2996537.00"
"114/10/29","107","1","1723","中碳","445528.00","-148867.00","-266973.00","-10667.00","19021.00","733720.00","752741.00"
"114/10/29","107","1","1725","元禎","205002.00","-30592.00","-246560.00","14775.00","-57375.00","1135842.00","1078467.00"
"114/10/29","107","1","1726","永記","115205.00","-155845.00","-4400.00","23471.00","-21569.00","2862956.00","2841387.00"
"114/10/29","107","1","1727","中華化","154078.00","-37548.00","-84764.00","-263.00","31503.00","50923.00","82426.00"
"114/10/29","107","1","1730","花仙子","-12607.00","-7610.00","-248.00","2366.00","-18099.00","492152.00","474053.00"
"114/10/29","107","1","1731","美吾華","55547.00","-161894.00","100000.00","487.00","-5860.00","160248.00","154388.00"
"114/10/29","107","1","1732","毛寶","-16712.00","-2399.00","0.00","307.00","-18804.00","99292.00","80488.00"
"114/10/29","107","1","1733","五鼎","23469.00","-12670.00","-17.00","-11368.00","-586.00","622546.00","621960.00"
"114/10/29","107","1","1734","杏輝","28676.00","-51085.00","-34138.00","2605.00","-53942.00","1070188.00","1016246.00"
"114/10/29","107","1","1735","日勝化","-1642.00","-8418.00","-31488.00","-11584.00","-53132.00","347871.00","294739.00"
"114/10/29","107","1","1736","喬山","-112795.00","-121838.00","279034.00","203575.00","247976.00","3388173.00","3636149.00"
"114/10/29","107","1","1737","臺鹽","8926.00","-103075.00","-4795.00","410.00","-98534.00","1661199.00","1562665.00"
"114/10/29","107","1","1752","南光","52778.00","-35809.00","-69820.00","7.00","-52844.00","351495.00","298651.00"
"114/10/29","107","1","1760","寶齡富錦","31522.00","-709.00","471555.00","1176.00","503544.00","221510.00","725054.00"
"114/10/29","107","1","1762","中化生","148146.00","3314.00","-133506.00","-333.00","17621.00","155995.00","173616.00"
"114/10/29","107","1","1773","勝一","-92899.00","-121256.00","-31.00","-80.00","-214266.00","1135623.00","921357.00"
"114/10/29","107","1","1776","展宇","-23710.00","-39518.00","35063.00","-470.00","-28635.00","328976.00","300341.00"
"114/10/29","107","1","1783","和康生","46902.00","-62599.00","-407.00","-1.00","-16105.00","182218.00","166113.00"
"114/10/29","107","1","1786","科妍","72348.00","-1458.00","-14917.00","27.00","56000.00","330088.00","386088.00"
"114/10/29","107","1","1789","神隆","297001.00","-314693.00","29031.00","16100.00","27439.00","3910791.00","3938230.00"
"114/10/29","107","1","1795","美時","239838.00","-131861.00","49998.00","-21401.00","136574.00","1774172.00","1910746.00"
"114/10/29","107","1","1802","台玻","435442.00","-570956.00","-948579.00","-80405.00","-1164498.00","5115837.00","3951339.00"
"114/10/29","107","1","1805","寶徠","-90125.00","-25588.00","88570.00","1010.00","-26133.00","90087.00","63954.00"
"114/10/29","107","1","1806","冠軍","-106763.00","-61225.00","144666.00","5172.00","-18150.00","2163088.00","2144938.00"
"114/10/29","107","1","1808","潤隆","3281722.00","-604137.00","-3413653.00","--","-736068.00","1394435.00","658367.00"
"114/10/29","107","1","1809","中釉","29912.00","-52726.00","20360.00","13738.00","11284.00","1266876.00","1278160.00"
"114/10/29","107","1","1810","和成","72771.00","87991.00","-37636.00","-13396.00","109730.00","945208.00","1054938.00"
"114/10/29","107","1","1817","凱撒衛","55775.00","-51591.00","-20850.00","-20038.00","-36704.00","287138.00","250434.00"
"114/10/29","107","1","1903","士紙","-3645.00","17.00","-12546.00","0.00","-16174.00","54909.00","38735.00"
"114/10/29","107","1","1904","正隆","1538836.00","3171220.00","-279617.00","149034.00","4579473.00","5074502.00","9653975.00"
"114/10/29","107","1","1905","華紙","17956.00","-444959.00","60337.00","3680.00","-362986.00","1219207.00","856221.00"
"114/10/29","107","1","1906","寶隆","-365718.00","-19360.00","1120214.00","--","735136.00","48795.00","783931.00"
"114/10/29","107","1","1907","永豐餘","1058572.00","-1198001.00","981630.00","13084.00","855285.00","4144894.00","5000179.00"
"114/10/29","107","1","1909","榮成","2234208.00","-2286975.00","444660.00","-206309.00","185584.00","2006609.00","2192193.00"
"114/10/29","107","1","2002","中鋼","10792477.00","-10059245.00","1071472.00","-289659.00","1515045.00","9883529.00","11398574.00"
"114/10/29","107","1","2006","東和鋼鐵","-970830.00","-492678.00","1511999.00","-104113.00","-55622.00","1020460.00","964838.00"
"114/10/29","107","1","2007","燁興","55387.00","-425137.00","330434.00","--","-39316.00","283510.00","244194.00"
"114/10/29","107","1","2008","高興昌","-85625.00","254602.00","-212671.00","--","-43694.00","273357.00","229663.00"
"114/10/29","107","1","2009","第一銅","-69052.00","-4413.00","-44662.00","--","-118127.00","194629.00","76502.00"
"114/10/29","107","1","2010","春源","-23928.00","-78194.00","129895.00","55967.00","83740.00","663976.00","747716.00"
"114/10/29","107","1","2012","春雨","59888.00","-67829.00","-1039544.00","25135.00","-1022350.00","1594268.00","571918.00"
"114/10/29","107","1","2013","中鋼構","-757098.00","-53704.00","778343.00","6750.00","-25709.00","183166.00","157457.00"
"114/10/29","107","1","2014","中鴻","1612000.00","-50192.00","-1140912.00","--","420896.00","217955.00","638851.00"
"114/10/29","107","1","2015","豐興","140002.00","-542484.00","159478.00","--","-243004.00","1981758.00","1738754.00"
"114/10/29","107","1","2017","官田鋼","222314.00","-209775.00","-79007.00","--","-66468.00","201042.00","134574.00"
"114/10/29","107","1","2020","美亞","-61323.00","14280.00","27756.00","-6389.00","-25676.00","442826.00","417150.00"
"114/10/29","107","1","2022","聚亨","253247.00","-168570.00","67384.00","-13966.00","138095.00","765424.00","903519.00"
"114/10/29","107","1","2023","燁輝","-1169183.00","-1102726.00","815991.00","-111907.00","-1567825.00","7704425.00","6136600.00"
"114/10/29","107","1","2024","志聯","5050.00","-55940.00","39505.00","--","-11385.00","180858.00","169473.00"
