出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","107","1","1240","茂生農經","41204.00","-412.00","-28635.00","--","12157.00","22871.00","35028.00"
"114/10/29","107","1","1259","安心","-53229.00","-83629.00","-442.00","846.00","-136454.00","1772857.00","1636403.00"
"114/10/29","107","1","1264","德麥","155664.00","-4902.00","-728.00","1322.00","151356.00","861061.00","1012417.00"
"114/10/29","107","1","1268","漢來美食","96189.00","-147651.00","-18031.00","-3801.00","-73294.00","585782.00","512488.00"
"114/10/29","107","1","1336","台翰","45970.00","-90582.00","45987.00","5234.00","6609.00","311299.00","317908.00"
"114/10/29","107","1","1565","精華","-3204.00","-139652.00","-38773.00","-1646.00","-183275.00","3004900.00","2821625.00"
"114/10/29","107","1","1569","濱川","38839.00","-327264.00","278192.00","-64946.00","-75179.00","631808.00","556629.00"
"114/10/29","107","1","1570","力肯","-33993.00","-1912.00","0.00","-497.00","-36402.00","161846.00","125444.00"
"114/10/29","107","1","1580","新麥","17316.00","-24752.00","-37043.00","11459.00","-33020.00","828127.00","795107.00"
"114/10/29","107","1","1584","精剛","3267.00","-47285.00","-2576.00","102.00","-46492.00","252354.00","205862.00"
"114/10/29","107","1","1586","和勤","-10658.00","-60761.00","-19425.00","10950.00","-79894.00","348374.00","268480.00"
"114/10/29","107","1","1591","駿吉-KY","5910.00","-1623.00","10708.00","7021.00","22016.00","29183.00","51199.00"
"114/10/29","107","1","1593","祺驊","48457.00","-19561.00","--","-1552.00","27344.00","274059.00","301403.00"
"114/10/29","107","1","1595","川寶","-14306.00","-1773.00","-179400.00","-3876.00","-199355.00","1333390.00","1134035.00"
"114/10/29","107","1","1599","宏佳騰","-342160.00","-24801.00","0.00","-154.00","-367115.00","904668.00","537553.00"
"114/10/29","107","1","1742","台蠟","-108639.00","-21772.00","129696.00","-373.00","-1088.00","52917.00","51829.00"
"114/10/29","107","1","1777","生泰","36636.00","-79089.00","85721.00","--","43268.00","136456.00","179724.00"
"114/10/29","107","1","1781","合世","-52533.00","-1986.00","32504.00","-166.00","-22181.00","160327.00","138146.00"
"114/10/29","107","1","1784","訊聯","-33490.00","56906.00","-4386.00","-61.00","18969.00","122406.00","141375.00"
"114/10/29","107","1","1785","光洋科","-6353.00","196200.00","-135228.00","-68706.00","-14087.00","714187.00","700100.00"
"114/10/29","107","1","1788","杏昌","65186.00","-16008.00","-76233.00","-1339.00","-28394.00","281986.00","253592.00"
"114/10/29","107","1","1796","金穎生技","-14252.00","-7333.00","83074.00","770.00","62259.00","67558.00","129817.00"
"114/10/29","107","1","1799","易威","-57807.00","-18260.00","-4168.00","-2666.00","-82901.00","480727.00","397826.00"
"114/10/29","107","1","1813","寶利徠","9030.00","-1118.00","44678.00","1259.00","53849.00","361099.00","414948.00"
"114/10/29","107","1","1815","富喬","166096.00","-69005.00","60567.00","-24805.00","132853.00","1415813.00","1548666.00"
"114/10/29","107","1","2035","唐榮公司","-43867.00","-32230.00","78450.00","--","2353.00","107048.00","109401.00"
"114/10/29","107","1","2061","風青","-158730.00","-24012.00","81798.00","1048.00","-99896.00","224607.00","124711.00"
"114/10/29","107","1","2063","世鎧","40493.00","-17152.00","-11254.00","345.00","12432.00","114995.00","127427.00"
"114/10/29","107","1","2064","晉椿","62079.00","-151430.00","-39439.00","-428.00","-129218.00","552248.00","423030.00"
"114/10/29","107","1","2065","世豐","-10923.00","-6425.00","60220.00","--","42872.00","109552.00","152424.00"
"114/10/29","107","1","2066","世德","9426.00","-58155.00","100700.00","--","51971.00","482339.00","534310.00"
"114/10/29","107","1","2067","嘉鋼","13688.00","-24902.00","54136.00","1640.00","44562.00","72034.00","116596.00"
"114/10/29","107","1","2070","精湛","-4860.00","-40538.00","13248.00","-1333.00","-33483.00","293640.00","260157.00"
"114/10/29","107","1","2221","大甲","-14714.00","-3649.00","6646.00","2.00","-11715.00","127413.00","115698.00"
"114/10/29","107","1","2230","泰茂","18800.00","26992.00","31393.00","2725.00","79910.00","233711.00","313621.00"
"114/10/29","107","1","2235","謚源","46168.00","-37679.00","-59654.00","--","-51165.00","206591.00","155426.00"
"114/10/29","107","1","2596","綠意","417527.00","--","-105000.00","--","312527.00","505679.00","818206.00"
"114/10/29","107","1","2640","大車隊","86397.00","12034.00","-33452.00","--","64979.00","385447.00","450426.00"
"114/10/29","107","1","2641","正德","75971.00","-161720.00","-77311.00","-11880.00","-174940.00","470107.00","295167.00"
"114/10/29","107","1","2643","捷迅","50389.00","-4395.00","1778.00","-6328.00","41444.00","392760.00","434204.00"
"114/10/29","107","1","2718","全心投控","6930.00","-3781.00","0.00","--","3149.00","115182.00","118331.00"
"114/10/29","107","1","2719","燦星旅","76637.00","-18428.00","--","--","58209.00","401183.00","459392.00"
"114/10/29","107","1","2724","藝舍-KY","-1687.00","281.00","-5312.00","-15083.00","-21801.00","52715.00","30914.00"
"114/10/29","107","1","2726","雅茗-KY","-95944.00","117260.00","-52993.00","10057.00","-21620.00","219585.00","197965.00"
"114/10/29","107","1","2729","瓦城","193111.00","-221243.00","460.00","1543.00","-26129.00","483479.00","457350.00"
"114/10/29","107","1","2732","六角","75078.00","-305663.00","198422.00","-1390.00","-33553.00","612029.00","578476.00"
"114/10/29","107","1","2734","易飛網","-12535.00","17624.00","-9094.00","-266.00","-4271.00","176782.00","172511.00"
"114/10/29","107","1","2736","富野","6306.00","-97868.00","-14477.00","-1845.00","-107884.00","437076.00","329192.00"
