出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","110","1","1240","茂生農經","645567.00","586034.00","-989.00","17882.00","76426.00","--","--","76426.00","49137.00","--","27289.00","8906.00","36195.00","7921.00","28274.00","--","--","28274.00","85562.00","--","113836.00","33484.00","--","-5210.00","119046.00","--","-5210.00","0.96"
"114/10/28","110","1","1259","安心","1285183.00","973336.00","--","--","311847.00","--","--","311847.00","294739.00","--","17108.00","6369.00","23477.00","5059.00","18418.00","--","--","18418.00","101575.00","--","119993.00","20891.00","--","-2473.00","122629.00","--","-2636.00","0.65"
"114/10/28","110","1","1264","德麥","1189952.00","747317.00","--","--","442635.00","--","--","442635.00","205682.00","--","236953.00","3317.00","240270.00","59610.00","180660.00","--","--","180660.00","-12490.00","--","168170.00","150958.00","--","29702.00","144211.00","--","23959.00","4.48"
"114/10/28","110","1","1268","漢來美食","1026979.00","564930.00","--","--","462049.00","--","--","462049.00","370799.00","--","91250.00","5124.00","96374.00","20136.00","76238.00","0.00","--","76238.00","42530.00","--","118768.00","76238.00","--","--","118768.00","--","--","2.05"
"114/10/28","110","1","1336","台翰","379772.00","320083.00","--","--","59689.00","--","--","59689.00","48430.00","--","11259.00","-27.00","11232.00","6257.00","4975.00","--","--","4975.00","-6022.00","--","-1047.00","4975.00","--","--","-1047.00","--","--","0.06"
"114/10/28","110","1","1565","精華","1306082.00","919144.00","--","--","386938.00","--","--","386938.00","94103.00","--","292835.00","-9484.00","283351.00","56670.00","226681.00","--","--","226681.00","-313.00","--","226368.00","226681.00","--","--","226368.00","--","--","4.50"
"114/10/28","110","1","1569","濱川","1126122.00","881096.00","--","--","245026.00","--","--","245026.00","140810.00","--","104216.00","-10038.00","94178.00","25327.00","68851.00","--","--","68851.00","-16771.00","--","52080.00","71061.00","--","-2210.00","56975.00","--","-4895.00","0.59"
"114/10/28","110","1","1570","力肯","162883.00","123108.00","--","--","39775.00","--","--","39775.00","19466.00","--","20309.00","21.00","20330.00","3666.00","16664.00","--","--","16664.00","-87.00","--","16577.00","16664.00","--","0.00","16577.00","--","0.00","0.32"
"114/10/28","110","1","1580","新麥","793936.00","489087.00","--","--","304849.00","--","--","304849.00","193472.00","--","111377.00","9451.00","120828.00","43667.00","77161.00","--","--","77161.00","-16715.00","--","60446.00","73800.00","--","3361.00","57091.00","--","3355.00","1.47"
"114/10/28","110","1","1584","精剛","178684.00","172213.00","--","--","6471.00","--","--","6471.00","13883.00","--","-7412.00","12451.00","5039.00","365.00","4674.00","--","--","4674.00","508.00","--","5182.00","4674.00","--","0.00","5182.00","--","0.00","0.04"
"114/10/28","110","1","1586","和勤","626461.00","499047.00","--","--","127414.00","--","--","127414.00","66078.00","--","61336.00","917.00","62253.00","22938.00","39315.00","--","--","39315.00","4676.00","--","43991.00","39315.00","--","--","43991.00","--","--","0.48"
"114/10/28","110","1","1591","駿吉-KY","207263.00","168085.00","--","--","39178.00","--","--","39178.00","19085.00","--","20093.00","1855.00","21948.00","5975.00","15973.00","--","--","15973.00","-6793.00","--","9180.00","15973.00","--","0.00","9180.00","--","0.00","0.49"
"114/10/28","110","1","1593","祺驊","266671.00","198628.00","--","--","68043.00","--","--","68043.00","35575.00","--","32468.00","7929.00","40397.00","6526.00","33871.00","--","--","33871.00","-4524.00","--","29347.00","33765.00","--","106.00","29241.00","--","106.00","0.99"
"114/10/28","110","1","1595","川寶","472602.00","364067.00","--","--","108535.00","--","--","108535.00","83912.00","--","24623.00","1828.00","26451.00","6617.00","19834.00","--","--","19834.00","58.00","--","19892.00","19834.00","--","--","19892.00","--","--","0.42"
"114/10/28","110","1","1599","宏佳騰","758285.00","547288.00","--","--","210997.00","--","--","210997.00","118959.00","--","92038.00","8886.00","100924.00","20674.00","80250.00","--","--","80250.00","1287.00","--","81537.00","80250.00","--","--","81537.00","--","--","1.08"
"114/10/28","110","1","1742","台蠟","104035.00","86522.00","--","--","17513.00","--","--","17513.00","9874.00","--","7639.00","-5046.00","2593.00","182.00","2411.00","--","--","2411.00","-1677.00","--","734.00","2411.00","--","--","734.00","--","--","0.03"
"114/10/28","110","1","1777","生泰","235583.00","144053.00","--","--","91530.00","--","--","91530.00","27902.00","--","63628.00","1337.00","64965.00","12993.00","51972.00","--","--","51972.00","23.00","--","51995.00","--","--","--","--","--","--","1.73"
"114/10/28","110","1","1781","合世","211416.00","193812.00","--","--","17604.00","--","--","17604.00","35070.00","--","-17466.00","23583.00","6117.00","-15510.00","21627.00","--","--","21627.00","1336.00","--","22963.00","21627.00","--","--","22963.00","--","--","0.46"
"114/10/28","110","1","1784","訊聯","230125.00","104251.00","--","--","125874.00","--","--","125874.00","109601.00","--","16273.00","-1609.00","14664.00","3111.00","11553.00","--","--","11553.00","-85.00","--","11468.00","11778.00","--","-225.00","11764.00","--","-296.00","0.25"
