出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/29","111","2","1101","台泥","182214459.00","270059750.00","452274209.00","86861356.00","146453922.00","233315278.00","69368513.00","--","56802786.00","62765381.00","11686482.00","-200808.00","200422354.00","--","--","18536577.00","218958931.00","--","0.00","4669600.00","31.71"
"114/10/29","111","2","1102","亞泥","115705226.00","210682472.00","326387698.00","81017768.00","67297053.00","148314821.00","35459276.00","--","5993272.00","109958220.00","3309388.00","--","154720156.00","--","--","23352721.00","178072877.00","--","0.00","0.00","43.63"
"114/10/29","111","2","1103","嘉泥","10494246.00","26232854.00","36727100.00","3751313.00","10697903.00","14449216.00","7747805.00","--","1143892.00","10253581.00","3492775.00","-1077950.00","21560103.00","--","--","717781.00","22277884.00","--","0.00","128805320.00","33.38"
"114/10/29","111","2","1104","環泥","5493715.00","21109811.00","26603526.00","5092388.00","1545651.00","6638039.00","6536092.00","--","76556.00","12098283.00","873144.00","--","19584075.00","--","--","381412.00","19965487.00","--","0.00","0.00","29.96"
"114/10/29","111","2","1108","幸福","5479064.00","3294612.00","8773676.00","3626578.00","641112.00","4267690.00","4047380.00","--","18.00","530318.00","-71795.00","--","4505921.00","--","--","65.00","4505986.00","--","0.00","0.00","11.13"
"114/10/29","111","2","1109","信大","6651002.00","4978843.00","11629845.00","2223545.00","99787.00","2323332.00","3419579.00","--","23409.00","4143031.00","-113900.00","-2878.00","7469241.00","--","--","1837272.00","9306513.00","0.00","0.00","146000.00","21.85"
"114/10/29","111","2","1110","東泥","1935982.00","9260635.00","11196617.00","1737332.00","899709.00","2637041.00","5720008.00","--","188373.00","2032573.00","501626.00","-12185.00","8430395.00","--","--","129181.00","8559576.00","--","0.00","2112865.00","14.79"
"114/10/29","111","2","1201","味全","7226703.00","11984143.00","19210846.00","8012497.00","4127572.00","12140069.00","5060629.00","--","36115.00","2165640.00","-199282.00","--","7063102.00","--","--","7675.00","7070777.00","0.00","0.00","0.00","13.96"
"114/10/29","111","2","1203","味王","4716929.00","4923185.00","9640114.00","2140409.00","1435942.00","3576351.00","2400000.00","0.00","210860.00","2581692.00","47221.00","-38464.00","5201309.00","--","--","862454.00","6063763.00","0.00","0.00","2293865.00","21.88"
"114/10/29","111","2","1210","大成","30987105.00","31188050.00","62175155.00","31644533.00","2523388.00","34167921.00","8947673.00","--","3364851.00","6319584.00","1643634.00","-219132.00","20056610.00","--","--","7950624.00","28007234.00","--","0.00","46723305.00","23.65"
