出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/10","115","2","1259","安心","3091195.00","2373772.00","--","--","717423.00","--","--","717423.00","711174.00","--","6249.00","61251.00","67500.00","1782.00","65718.00","--","--","65718.00","-232941.00","--","-167223.00","65317.00","--","401.00","-167624.00","--","401.00","2.02"
"115/08/10","115","2","1268","漢來美食","3675641.00","1916952.00","--","--","1758689.00","--","--","1758689.00","1301925.00","--","456764.00","19126.00","475890.00","86886.00","389004.00","--","--","389004.00","46404.00","--","435408.00","389004.00","--","--","435408.00","--","--","9.21"
"115/08/10","115","2","1565","精華","1780360.00","1444589.00","--","--","335771.00","--","--","335771.00","164898.00","--","170873.00","22275.00","193148.00","41692.00","151456.00","--","--","151456.00","555.00","--","152011.00","151456.00","--","--","152011.00","--","--","3.00"
"115/08/10","115","2","1570","力肯","288259.00","224517.00","--","--","63742.00","--","--","63742.00","36222.00","--","27520.00","7221.00","34741.00","6892.00","27849.00","--","--","27849.00","45731.00","--","73580.00","27849.00","--","--","73580.00","--","--","0.54"
"115/08/10","115","2","1584","精剛","1084456.00","919472.00","--","--","164984.00","--","--","164984.00","90903.00","--","74081.00","-23219.00","50862.00","6915.00","43947.00","--","--","43947.00","-40279.00","--","3668.00","43393.00","--","554.00","3114.00","--","554.00","0.19"
"115/08/10","115","2","1599","宏佳騰","1083048.00","849199.00","--","--","233849.00","--","--","233849.00","260530.00","--","-26681.00","21431.00","-5250.00","6381.00","-11631.00","--","--","-11631.00","-1614.00","--","-13245.00","6178.00","--","-17809.00","4564.00","--","-17809.00","0.09"
"115/08/10","115","2","1777","生泰","611976.00","359542.00","--","--","252434.00","--","--","252434.00","69413.00","--","183021.00","22387.00","205408.00","43185.00","162223.00","--","--","162223.00","2809.00","--","165032.00","--","--","--","--","--","--","3.64"
"115/08/10","115","2","1780","立弘","498399.00","298303.00","--","--","200096.00","--","--","200096.00","114392.00","--","85704.00","-186.00","85518.00","18142.00","67376.00","--","--","67376.00","13545.00","--","80921.00","67376.00","--","--","80921.00","--","--","0.69"
"115/08/10","115","2","1796","金穎生技","322124.00","251800.00","--","--","70324.00","--","--","70324.00","75919.00","--","-5595.00","300.00","-5295.00","-875.00","-4420.00","--","--","-4420.00","691.00","--","-3729.00","-4420.00","--","--","-3729.00","--","--","-0.11"
"115/08/10","115","2","2065","世豐","1092466.00","897533.00","--","--","194933.00","--","--","194933.00","111275.00","--","83658.00","97297.00","180955.00","36747.00","144208.00","--","--","144208.00","-19095.00","--","125113.00","144208.00","--","--","125113.00","--","--","2.27"
"115/08/10","115","2","2643","捷迅","3411287.00","3122331.00","--","--","288956.00","--","--","288956.00","162216.00","--","126740.00","2766.00","129506.00","31846.00","97660.00","--","--","97660.00","20359.00","--","118019.00","97660.00","--","--","118019.00","--","--","2.79"
"115/08/10","115","2","2937","集雅社","2624020.00","2072406.00","--","--","551614.00","--","--","551614.00","466273.00","--","85341.00","-1825.00","83516.00","18957.00","64559.00","--","--","64559.00","--","--","64559.00","64559.00","--","--","64559.00","--","--","1.48"
"115/08/10","115","2","3088","艾訊","4613348.00","3087015.00","--","--","1526333.00","67.00","61.00","1526327.00","959489.00","--","566838.00","47509.00","614347.00","134299.00","480048.00","--","--","480048.00","5570.00","--","485618.00","466085.00","--","13963.00","471655.00","--","13963.00","4.28"
"115/08/10","115","2","3118","進階","321210.00","206726.00","--","--","114484.00","--","--","114484.00","82632.00","--","31852.00","5892.00","37744.00","6944.00","30800.00","--","--","30800.00","--","--","30800.00","--","--","--","--","--","--","0.95"
"115/08/10","115","2","3122","笙泉","162390.00","105958.00","--","--","56432.00","--","--","56432.00","85388.00","--","-28956.00","-666.00","-29622.00","42.00","-29664.00","--","--","-29664.00","772.00","--","-28892.00","-29664.00","--","0.00","-28892.00","--","0.00","-0.73"
"115/08/10","115","2","3141","晶宏","885182.00","497166.00","--","--","388016.00","--","--","388016.00","286181.00","--","101835.00","73117.00","174952.00","20726.00","154226.00","--","--","154226.00","125460.00","--","279686.00","162768.00","--","-8542.00","288228.00","--","-8542.00","2.19"
"115/08/10","115","2","3152","璟德","758791.00","426155.00","--","--","332636.00","--","--","332636.00","116448.00","--","216188.00","25190.00","241378.00","49691.00","191687.00","--","--","191687.00","--","--","191687.00","--","--","--","--","--","--","3.21"
"115/08/10","115","2","3163","波若威","1247946.00","1034308.00","--","--","213638.00","--","--","213638.00","168526.00","--","45112.00","301383.00","346495.00","14958.00","331537.00","--","--","331537.00","22361.00","--","353898.00","331537.00","--","--","353898.00","--","--","4.12"
"115/08/10","115","2","3169","亞信","495261.00","227357.00","--","--","267904.00","--","--","267904.00","135799.00","--","132105.00","16375.00","148480.00","24544.00","123936.00","--","--","123936.00","2410.00","--","126346.00","123936.00","--","--","126346.00","--","--","1.96"
"115/08/10","115","2","3206","志豐","1606949.00","1273573.00","--","--","333376.00","--","--","333376.00","262800.00","--","70576.00","927.00","71503.00","22788.00","48715.00","--","--","48715.00","42446.00","--","91161.00","48372.00","--","343.00","88700.00","--","2461.00","0.82"
"115/08/10","115","2","3211","順達","6835813.00","5682496.00","--","--","1153317.00","--","--","1153317.00","507151.00","--","646166.00","-34984.00","611182.00","91158.00","520024.00","--","--","520024.00","166764.00","--","686788.00","520024.00","--","--","686788.00","--","--","3.40"
"115/08/10","115","2","3213","茂訊","1736008.00","1113503.00","--","--","622505.00","--","--","622505.00","177309.00","--","445196.00","37338.00","482534.00","137564.00","344970.00","--","--","344970.00","212641.00","--","557611.00","329540.00","--","15430.00","542181.00","--","15430.00","5.62"
"115/08/10","115","2","3219","倚強科","1135331.00","349964.00","--","--","785367.00","--","--","785367.00","524341.00","--","261026.00","-14213.00","246813.00","50114.00","196699.00","--","--","196699.00","33140.00","--","229839.00","190620.00","--","6079.00","207331.00","--","22508.00","2.66"
"115/08/10","115","2","3228","金麗科","171637.00","68843.00","--","--","102794.00","--","--","102794.00","176279.00","--","-73485.00","1868.00","-71617.00","0.00","-71617.00","--","--","-71617.00","-896.00","--","-72513.00","--","--","--","--","--","--","-1.00"
"115/08/10","115","2","3260","威剛","64242687.00","33643820.00","--","--","30598867.00","345.00","--","30598522.00","5553728.00","--","25044794.00","1523881.00","26568675.00","5826556.00","20742119.00","--","--","20742119.00","371731.00","--","21113850.00","19936408.00","--","805711.00","20214659.00","--","899191.00","62.46"
"115/08/10","115","2","3264","欣銓","8517069.00","5168181.00","--","--","3348888.00","--","--","3348888.00","875008.00","--","2473880.00","148799.00","2622679.00","542486.00","2080193.00","--","--","2080193.00","67363.00","--","2147556.00","2080193.00","--","--","2147556.00","--","--","4.39"
"115/08/10","115","2","3265","台星科","2715381.00","1967927.00","--","--","747454.00","--","--","747454.00","152652.00","--","594802.00","40615.00","635417.00","110602.00","524815.00","--","--","524815.00","-11404.00","--","513411.00","524815.00","--","--","513411.00","--","--","3.85"
"115/08/10","115","2","3297","杭特","115570.00","73360.00","--","--","42210.00","--","--","42210.00","51022.00","--","-8812.00","33463.00","24651.00","-177.00","24828.00","--","--","24828.00","0.00","--","24828.00","24828.00","--","--","24828.00","--","--","0.69"
"115/08/10","115","2","3306","鼎天","545194.00","409271.00","--","--","135923.00","--","--","135923.00","133019.00","930.00","3834.00","6641.00","10475.00","450.00","10025.00","--","--","10025.00","805722.00","--","815747.00","--","--","--","--","--","--","0.20"
"115/08/10","115","2","3317","尼克森","1434461.00","1016996.00","--","--","417465.00","--","--","417465.00","233844.00","--","183621.00","1071.00","184692.00","41888.00","142804.00","--","--","142804.00","541.00","--","143345.00","140409.00","--","2395.00","140950.00","--","2395.00","1.56"
"115/08/10","115","2","3324","雙鴻","17251778.00","12242784.00","--","--","5008994.00","--","--","5008994.00","2099071.00","--","2909923.00","-22684.00","2887239.00","582919.00","2304320.00","--","--","2304320.00","-35321.00","--","2268999.00","2132961.00","--","171359.00","2090685.00","--","178314.00","23.01"
"115/08/10","115","2","3349","寶德","191018.00","178774.00","--","--","12244.00","--","--","12244.00","57028.00","--","-44784.00","8845.00","-35939.00","-238.00","-35701.00","--","--","-35701.00","-3423.00","--","-39124.00","-35701.00","--","--","-39124.00","--","--","-0.77"
